entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.098,0.1624,0.09556,0.05102,0.02977,0.1549,0.0851,0.02261,0.007908,0.1038,0.02941,0.2091,0.2108,
2.097,0.1649,0.09503,0.05088,0.02982,0.1531,0.08511,0.02266,0.007925,0.104,0.02947,0.2105,0.2114,
2.103,0.1605,0.09613,0.05074,0.02971,0.1527,0.0844,0.02267,0.007927,0.1041,0.03256,0.2086,0.2105,
2.101,0.1588,0.09554,0.0509,0.02969,0.1509,0.08274,0.02274,0.007952,0.1044,0.03267,0.2093,0.2131,
2.108,0.1662,0.09905,0.05075,0.02965,0.1483,0.08193,0.02274,0.007952,0.1044,0.03615,0.209,0.2101,
2.106,0.1644,0.09856,0.05004,0.0297,0.1476,0.08152,0.02277,0.007871,0.1047,0.03619,0.2095,0.2115,
2.11,0.1581,0.1007,0.05014,0.0298,0.1448,0.08149,0.02288,0.007906,0.1052,0.03761,0.2093,0.2101,
2.11,0.158,0.1003,0.05028,0.02989,0.1418,0.08171,0.02294,0.007924,0.1055,0.03771,0.2109,0.2111,
2.108,0.1693,0.09938,0.05028,0.02988,0.1411,0.08105,0.02295,0.007925,0.1055,0.03773,0.212,0.2121,
2.117,0.1678,0.1052,0.04987,0.02958,0.1392,0.07962,0.02301,0.007946,0.1058,0.04204,0.2105,0.2071,
2.116,0.1713,0.105,0.04978,0.02954,0.139,0.07949,0.02302,0.007949,0.1059,0.04206,0.2106,0.2077,
2.115,0.1704,0.1049,0.04979,0.02954,0.1378,0.07873,0.02299,0.00795,0.1059,0.04207,0.2117,0.2086,
2.115,0.1659,0.1049,0.04981,0.02956,0.1374,0.07827,0.023,0.007953,0.1059,0.04209,0.2118,0.2092,
2.123,0.1607,0.1071,0.04971,0.02954,0.1372,0.07794,0.02299,0.007948,0.1059,0.04685,0.208,0.2069,
2.125,0.163,0.107,0.04961,0.02955,0.1372,0.07699,0.02299,0.00795,0.1059,0.0494,0.2055,0.208,
2.123,0.1562,0.1077,0.04929,0.02904,0.137,0.07567,0.02298,0.007958,0.106,0.04945,0.2057,0.2093,
2.121,0.1615,0.1071,0.04909,0.029,0.1365,0.0751,0.02296,0.007949,0.1059,0.04939,0.2075,0.2095,
2.121,0.1575,0.1091,0.04864,0.02898,0.1363,0.07425,0.02295,0.007946,0.1058,0.04955,0.2083,0.2081,
2.124,0.1588,0.1108,0.04833,0.029,0.1364,0.07412,0.02296,0.007951,0.1059,0.05074,0.2073,0.2065,
2.123,0.1606,0.1104,0.04825,0.02901,0.1365,0.07416,0.02297,0.007955,0.106,0.05077,0.2074,0.2066,
2.122,0.1542,0.1102,0.04815,0.02895,0.1364,0.07309,0.02292,0.007948,0.1059,0.05099,0.208,0.2075,
2.122,0.1551,0.1101,0.04816,0.02896,0.1362,0.07311,0.02293,0.007951,0.1059,0.051,0.208,0.2076,
2.122,0.151,0.1098,0.04818,0.02866,0.1363,0.07314,0.02294,0.007955,0.1059,0.05173,0.2074,0.208,
2.122,0.1801,0.1097,0.04818,0.02866,0.1363,0.07315,0.02294,0.007955,0.106,0.05173,0.2075,0.208,
2.121,0.1562,0.1092,0.04808,0.02851,0.1364,0.0725,0.02296,0.007961,0.106,0.05176,0.2076,0.209,
2.12,0.1546,0.1091,0.04776,0.02853,0.1365,0.07159,0.02297,0.007965,0.1061,0.05179,0.2077,0.2101,
2.117,0.1579,0.1077,0.04762,0.02852,0.1364,0.07068,0.02296,0.007963,0.1061,0.05178,0.2087,0.2117,
2.116,0.1637,0.1074,0.04753,0.02853,0.1365,0.06977,0.02297,0.007966,0.1061,0.0518,0.2088,0.2127,
2.119,0.1526,0.1119,0.04746,0.0285,0.1363,0.06908,0.02296,0.007961,0.106,0.05277,0.2087,0.2084,
2.126,0.1456,0.1174,0.04748,0.02852,0.1362,0.06913,0.02298,0.007966,0.1061,0.05491,0.2067,0.2026,
2.161,0.1745,0.117,0.04748,0.02858,0.1356,0.06824,0.02297,0.03031,0.08431,0.05433,0.2077,0.2034,
2.16,0.17,0.1161,0.04777,0.02865,0.1351,0.06698,0.02306,0.03026,0.08449,0.05424,0.2086,0.2048,
2.161,0.1704,0.1156,0.04801,0.02874,0.1347,0.06716,0.02295,0.03094,0.08412,0.05406,0.2087,0.205,
2.16,0.1863,0.1149,0.04788,0.02883,0.1348,0.06685,0.02306,0.03166,0.08387,0.05335,0.2096,0.2051,
2.158,0.183,0.1146,0.04791,0.02888,0.1349,0.06571,0.02307,0.03167,0.08558,0.05169,0.2097,0.2063,
2.158,0.1786,0.1139,0.04811,0.02858,0.1347,0.06575,0.02309,0.03183,0.08563,0.05159,0.2098,0.207,
2.161,0.1748,0.1133,0.04803,0.02832,0.1352,0.06528,0.02309,0.0321,0.08605,0.05408,0.2068,0.2078,
2.16,0.1834,0.113,0.04804,0.0282,0.1352,0.06484,0.0231,0.03244,0.08586,0.05396,0.2068,0.2085,
2.163,0.1862,0.118,0.04799,0.02832,0.1356,0.06415,0.02311,0.03272,0.0861,0.05354,0.2069,0.2035,
2.161,0.1769,0.1169,0.04785,0.02838,0.1364,0.06304,0.02312,0.03274,0.08641,0.0533,0.207,0.2048,
2.16,0.1546,0.1161,0.04779,0.0285,0.1368,0.06234,0.02314,0.03315,0.0882,0.05121,0.2072,0.2056,
2.158,0.1604,0.115,0.04782,0.02831,0.137,0.06231,0.02313,0.03357,0.08892,0.04998,0.2081,0.2058,
2.167,0.1844,0.1143,0.04776,0.02831,0.137,0.06201,0.02315,0.04787,0.07563,0.04916,0.2083,0.2064,
2.167,0.1714,0.1137,0.04783,0.02836,0.1374,0.06189,0.02312,0.04827,0.07599,0.04843,0.2084,0.2066,
2.167,0.1595,0.112,0.04784,0.02846,0.1387,0.06165,0.02326,0.04829,0.07627,0.04808,0.2085,0.207,
2.166,0.1716,0.1118,0.04788,0.0285,0.1385,0.06119,0.02328,0.04832,0.07723,0.04718,0.2086,0.2076,
2.164,0.1531,0.111,0.04795,0.02851,0.1378,0.0608,0.02325,0.04826,0.07784,0.04643,0.2104,0.2077,
2.164,0.1543,0.1104,0.04827,0.02863,0.1376,0.06042,0.02326,0.04829,0.0782,0.04615,0.2106,0.2082,
2.162,0.1631,0.1094,0.04823,0.02866,0.1375,0.06,0.02343,0.04864,0.07856,0.04528,0.2116,0.2087,
2.162,0.1591,0.1087,0.04801,0.02873,0.1376,0.06007,0.02346,0.04883,0.07946,0.0444,0.2119,0.2089,
2.164,0.1597,0.1078,0.04828,0.02881,0.1377,0.06011,0.02347,0.049,0.0804,0.04496,0.2105,0.209,
2.164,0.173,0.1072,0.04844,0.02898,0.1376,0.05969,0.02348,0.04916,0.08136,0.04463,0.2099,0.2096,
2.161,0.1582,0.1061,0.0486,0.02873,0.1371,0.05917,0.02363,0.04882,0.08138,0.04428,0.2125,0.2097,
2.16,0.1809,0.1056,0.04869,0.02882,0.1372,0.05832,0.02364,0.04883,0.08245,0.04325,0.2126,0.2106,
2.159,0.1634,0.1051,0.04892,0.02889,0.1371,0.05796,0.02378,0.04872,0.08388,0.04188,0.2127,0.2111,
2.161,0.169,0.1074,0.04898,0.02861,0.1369,0.05979,0.02183,0.04871,0.08453,0.0436,0.211,0.2086,
2.166,0.1623,0.106,0.0488,0.02866,0.1376,0.05928,0.02183,0.04869,0.0853,0.04748,0.2073,0.209,
2.166,0.1619,0.1097,0.0487,0.02877,0.138,0.05843,0.02144,0.04886,0.08679,0.04595,0.2074,0.2059,
2.165,0.1576,0.1091,0.04868,0.02886,0.1378,0.0584,0.02143,0.04884,0.08739,0.0453,0.2084,0.2058,
2.142,0.1764,0.1084,0.04851,0.0289,0.1377,0.07223,0.007417,0.04885,0.08799,0.04454,0.2094,0.206,
2.142,0.1596,0.1082,0.04851,0.02894,0.1376,0.07177,0.00742,0.04901,0.08838,0.0448,0.2087,0.2066,
2.14,0.1696,0.1076,0.04875,0.02903,0.1376,0.07115,0.00716,0.04903,0.08949,0.04375,0.2088,0.2076,
2.138,0.1584,0.1064,0.04858,0.02913,0.1382,0.07122,0.007167,0.04921,0.09224,0.041,0.209,0.2078,
2.137,0.1526,0.1031,0.04853,0.02919,0.1408,0.07114,0.007041,0.04955,0.09202,0.04103,0.2092,0.2083,
2.135,0.1646,0.09898,0.04893,0.02921,0.1436,0.07126,0.00704,0.04978,0.09227,0.0404,0.2102,0.2083,
2.139,0.1604,0.0986,0.04882,0.02926,0.1436,0.07105,0.007045,0.05047,0.09287,0.04249,0.207,0.2088,
2.139,0.1773,0.09834,0.04865,0.02933,0.1435,0.07113,0.007039,0.05102,0.09229,0.04223,0.2078,0.2086,
2.137,0.1659,0.0977,0.04875,0.02934,0.1438,0.06992,0.007437,0.05077,0.09361,0.04083,0.2079,0.2099,
2.135,0.1666,0.09751,0.04873,0.02943,0.1436,0.0694,0.007439,0.05093,0.09568,0.03868,0.208,0.2106,
2.145,0.1764,0.09958,0.0489,0.02953,0.1435,0.0676,0.01432,0.04434,0.09534,0.0387,0.2081,0.21,
2.143,0.2055,0.09956,0.04889,0.02962,0.1432,0.0667,0.0143,0.04449,0.09637,0.0376,0.2082,0.2111,
2.145,0.1811,0.1016,0.04896,0.02968,0.1434,0.06518,0.01484,0.04486,0.09587,0.03734,0.2084,0.2099,
2.15,0.2019,0.1011,0.049,0.02966,0.1431,0.06422,0.02839,0.0313,0.0958,0.03703,0.21,0.2103,
2.146,0.1888,0.1005,0.04937,0.02978,0.1426,0.06345,0.02841,0.03132,0.09906,0.03376,0.2102,0.2115,
2.145,0.1946,0.1001,0.04946,0.0298,0.1421,0.06307,0.02856,0.03116,0.09921,0.03335,0.2112,0.2119,
2.145,0.1787,0.1009,0.04943,0.02987,0.1419,0.06234,0.02874,0.03162,0.09924,0.03316,0.211,0.2119,
2.141,0.1957,0.09747,0.04965,0.02993,0.1446,0.06197,0.03966,0.02086,0.09962,0.03272,0.2111,0.2124,
2.144,0.2172,0.09572,0.04945,0.02996,0.1478,0.06214,0.03969,0.02088,0.1015,0.03351,0.2087,0.2107,
2.142,0.2474,0.09539,0.04894,0.03008,0.148,0.0622,0.03986,0.0209,0.1025,0.03249,0.2088,0.2109,
2.145,0.2245,0.09946,0.04888,0.03012,0.1478,0.06165,0.03983,0.0211,0.1022,0.03247,0.2097,0.2068,
2.144,0.2092,0.09907,0.04896,0.03012,0.1477,0.0616,0.03993,0.02114,0.1019,0.03244,0.2106,0.2066,
2.143,0.2358,0.09662,0.04894,0.0302,0.1496,0.06164,0.03995,0.02126,0.1023,0.03201,0.2107,0.2068,
2.148,0.2165,0.09656,0.04894,0.03026,0.1496,0.06164,0.03995,0.02176,0.1018,0.03446,0.2083,0.2068,
2.147,0.2223,0.09273,0.04912,0.03035,0.1529,0.06166,0.03996,0.02177,0.102,0.03433,0.2083,0.2068,
2.147,0.2108,0.09231,0.04909,0.03036,0.1527,0.06162,0.03994,0.02195,0.1017,0.03431,0.2093,0.2067,
2.146,0.1989,0.09208,0.04909,0.03045,0.1524,0.06166,0.03997,0.02196,0.102,0.03412,0.2094,0.2068,
2.148,0.1963,0.09151,0.04908,0.03052,0.152,0.06155,0.03989,0.0221,0.1016,0.03518,0.21,0.2065,
2.144,0.1974,0.09082,0.04927,0.03057,0.1516,0.06153,0.04001,0.02207,0.1042,0.03245,0.211,0.2064,
2.145,0.1927,0.08966,0.04932,0.03025,0.1517,0.06179,0.03974,0.02207,0.1044,0.03365,0.2106,0.2068,
2.144,0.2059,0.08905,0.04936,0.03029,0.1517,0.06136,0.03982,0.02195,0.1046,0.0334,0.2115,0.207,
2.142,0.2103,0.0883,0.04935,0.03042,0.1518,0.05981,0.03998,0.02203,0.1046,0.03329,0.2116,0.2088,
2.144,0.2163,0.08804,0.04909,0.03041,0.1514,0.05979,0.03997,0.02233,0.1046,0.0346,0.211,0.2087,
2.143,0.2123,0.08749,0.04902,0.0305,0.1512,0.05948,0.04011,0.02247,0.1042,0.03458,0.212,0.2089,
2.142,0.2202,0.08726,0.04895,0.03055,0.151,0.05915,0.04007,0.02266,0.1044,0.03407,0.2129,0.209,
2.14,0.1878,0.08698,0.04896,0.0306,0.1506,0.05894,0.03994,0.02294,0.1053,0.03275,0.2138,0.2091,
2.159,0.2394,0.08644,0.04903,0.03038,0.1501,0.05843,0.04006,0.04221,0.08637,0.03226,0.2148,0.2099,
2.168,0.2262,0.08815,0.0491,0.03044,0.1499,0.05779,0.04008,0.04259,0.08638,0.03651,0.2103,0.2088,
2.168,0.2131,0.08777,0.04906,0.0305,0.1494,0.05801,0.03983,0.04318,0.08576,0.0365,0.2113,0.2087,
2.167,0.1919,0.08757,0.04898,0.03063,0.1493,0.05749,0.04019,0.04298,0.08587,0.03631,0.2114,0.2094,
2.173,0.212,0.08938,0.04899,0.0302,0.149,0.05723,0.04034,0.04286,0.08618,0.03947,0.208,0.2083,
2.173,0.196,0.08874,0.0491,0.0302,0.1489,0.0572,0.0404,0.04314,0.08648,0.03871,0.2089,0.2082,
2.177,0.2121,0.08645,0.04903,0.0303,0.1508,0.05736,0.04045,0.05415,0.07572,0.0384,0.209,0.2083,
2.175,0.2398,0.08444,0.0492,0.02993,0.1524,0.05737,0.04045,0.05446,0.07616,0.03768,0.2091,0.2089,
2.177,0.2315,0.08387,0.04914,0.02997,0.1523,0.05747,0.04043,0.05443,0.07664,0.03884,0.2081,0.2087,
2.173,0.2175,0.08324,0.04905,0.02955,0.1521,0.05672,0.04034,0.05439,0.07723,0.03794,0.2099,0.2096,
2.176,0.2103,0.0855,0.04921,0.02959,0.1516,0.05627,0.04063,0.0543,0.07729,0.0387,0.2092,0.2077,
2.18,0.1801,0.0844,0.04933,0.0296,0.1519,0.05599,0.04075,0.05401,0.07753,0.04142,0.2071,0.2079,
2.178,0.1671,0.08397,0.0492,0.02962,0.1521,0.05547,0.04098,0.05406,0.07873,0.04003,0.2072,0.2086,
2.177,0.1571,0.08385,0.04922,0.02965,0.1514,0.0553,0.04126,0.05361,0.07909,0.03962,0.2082,0.2088,
