entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1682,0.09798,0.05136,0.02968,0.1565,0.08512,0.02249,0.007867,0.1033,0.02925,0.2079,0.2087,
2.096,0.1632,0.09438,0.05076,0.02971,0.1562,0.08455,0.02258,0.007898,0.1037,0.02937,0.2087,0.2121,
2.095,0.1618,0.09324,0.05079,0.02977,0.1546,0.08424,0.02263,0.007915,0.1039,0.02943,0.2102,0.2133,
2.092,0.1632,0.09116,0.0508,0.02968,0.1528,0.08365,0.02266,0.007926,0.1041,0.02948,0.2116,0.2161,
2.09,0.1668,0.0908,0.05086,0.02974,0.1514,0.08172,0.02269,0.007912,0.1043,0.02955,0.2122,0.2188,
2.091,0.1829,0.09251,0.05094,0.02941,0.1502,0.08168,0.02272,0.007922,0.1045,0.03005,0.212,0.2181,
2.091,0.1684,0.09256,0.05099,0.02945,0.1489,0.08136,0.02275,0.007931,0.1047,0.03009,0.2124,0.2189,
2.091,0.1662,0.09152,0.05085,0.02954,0.1471,0.08138,0.02285,0.007964,0.1051,0.03022,0.2133,0.2202,
2.091,0.1608,0.09112,0.04986,0.02951,0.1454,0.08105,0.02295,0.00801,0.1057,0.03145,0.2135,0.2215,
2.09,0.1589,0.09085,0.04985,0.0296,0.1432,0.08075,0.02299,0.008037,0.1061,0.03155,0.2142,0.2228,
2.096,0.1605,0.09598,0.04978,0.0296,0.142,0.08025,0.02299,0.008036,0.1061,0.03259,0.2153,0.2174,
2.094,0.1703,0.09568,0.04974,0.02958,0.1419,0.07974,0.02297,0.008029,0.106,0.03256,0.2162,0.2177,
2.094,0.1671,0.0956,0.04972,0.02958,0.1414,0.0795,0.02299,0.008033,0.106,0.03258,0.2163,0.2182,
2.098,0.156,0.09855,0.04966,0.02955,0.1413,0.07915,0.02296,0.008025,0.1059,0.0337,0.216,0.2152,
2.103,0.1774,0.09933,0.04968,0.02956,0.1411,0.0784,0.02297,0.008027,0.106,0.0368,0.213,0.2152,
2.119,0.158,0.106,0.04958,0.02948,0.1403,0.07801,0.02293,0.008016,0.1058,0.04435,0.2072,0.2083,
2.119,0.1507,0.1055,0.0495,0.02949,0.1403,0.07772,0.02294,0.008019,0.1058,0.04437,0.2073,0.2091,
2.118,0.1442,0.1054,0.04951,0.0295,0.1401,0.07743,0.02295,0.008022,0.1059,0.04438,0.2073,0.2095,
2.117,0.1592,0.1049,0.04946,0.0295,0.1401,0.07698,0.02295,0.008023,0.1059,0.04439,0.2074,0.2105,
2.124,0.1534,0.109,0.04932,0.02948,0.14,0.07692,0.02294,0.008016,0.1058,0.04753,0.205,0.206,
2.124,0.1523,0.1084,0.04931,0.02948,0.1394,0.07692,0.02294,0.008017,0.1058,0.04753,0.2061,0.2061,
2.123,0.1459,0.1082,0.04901,0.0295,0.1394,0.07614,0.02292,0.008021,0.1059,0.04756,0.2062,0.2071,
2.122,0.1417,0.1073,0.04902,0.0295,0.1395,0.07598,0.02292,0.008022,0.1059,0.04756,0.2062,0.2082,
2.121,0.1467,0.107,0.04898,0.02947,0.1393,0.07592,0.0229,0.008015,0.1058,0.04752,0.2071,0.208,
2.122,0.1407,0.1082,0.04893,0.0295,0.1389,0.07572,0.02292,0.008021,0.1059,0.04757,0.2073,0.207,
2.122,0.1412,0.1076,0.04894,0.0295,0.139,0.07573,0.02292,0.008022,0.1059,0.04757,0.2073,0.2075,
2.121,0.1406,0.1075,0.04896,0.02951,0.1388,0.07529,0.02293,0.008025,0.106,0.0476,0.2074,0.2081,
2.119,0.1332,0.1069,0.04889,0.02949,0.1385,0.07378,0.02291,0.008018,0.1059,0.04756,0.2083,0.2098,
2.123,0.1263,0.112,0.04886,0.02947,0.1381,0.07373,0.0229,0.008011,0.1058,0.04831,0.2084,0.2044,
2.122,0.12,0.1117,0.04886,0.02947,0.1373,0.07374,0.0229,0.008011,0.1058,0.04832,0.2094,0.2044,
2.122,0.1329,0.1113,0.0488,0.02947,0.1371,0.07378,0.02291,0.008015,0.1059,0.04834,0.2095,0.2049,
2.121,0.123,0.1109,0.04859,0.02954,0.1367,0.07358,0.02277,0.008143,0.1064,0.04768,0.2105,0.2052,
2.121,0.1307,0.1105,0.04885,0.02964,0.1364,0.07335,0.02338,0.007675,0.1069,0.04801,0.2095,0.2058,
2.125,0.1328,0.1102,0.04911,0.0297,0.1362,0.07331,0.02339,0.007979,0.1067,0.05004,0.2072,0.2062,
2.124,0.1305,0.1099,0.04906,0.02984,0.136,0.07299,0.02301,0.008082,0.1072,0.04959,0.2073,0.2072,
