entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.174,0.1683,0.1432,0.07501,0.04334,0.2283,0.1243,0.03284,0.01149,0.1508,0.04271,0.07398,0.07398,
2.101,0.1601,0.09777,0.05126,0.02974,0.1553,0.08461,0.02258,0.007897,0.1037,0.03034,0.2078,0.209,
2.1,0.1652,0.09783,0.05124,0.02949,0.1526,0.08443,0.02267,0.007927,0.1041,0.03046,0.2086,0.2107,
2.098,0.1653,0.09702,0.05087,0.02949,0.1519,0.08375,0.02266,0.007934,0.1042,0.0305,0.2099,0.2118,
2.096,0.1644,0.0961,0.05016,0.02942,0.1516,0.08275,0.02269,0.007943,0.1043,0.03054,0.2112,0.2132,
2.095,0.1686,0.09611,0.05017,0.02942,0.1505,0.08243,0.02269,0.007944,0.1044,0.03054,0.2123,0.2135,
2.098,0.1623,0.09874,0.05019,0.02944,0.1502,0.08119,0.0227,0.007945,0.1044,0.03175,0.2112,0.2123,
2.096,0.1672,0.09804,0.04988,0.02928,0.1486,0.08067,0.02274,0.007958,0.1046,0.03181,0.2127,0.2137,
2.095,0.1645,0.09771,0.04988,0.02884,0.1474,0.08012,0.02278,0.007972,0.1048,0.03187,0.2131,0.2155,
2.093,0.1668,0.09754,0.04977,0.02879,0.1471,0.07871,0.0228,0.007975,0.1049,0.03189,0.2133,0.2172,
2.098,0.1632,0.1017,0.04963,0.02885,0.1463,0.07706,0.02285,0.007999,0.1053,0.03379,0.2122,0.2143,
2.097,0.1612,0.1015,0.04959,0.02883,0.1459,0.07662,0.02283,0.007993,0.1052,0.03377,0.2131,0.2146,
2.109,0.1765,0.1071,0.04955,0.02847,0.1458,0.07615,0.02281,0.007985,0.1051,0.03892,0.2088,0.2093,
2.108,0.1582,0.1066,0.04955,0.02846,0.1458,0.07553,0.02283,0.007991,0.1052,0.03895,0.209,0.2102,
2.114,0.1526,0.1082,0.04949,0.02842,0.1452,0.07504,0.0228,0.007948,0.1051,0.04297,0.2067,0.2082,
2.114,0.1517,0.1078,0.04942,0.02841,0.1447,0.07503,0.02279,0.007947,0.105,0.04296,0.2077,0.2082,
2.122,0.1549,0.1129,0.04941,0.02842,0.1447,0.07462,0.02281,0.007952,0.1051,0.04654,0.2043,0.2032,
2.12,0.1527,0.1124,0.04936,0.02832,0.1446,0.07341,0.02283,0.007959,0.1052,0.04658,0.2045,0.2049,
2.119,0.1491,0.1117,0.04938,0.02804,0.1446,0.07328,0.02284,0.007962,0.1052,0.0466,0.2046,0.2058,
2.118,0.166,0.1111,0.04931,0.02803,0.1442,0.07278,0.02284,0.007962,0.1052,0.0466,0.2056,0.2063,
2.116,0.1503,0.1109,0.0493,0.02756,0.1437,0.07161,0.02283,0.007959,0.1052,0.04658,0.2066,0.2078,
2.116,0.1613,0.1106,0.04935,0.02759,0.1431,0.07169,0.02285,0.007967,0.1053,0.04663,0.2068,0.208,
2.121,0.146,0.1126,0.0494,0.02763,0.1426,0.07113,0.02288,0.007976,0.1054,0.05005,0.2037,0.2066,
2.121,0.1487,0.1124,0.04939,0.02762,0.1419,0.07085,0.02288,0.007976,0.1054,0.05005,0.2047,0.2068,
2.12,0.1448,0.1114,0.04934,0.02763,0.1415,0.07091,0.0229,0.007982,0.1055,0.05009,0.2049,0.2079,
2.12,0.1503,0.1104,0.04938,0.02758,0.1414,0.07098,0.02292,0.007989,0.1056,0.05014,0.205,0.2085,
2.12,0.1446,0.1135,0.04936,0.0273,0.141,0.07042,0.02291,0.007985,0.1056,0.05012,0.206,0.2058,
2.119,0.1567,0.113,0.04939,0.02731,0.1408,0.06951,0.02292,0.00799,0.1057,0.05015,0.2061,0.2072,
2.118,0.1609,0.1115,0.04943,0.02734,0.1402,0.06908,0.02294,0.007997,0.1057,0.05019,0.2063,0.2092,
