RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
8770000.0,5472000.0,2777000.0,1.453E7,5739000.0,1136000.0,3104000.0,3519000.0,2909000.0,9545000.0,9398000.0,
8484000.0,5459000.0,2754000.0,1.435E7,5683000.0,1136000.0,3104000.0,3519000.0,2908000.0,9545000.0,9562000.0,
8335000.0,5425000.0,2739000.0,1.417E7,5615000.0,1136000.0,3104000.0,3519000.0,2908000.0,9545000.0,9686000.0,
8265000.0,5397000.0,2722000.0,1.405E7,5602000.0,1136000.0,3104000.0,3519000.0,2908000.0,9593000.0,9715000.0,
8168000.0,5391000.0,2721000.0,1.393E7,5577000.0,1134000.0,3103000.0,3519000.0,2908000.0,9641000.0,9773000.0,
8293000.0,5383000.0,2713000.0,1.382E7,5558000.0,1133000.0,3103000.0,3519000.0,2949000.0,9648000.0,9581000.0,
8165000.0,5371000.0,2664000.0,1.373E7,5513000.0,1133000.0,3103000.0,3519000.0,2949000.0,9648000.0,9693000.0,
8074000.0,5321000.0,2659000.0,1.363E7,5487000.0,1132000.0,3103000.0,3519000.0,2949000.0,9648000.0,9715000.0,
7998000.0,5299000.0,2638000.0,1.342E7,5451000.0,1131000.0,3103000.0,3519000.0,2949000.0,9648000.0,9779000.0,
7865000.0,5290000.0,2636000.0,1.322E7,5430000.0,1130000.0,3103000.0,3518000.0,2949000.0,9648000.0,9823000.0,
7815000.0,5254000.0,2634000.0,1.299E7,5358000.0,1129000.0,3102000.0,3518000.0,2962000.0,9683000.0,9815000.0,
7811000.0,5242000.0,2634000.0,1.298E7,5240000.0,1121000.0,3100000.0,3518000.0,2962000.0,9683000.0,9941000.0,
7774000.0,5239000.0,2633000.0,1.296E7,5233000.0,1120000.0,3100000.0,3518000.0,2962000.0,9780000.0,9971000.0,
7739000.0,5219000.0,2632000.0,1.294E7,5207000.0,1120000.0,3100000.0,3518000.0,2962000.0,9780000.0,1.001E7,
7878000.0,5216000.0,2612000.0,1.291E7,5178000.0,1119000.0,3099000.0,3518000.0,2985000.0,9806000.0,9920000.0,
7869000.0,5212000.0,2604000.0,1.288E7,5153000.0,1116000.0,3099000.0,3518000.0,2985000.0,9855000.0,9955000.0,
7830000.0,5201000.0,2588000.0,1.287E7,5153000.0,1116000.0,3099000.0,3518000.0,2985000.0,9954000.0,9990000.0,
7913000.0,5190000.0,2587000.0,1.284E7,5015000.0,1116000.0,3099000.0,3518000.0,3101000.0,9888000.0,1.003E7,
7834000.0,5187000.0,2586000.0,1.28E7,4986000.0,1115000.0,3097000.0,3518000.0,3101000.0,9888000.0,1.012E7,
7844000.0,5164000.0,2578000.0,1.278E7,4943000.0,1113000.0,3097000.0,3518000.0,3220000.0,9818000.0,1.016E7,
7902000.0,5164000.0,2578000.0,1.274E7,4927000.0,1113000.0,3097000.0,3518000.0,3310000.0,9776000.0,1.01E7,
7866000.0,5134000.0,2565000.0,1.267E7,4902000.0,1112000.0,3096000.0,3518000.0,3310000.0,9776000.0,1.016E7,
7812000.0,5128000.0,2552000.0,1.258E7,4874000.0,1112000.0,3096000.0,3518000.0,3310000.0,9825000.0,1.022E7,
7795000.0,5100000.0,2541000.0,1.256E7,4874000.0,1112000.0,3096000.0,3518000.0,3310000.0,9825000.0,1.023E7,
7780000.0,5065000.0,2540000.0,1.256E7,4874000.0,1112000.0,3096000.0,3518000.0,3310000.0,9924000.0,1.023E7,
7929000.0,5036000.0,2540000.0,1.256E7,4826000.0,1112000.0,3096000.0,3518000.0,3418000.0,9816000.0,1.011E7,
8044000.0,4999000.0,2539000.0,1.254E7,4803000.0,1112000.0,3096000.0,3518000.0,3564000.0,9667000.0,1.001E7,
8255000.0,4982000.0,2539000.0,1.251E7,4756000.0,1112000.0,3096000.0,3518000.0,3665000.0,9566000.0,9822000.0,
