entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.174,0.1683,0.1432,0.075,0.04334,0.2284,0.1243,0.03284,0.01149,0.1508,0.04271,0.07397,0.07397,
2.101,0.1598,0.09882,0.05115,0.02925,0.156,0.08558,0.02261,0.007909,0.1038,0.02993,0.2085,0.2064,
2.1,0.1931,0.09767,0.05121,0.0294,0.1526,0.08529,0.02274,0.007955,0.1044,0.03011,0.2097,0.2088,
2.106,0.153,0.1005,0.0504,0.02948,0.1507,0.08483,0.02286,0.007962,0.105,0.03279,0.2084,0.2071,
2.111,0.1533,0.103,0.05029,0.0295,0.1491,0.0843,0.02288,0.007969,0.1051,0.03512,0.2083,0.2044,
2.112,0.1599,0.1032,0.05028,0.02872,0.1476,0.08368,0.02293,0.007982,0.1053,0.03655,0.2074,0.2064,
2.119,0.1563,0.1045,0.05049,0.02883,0.145,0.08321,0.02302,0.008015,0.1058,0.04058,0.2044,0.2062,
2.115,0.1506,0.1015,0.05052,0.02824,0.1442,0.08249,0.02302,0.008035,0.106,0.04069,0.206,0.2093,
2.115,0.1548,0.1007,0.05062,0.02842,0.1402,0.08244,0.02316,0.008079,0.1068,0.04095,0.2074,0.2113,
2.113,0.1539,0.09979,0.05076,0.02851,0.1374,0.08105,0.02326,0.00811,0.1072,0.04113,0.2083,0.2145,
2.112,0.1616,0.09927,0.04968,0.02856,0.137,0.08106,0.02331,0.008127,0.1075,0.04122,0.2087,0.2156,
2.11,0.1656,0.099,0.04965,0.02805,0.1367,0.08109,0.02332,0.008128,0.1075,0.04123,0.2088,0.2165,
2.115,0.1545,0.106,0.04967,0.02806,0.1367,0.08096,0.02333,0.008132,0.1075,0.04125,0.2089,0.2095,
2.113,0.1526,0.1057,0.04956,0.02765,0.1363,0.08025,0.02332,0.008127,0.1075,0.04123,0.2098,0.2106,
2.112,0.1551,0.1057,0.04947,0.02766,0.1361,0.07932,0.02332,0.00813,0.1075,0.04124,0.2099,0.2116,
2.114,0.1575,0.1081,0.04938,0.02766,0.1362,0.07918,0.02334,0.008134,0.1076,0.04127,0.21,0.2091,
2.113,0.1739,0.1079,0.04934,0.02763,0.136,0.07873,0.02332,0.008127,0.1075,0.04123,0.2109,0.2093,
2.112,0.1629,0.1076,0.04923,0.02764,0.1361,0.07788,0.02333,0.00813,0.1075,0.04125,0.211,0.2103,
2.111,0.1723,0.107,0.04925,0.02765,0.136,0.07739,0.02333,0.008133,0.1076,0.04126,0.2111,0.2113,
