entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.118,0.1439,0.1868,0.0558,0.03015,0.1353,0.07886,0.04361,0.00605,0.04872,0.03748,0.1893,0.1879,
2.119,0.1375,0.185,0.05583,0.03027,0.1344,0.07873,0.0438,0.006075,0.04893,0.03765,0.1901,0.1892,
2.12,0.1363,0.1815,0.0559,0.03041,0.1334,0.07868,0.04402,0.006105,0.04918,0.03784,0.1921,0.191,
2.125,0.1327,0.1792,0.05606,0.03054,0.1312,0.07852,0.04421,0.006131,0.04939,0.04103,0.1908,0.1929,
2.126,0.125,0.177,0.05618,0.03068,0.1305,0.07886,0.04441,0.006156,0.04961,0.04121,0.1916,0.1937,
2.127,0.1396,0.175,0.0562,0.03079,0.1298,0.07893,0.04457,0.006182,0.04982,0.04139,0.1925,0.1948,
2.127,0.1253,0.1758,0.05632,0.03088,0.1292,0.07887,0.0447,0.0062,0.04997,0.04151,0.193,0.1935,
2.128,0.1259,0.1734,0.05636,0.03093,0.129,0.07902,0.04478,0.006212,0.05006,0.04159,0.1944,0.1943,
2.126,0.1233,0.1708,0.05642,0.03043,0.1291,0.07775,0.04495,0.006236,0.05025,0.04175,0.1951,0.1972,
2.127,0.1326,0.1707,0.05666,0.03055,0.1279,0.07723,0.04515,0.006263,0.05047,0.04193,0.1969,0.1962,
2.128,0.1243,0.1679,0.05685,0.03065,0.1277,0.07751,0.04532,0.006287,0.05063,0.04201,0.1977,0.1974,
2.127,0.1347,0.1702,0.05661,0.0307,0.1274,0.07649,0.04538,0.006295,0.0507,0.04207,0.198,0.1962,
2.127,0.1147,0.1693,0.05651,0.03075,0.1271,0.07615,0.04548,0.006307,0.0508,0.04215,0.1984,0.1971,
2.126,0.1247,0.1686,0.05634,0.03077,0.1266,0.07537,0.04551,0.006311,0.05084,0.04218,0.1995,0.1981,
2.124,0.1373,0.1681,0.05626,0.03045,0.1261,0.07427,0.04551,0.006311,0.05084,0.04218,0.2005,0.1995,
2.122,0.1398,0.1679,0.05624,0.03046,0.1261,0.07307,0.04547,0.006314,0.05086,0.0422,0.2006,0.2009,
2.122,0.1243,0.1676,0.05608,0.03048,0.126,0.07272,0.04552,0.00632,0.0509,0.0422,0.2008,0.2015,
