R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.0E-39,0.0048,4700.0,510.0,2500.0,5500000.0,6000.0,760.0,4100.0,150.0,680.0,0.16,5600000.0,0.0,2.8E-5,0.081,0.081,0.0,790.0,8.4,0.0,6.6E-28,3.1E-39,0.0,2.5E7,1.0,8.5E8,
9.9E-40,0.0046,4600.0,500.0,2500.0,5300000.0,5900.0,760.0,4100.0,150.0,670.0,0.16,5300000.0,0.0,3.0E-5,0.077,0.077,0.0,750.0,8.1,0.0,5.7000000000000004E-27,6.9E-38,0.0,2.4E7,1.0,8.5E8,
9.3E-40,0.0044,4600.0,490.0,2500.0,4800000.0,5900.0,750.0,4000.0,150.0,660.0,0.16,4800000.0,0.0,3.3E-5,0.071,0.071,0.0,720.0,7.6,0.0,1.9E-26,2.7E-37,0.0,2.3E7,1.0,8.4E8,
8.9E-40,0.0041,4500.0,490.0,2400.0,4500000.0,5800.0,740.0,4000.0,150.0,650.0,0.16,4500000.0,0.0,3.3E-5,0.067,0.067,0.0,700.0,7.2,0.0,3.7E-26,6.3E-37,0.0,2.2E7,1.0,8.4E8,
8.6E-40,0.004,4500.0,480.0,2400.0,4300000.0,5700.0,730.0,4000.0,150.0,650.0,0.15,4300000.0,0.0,3.7E-5,0.064,0.064,0.0,660.0,7.0,0.0,8.2E-26,1.7E-36,0.0,2.1E7,1.0,8.4E8,
8.6E-40,0.004,4500.0,480.0,2400.0,4300000.0,5700.0,730.0,4000.0,150.0,650.0,0.15,4300000.0,0.0,3.9E-5,0.064,0.064,0.0,610.0,7.0,0.0,2.6999999999999997E-25,6.300000000000001E-36,0.0,2.0E7,1.0,8.3E8,
8.6E-40,0.004,4500.0,480.0,2400.0,4300000.0,5700.0,730.0,4000.0,150.0,650.0,0.15,4300000.0,0.0,3.9E-5,0.064,0.064,0.0,590.0,7.0,0.0,8.4E-25,2.1E-35,0.0,2.0E7,1.0,8.3E8,
8.6E-40,0.004,4500.0,480.0,2400.0,4300000.0,5700.0,730.0,4000.0,150.0,650.0,0.15,4300000.0,0.0,3.6E-5,0.064,0.064,0.0,550.0,7.0,0.0,1.8999999999999998E-24,5.1E-35,0.0,2.1E7,1.0,8.3E8,
8.5E-40,0.004,4500.0,480.0,2400.0,4200000.0,5700.0,730.0,3900.0,140.0,650.0,0.15,4300000.0,0.0,3.7E-5,0.063,0.063,0.0,530.0,6.9,0.0,4.0E-24,1.0E-34,0.0,2.1E7,1.0,8.2E8,
8.5E-40,0.004,4500.0,480.0,2400.0,4200000.0,5700.0,730.0,3900.0,140.0,650.0,0.15,4300000.0,0.0,3.6E-5,0.063,0.063,0.0,500.0,6.9,0.0,9.0E-24,2.4E-34,0.0,2.1E7,1.0,8.2E8,
1.8E-39,0.0071,1800.0,4900.0,3900.0,5000000.0,5700.0,730.0,6400.0,140.0,2100.0,0.15,5000000.0,0.0,2.7E-5,0.068,0.068,0.0,590.0,5.0,0.0,3.9E-23,4.1E-30,0.0,2.1E7,1.0,8.4E8,
1.8E-39,0.0069,1800.0,4900.0,3900.0,4700000.0,5700.0,730.0,6300.0,140.0,2100.0,0.15,4700000.0,0.0,2.7E-5,0.065,0.065,0.0,600.0,4.9,0.0,4.3E-23,2.2000000000000002E-30,0.0,2.1E7,1.0,8.4E8,
1.8E-39,0.0069,1800.0,4900.0,3900.0,4500000.0,5700.0,720.0,6300.0,140.0,2100.0,0.15,4600000.0,0.0,2.9E-5,0.064,0.064,0.0,600.0,4.8,0.0,5.1E-23,9.7E-31,0.0,2.0E7,1.0,8.4E8,
1.8E-39,0.0068,1800.0,4900.0,3800.0,4400000.0,5700.0,720.0,6300.0,140.0,2100.0,0.15,4500000.0,0.0,2.9E-5,0.063,0.063,0.0,600.0,4.7,0.0,5.9E-23,5.3E-31,0.0,2.0E7,1.0,8.3E8,
1.7E-39,0.0067,1800.0,4900.0,3800.0,4300000.0,5700.0,720.0,6300.0,140.0,2100.0,0.15,4300000.0,0.0,3.0E-5,0.061,0.061,0.0,590.0,4.6,0.0,7.5E-23,1.9E-31,0.0,1.9E7,1.0,8.3E8,
1.7E-39,0.0067,1800.0,4900.0,3800.0,4300000.0,5700.0,720.0,6300.0,140.0,2100.0,0.15,4300000.0,0.0,2.8E-5,0.061,0.061,0.0,580.0,4.6,0.0,9.999999999999999E-23,6.0E-32,0.0,2.0E7,1.0,8.3E8,
1.7E-39,0.0067,1800.0,4900.0,3800.0,4300000.0,5700.0,720.0,6300.0,140.0,2100.0,0.15,4300000.0,0.0,2.5E-5,0.061,0.061,0.0,580.0,4.6,0.0,1.4E-22,2.1000000000000002E-32,0.0,2.1E7,1.0,8.3E8,
1.7E-39,0.0067,1800.0,4900.0,3800.0,4300000.0,5700.0,720.0,6300.0,140.0,2100.0,0.15,4300000.0,0.0,2.0E-5,0.061,0.061,0.0,580.0,4.6,0.0,1.8E-22,9.200000000000001E-33,0.0,2.2E7,1.0,8.3E8,
6.1E-39,0.026,2100.0,50000.0,4400.0,5300000.0,5600.0,720.0,6300.0,140.0,2000.0,0.15,5300000.0,0.0,3.6E-5,0.1,0.1,0.0,580.0,7.6,0.0,6.4E-22,4.9E-29,0.0,2.2E7,1.0,8.4E8,
1.1999999999999999E-39,0.0052,2100.0,2500.0,4400.0,4900000.0,5600.0,720.0,6300.0,140.0,2000.0,0.15,4900000.0,0.0,3.6E-5,0.06,0.06,0.0,590.0,7.3,0.0,6.599999999999999E-22,5.3000000000000004E-30,0.0,2.2E7,1.0,8.4E8,
1.1E-39,0.0049,2100.0,2500.0,4400.0,4300000.0,5600.0,720.0,6300.0,140.0,2000.0,0.15,4400000.0,0.0,3.6E-5,0.056,0.056,0.0,580.0,6.9,0.0,6.699999999999999E-22,3.4E-30,0.0,2.1E7,1.0,8.3E8,
1.1E-39,0.0049,2100.0,2500.0,4300.0,4300000.0,5600.0,720.0,6300.0,140.0,2000.0,0.15,4300000.0,0.0,3.8E-5,0.055,0.055,0.0,580.0,6.8,0.0,7.1E-22,1.3000000000000001E-30,0.0,2.0E7,1.0,8.3E8,
