entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.114,0.1648,0.1007,0.04748,0.02782,0.1389,0.1239,0.05188,0.02161,0.02631,0.03329,0.2073,0.2208,
2.112,0.1516,0.0984,0.04754,0.0279,0.1391,0.1231,0.05202,0.02167,0.02639,0.03338,0.2079,0.2227,
2.111,0.1504,0.09764,0.04765,0.02796,0.137,0.1226,0.05215,0.02171,0.02645,0.03346,0.2094,0.224,
2.115,0.1492,0.1002,0.04692,0.0279,0.1366,0.1206,0.05211,0.02169,0.02643,0.03576,0.2101,0.2216,
2.112,0.1819,0.09896,0.04677,0.02795,0.1351,0.1175,0.05223,0.02174,0.02649,0.03585,0.2107,0.2268,
2.11,0.1498,0.09769,0.04619,0.02809,0.1327,0.1167,0.0525,0.02185,0.02662,0.03604,0.2118,0.2298,
2.107,0.1429,0.09645,0.04624,0.02812,0.1325,0.1137,0.05253,0.02188,0.02665,0.03608,0.212,0.2338,
2.105,0.1384,0.09574,0.0463,0.02815,0.1319,0.1119,0.05259,0.02192,0.0267,0.03614,0.2124,0.2363,
2.111,0.1348,0.1012,0.04624,0.02812,0.1294,0.109,0.05271,0.02199,0.02679,0.03868,0.2108,0.2351,
2.109,0.1433,0.1003,0.04614,0.02813,0.1293,0.1082,0.05273,0.022,0.0268,0.03869,0.2108,0.2369,
2.109,0.1304,0.1003,0.04614,0.02813,0.1292,0.1077,0.05274,0.022,0.02681,0.03869,0.2109,0.2375,
2.107,0.1366,0.0998,0.0461,0.0281,0.129,0.1063,0.05269,0.02198,0.02678,0.03866,0.2117,0.2389,
2.105,0.1231,0.0996,0.04601,0.02804,0.1286,0.1053,0.05255,0.02194,0.02673,0.03858,0.2134,0.2393,
2.103,0.1255,0.09951,0.04596,0.02802,0.1284,0.1034,0.0525,0.02191,0.0267,0.03854,0.2143,0.2409,
2.102,0.1357,0.09931,0.04592,0.02799,0.1281,0.1028,0.05242,0.0219,0.02668,0.03851,0.2152,0.2412,
2.107,0.1233,0.1013,0.04593,0.028,0.1282,0.1022,0.05243,0.0219,0.02668,0.04093,0.2128,0.2396,
2.106,0.1365,0.101,0.04583,0.02794,0.1279,0.1017,0.05233,0.02186,0.02663,0.04085,0.2145,0.2395,
2.105,0.1221,0.1008,0.04579,0.02791,0.1278,0.1012,0.05228,0.02184,0.0266,0.04081,0.2154,0.2396,
2.104,0.1255,0.1006,0.0458,0.02792,0.1278,0.1002,0.05229,0.02184,0.02661,0.04082,0.2154,0.2407,
2.102,0.1411,0.09932,0.04583,0.02742,0.1278,0.09979,0.05234,0.02186,0.02664,0.04086,0.2156,0.2425,
2.108,0.1396,0.1025,0.04577,0.02742,0.1279,0.09896,0.05236,0.02187,0.02665,0.04357,0.213,0.24,
2.107,0.1354,0.1021,0.04566,0.02739,0.1278,0.09798,0.05232,0.02186,0.02663,0.04354,0.2139,0.2408,
