R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,290.0,8.5,0.0,0.0,0.0,2.6E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.3E-5,0.031,0.031,0.0,290.0,8.5,0.0,0.0,0.0,2.7E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.5E-5,0.031,0.031,0.0,290.0,8.5,0.0,0.0,0.0,2.6E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.7E-5,0.031,0.031,0.0,280.0,8.5,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.7E-5,0.031,0.031,0.0,280.0,8.5,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.6E-5,0.031,0.031,0.0,280.0,8.5,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.8E-5,0.031,0.031,0.0,280.0,8.5,1.8E-25,1.3E-36,0.0,2.4E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.0E-5,0.031,0.031,0.0,280.0,8.5,5.8E-25,8.400000000000001E-36,0.0,2.3E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.0E-5,0.031,0.031,0.0,280.0,8.5,1.0999999999999998E-24,2.1E-35,0.0,2.3E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.8E-5,0.031,0.031,0.0,280.0,8.5,1.7999999999999997E-24,3.5999999999999997E-35,0.0,2.4E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.6E-5,0.031,0.031,0.0,280.0,8.5,2.5999999999999996E-24,5.0E-35,0.0,2.5E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,280.0,8.5,3.599999999999999E-24,6.4E-35,0.0,2.6E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.2E-5,0.031,0.031,0.0,270.0,8.5,4.7E-24,7.4E-35,0.0,2.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.1E-5,0.031,0.031,0.0,270.0,8.5,5.8E-24,8.3E-35,0.0,2.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.1E-5,0.031,0.031,0.0,270.0,8.5,7.599999999999999E-24,9.3E-35,0.0,2.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.3E-5,0.031,0.031,0.0,270.0,8.5,1.1E-23,1.5E-34,0.0,2.7E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,270.0,8.5,1.5E-23,2.3E-34,0.0,2.6E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,270.0,8.5,2.0E-23,3.2E-34,0.0,2.6E7,1.0,6.9E8,
6.1E-37,0.28,1100.0,92000.0,8000.0,5100000.0,3900.0,1600.0,2100.0,240.0,4100.0,0.19,5200000.0,0.0,7.2E-5,0.15,0.15,0.0,380.0,41.0,1.4000000000000002E-22,1.3000000000000002E-28,0.0,2.7E7,1.0,7.1E8,
4.2E-38,0.019,1100.0,1600.0,490.0,5100000.0,3900.0,1600.0,2100.0,240.0,4100.0,0.19,5100000.0,0.0,3.4E-5,0.073,0.073,0.0,390.0,17.0,1.5000000000000002E-22,4.8000000000000004E-30,0.0,2.5E7,1.0,7.1E8,
4.0000000000000004E-38,0.018,1100.0,1600.0,490.0,4800000.0,3900.0,1600.0,2100.0,240.0,4100.0,0.19,4800000.0,0.0,3.8E-5,0.071,0.071,0.0,380.0,16.0,1.5000000000000002E-22,2.1E-30,0.0,2.4E7,1.0,7.1E8,
3.8000000000000005E-38,0.017,1100.0,1600.0,490.0,4400000.0,3900.0,1600.0,2100.0,240.0,4100.0,0.19,4400000.0,0.0,3.9E-5,0.068,0.068,0.0,380.0,15.0,1.6000000000000002E-22,1.3000000000000001E-30,0.0,2.3E7,1.0,7.0E8,
3.6E-38,0.017,1100.0,1600.0,490.0,4099999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,4099999.9999999995,0.0,4.2E-5,0.066,0.066,0.0,380.0,14.0,1.7000000000000002E-22,5.7E-31,0.0,2.2E7,1.0,7.0E8,
3.5E-38,0.016,1100.0,1600.0,490.0,3999999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3999999.9999999995,0.0,4.7E-5,0.065,0.065,0.0,380.0,14.0,1.8000000000000001E-22,2.6E-31,0.0,2.1E7,1.0,7.0E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,5.1E-5,0.063,0.063,0.0,370.0,13.0,2.1E-22,9.999999999999999E-32,0.0,2.0E7,1.0,7.0E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,5.2E-5,0.063,0.063,0.0,370.0,13.0,2.4E-22,4.2000000000000004E-32,0.0,1.9E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,5.8E-5,0.063,0.063,0.0,360.0,13.0,2.8000000000000004E-22,2.7000000000000004E-32,0.0,1.9E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,5.8E-5,0.063,0.063,0.0,360.0,13.0,3.4000000000000003E-22,2.7000000000000004E-32,0.0,1.9E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,5.3E-5,0.063,0.063,0.0,350.0,13.0,4.2E-22,3.0E-32,0.0,1.9E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,4.6E-5,0.063,0.063,0.0,350.0,13.0,5.1E-22,3.2E-32,0.0,2.0E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,3.9E-5,0.063,0.063,0.0,350.0,13.0,6.1000000000000005E-22,3.3E-32,0.0,2.1E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,3.2E-5,0.063,0.063,0.0,350.0,13.0,7.200000000000001E-22,3.4000000000000003E-32,0.0,2.3E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,2.7E-5,0.063,0.063,0.0,350.0,13.0,8.4E-22,3.3E-32,0.0,2.4E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,2.3E-5,0.063,0.063,0.0,350.0,13.0,9.800000000000001E-22,3.3E-32,0.0,2.6E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,2.2E-5,0.063,0.063,0.0,350.0,13.0,1.2E-21,3.3E-32,0.0,2.6E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,2.7E-5,0.063,0.063,0.0,350.0,13.0,1.5E-21,4.5E-32,0.0,2.4E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,2.8E-5,0.063,0.063,0.0,350.0,13.0,2.0E-21,6.4E-32,0.0,2.4E7,1.0,6.9E8,
3.4E-38,0.016,1100.0,1600.0,490.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,4100.0,0.19,3799999.9999999995,0.0,2.7E-5,0.063,0.063,0.0,350.0,13.0,2.6E-21,8.400000000000001E-32,0.0,2.4E7,1.0,6.9E8,
8.5E-37,0.13,9600.0,88000.0,4900.0,5100000.0,3900.0,1600.0,2100.0,240.0,4900.0,0.19,5200000.0,0.0,2.1,0.21,0.21,0.0,390.0,17.0,1.4E-20,2.4E-26,0.0,2.6E7,1.0,7.1E8,
1.1E-37,0.016,2100.0,2400.0,4900.0,4900000.0,3900.0,1600.0,2000.0,240.0,4900.0,0.19,4900000.0,0.0,4.0E-5,0.11,0.11,0.0,390.0,18.0,1.5E-20,1.6000000000000001E-27,0.0,2.4E7,1.0,7.1E8,
1.0E-37,0.015,2100.0,2400.0,4900.0,4400000.0,3900.0,1600.0,2000.0,240.0,4900.0,0.19,4400000.0,0.0,4.4E-5,0.11,0.11,0.0,380.0,17.0,1.6E-20,8.500000000000001E-28,0.0,2.3E7,1.0,7.0E8,
9.8E-38,0.015,2100.0,2400.0,4900.0,4099999.9999999995,3900.0,1600.0,2000.0,240.0,4900.0,0.19,4099999.9999999995,0.0,4.8E-5,0.1,0.1,0.0,380.0,17.0,1.6E-20,4.500000000000001E-28,0.0,2.2E7,1.0,7.0E8,
9.7E-38,0.015,2100.0,2400.0,4900.0,3999999.9999999995,3900.0,1600.0,2000.0,240.0,4900.0,0.19,3999999.9999999995,0.0,5.4E-5,0.1,0.1,0.0,390.0,17.0,1.8E-20,1.7000000000000003E-28,0.0,2.1E7,1.0,7.0E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,240.0,4900.0,0.18,3799999.9999999995,0.0,5.9E-5,0.099,0.099,0.0,380.0,16.0,1.9E-20,7.4E-29,0.0,2.0E7,1.0,7.0E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,240.0,4900.0,0.18,3799999.9999999995,0.0,6.2E-5,0.099,0.099,0.0,380.0,16.0,2.0E-20,2.3E-29,0.0,2.0E7,1.0,7.0E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,5.9E-5,0.099,0.099,0.0,370.0,16.0,2.3E-20,8.4E-30,0.0,2.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,6.4E-5,0.099,0.099,0.0,370.0,16.0,2.5E-20,4.0E-30,0.0,1.9E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,6.4E-5,0.099,0.099,0.0,360.0,16.0,2.7E-20,2.9000000000000002E-30,0.0,1.9E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,5.9E-5,0.099,0.099,0.0,350.0,16.0,3.0E-20,2.7000000000000002E-30,0.0,2.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,5.1E-5,0.099,0.099,0.0,350.0,16.0,3.4E-20,2.6000000000000002E-30,0.0,2.1E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,4.4E-5,0.099,0.099,0.0,350.0,16.0,3.7E-20,2.5000000000000002E-30,0.0,2.2E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,3.7E-5,0.099,0.099,0.0,350.0,16.0,4.1E-20,2.3000000000000002E-30,0.0,2.3E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,3.1E-5,0.099,0.099,0.0,350.0,16.0,4.6E-20,2.2000000000000002E-30,0.0,2.5E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.6E-5,0.099,0.099,0.0,350.0,16.0,5.1E-20,2.0E-30,0.0,2.7E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.8E-5,0.099,0.099,0.0,340.0,16.0,5.5E-20,2.0E-30,0.0,2.6E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,3.2E-5,0.099,0.099,0.0,340.0,16.0,5.8E-20,2.4000000000000002E-30,0.0,2.5E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,3.3E-5,0.099,0.099,0.0,340.0,16.0,6.3E-20,2.8000000000000002E-30,0.0,2.4E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,3.1E-5,0.099,0.099,0.0,340.0,16.0,6.7E-20,3.0000000000000003E-30,0.0,2.5E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.8E-5,0.099,0.099,0.0,330.0,16.0,7.3E-20,3.0000000000000003E-30,0.0,2.6E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.5E-5,0.099,0.099,0.0,330.0,16.0,7.9E-20,2.9000000000000002E-30,0.0,2.7E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.2E-5,0.099,0.099,0.0,330.0,16.0,8.5E-20,2.8000000000000002E-30,0.0,2.8E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.9E-5,0.099,0.099,0.0,330.0,16.0,9.2E-20,2.6000000000000002E-30,0.0,3.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.8E-5,0.099,0.099,0.0,330.0,16.0,9.9E-20,2.5000000000000002E-30,0.0,3.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.3E-5,0.099,0.099,0.0,330.0,16.0,1.0E-19,2.9000000000000002E-30,0.0,2.8E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.5E-5,0.099,0.099,0.0,330.0,16.0,1.1E-19,3.5E-30,0.0,2.7E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.5E-5,0.099,0.099,0.0,330.0,16.0,1.2E-19,4.0E-30,0.0,2.7E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.4E-5,0.099,0.099,0.0,330.0,16.0,1.2E-19,4.2E-30,0.0,2.8E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.1E-5,0.099,0.099,0.0,330.0,16.0,1.3E-19,4.2E-30,0.0,2.9E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.9E-5,0.099,0.099,0.0,330.0,16.0,1.4E-19,4.0E-30,0.0,3.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.7E-5,0.099,0.099,0.0,330.0,16.0,1.5E-19,3.8E-30,0.0,3.1E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.5E-5,0.099,0.099,0.0,330.0,16.0,1.6E-19,3.6E-30,0.0,3.3E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.8E-5,0.099,0.099,0.0,320.0,16.0,1.7E-19,3.9E-30,0.0,3.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.2E-5,0.099,0.099,0.0,320.0,16.0,1.8E-19,4.8000000000000004E-30,0.0,2.8E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.3E-5,0.099,0.099,0.0,320.0,16.0,1.9E-19,5.6000000000000005E-30,0.0,2.8E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.2E-5,0.099,0.099,0.0,320.0,16.0,2.0E-19,6.1000000000000005E-30,0.0,2.8E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.0E-5,0.099,0.099,0.0,320.0,16.0,2.1E-19,6.1000000000000005E-30,0.0,2.9E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.8E-5,0.099,0.099,0.0,310.0,16.0,2.2E-19,6.0000000000000005E-30,0.0,3.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.6E-5,0.099,0.099,0.0,310.0,16.0,2.4E-19,5.7000000000000005E-30,0.0,3.2E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.4E-5,0.099,0.099,0.0,310.0,16.0,2.5E-19,5.4000000000000005E-30,0.0,3.3E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.6E-5,0.099,0.099,0.0,310.0,16.0,2.7E-19,5.4000000000000005E-30,0.0,3.2E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.9E-5,0.099,0.099,0.0,310.0,16.0,2.8E-19,6.6E-30,0.0,3.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.1E-5,0.099,0.099,0.0,310.0,16.0,2.9E-19,7.9E-30,0.0,2.9E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.1E-5,0.099,0.099,0.0,300.0,16.0,3.0E-19,8.700000000000001E-30,0.0,2.9E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,2.0E-5,0.099,0.099,0.0,300.0,16.0,3.2E-19,9.000000000000001E-30,0.0,2.9E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.8E-5,0.099,0.099,0.0,300.0,16.0,3.4E-19,8.800000000000001E-30,0.0,3.0E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.6E-5,0.099,0.099,0.0,290.0,16.0,3.5E-19,8.500000000000001E-30,0.0,3.2E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.4E-5,0.099,0.099,0.0,290.0,16.0,3.7E-19,8.0E-30,0.0,3.3E7,1.0,6.9E8,
9.5E-38,0.014,2100.0,2400.0,4800.0,3799999.9999999995,3900.0,1500.0,2000.0,230.0,4900.0,0.18,3799999.9999999995,0.0,1.3E-5,0.099,0.099,0.0,290.0,16.0,3.9E-19,7.5E-30,0.0,3.4E7,1.0,6.9E8,
