R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
2.6E-39,0.0089,2200.0,4600.0,3800.0,4099999.9999999995,1400.0,4500.0,240.0,3200.0,6100.0,0.15,4099999.9999999995,1.1E-5,0.097,0.097,0.0,550.0,8.7,0.0,0.0,0.0,3.2E7,1.0,7.8E8,
9.2E-40,0.0065,30.0,2900.0,500.0,4099999.9999999995,1400.0,4400.0,230.0,3100.0,5900.0,0.15,4099999.9999999995,1.2E-5,0.1,0.1,0.0,530.0,8.5,0.0,0.0,0.0,3.2E7,1.0,7.8E8,
2.6E-39,0.0089,2200.0,4600.0,3800.0,4099999.9999999995,1400.0,4500.0,240.0,3200.0,6100.0,0.15,4099999.9999999995,1.5E-5,0.097,0.097,0.0,530.0,8.7,0.0,0.0,0.0,2.9E7,1.0,7.7E8,
9.2E-40,0.0065,30.0,2900.0,500.0,4099999.9999999995,1400.0,4400.0,230.0,3100.0,5900.0,0.15,4099999.9999999995,1.5E-5,0.1,0.1,0.0,510.0,8.5,0.0,0.0,0.0,2.9E7,1.0,7.8E8,
2.6E-39,0.0089,2200.0,4600.0,3800.0,3999999.9999999995,1400.0,4500.0,240.0,3200.0,6000.0,0.15,4099999.9999999995,1.8E-5,0.097,0.097,0.0,510.0,8.7,0.0,0.0,0.0,2.7E7,1.0,7.6E8,
9.2E-40,0.0065,30.0,2900.0,500.0,4099999.9999999995,1400.0,4400.0,230.0,3100.0,5900.0,0.15,4099999.9999999995,1.6E-5,0.1,0.1,0.0,490.0,8.5,0.0,0.0,0.0,2.8E7,1.0,7.8E8,
2.6E-39,0.0088,2200.0,4500.0,3800.0,3999999.9999999995,1400.0,4500.0,240.0,3200.0,6000.0,0.15,3999999.9999999995,2.1E-5,0.097,0.097,0.0,480.0,8.6,0.0,0.0,0.0,2.5E7,1.0,7.6E8,
9.2E-40,0.0065,30.0,2900.0,500.0,4099999.9999999995,1400.0,4400.0,230.0,3100.0,5900.0,0.15,4099999.9999999995,1.6E-5,0.1,0.1,0.0,470.0,8.5,0.0,0.0,0.0,2.8E7,1.0,7.8E8,
2.6E-39,0.0088,2200.0,4500.0,3800.0,3999999.9999999995,1400.0,4500.0,240.0,3200.0,6000.0,0.15,3999999.9999999995,2.4E-5,0.096,0.096,0.0,450.0,8.6,0.0,0.0,0.0,2.4E7,1.0,7.5E8,
9.1E-40,0.0065,30.0,2900.0,490.0,4099999.9999999995,1400.0,4400.0,230.0,3100.0,5900.0,0.15,4099999.9999999995,1.9E-5,0.1,0.1,0.0,430.0,8.4,0.0,0.0,0.0,2.6E7,1.0,7.8E8,
4.9E-38,0.26,130000.0,350000.0,35000.0,1.1E7,290000.0,17000.0,3900.0,12000.0,4700.0,0.31,1.2E7,16.0,0.41,0.41,0.0,1500.0,37.0,0.0,0.0,0.0,5.0E7,1.0,1.6E9,
4.3E-38,0.23,130000.0,340000.0,2300.0,1.1E7,260000.0,4300.0,3900.0,4100.0,4600.0,0.3,1.1E7,5.2E-5,0.4,0.4,0.0,1500.0,16.0,0.0,0.0,0.0,4.7E7,1.0,1.6E9,
2.6E-38,0.14,130000.0,200000.0,2200.0,1.0E7,250000.0,4300.0,3800.0,4100.0,4600.0,0.3,1.1E7,6.3E-5,0.29,0.29,0.0,1500.0,15.0,0.0,0.0,0.0,4.4E7,1.0,1.6E9,
1.4E-38,0.074,120000.0,100000.0,2200.0,1.0E7,150000.0,4300.0,3800.0,4100.0,4600.0,0.29,1.1E7,3.5E-5,0.2,0.2,0.0,1400.0,15.0,0.0,0.0,0.0,4.2E7,1.0,1.6E9,
2.0E-39,0.011,110000.0,3700.0,2200.0,1.0E7,21000.0,4300.0,3800.0,4100.0,4600.0,0.29,1.0E7,7.5E-5,0.12,0.12,0.0,1300.0,15.0,0.0,0.0,0.0,4.0E7,1.0,1.6E9,
2.0E-39,0.011,3600.0,3700.0,2200.0,1.0E7,3400.0,4300.0,3800.0,4100.0,4500.0,0.29,1.0E7,8.0E-5,0.12,0.12,0.0,1200.0,14.0,0.0,0.0,0.0,3.8E7,1.0,1.6E9,
1.8999999999999998E-39,0.01,3600.0,3700.0,2200.0,9900000.0,3400.0,4300.0,3800.0,4100.0,4500.0,0.29,9900000.0,8.5E-5,0.12,0.12,0.0,1200.0,14.0,0.0,9.2E-19,6.8E-30,3.7E7,1.0,1.6E9,
1.8999999999999998E-39,0.01,3600.0,3700.0,2200.0,9700000.0,3400.0,4300.0,3800.0,4100.0,4500.0,0.29,9700000.0,8.7E-5,0.12,0.12,0.0,1200.0,14.0,0.0,5.1E-18,5.4E-29,3.7E7,1.0,1.6E9,
