entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.052,0.2279,0.2985,0.0709,0.05354,0.09783,0.04259,0.03078,0.02393,0.02663,0.02738,0.164,0.164,
2.055,0.2292,0.2958,0.07166,0.05412,0.09668,0.04264,0.03102,0.02406,0.02691,0.02766,0.1633,0.1661,
2.058,0.2394,0.2919,0.07175,0.05443,0.09538,0.04251,0.03112,0.02421,0.02709,0.02784,0.1645,0.1693,
2.058,0.2346,0.2922,0.07182,0.05448,0.09452,0.04253,0.03115,0.02423,0.02711,0.02785,0.1646,0.1695,
2.054,0.2376,0.2925,0.07188,0.05452,0.09366,0.03976,0.03118,0.02425,0.02714,0.02787,0.1648,0.1725,
2.053,0.2664,0.2925,0.07148,0.05452,0.09279,0.03979,0.0312,0.02426,0.02715,0.02788,0.1658,0.1726,
2.052,0.2377,0.2926,0.07148,0.05452,0.09185,0.03978,0.0312,0.02426,0.02715,0.02788,0.1667,0.1727,
2.052,0.243,0.2928,0.07154,0.05461,0.09068,0.03984,0.03125,0.02428,0.02718,0.0279,0.1669,0.173,
2.051,0.227,0.2935,0.07173,0.05478,0.08811,0.03996,0.03133,0.02435,0.02726,0.02797,0.1675,0.1735,
2.051,0.2279,0.2929,0.07176,0.05462,0.08689,0.04005,0.03139,0.02439,0.0273,0.02801,0.1679,0.1748,
2.05,0.2248,0.2929,0.07178,0.05464,0.08579,0.04006,0.0314,0.02439,0.0273,0.028,0.1688,0.1749,
2.05,0.2263,0.293,0.07181,0.05466,0.0855,0.04006,0.03141,0.02439,0.02731,0.02801,0.1689,0.1749,
2.05,0.2288,0.2928,0.07175,0.05461,0.08543,0.04003,0.03138,0.02437,0.02728,0.02798,0.1696,0.1748,
2.048,0.2273,0.2928,0.07177,0.05329,0.08518,0.04004,0.03139,0.02438,0.02729,0.02799,0.1696,0.1762,
2.047,0.2644,0.2921,0.07183,0.05335,0.08527,0.03885,0.03142,0.0244,0.02732,0.02802,0.1698,0.1776,
2.046,0.2678,0.2917,0.07182,0.05281,0.08492,0.03884,0.03142,0.0244,0.02731,0.02801,0.1707,0.1781,
2.046,0.2938,0.2912,0.07184,0.05282,0.08469,0.03885,0.03142,0.0244,0.02732,0.02802,0.1707,0.1787,
2.047,0.264,0.2907,0.07186,0.05286,0.08475,0.03888,0.03145,0.02442,0.02734,0.02804,0.1708,0.1788,
2.048,0.2399,0.2893,0.0716,0.05292,0.08485,0.03893,0.03149,0.02445,0.02737,0.02807,0.1719,0.1791,
2.048,0.2399,0.2893,0.0716,0.05292,0.08485,0.03893,0.03149,0.02445,0.02737,0.02807,0.1719,0.1791,
2.047,0.2401,0.2891,0.07153,0.05288,0.08478,0.03837,0.03146,0.02443,0.02735,0.02805,0.1726,0.1794,
2.048,0.2395,0.2877,0.07158,0.05291,0.08484,0.03839,0.03148,0.02445,0.02737,0.02807,0.1727,0.1805,
2.049,0.2404,0.2853,0.07158,0.05291,0.08484,0.03839,0.03148,0.02445,0.02737,0.02807,0.1727,0.1828,
2.045,0.2409,0.2853,0.07158,0.04963,0.08484,0.03839,0.03148,0.02445,0.02737,0.02807,0.1727,0.1861,
2.044,0.239,0.2852,0.07154,0.0496,0.08446,0.03837,0.03147,0.02443,0.02735,0.02805,0.1735,0.186,
2.044,0.2366,0.2841,0.07148,0.04956,0.08439,0.03834,0.03144,0.02441,0.02733,0.02803,0.1742,0.1867,
2.044,0.2413,0.2836,0.07137,0.04949,0.08401,0.03828,0.03139,0.02437,0.02729,0.02798,0.1757,0.1865,
2.044,0.2339,0.2837,0.07105,0.04951,0.08404,0.0383,0.0314,0.02438,0.0273,0.02799,0.1758,0.1865,
2.044,0.2348,0.2826,0.07107,0.04952,0.08375,0.03831,0.03141,0.02439,0.0273,0.028,0.1759,0.1878,
2.043,0.225,0.2814,0.071,0.04859,0.08368,0.03828,0.03138,0.02437,0.02728,0.02797,0.1766,0.1894,
2.041,0.2175,0.2812,0.07094,0.04855,0.0836,0.0378,0.03102,0.02424,0.02726,0.02795,0.1773,0.1902,
2.039,0.2221,0.2811,0.07087,0.04865,0.0836,0.03674,0.03102,0.02565,0.02584,0.02795,0.1773,0.1912,
2.053,0.2922,0.2704,0.08076,0.04877,0.08359,0.03673,0.03129,0.02538,0.02584,0.02794,0.1782,0.1912,
2.053,0.3097,0.27,0.08084,0.04905,0.08359,0.03673,0.03129,0.02538,0.02808,0.0257,0.1782,0.1912,
2.053,0.2982,0.2688,0.08088,0.04921,0.08437,0.03568,0.03129,0.02538,0.02809,0.0257,0.1782,0.1923,
2.053,0.3024,0.2686,0.08111,0.04923,0.08437,0.03568,0.03129,0.0258,0.02809,0.02528,0.1782,0.1923,
2.052,0.3093,0.2684,0.0807,0.04953,0.0843,0.03477,0.03127,0.02578,0.02806,0.02526,0.179,0.193,
2.051,0.3034,0.2683,0.08081,0.04956,0.08397,0.03478,0.03155,0.02552,0.02807,0.02526,0.179,0.1931,
2.051,0.3036,0.2684,0.08077,0.04964,0.08365,0.03479,0.03156,0.02553,0.02875,0.02461,0.1791,0.1932,
2.051,0.3038,0.2685,0.08088,0.0497,0.08303,0.03482,0.03158,0.02555,0.02877,0.02462,0.1792,0.1933,
2.049,0.3021,0.2685,0.08092,0.04974,0.08303,0.03336,0.03158,0.02555,0.02877,0.02462,0.1792,0.1948,
2.047,0.3172,0.268,0.0809,0.04939,0.08303,0.03336,0.03158,0.02589,0.03215,0.0209,0.1792,0.1956,
2.049,0.3243,0.2668,0.08099,0.04949,0.08399,0.03336,0.03158,0.02589,0.03215,0.0209,0.1792,0.1956,
2.047,0.3146,0.2657,0.08088,0.04846,0.08418,0.03329,0.03153,0.02584,0.0321,0.02086,0.1807,0.1964,
2.051,0.3177,0.2617,0.08093,0.04856,0.08798,0.03328,0.03153,0.02584,0.0328,0.02014,0.1808,0.1965,
2.051,0.3211,0.2612,0.08081,0.04878,0.0879,0.03325,0.0315,0.02581,0.03344,0.01946,0.1816,0.1963,
2.051,0.3203,0.2612,0.08094,0.04879,0.08761,0.03326,0.03151,0.02582,0.03344,0.01946,0.1816,0.1964,
2.046,0.3356,0.2605,0.08095,0.04673,0.08804,0.03326,0.03151,0.02582,0.03745,0.01545,0.1816,0.1986,
2.045,0.3211,0.2601,0.08075,0.0467,0.08788,0.0332,0.03145,0.02577,0.03738,0.01543,0.1831,0.1983,
2.044,0.3233,0.2602,0.08068,0.0469,0.08728,0.03322,0.0319,0.02579,0.03797,0.01444,0.1832,0.1984,
2.044,0.3228,0.2589,0.08031,0.04699,0.08749,0.03313,0.03181,0.02572,0.03786,0.0144,0.1855,0.1979,
2.043,0.3242,0.2584,0.08012,0.047,0.08632,0.03307,0.03175,0.02567,0.0378,0.01438,0.188,0.1975,
