entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.202,0.1873,0.1311,0.0818,0.04151,0.2171,0.08579,0.01698,0.0464,0.05261,0.04348,0.1427,0.1405,
2.203,0.21,0.1297,0.08121,0.04139,0.2158,0.08586,0.01706,0.04662,0.05286,0.04369,0.1441,0.1417,
2.204,0.1934,0.1266,0.08126,0.04145,0.2148,0.08607,0.0171,0.04674,0.053,0.0438,0.1452,0.144,
2.204,0.1805,0.1245,0.08092,0.04133,0.2139,0.08581,0.01717,0.04693,0.05322,0.04399,0.1465,0.1457,
2.205,0.1794,0.1216,0.08109,0.04155,0.2131,0.08511,0.01725,0.04723,0.05355,0.04426,0.1475,0.1479,
2.207,0.1716,0.1197,0.0807,0.04141,0.2127,0.08487,0.01732,0.04744,0.05379,0.046,0.1473,0.1488,
2.207,0.1786,0.1185,0.08046,0.04144,0.2114,0.08479,0.01735,0.04753,0.05389,0.04609,0.1491,0.1494,
2.207,0.1591,0.1186,0.08033,0.04114,0.2105,0.08427,0.01738,0.04762,0.05399,0.04617,0.1494,0.1507,
2.208,0.1604,0.1179,0.08009,0.04124,0.2089,0.08345,0.01742,0.04774,0.05413,0.04628,0.1505,0.1524,
2.208,0.1548,0.1162,0.08007,0.04108,0.2085,0.08352,0.01745,0.04787,0.05429,0.04641,0.151,0.1536,
2.207,0.1625,0.1146,0.07953,0.04081,0.2082,0.08381,0.01751,0.04803,0.05448,0.04657,0.1515,0.1549,
2.207,0.1755,0.1146,0.07937,0.04046,0.208,0.08329,0.01751,0.04801,0.05445,0.04655,0.1522,0.1556,
2.206,0.1476,0.1145,0.07918,0.04045,0.2076,0.08307,0.0175,0.048,0.05444,0.04653,0.1529,0.1558,
2.206,0.1608,0.114,0.07911,0.04042,0.2075,0.08284,0.01747,0.04797,0.0544,0.04651,0.1536,0.1562,
2.206,0.1641,0.1137,0.07907,0.04044,0.2073,0.08265,0.01748,0.04801,0.05445,0.04654,0.1537,0.1566,
2.205,0.1405,0.1133,0.07895,0.04042,0.207,0.0822,0.01746,0.04797,0.05443,0.04652,0.1544,0.1573,
2.207,0.1675,0.1137,0.07892,0.04011,0.207,0.08164,0.01742,0.04796,0.05445,0.04895,0.1521,0.1579,
2.21,0.1586,0.1147,0.07893,0.04012,0.2068,0.08156,0.0174,0.04797,0.05446,0.05087,0.1502,0.157,
