tick 1.0
endosome0P,initOrgProp,area,21362.83004,volume,201061.9298,xcoor,10.68727212,ycoor,4.529321915,
endosome0P,initRabContent,RabD,21362.83004
endosome0P,initMembraneContent,exCxEn,1.0000004830214121E-4,R-TfaEn,4.49999469660584E-40,oMHCIEn,0.02632434731679,membraneMarker,0.0,cMHCIEn,6.98000563594944E-8,pepMHCIEn,0.0,REn,2.7399965809304002E-5,imCxEn,1.0000004830214121E-4
endosome0P,initSolubleContent,mvb,0.0,ovaEn,0.0,protonEn,6450.066707984,pepEn,0.0,TfaEn,5.3199981315431004E-5,solubleMarker,0.0
endosome1D,initOrgProp,area,13962.87775,volume,119606.7534,xcoor,25.74623127,ycoor,47.64926719,
endosome1D,initRabContent,RabA,13264.73386,RabB,698.1438874
endosome1D,initMembraneContent,exCxEn,6.55999733587175E-5,R-TfaEn,1.9599970755229996E-41,oMHCIEn,4.27000160760525E-7,membraneMarker,0.0,cMHCIEn,2.0599992059685E-4,pepMHCIEn,0.0,REn,3.3300067145975003E-6,imCxEn,6.55999733587175E-5
endosome1D,initSolubleContent,mvb,0.0,ovaEn,0.0,protonEn,65.766969424524,pepEn,0.0,TfaEn,1.79999791394262E-5,solubleMarker,0.0
endosome2D,initOrgProp,area,23876.10417,volume,226194.6711,xcoor,33.69892086,ycoor,0.906310223,
endosome2D,initRabContent,RabD,23876.10417
endosome2D,initMembraneContent,exCxEn,2.240001178189809E-5,R-TfaEn,1.1499997201793008E-40,oMHCIEn,0.026960419306680597,membraneMarker,0.0,cMHCIEn,8.59000150165758E-8,pepMHCIEn,0.0,REn,2.6300006265338396E-5,imCxEn,2.240001178189809E-5
endosome2D,initSolubleContent,mvb,0.0,ovaEn,0.0,protonEn,6793.89266329116,pepEn,0.0,TfaEn,9.4899974260005E-5,solubleMarker,0.0
endosome3d,initOrgProp,area,17093.24898,volume,146032.2522,xcoor,14.27889102,ycoor,6.25931613,
endosome3d,initRabContent,RabB,12330.89168,RabC,4762.357294
endosome3d,initMembraneContent,exCxEn,0.00952719581098668,R-TfaEn,1.8300032357988E-38,oMHCIEn,1.9399982929851E-7,membraneMarker,0.0,cMHCIEn,0.448923416611536,pepMHCIEn,0.0,REn,0.0206103558901248,imCxEn,0.00952719581098668
endosome3d,initSolubleContent,mvb,0.0,ovaEn,0.0,protonEn,14.696685861407998,pepEn,0.0,TfaEn,5.330001966597359E-5,solubleMarker,0.0
endosome4b,initOrgProp,area,20655.9717,volume,260261.5409,xcoor,16.60934208,ycoor,3.749960411,
endosome4b,initRabContent,RabD,20655.9717
endosome4b,initMembraneContent,exCxEn,2.3399910980628E-4,R-TfaEn,4.0399982249445E-40,oMHCIEn,0.041065724217335994,membraneMarker,0.0,cMHCIEn,1.70000093009019E-7,pepMHCIEn,0.0,REn,2.8400102050046997E-5,imCxEn,2.3399910980628E-4
endosome4b,initSolubleContent,mvb,1.0,ovaEn,0.0,protonEn,7121.2762821058,pepEn,0.0,TfaEn,7.070004758548499E-5,solubleMarker,0.0
endosome5H,initOrgProp,area,17592.91886,volume,150796.4474,xcoor,27.82939961,ycoor,0.765637752,
endosome5H,initRabContent,RabD,17592.91886
endosome5H,initMembraneContent,exCxEn,4.79000642509334E-5,R-TfaEn,8.74999653129074E-41,oMHCIEn,0.057637568910754805,membraneMarker,0.0,cMHCIEn,7.65999205748172E-8,pepMHCIEn,0.0,REn,7.91999780531366E-5,imCxEn,4.79000642509334E-5
endosome5H,initSolubleContent,mvb,0.0,ovaEn,0.0,protonEn,6202.092005469861,pepEn,0.0,TfaEn,9.01999505874418E-5,solubleMarker,0.0
endosome6H,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,0.040724206,ycoor,36.87402914,
endosome6H,initRabContent,RabA,7162.83125,RabB,376.9911184
endosome6H,initMembraneContent,exCxEn,9.019964898258391E-6,R-TfaEn,6.009999950152269E-41,oMHCIEn,6.20000347385107E-5,membraneMarker,0.0,cMHCIEn,0.009555895472246912,pepMHCIEn,0.0,REn,5.460000067623195E-5,imCxEn,9.019964898258391E-6
endosome6H,initSolubleContent,mvb,0.0,ovaEn,0.0,protonEn,33.05367648701172,pepEn,0.0,TfaEn,1.230001382344446E-6,solubleMarker,0.0
endosome7V,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,27.59602473,ycoor,1.757198328,
endosome7V,initRabContent,RabH,7539.822369
endosome7V,initMembraneContent,exCxEn,9.2800133717652E-5,R-TfaEn,1.4499983194271282E-44,oMHCIEn,6.66000049676139E-11,membraneMarker,0.0,cMHCIEn,1.8200000225410652E-4,pepMHCIEn,0.0,REn,3.250002733045605E-6,imCxEn,9.2800133717652E-5
endosome7V,initSolubleContent,mvb,0.0,ovaEn,0.0,protonEn,4.8569173223422375,pepEn,0.0,TfaEn,1.5000024213783362E-6,solubleMarker,0.0
endosome8B,initOrgProp,area,20283.03134,volume,211167.6719,xcoor,32.63888051,ycoor,3.462304006,
endosome8B,initRabContent,RabE,20283.03134
