entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1678,0.09794,0.05131,0.02968,0.1565,0.08513,0.02249,0.007867,0.1033,0.02925,0.2079,0.2087,
2.097,0.1617,0.09591,0.05096,0.02974,0.1559,0.0845,0.02259,0.007901,0.1037,0.02938,0.2088,0.2106,
2.096,0.1646,0.0943,0.05112,0.02981,0.154,0.08401,0.02268,0.007931,0.1041,0.0295,0.2097,0.2128,
2.095,0.1704,0.09362,0.05109,0.02982,0.153,0.08393,0.0227,0.007938,0.1042,0.02952,0.2109,0.2132,
2.102,0.1592,0.09829,0.05109,0.02985,0.152,0.08343,0.02273,0.007947,0.1044,0.03127,0.2106,0.2085,
2.099,0.1544,0.09715,0.05103,0.02989,0.1516,0.08072,0.02273,0.007958,0.1045,0.03131,0.2108,0.2122,
2.103,0.166,0.099,0.05114,0.02997,0.1514,0.07846,0.02277,0.007983,0.1049,0.03382,0.2091,0.2114,
2.1,0.1643,0.09583,0.05088,0.02993,0.1509,0.07757,0.02283,0.008016,0.1053,0.03396,0.2111,0.2137,
2.106,0.1632,0.09641,0.05098,0.02998,0.1496,0.07646,0.02288,0.008032,0.1055,0.03781,0.2088,0.2135,
2.115,0.1684,0.1011,0.051,0.03008,0.1475,0.07626,0.02296,0.00806,0.1059,0.04085,0.2067,0.2096,
2.114,0.1733,0.1006,0.05111,0.0299,0.1454,0.07612,0.02301,0.008075,0.1062,0.04094,0.2082,0.2106,
2.115,0.1638,0.105,0.05093,0.02938,0.1451,0.07539,0.023,0.00807,0.1061,0.04091,0.2091,0.207,
2.116,0.1675,0.1043,0.05089,0.02893,0.1451,0.0746,0.02301,0.008075,0.1062,0.04315,0.207,0.2088,
2.116,0.1644,0.1059,0.05088,0.02894,0.145,0.0738,0.02302,0.008078,0.1062,0.04316,0.2071,0.2079,
2.115,0.1623,0.1057,0.05083,0.02892,0.1448,0.07309,0.023,0.008071,0.1061,0.04313,0.208,0.2084,
