R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.4E-5,0.031,0.031,0.0,490.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,450.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,430.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.8E-37,0.015,3600.0,3900.0,4000.0,5100000.0,3900.0,1600.0,2000.0,240.0,2500.0,0.19,5100000.0,0.38,0.055,0.055,0.0,460.0,10.0,0.0,0.0,0.0,1.9E7,1.0,7.2E8,
1.8E-37,0.015,3500.0,3800.0,3900.0,4900000.0,3800.0,1500.0,2000.0,230.0,2500.0,0.19,4900000.0,5.1E-5,0.053,0.053,0.0,440.0,10.0,0.0,0.0,0.0,1.8E7,1.0,7.2E8,
1.6E-37,0.014,3500.0,3800.0,3900.0,4099999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,4099999.9999999995,5.2E-5,0.048,0.048,0.0,430.0,9.1,0.0,0.0,0.0,1.7E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,5.5E-5,0.046,0.046,0.0,420.0,8.8,0.0,1.4E-18,1.9E-29,1.7E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,5.5E-5,0.046,0.046,0.0,410.0,8.8,0.0,1.1E-17,3.6000000000000003E-28,1.7E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,4.9E-5,0.046,0.046,0.0,380.0,8.8,0.0,2.8E-17,1.2E-27,1.7E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,4.2E-5,0.046,0.046,0.0,360.0,8.8,0.0,5.3E-17,2.2000000000000002E-27,1.8E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,3.5E-5,0.046,0.046,0.0,330.0,8.8,0.0,8.4E-17,3.3E-27,2.0E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,2.9E-5,0.046,0.046,0.0,330.0,8.8,0.0,1.2E-16,4.2E-27,2.1E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,2.4E-5,0.046,0.046,0.0,330.0,8.8,0.0,1.7E-16,4.9000000000000005E-27,2.3E7,1.0,7.1E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,1.9E-5,0.046,0.046,0.0,330.0,8.8,0.0,2.1E-16,5.5E-27,2.4E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.2E-5,0.046,0.046,0.0,330.0,8.8,0.0,4.0E-16,7.7E-27,2.3E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.4E-5,0.046,0.046,0.0,330.0,8.8,0.0,7.2E-16,1.6E-26,2.2E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.3E-5,0.046,0.046,0.0,330.0,8.8,0.0,1.1E-15,2.7E-26,2.3E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.1E-5,0.046,0.046,0.0,330.0,8.8,0.0,1.5E-15,3.7E-26,2.3E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.9E-5,0.046,0.046,0.0,320.0,8.8,0.0,2.0E-15,4.6E-26,2.4E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.6E-5,0.046,0.046,0.0,320.0,8.8,0.0,2.5E-15,5.2E-26,2.6E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.4E-5,0.046,0.046,0.0,320.0,8.8,0.0,3.0E-15,5.6E-26,2.7E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.2E-5,0.046,0.046,0.0,320.0,8.8,0.0,3.6E-15,5.8E-26,2.9E7,1.0,7.0E8,
1.6E-37,0.013,3500.0,3700.0,3800.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.2E-5,0.046,0.046,0.0,320.0,8.8,0.0,4.3E-15,6.2E-26,2.9E7,1.0,7.0E8,
