entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.1,0.1399,0.183,0.04381,0.02565,0.1146,0.1145,0.04789,0.01994,0.02421,0.03073,0.1916,0.2041,
2.1,0.1345,0.1817,0.0438,0.02571,0.1147,0.114,0.04799,0.01998,0.02426,0.03075,0.193,0.2042,
2.108,0.1121,0.1827,0.04395,0.0258,0.1144,0.1138,0.04816,0.02002,0.02435,0.03486,0.1906,0.2013,
2.108,0.1344,0.1809,0.04407,0.02589,0.1137,0.1129,0.04829,0.02006,0.02444,0.035,0.1913,0.2035,
2.106,0.1246,0.1791,0.04387,0.02597,0.1124,0.1103,0.04844,0.02012,0.02452,0.03511,0.1929,0.2072,
2.107,0.1266,0.177,0.04383,0.02611,0.112,0.1093,0.04873,0.02025,0.02467,0.03532,0.1941,0.2087,
2.106,0.1127,0.1739,0.04388,0.02621,0.1107,0.1083,0.04896,0.02034,0.02478,0.03549,0.195,0.2125,
2.106,0.1099,0.1766,0.04366,0.02625,0.1088,0.1072,0.04918,0.02043,0.02489,0.03563,0.1968,0.2104,
2.108,0.1186,0.1762,0.04272,0.02626,0.107,0.1067,0.04948,0.02055,0.02505,0.03797,0.1969,0.2111,
2.107,0.1058,0.1735,0.04225,0.02626,0.1073,0.1064,0.0497,0.02064,0.02516,0.03813,0.1978,0.2128,
2.109,0.1164,0.1708,0.04241,0.02638,0.1078,0.1061,0.04994,0.02074,0.02528,0.03831,0.1987,0.2136,
2.106,0.1137,0.1701,0.04202,0.02635,0.1077,0.1038,0.04985,0.02072,0.02525,0.03827,0.2005,0.2155,
2.109,0.1304,0.1757,0.04205,0.02637,0.1078,0.1029,0.04988,0.02073,0.02527,0.03963,0.1993,0.2103,
2.108,0.1141,0.1748,0.04193,0.0264,0.1079,0.1016,0.04992,0.02076,0.0253,0.03969,0.1996,0.2121,
2.108,0.1134,0.1838,0.04198,0.02643,0.1078,0.0997,0.04999,0.02079,0.02534,0.03974,0.1998,0.2046,
2.108,0.1161,0.1832,0.04196,0.02645,0.1078,0.09863,0.05,0.02081,0.02536,0.03977,0.2,0.206,
2.107,0.1057,0.1875,0.04201,0.02632,0.1076,0.09759,0.05006,0.02083,0.02539,0.03982,0.2002,0.2026,
2.106,0.1032,0.1866,0.04199,0.02632,0.1076,0.09583,0.05002,0.02083,0.02539,0.03982,0.2012,0.2044,
2.108,0.1166,0.1882,0.04198,0.02632,0.1073,0.09417,0.05004,0.02084,0.02539,0.04167,0.2005,0.2036,
2.108,0.1037,0.1873,0.04201,0.02634,0.1075,0.09357,0.05007,0.02086,0.02542,0.04172,0.2007,0.2045,
2.107,0.1118,0.1887,0.04198,0.02637,0.1075,0.09182,0.05013,0.02089,0.02545,0.04177,0.2009,0.2045,
2.106,0.1127,0.1881,0.04196,0.02636,0.1074,0.09178,0.0501,0.02088,0.02544,0.04175,0.2018,0.2044,
2.105,0.09939,0.1874,0.04194,0.02635,0.1073,0.09055,0.05009,0.02087,0.02543,0.04174,0.2028,0.2055,
2.105,0.1166,0.1865,0.04193,0.02635,0.1073,0.09017,0.05008,0.02087,0.02543,0.04173,0.2038,0.2059,
2.103,0.09873,0.1857,0.04173,0.02625,0.1071,0.08941,0.05002,0.02085,0.0254,0.04168,0.2056,0.2063,
2.104,0.1157,0.1844,0.04179,0.02629,0.1071,0.08957,0.05011,0.02088,0.02545,0.04176,0.206,0.2067,
2.111,0.1124,0.1864,0.04183,0.02633,0.1073,0.0896,0.05017,0.02092,0.02549,0.04604,0.2021,0.2039,
2.112,0.1136,0.1864,0.04184,0.02633,0.1071,0.08961,0.05018,0.02092,0.0255,0.04676,0.2024,0.203,
2.112,0.1057,0.1854,0.04189,0.02636,0.107,0.08975,0.05026,0.02095,0.02554,0.04683,0.2027,0.2033,
2.112,0.1039,0.1847,0.04192,0.02638,0.1071,0.08851,0.0503,0.02097,0.02556,0.04688,0.2029,0.2048,
2.111,0.1106,0.1831,0.04188,0.02596,0.1073,0.08869,0.05041,0.02102,0.02561,0.04697,0.2034,0.2057,
2.111,0.1081,0.1815,0.04192,0.0261,0.1074,0.08764,0.05009,0.02117,0.02714,0.04542,0.2036,0.208,
2.112,0.1158,0.1807,0.04206,0.02622,0.1075,0.0871,0.04987,0.02119,0.02817,0.04443,0.2038,0.209,
2.112,0.102,0.1785,0.04212,0.02631,0.1078,0.08731,0.04959,0.02118,0.02894,0.04363,0.2057,0.2089,
2.112,0.1187,0.1759,0.04245,0.02634,0.109,0.08559,0.04941,0.02152,0.03116,0.04122,0.206,0.2114,
2.111,0.1214,0.1746,0.04248,0.02642,0.1092,0.08472,0.0492,0.02126,0.03255,0.03982,0.207,0.2126,
2.11,0.1165,0.1736,0.04254,0.02655,0.1088,0.08456,0.04921,0.02101,0.03346,0.03892,0.2081,0.2131,
2.107,0.1109,0.172,0.04235,0.02656,0.1087,0.08263,0.04905,0.02085,0.03445,0.03788,0.21,0.2155,
2.083,0.1384,0.1744,0.04242,0.02609,0.109,0.1039,0.02444,0.02072,0.03468,0.03872,0.2099,0.2158,
2.083,0.1117,0.1729,0.04294,0.02618,0.109,0.1036,0.02446,0.02073,0.03506,0.03839,0.21,0.2167,
2.074,0.1211,0.174,0.04316,0.02621,0.1092,0.1008,0.0373,0.007737,0.0354,0.03974,0.2091,0.2174,
2.074,0.1338,0.1725,0.04338,0.0263,0.1098,0.1,0.03715,0.007732,0.03698,0.03812,0.21,0.2181,
2.073,0.1397,0.1712,0.04369,0.02636,0.1102,0.0988,0.03718,0.007611,0.03723,0.03794,0.2102,0.2197,
2.081,0.1296,0.1734,0.04377,0.02648,0.1101,0.09911,0.03694,0.007615,0.03776,0.04152,0.2062,0.2171,
2.08,0.1368,0.1722,0.04396,0.0263,0.1106,0.09749,0.03696,0.007619,0.03778,0.04154,0.2063,0.2192,
2.084,0.1342,0.1729,0.04429,0.02637,0.1118,0.097,0.03669,0.007616,0.03895,0.04242,0.2052,0.2168,
2.082,0.1354,0.1718,0.04446,0.02635,0.1117,0.09482,0.03669,0.007488,0.03922,0.04215,0.2062,0.2191,
2.083,0.1312,0.175,0.04444,0.02648,0.1112,0.09389,0.03669,0.007359,0.04026,0.04245,0.2059,0.2163,
2.082,0.1288,0.1746,0.04483,0.02653,0.112,0.08938,0.03663,0.007444,0.04063,0.04312,0.2048,0.22,
2.079,0.1296,0.1727,0.04502,0.02656,0.1129,0.08625,0.03672,0.007185,0.04237,0.04135,0.2058,0.2232,
2.08,0.1373,0.1708,0.04533,0.02664,0.1139,0.08555,0.037,0.007063,0.04274,0.04091,0.206,0.2241,
2.077,0.1395,0.1702,0.04552,0.02672,0.1138,0.08322,0.037,0.006964,0.04298,0.04073,0.2061,0.2268,
2.077,0.1458,0.169,0.04562,0.02678,0.1141,0.08278,0.03704,0.006972,0.0436,0.0402,0.2063,0.2276,
2.078,0.1358,0.1709,0.04588,0.02688,0.1141,0.08164,0.03708,0.00698,0.04403,0.04013,0.2063,0.2261,
2.076,0.1285,0.1696,0.04586,0.02693,0.1144,0.08047,0.03721,0.006851,0.04518,0.03898,0.2073,0.2272,
2.076,0.1449,0.1678,0.04622,0.02703,0.1153,0.07917,0.03736,0.006726,0.04618,0.03803,0.2074,0.2287,
2.084,0.1428,0.1704,0.04633,0.02715,0.1159,0.07811,0.03727,0.006734,0.04652,0.04236,0.2031,0.2262,
2.085,0.1396,0.1749,0.04675,0.02719,0.1168,0.07723,0.03726,0.006732,0.04796,0.0409,0.204,0.2203,
2.087,0.1348,0.1757,0.04681,0.02718,0.1169,0.07678,0.03723,0.006935,0.04844,0.04146,0.2043,0.2183,
2.088,0.1366,0.1767,0.04684,0.02719,0.1169,0.0758,0.03737,0.006657,0.04864,0.04251,0.2063,0.2152,
2.087,0.1591,0.1755,0.04691,0.0273,0.1173,0.07569,0.03712,0.006723,0.04943,0.04161,0.2064,0.216,
