R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,500.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.4E-5,0.033,0.033,0.0,470.0,8.8,0.0,2.1E-27,2.5E-38,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.4E-5,0.033,0.033,0.0,460.0,8.8,0.0,1.4E-26,3.7E-37,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.0E-5,0.033,0.033,0.0,430.0,8.8,0.0,3.6E-26,1.2E-36,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.4E-5,0.033,0.033,0.0,410.0,8.8,0.0,6.699999999999999E-26,2.2E-36,0.0,2.0E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.9E-5,0.033,0.033,0.0,380.0,8.8,0.0,1.0999999999999999E-25,3.4E-36,0.0,2.2E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.4E-5,0.033,0.033,0.0,330.0,8.8,0.0,1.5E-25,4.4E-36,0.0,2.3E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.0E-5,0.033,0.033,0.0,310.0,8.8,0.0,2.1E-25,5.2E-36,0.0,2.5E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.7E-5,0.033,0.033,0.0,290.0,8.8,0.0,2.6999999999999997E-25,5.8E-36,0.0,2.6E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.5E-5,0.033,0.033,0.0,260.0,8.8,0.0,5.099999999999999E-25,6.700000000000001E-36,0.0,2.7E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.9E-5,0.033,0.033,0.0,260.0,8.7,0.0,2.1E-24,2.6E-35,0.0,2.5E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.1E-5,0.033,0.033,0.0,260.0,8.7,0.0,4.899999999999999E-24,8.099999999999999E-35,0.0,2.4E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,2.0E-5,0.033,0.033,0.0,260.0,8.7,0.0,8.7E-24,1.7E-34,0.0,2.4E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.9E-5,0.033,0.033,0.0,250.0,8.7,0.0,1.4000000000000002E-23,2.7E-34,0.0,2.5E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.7E-5,0.033,0.033,0.0,250.0,8.7,0.0,1.9E-23,3.7000000000000003E-34,0.0,2.6E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.4E-5,0.033,0.033,0.0,250.0,8.7,0.0,2.6E-23,4.6E-34,0.0,2.7E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.2E-5,0.033,0.033,0.0,250.0,8.7,0.0,3.4E-23,5.3000000000000005E-34,0.0,2.9E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,1.1E-5,0.033,0.033,0.0,250.0,8.7,0.0,4.2E-23,5.9E-34,0.0,3.0E7,1.0,7.2E8,
