entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.052,0.2278,0.2994,0.07112,0.05371,0.09781,0.04272,0.03088,0.024,0.02671,0.02746,0.162,0.1642,
2.057,0.2346,0.2952,0.07141,0.0541,0.09735,0.04306,0.03113,0.02419,0.02692,0.02767,0.1634,0.1656,
2.058,0.2368,0.2925,0.07166,0.05429,0.09708,0.04199,0.03124,0.02428,0.02701,0.02776,0.1648,0.1674,
2.058,0.2376,0.2927,0.0717,0.05432,0.09652,0.042,0.03125,0.02429,0.02703,0.02777,0.1649,0.1675,
2.057,0.2373,0.2928,0.07173,0.05434,0.09622,0.0416,0.03116,0.0243,0.02704,0.02778,0.165,0.1681,
2.055,0.2391,0.2931,0.07179,0.05334,0.09538,0.04162,0.03118,0.02431,0.02706,0.02779,0.1652,0.1693,
2.055,0.2397,0.2931,0.07142,0.05334,0.09411,0.04168,0.03123,0.02435,0.02709,0.02782,0.1662,0.1696,
2.053,0.2394,0.2914,0.07119,0.0533,0.09311,0.04076,0.0312,0.02432,0.02707,0.02779,0.1678,0.172,
2.054,0.2851,0.291,0.07129,0.0534,0.09237,0.04082,0.03126,0.02437,0.02712,0.02783,0.1682,0.1724,
2.055,0.2604,0.2901,0.0704,0.05355,0.09263,0.04093,0.03135,0.02444,0.02719,0.02791,0.1686,0.1729,
2.052,0.2604,0.2902,0.07014,0.0535,0.09266,0.03972,0.03136,0.02444,0.0272,0.02792,0.1687,0.1742,
2.051,0.2556,0.29,0.0701,0.05245,0.09231,0.03969,0.03134,0.02443,0.02719,0.0279,0.1695,0.1751,
2.051,0.2581,0.2901,0.0699,0.05233,0.09234,0.0397,0.03136,0.02444,0.0272,0.02791,0.1695,0.1752,
2.05,0.2565,0.2901,0.0699,0.05233,0.09234,0.03937,0.03127,0.02433,0.0272,0.02791,0.1695,0.1757,
2.049,0.2548,0.2897,0.06979,0.05224,0.09218,0.0393,0.03122,0.02429,0.02715,0.02786,0.1709,0.1754,
2.05,0.2557,0.2887,0.06978,0.05227,0.09182,0.03932,0.03124,0.0243,0.02716,0.02787,0.171,0.1765,
2.05,0.2525,0.2887,0.06978,0.05227,0.09182,0.03932,0.03124,0.0243,0.02716,0.02787,0.171,0.1765,
2.049,0.2561,0.2875,0.06959,0.05212,0.09126,0.0392,0.03115,0.02424,0.02709,0.02778,0.174,0.176,
2.048,0.2681,0.287,0.06946,0.05203,0.0911,0.03914,0.0311,0.02419,0.02704,0.02774,0.1755,0.1757,
2.048,0.2614,0.287,0.06946,0.05203,0.0911,0.03914,0.0311,0.02419,0.02704,0.02774,0.1755,0.1757,
2.048,0.2539,0.2865,0.06919,0.05202,0.09109,0.03913,0.03109,0.02419,0.02703,0.02773,0.1763,0.1757,
2.048,0.2535,0.2855,0.06911,0.05201,0.0902,0.03914,0.03109,0.02419,0.02704,0.02774,0.1772,0.1768,
2.048,0.2738,0.285,0.06901,0.05199,0.08954,0.03912,0.03109,0.02419,0.02703,0.02772,0.1781,0.1772,
2.048,0.2738,0.2848,0.06902,0.05201,0.08958,0.03913,0.0311,0.0242,0.02704,0.02773,0.1781,0.1773,
2.045,0.2764,0.285,0.06902,0.05203,0.08903,0.03759,0.03111,0.02421,0.02705,0.02775,0.1782,0.179,
2.045,0.2827,0.2847,0.06896,0.05199,0.08895,0.03755,0.03109,0.02419,0.02703,0.02772,0.179,0.1788,
2.045,0.2845,0.2844,0.0689,0.05194,0.08887,0.03752,0.03106,0.02416,0.02701,0.0277,0.1797,0.1787,
2.045,0.288,0.2829,0.0689,0.05194,0.08887,0.03752,0.03106,0.02416,0.02701,0.0277,0.1797,0.1803,
2.047,0.3048,0.2792,0.06896,0.052,0.08896,0.03756,0.03109,0.02419,0.02703,0.02773,0.1799,0.1834,
2.047,0.2919,0.2792,0.06896,0.052,0.08896,0.03756,0.03109,0.02419,0.02703,0.02773,0.1799,0.1834,
2.048,0.2892,0.2791,0.06896,0.05199,0.08869,0.03758,0.03111,0.0242,0.02705,0.02774,0.18,0.1836,
