entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.098,0.164,0.09633,0.05102,0.0298,0.1541,0.08533,0.02263,0.007914,0.1039,0.02943,0.2092,0.2103,
2.097,0.1607,0.09553,0.05092,0.02979,0.1537,0.08423,0.02263,0.007915,0.1039,0.02944,0.2103,0.2116,
2.094,0.1625,0.09385,0.05072,0.02966,0.1533,0.08357,0.02267,0.007926,0.1041,0.02949,0.2117,0.213,
2.092,0.1661,0.09199,0.05035,0.02972,0.1535,0.08276,0.02274,0.007949,0.1044,0.02957,0.2123,0.2147,
2.091,0.1618,0.09144,0.05001,0.02973,0.1533,0.08221,0.02275,0.007955,0.1045,0.0296,0.2125,0.216,
2.09,0.1634,0.09164,0.05009,0.02952,0.1515,0.08137,0.0228,0.007969,0.1047,0.02966,0.213,0.2178,
2.09,0.16,0.0918,0.05018,0.02957,0.15,0.08125,0.02277,0.007982,0.1049,0.02971,0.2133,0.2185,
2.088,0.1807,0.09111,0.05023,0.02959,0.1473,0.08032,0.02282,0.007997,0.1051,0.02977,0.2148,0.2209,
2.085,0.1858,0.09111,0.05023,0.02959,0.1462,0.0787,0.02279,0.007996,0.1051,0.02977,0.2159,0.2226,
2.084,0.1752,0.09035,0.05027,0.0297,0.1432,0.0785,0.02287,0.008023,0.1055,0.02988,0.2178,0.2239,
2.091,0.1674,0.09502,0.05029,0.02971,0.1432,0.07853,0.02288,0.008027,0.1056,0.03129,0.2165,0.219,
2.09,0.1712,0.09427,0.05024,0.02969,0.1431,0.0783,0.02286,0.00802,0.1055,0.03126,0.2174,0.2194,
2.092,0.1717,0.0966,0.05008,0.02969,0.1431,0.07756,0.02287,0.008023,0.1055,0.03194,0.2168,0.2178,
2.091,0.1675,0.09623,0.04999,0.02963,0.1425,0.07744,0.02283,0.00801,0.1053,0.03189,0.2186,0.2175,
2.091,0.1788,0.09623,0.04999,0.02963,0.1425,0.07689,0.02283,0.00801,0.1053,0.03189,0.2186,0.218,
2.088,0.1671,0.09557,0.04996,0.02918,0.1421,0.07646,0.02282,0.008004,0.1053,0.03187,0.2196,0.2191,
2.088,0.1719,0.0956,0.04997,0.02919,0.1414,0.07582,0.02284,0.008012,0.1054,0.03191,0.2199,0.2201,
2.092,0.1678,0.09918,0.04999,0.0292,0.1412,0.07586,0.02285,0.008016,0.1055,0.03239,0.2195,0.2164,
2.094,0.1685,0.1008,0.04972,0.02886,0.141,0.07534,0.02284,0.007997,0.1054,0.03404,0.2188,0.2152,
2.091,0.1741,0.1003,0.04962,0.0284,0.1406,0.07433,0.02284,0.007994,0.1054,0.03403,0.2198,0.2167,
2.09,0.1591,0.09986,0.04952,0.02837,0.1405,0.07427,0.02282,0.007987,0.1053,0.034,0.2207,0.2166,
2.094,0.1559,0.1031,0.04955,0.02839,0.1402,0.07335,0.02283,0.007992,0.1053,0.03487,0.22,0.2144,
2.093,0.1623,0.1027,0.0494,0.02835,0.1402,0.07297,0.02285,0.007988,0.1054,0.03489,0.2202,0.2151,
2.092,0.1551,0.1026,0.04935,0.02832,0.14,0.07289,0.02282,0.00798,0.1053,0.03486,0.2211,0.2148,
2.101,0.1651,0.1084,0.04931,0.0283,0.1395,0.07284,0.02281,0.007973,0.1052,0.03806,0.2188,0.2088,
2.107,0.1448,0.1109,0.04931,0.0283,0.1396,0.07236,0.02281,0.007975,0.1052,0.0405,0.2164,0.2067,
2.112,0.1424,0.1132,0.04905,0.02791,0.1394,0.07237,0.02281,0.007976,0.1053,0.04389,0.2141,0.2041,
2.117,0.1421,0.1125,0.04897,0.02793,0.1393,0.07191,0.02284,0.007986,0.1054,0.04719,0.2111,0.2048,
2.12,0.1482,0.112,0.04878,0.02795,0.139,0.07081,0.02286,0.007992,0.1055,0.05071,0.2078,0.2066,
2.119,0.1405,0.1114,0.04868,0.02792,0.1388,0.07038,0.02285,0.007986,0.1054,0.05067,0.2087,0.2072,
2.117,0.1446,0.1109,0.04847,0.02795,0.1387,0.06998,0.02297,0.007853,0.1066,0.04939,0.2097,0.2075,
2.114,0.1573,0.1094,0.04856,0.02795,0.1395,0.06991,0.02225,0.00838,0.1081,0.04758,0.2099,0.2085,
2.113,0.1515,0.1087,0.04813,0.02804,0.1395,0.06977,0.02212,0.00864,0.1089,0.04646,0.2109,0.2088,
2.114,0.1511,0.1065,0.04815,0.0281,0.143,0.06925,0.0224,0.008505,0.1108,0.04688,0.2087,0.2077,
2.115,0.1499,0.1063,0.04803,0.02814,0.1458,0.06849,0.02212,0.008639,0.1118,0.04703,0.2075,0.2061,
2.092,0.1681,0.1058,0.04813,0.02819,0.1456,0.08351,0.00716,0.008776,0.1123,0.04828,0.206,0.2063,
2.091,0.1567,0.1051,0.04785,0.02824,0.1456,0.08351,0.009631,0.006433,0.1126,0.04782,0.207,0.2063,
2.092,0.1536,0.1047,0.04801,0.02828,0.1456,0.08325,0.009763,0.007086,0.1128,0.04689,0.2071,0.2066,
2.094,0.1795,0.1043,0.04812,0.02832,0.1455,0.08329,0.009766,0.00787,0.1125,0.04643,0.2072,0.2067,
2.093,0.1777,0.1018,0.04807,0.02837,0.1479,0.08238,0.01003,0.008133,0.1123,0.04615,0.2072,0.2077,
2.141,0.2312,0.1032,0.04792,0.02842,0.1478,0.08207,0.01003,0.0405,0.08054,0.04596,0.2081,0.2055,
2.141,0.2263,0.1024,0.04799,0.02845,0.1481,0.08185,0.01003,0.04066,0.08091,0.04554,0.2082,0.2059,
2.139,0.1847,0.102,0.04804,0.02821,0.1478,0.08082,0.01002,0.04076,0.08112,0.04511,0.2091,0.207,
2.144,0.1938,0.1034,0.04808,0.02826,0.1479,0.08017,0.01003,0.04076,0.08244,0.04771,0.2052,0.2061,
2.142,0.1805,0.103,0.04802,0.02833,0.1475,0.07857,0.01002,0.04087,0.08329,0.04665,0.2061,0.2075,
2.142,0.1841,0.1027,0.04828,0.02804,0.1469,0.07865,0.01016,0.04077,0.08337,0.04668,0.2063,0.2081,
2.142,0.1791,0.1027,0.04831,0.0281,0.1469,0.07866,0.01016,0.04104,0.08334,0.04646,0.2063,0.2081,
2.143,0.1713,0.105,0.04854,0.02814,0.1465,0.07748,0.0103,0.04106,0.08398,0.04578,0.2065,0.2068,
2.143,0.1692,0.1044,0.04858,0.02821,0.1466,0.07751,0.0103,0.04176,0.08334,0.04579,0.2066,0.2069,
2.143,0.1675,0.1041,0.04847,0.02827,0.1466,0.07755,0.01031,0.04238,0.08312,0.04549,0.2067,0.207,
2.143,0.1735,0.1036,0.04859,0.02849,0.146,0.07752,0.0103,0.04249,0.08336,0.04507,0.2076,0.207,
