entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.096,0.1794,0.09545,0.05103,0.02961,0.1564,0.08388,0.02257,0.007894,0.1036,0.02935,0.2086,0.2116,
2.096,0.1585,0.09479,0.05097,0.02969,0.154,0.0837,0.02265,0.007923,0.104,0.02946,0.2094,0.2133,
2.095,0.1603,0.09477,0.05103,0.02973,0.1518,0.08288,0.02268,0.007931,0.1042,0.0295,0.2108,0.2147,
2.094,0.1581,0.09467,0.05121,0.02981,0.1483,0.08211,0.02278,0.007963,0.1046,0.02963,0.2117,0.2173,
2.093,0.1626,0.09442,0.05128,0.02985,0.1473,0.08188,0.02281,0.007974,0.1048,0.02968,0.212,0.218,
2.094,0.1658,0.09439,0.05144,0.02997,0.1442,0.08222,0.02291,0.008005,0.1052,0.0298,0.2129,0.2189,
2.098,0.1675,0.09798,0.05132,0.03,0.143,0.08224,0.02292,0.008018,0.1054,0.03071,0.2125,0.216,
2.096,0.1606,0.09756,0.05113,0.02996,0.1418,0.08143,0.02291,0.008014,0.1054,0.03069,0.2145,0.2167,
2.095,0.1575,0.09775,0.05122,0.03,0.14,0.08077,0.02292,0.008029,0.1056,0.03076,0.2149,0.218,
2.098,0.1521,0.1007,0.05111,0.02978,0.1397,0.08008,0.02293,0.008033,0.1057,0.03137,0.2145,0.2161,
2.097,0.1529,0.1001,0.05112,0.02978,0.1397,0.0797,0.02294,0.008034,0.1057,0.03138,0.2145,0.2171,
2.104,0.1481,0.1026,0.05114,0.0293,0.1397,0.07875,0.02294,0.008037,0.1057,0.03511,0.2109,0.2159,
2.103,0.1594,0.1025,0.05109,0.0293,0.1396,0.07831,0.02295,0.008039,0.1057,0.03512,0.2109,0.2164,
2.102,0.1798,0.1023,0.05092,0.02888,0.1395,0.07772,0.02297,0.008045,0.1058,0.03514,0.2111,0.2176,
2.105,0.1867,0.1047,0.05085,0.02886,0.1393,0.0774,0.02295,0.00804,0.1057,0.0363,0.2108,0.2151,
2.102,0.1726,0.1037,0.05049,0.02878,0.1388,0.07648,0.02289,0.00802,0.1055,0.0362,0.2135,0.2156,
2.11,0.1691,0.1086,0.05043,0.02876,0.1388,0.07588,0.02287,0.008022,0.1055,0.03927,0.2105,0.2114,
2.111,0.1678,0.1107,0.05043,0.02877,0.1387,0.07565,0.02288,0.008026,0.1056,0.03955,0.2103,0.2095,
2.111,0.172,0.1099,0.05042,0.02879,0.1385,0.0757,0.0229,0.008032,0.1056,0.03958,0.2105,0.2101,
2.113,0.1615,0.115,0.05001,0.02875,0.1381,0.07527,0.02287,0.008022,0.1055,0.04012,0.2117,0.2046,
2.113,0.143,0.1144,0.04994,0.02874,0.1379,0.07526,0.02286,0.00802,0.1055,0.04011,0.2127,0.2046,
2.112,0.1436,0.1139,0.04991,0.02872,0.1377,0.07522,0.02285,0.008016,0.1054,0.04009,0.2137,0.2045,
2.111,0.1602,0.1137,0.04992,0.02835,0.1375,0.07494,0.02287,0.008021,0.1055,0.04012,0.2138,0.2053,
2.108,0.1457,0.1127,0.04988,0.02807,0.137,0.07317,0.02288,0.008027,0.1056,0.04015,0.214,0.2086,
2.106,0.1554,0.1127,0.04988,0.02807,0.1359,0.07218,0.02288,0.008027,0.1056,0.04015,0.2151,0.2096,
2.106,0.1643,0.1123,0.04981,0.02806,0.1357,0.07225,0.02291,0.008035,0.1057,0.04019,0.2153,0.2098,
2.102,0.1509,0.1115,0.04979,0.02767,0.1357,0.07033,0.02283,0.007991,0.1056,0.04018,0.2163,0.2122,
2.102,0.1764,0.1108,0.04982,0.02769,0.1353,0.07012,0.02285,0.007998,0.1057,0.04021,0.2165,0.213,
2.1,0.1649,0.1099,0.04952,0.02765,0.1353,0.06963,0.02284,0.007994,0.1056,0.04019,0.2175,0.2139,
2.1,0.1314,0.1095,0.04945,0.02768,0.1351,0.06941,0.02286,0.008,0.1057,0.04023,0.2176,0.2144,
2.074,0.153,0.109,0.0496,0.02777,0.1348,0.08429,0.007472,0.008529,0.1066,0.03895,0.2178,0.2152,
2.082,0.1362,0.1114,0.04975,0.02786,0.1348,0.08421,0.007346,0.009162,0.1061,0.04212,0.2148,0.2125,
2.086,0.1396,0.1144,0.0496,0.02795,0.1346,0.08415,0.007602,0.009548,0.107,0.04206,0.2142,0.209,
2.091,0.1352,0.118,0.04951,0.02806,0.1345,0.08298,0.007738,0.009685,0.1074,0.04333,0.2124,0.2063,
2.088,0.1486,0.1172,0.04959,0.02814,0.1345,0.08273,0.007741,0.009296,0.1084,0.04226,0.2125,0.2077,
2.1,0.1535,0.1193,0.04973,0.02819,0.1345,0.08195,0.007871,0.009949,0.1089,0.04759,0.2059,0.2061,
2.098,0.1527,0.1188,0.0496,0.02791,0.1344,0.08048,0.007996,0.01033,0.1083,0.04756,0.2067,0.2078,
2.098,0.1452,0.1182,0.04954,0.02799,0.1347,0.07936,0.007915,0.01099,0.1087,0.04657,0.2068,0.2091,
2.097,0.149,0.1205,0.0496,0.02805,0.1345,0.07786,0.008125,0.01102,0.1096,0.04525,0.2077,0.2078,
2.095,0.1496,0.1199,0.04957,0.02816,0.1349,0.07636,0.008519,0.01077,0.1104,0.04436,0.2077,0.2093,
2.097,0.1692,0.1222,0.04981,0.02827,0.135,0.07564,0.008516,0.01115,0.1106,0.04379,0.2087,0.2063,
2.095,0.165,0.1219,0.04975,0.0283,0.1348,0.0752,0.008683,0.01097,0.1116,0.04267,0.2096,0.2066,
2.095,0.1651,0.1212,0.04963,0.02832,0.1347,0.07449,0.008538,0.01116,0.1115,0.04388,0.2097,0.2069,
2.093,0.1572,0.1205,0.0497,0.02842,0.1345,0.07281,0.008664,0.01104,0.1121,0.04343,0.2099,0.2089,
2.096,0.1544,0.1254,0.04965,0.02855,0.1343,0.07268,0.008535,0.01104,0.1129,0.04368,0.209,0.2043,
2.086,0.1692,0.125,0.04966,0.0286,0.1343,0.07533,0.004962,0.01105,0.1133,0.04331,0.2091,0.2054,
2.086,0.1704,0.1223,0.04986,0.0287,0.1364,0.07537,0.004964,0.01105,0.1134,0.04332,0.2092,0.2055,
2.083,0.171,0.1216,0.0499,0.02877,0.1361,0.07476,0.004831,0.01101,0.1153,0.04138,0.2101,0.2062,
2.082,0.1684,0.1213,0.05016,0.02883,0.136,0.07429,0.004833,0.01115,0.1163,0.04029,0.2102,0.2067,
2.08,0.1502,0.1209,0.05033,0.02885,0.1353,0.07352,0.004831,0.01114,0.117,0.03957,0.2112,0.2074,
2.078,0.1469,0.1199,0.05034,0.02842,0.1353,0.07302,0.00483,0.0114,0.117,0.03926,0.2122,0.2083,
2.077,0.1519,0.1192,0.05034,0.02842,0.1348,0.07218,0.004823,0.01139,0.1168,0.03921,0.2141,0.2088,
2.075,0.1585,0.1174,0.0503,0.02843,0.136,0.07104,0.00481,0.01163,0.1169,0.03875,0.215,0.2098,
2.075,0.1568,0.1166,0.05035,0.02852,0.1364,0.07106,0.004811,0.01164,0.1169,0.03877,0.2151,0.2098,
2.072,0.1686,0.116,0.05033,0.02855,0.1359,0.06979,0.004804,0.01162,0.1169,0.03857,0.2169,0.2107,
2.069,0.1672,0.1152,0.05038,0.02856,0.1357,0.06939,0.004665,0.0116,0.1181,0.03705,0.2186,0.2107,
2.067,0.1571,0.1143,0.05044,0.02861,0.1352,0.06795,0.004659,0.01171,0.118,0.03687,0.2205,0.2117,
2.066,0.1627,0.1131,0.05074,0.02867,0.1353,0.06736,0.004664,0.01198,0.1178,0.03691,0.2208,0.2126,
2.064,0.1566,0.1126,0.05088,0.02856,0.1353,0.06723,0.004562,0.01238,0.1193,0.03516,0.2209,0.2132,
2.07,0.1595,0.1149,0.051,0.02866,0.1353,0.06726,0.004824,0.01239,0.1191,0.03692,0.2193,0.2104,
2.091,0.1959,0.1112,0.05099,0.02868,0.1375,0.06681,0.004819,0.02659,0.1066,0.03498,0.2212,0.2105,
2.101,0.1866,0.1139,0.05105,0.0288,0.1378,0.06631,0.005082,0.02661,0.1075,0.03836,0.2169,0.2076,
2.104,0.1787,0.115,0.05109,0.02892,0.1377,0.06595,0.005448,0.02665,0.1072,0.03911,0.2163,0.2066,
2.102,0.2098,0.1147,0.05086,0.02904,0.1374,0.06505,0.005585,0.02668,0.1079,0.03844,0.2166,0.2078,
2.111,0.1994,0.1178,0.05067,0.02909,0.1368,0.06501,0.006505,0.02587,0.1083,0.04197,0.2144,0.2036,
2.11,0.1992,0.1168,0.05092,0.02923,0.1368,0.06458,0.006791,0.02587,0.1098,0.04032,0.2146,0.2043,
2.11,0.1932,0.1157,0.05089,0.02927,0.137,0.06485,0.006504,0.02626,0.1097,0.04049,0.2151,0.2042,
2.109,0.1946,0.115,0.05089,0.02898,0.1374,0.06432,0.006635,0.02626,0.1099,0.04026,0.2152,0.2052,
2.113,0.1954,0.1145,0.05108,0.02902,0.1371,0.06437,0.00664,0.02654,0.1097,0.04256,0.2131,0.2054,
2.119,0.1969,0.1139,0.05114,0.02912,0.1371,0.06442,0.006645,0.02721,0.1097,0.04537,0.2099,0.2055,
2.12,0.1995,0.1133,0.05132,0.02912,0.137,0.06385,0.008218,0.02634,0.1107,0.04446,0.2098,0.2059,
2.121,0.203,0.1119,0.05156,0.02915,0.1373,0.06383,0.008216,0.02694,0.1101,0.04444,0.2108,0.2058,
2.12,0.223,0.1112,0.05186,0.0292,0.1373,0.06362,0.007959,0.02745,0.1106,0.04346,0.2109,0.2064,
2.12,0.2222,0.1107,0.05227,0.02927,0.1373,0.06362,0.007959,0.02771,0.111,0.04282,0.2109,0.2064,
2.119,0.2198,0.11,0.05225,0.0293,0.1374,0.06358,0.007954,0.02809,0.1117,0.04166,0.2118,0.2063,
2.12,0.2178,0.1098,0.0523,0.02942,0.1374,0.06358,0.008084,0.02861,0.111,0.04166,0.2118,0.2063,
2.122,0.236,0.1084,0.05228,0.02949,0.1384,0.06352,0.008245,0.02854,0.1108,0.04319,0.2111,0.2061,
2.125,0.2257,0.1076,0.05261,0.02949,0.1388,0.06353,0.008246,0.02867,0.1117,0.04464,0.2086,0.2061,
2.124,0.2397,0.107,0.05281,0.02963,0.139,0.06261,0.008247,0.02881,0.112,0.04421,0.2086,0.207,
2.129,0.1987,0.111,0.05298,0.02973,0.139,0.06229,0.008248,0.02907,0.1118,0.04536,0.2075,0.2031,
2.128,0.1976,0.1086,0.05292,0.02986,0.141,0.06153,0.008251,0.02934,0.1119,0.04536,0.2073,0.204,
2.128,0.202,0.1055,0.05278,0.03009,0.143,0.06161,0.008263,0.02958,0.1123,0.04501,0.2076,0.2043,
2.128,0.2062,0.1053,0.0528,0.03019,0.1429,0.06163,0.008266,0.0298,0.1121,0.04503,0.2076,0.2043,
2.127,0.1962,0.1049,0.0529,0.0303,0.1429,0.06204,0.007877,0.02981,0.1122,0.04504,0.2077,0.2044,
2.127,0.1958,0.104,0.05307,0.03029,0.1432,0.06144,0.00787,0.03017,0.1117,0.045,0.2085,0.2048,
2.14,0.2117,0.101,0.05301,0.03027,0.1458,0.06112,0.007864,0.04262,0.09943,0.04631,0.2078,0.2049,
2.151,0.2454,0.09985,0.05306,0.02999,0.1466,0.06042,0.02305,0.02731,0.1,0.04575,0.2078,0.2061,
2.151,0.243,0.09941,0.05306,0.03005,0.1465,0.06038,0.02303,0.02729,0.1013,0.04578,0.2073,0.206,
2.151,0.2413,0.09902,0.05318,0.03022,0.1464,0.0604,0.02304,0.0273,0.1018,0.04532,0.2074,0.206,
2.149,0.2476,0.09887,0.05324,0.03024,0.1463,0.05953,0.02317,0.0273,0.1029,0.04411,0.2074,0.2069,
2.149,0.2304,0.09824,0.05354,0.03029,0.1462,0.05965,0.02298,0.02741,0.1029,0.04383,0.2082,0.2067,
2.15,0.2296,0.09773,0.0536,0.03032,0.1461,0.05906,0.02322,0.02778,0.1032,0.04402,0.2078,0.2071,
2.148,0.2389,0.0972,0.0538,0.03012,0.146,0.05838,0.02323,0.02805,0.1035,0.04363,0.2079,0.2082,
2.152,0.2449,0.09789,0.05391,0.03021,0.1457,0.05803,0.02338,0.02794,0.1042,0.04537,0.2057,0.2077,
2.151,0.2273,0.09758,0.0539,0.03001,0.1451,0.05802,0.02337,0.02793,0.1041,0.04536,0.2067,0.2079,
2.154,0.2191,0.1,0.05419,0.03007,0.1451,0.05804,0.02338,0.02816,0.1039,0.04537,0.2068,0.205,
2.152,0.2219,0.09977,0.05427,0.03012,0.1444,0.0581,0.02341,0.02819,0.1067,0.04282,0.207,0.2052,
2.147,0.2167,0.09889,0.05417,0.03012,0.1445,0.06043,0.02094,0.02827,0.1079,0.04116,0.2087,0.2049,
2.146,0.2089,0.09822,0.05413,0.03019,0.1445,0.06045,0.02105,0.02817,0.1081,0.04104,0.2088,0.2054,
2.147,0.2117,0.09784,0.05412,0.0303,0.1447,0.05969,0.02105,0.02818,0.1097,0.04136,0.2068,0.2062,
2.146,0.231,0.09744,0.05434,0.03032,0.1446,0.05971,0.02106,0.02819,0.1102,0.04096,0.2069,0.2063,
2.146,0.2021,0.09698,0.05439,0.03036,0.1447,0.05974,0.02107,0.0282,0.1102,0.04098,0.207,0.2064,
2.146,0.2056,0.09575,0.05477,0.03042,0.1454,0.05917,0.02107,0.02839,0.1103,0.04073,0.207,0.207,
2.145,0.2068,0.09535,0.05492,0.03055,0.1453,0.05868,0.02107,0.0284,0.1109,0.0402,0.2071,0.2076,
2.144,0.2056,0.09646,0.05528,0.03058,0.1456,0.05766,0.02107,0.0284,0.1113,0.03973,0.2071,0.2067,
2.143,0.2143,0.09556,0.05568,0.03062,0.146,0.05738,0.02121,0.02828,0.1121,0.03903,0.2071,0.2071,
2.143,0.1957,0.09523,0.05549,0.03066,0.1459,0.05735,0.02119,0.02826,0.1124,0.03895,0.2077,0.2069,
2.142,0.1959,0.09487,0.0555,0.03079,0.1457,0.05738,0.02121,0.02853,0.1136,0.0376,0.2078,0.207,
2.14,0.1992,0.09352,0.05533,0.03081,0.146,0.0573,0.02137,0.02899,0.1139,0.03641,0.2096,0.2068,
2.144,0.193,0.09302,0.05508,0.03081,0.1456,0.05722,0.02134,0.02908,0.114,0.03906,0.2083,0.2065,
2.145,0.1922,0.09131,0.05525,0.03088,0.1459,0.05673,0.02135,0.02968,0.1143,0.03966,0.208,0.2071,
2.144,0.1855,0.09118,0.0552,0.03072,0.1458,0.05687,0.02161,0.0293,0.1143,0.03966,0.208,0.2074,
2.143,0.1838,0.09087,0.05523,0.03075,0.1459,0.0561,0.02188,0.02904,0.1148,0.03915,0.208,0.2082,
2.164,0.2458,0.09286,0.05524,0.03045,0.1464,0.05497,0.02189,0.09377,0.0504,0.0394,0.2077,0.2069,
2.155,0.1921,0.09235,0.05517,0.03057,0.1464,0.055,0.02189,0.1098,0.03549,0.04152,0.2047,0.2071,
2.159,0.1825,0.09294,0.05529,0.03051,0.1462,0.05446,0.02183,0.1095,0.03646,0.0434,0.2041,0.2053,
2.158,0.1716,0.0924,0.05543,0.03028,0.1462,0.05449,0.02184,0.1096,0.03674,0.04316,0.2042,0.2057,
2.145,0.1784,0.08675,0.05537,0.03076,0.1466,0.06094,0.01276,0.1095,0.04451,0.03799,0.2093,0.2055,
2.153,0.1748,0.08638,0.05554,0.0308,0.1466,0.06096,0.01277,0.1095,0.04477,0.04289,0.2043,0.2055,
2.115,0.2065,0.08549,0.05579,0.03095,0.1466,0.06101,0.01278,0.1369,0.01798,0.04244,0.2044,0.2057,
2.114,0.2175,0.08487,0.05572,0.03092,0.1463,0.06091,0.01275,0.1369,0.01798,0.04213,0.2061,0.2054,
2.113,0.2128,0.08358,0.05567,0.03102,0.1475,0.06076,0.01292,0.1366,0.01822,0.04189,0.2061,0.2057,
2.113,0.2184,0.08331,0.05582,0.03116,0.1474,0.06034,0.01279,0.1367,0.01835,0.04165,0.2062,0.2063,
2.115,0.1959,0.08616,0.05566,0.0312,0.1472,0.05941,0.0128,0.1368,0.01885,0.0417,0.2058,0.2044,
2.11,0.2234,0.08546,0.05562,0.03123,0.1474,0.05732,0.01292,0.1384,0.01858,0.04006,0.2066,0.2063,
2.11,0.1999,0.08511,0.05564,0.03132,0.1473,0.05735,0.01293,0.1385,0.01943,0.03925,0.2068,0.2064,
2.111,0.178,0.08479,0.05581,0.03141,0.1468,0.05692,0.0132,0.1384,0.01998,0.03875,0.2069,0.2071,
2.114,0.1661,0.08649,0.05582,0.03156,0.1466,0.05649,0.0132,0.1386,0.02035,0.03934,0.2059,0.2057,
2.115,0.1757,0.08909,0.05589,0.03165,0.1466,0.05554,0.01333,0.1389,0.02035,0.03893,0.206,0.2037,
2.115,0.1625,0.08905,0.05584,0.03168,0.1464,0.05555,0.01347,0.139,0.02078,0.03838,0.2061,0.2038,
2.114,0.1739,0.08459,0.05589,0.03174,0.1505,0.05557,0.0136,0.1391,0.0225,0.03652,0.2062,0.2039,
2.113,0.18,0.08397,0.05603,0.03135,0.1505,0.05519,0.01371,0.1387,0.02248,0.03649,0.207,0.2045,
2.114,0.173,0.08367,0.05607,0.03135,0.1502,0.05435,0.01406,0.1381,0.02316,0.03663,0.2071,0.2054,
2.113,0.1841,0.08146,0.05602,0.03154,0.1521,0.05436,0.01419,0.138,0.02329,0.03651,0.2071,0.2054,
2.103,0.1852,0.08108,0.05592,0.03163,0.1516,0.05901,0.008949,0.1377,0.02395,0.03575,0.2088,0.2056,
2.102,0.1775,0.07767,0.05588,0.03171,0.1541,0.05852,0.009204,0.1378,0.02385,0.03658,0.2088,0.206,
2.102,0.1772,0.07752,0.05581,0.03186,0.1534,0.05824,0.009473,0.1378,0.0246,0.03565,0.209,0.2067,
2.102,0.1875,0.07727,0.05564,0.03194,0.1528,0.05851,0.009193,0.1379,0.02669,0.03342,0.21,0.2067,
