entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1.751,0.2279,0.1642,0.03902,0.02947,0.05384,0.02344,0.01694,0.01317,0.01465,0.01507,0.3145,0.3157,
1.749,0.2292,0.1634,0.03898,0.02944,0.05325,0.02342,0.01692,0.01316,0.01464,0.01505,0.3158,0.3159,
1.748,0.2309,0.163,0.039,0.02917,0.05328,0.0232,0.01688,0.01316,0.01465,0.01506,0.316,0.3166,
1.748,0.2357,0.163,0.039,0.02917,0.05328,0.0232,0.01688,0.01316,0.01465,0.01506,0.316,0.3166,
1.744,0.238,0.1624,0.03896,0.02913,0.05322,0.02211,0.0168,0.01308,0.01463,0.01504,0.3172,0.3174,
1.743,0.2618,0.1608,0.03893,0.02915,0.05325,0.02212,0.01681,0.01309,0.01464,0.01505,0.3174,0.3188,
1.741,0.264,0.1606,0.03895,0.02916,0.05311,0.02147,0.01682,0.01309,0.01464,0.01505,0.3175,0.3196,
1.74,0.2689,0.1597,0.03895,0.02917,0.05312,0.02148,0.01682,0.01309,0.01465,0.01506,0.3176,0.3203,
1.738,0.2702,0.1591,0.03884,0.02908,0.0528,0.02141,0.01677,0.01306,0.0146,0.01501,0.3199,0.3194,
1.735,0.2706,0.1577,0.03866,0.02895,0.05264,0.02095,0.01678,0.01306,0.01461,0.01501,0.32,0.3216,
1.735,0.2709,0.1573,0.03862,0.02895,0.05267,0.02096,0.01679,0.01307,0.01462,0.01502,0.3202,0.3218,
1.735,0.2705,0.1572,0.03852,0.02891,0.05266,0.02097,0.01679,0.01307,0.01462,0.01503,0.3203,0.3219,
1.732,0.2698,0.1569,0.03852,0.02891,0.05266,0.02044,0.01666,0.01307,0.01462,0.01503,0.3203,0.3229,
1.732,0.2698,0.1567,0.03853,0.02892,0.05267,0.02044,0.01666,0.01307,0.01462,0.01503,0.3204,0.3229,
1.732,0.2836,0.1566,0.03853,0.02892,0.05268,0.02017,0.01667,0.01308,0.01463,0.01503,0.3204,0.3233,
1.731,0.2662,0.1565,0.03854,0.02893,0.05251,0.02017,0.01667,0.01308,0.01463,0.01504,0.3206,0.3234,
1.731,0.2665,0.1557,0.03858,0.02897,0.05222,0.0202,0.01669,0.0131,0.01465,0.01506,0.321,0.3238,
1.729,0.2652,0.1555,0.03851,0.02892,0.05214,0.01969,0.01667,0.01308,0.01463,0.01503,0.3221,0.3238,
1.726,0.2674,0.1548,0.03836,0.02883,0.05181,0.01963,0.01662,0.01304,0.01458,0.01498,0.3243,0.3231,
1.725,0.2683,0.1546,0.03793,0.0288,0.05174,0.01961,0.0166,0.01302,0.01456,0.01497,0.3255,0.3227,
1.723,0.2665,0.1542,0.03787,0.02841,0.05167,0.01958,0.01657,0.013,0.01454,0.01494,0.3267,0.3226,
1.721,0.2671,0.1539,0.03765,0.02836,0.05159,0.01955,0.01655,0.01298,0.01452,0.01492,0.3278,0.3221,
1.72,0.2632,0.1536,0.03766,0.02837,0.05146,0.01928,0.01656,0.01299,0.01453,0.01493,0.328,0.3226,
1.718,0.2641,0.1531,0.03766,0.02837,0.05146,0.01862,0.01656,0.01299,0.01453,0.01493,0.328,0.3238,
1.718,0.265,0.1529,0.03767,0.02838,0.05131,0.01862,0.01656,0.01299,0.01453,0.01493,0.3281,0.3239,
1.716,0.2658,0.1524,0.03761,0.02835,0.05124,0.01832,0.01654,0.01297,0.01451,0.01491,0.3294,0.3238,
1.712,0.2669,0.1521,0.03756,0.0283,0.05099,0.01754,0.01652,0.01295,0.01449,0.01489,0.3305,0.3241,
1.712,0.2713,0.1521,0.03756,0.0283,0.05099,0.01754,0.01652,0.01295,0.01449,0.01489,0.3305,0.3241,
1.712,0.2689,0.1522,0.03756,0.02828,0.0507,0.01755,0.01652,0.01296,0.01449,0.01489,0.3307,0.3242,
1.712,0.2626,0.152,0.03757,0.02828,0.05071,0.01755,0.01652,0.01296,0.0145,0.0149,0.3307,0.3243,
1.712,0.2589,0.152,0.03757,0.02828,0.05071,0.01755,0.01652,0.01296,0.0145,0.0149,0.3307,0.3243,
1.71,0.2615,0.1513,0.03765,0.02823,0.05054,0.01749,0.01671,0.01268,0.01482,0.01447,0.3329,0.3232,
1.709,0.2634,0.1513,0.03768,0.02824,0.05038,0.01702,0.01671,0.01308,0.01464,0.01425,0.333,0.3237,
1.708,0.2538,0.1505,0.0376,0.02837,0.05067,0.01927,0.01471,0.01286,0.0154,0.0135,0.3332,0.3239,
1.706,0.2456,0.15,0.03757,0.02755,0.05069,0.01928,0.01471,0.01287,0.01541,0.01351,0.3334,0.325,
1.714,0.3099,0.1442,0.04334,0.0276,0.05069,0.01928,0.01471,0.01287,0.01541,0.01351,0.3334,0.325,
1.72,0.3455,0.1388,0.04873,0.02765,0.05069,0.01939,0.0146,0.01287,0.01541,0.01351,0.3334,0.325,
1.719,0.3461,0.1383,0.0486,0.02765,0.05085,0.01936,0.01458,0.01285,0.01539,0.01349,0.3345,0.3244,
1.718,0.348,0.1376,0.04866,0.02765,0.05148,0.0189,0.01458,0.01285,0.01539,0.01349,0.3345,0.3249,
1.719,0.3593,0.1372,0.0487,0.02766,0.05174,0.01889,0.01458,0.01285,0.01591,0.01296,0.3345,0.325,
1.719,0.3587,0.1372,0.04868,0.02769,0.05174,0.01889,0.01458,0.01285,0.01591,0.01296,0.3345,0.325,
1.718,0.3542,0.1369,0.04863,0.02767,0.05166,0.01886,0.01455,0.01283,0.01588,0.01294,0.3357,0.3244,
1.716,0.3522,0.1367,0.04844,0.02774,0.05141,0.01883,0.01453,0.01281,0.01586,0.01292,0.3368,0.3239,
1.718,0.3496,0.1352,0.04846,0.02782,0.05282,0.01883,0.01453,0.01281,0.01586,0.01292,0.3368,0.3239,
1.718,0.3633,0.1351,0.04843,0.02798,0.05282,0.01883,0.01453,0.01314,0.01601,0.01244,0.3368,0.3239,
1.716,0.3703,0.1346,0.04839,0.02807,0.05273,0.0188,0.0145,0.01311,0.01809,0.01031,0.3379,0.3234,
1.71,0.3773,0.1327,0.04836,0.02806,0.05429,0.01877,0.02243,0.005143,0.01924,0.009119,0.3391,0.3229,
1.711,0.3767,0.1322,0.0483,0.02812,0.05478,0.01877,0.02243,0.005143,0.01924,0.009119,0.3391,0.3229,
1.71,0.3774,0.1319,0.0483,0.0281,0.05468,0.01874,0.02239,0.005135,0.0192,0.009104,0.3402,0.3223,
1.709,0.3806,0.1316,0.04829,0.02811,0.05478,0.01874,0.02239,0.005134,0.01973,0.008578,0.3402,0.3224,
1.712,0.4031,0.1264,0.05311,0.02807,0.05454,0.01844,0.02236,0.005126,0.0197,0.008563,0.3415,0.3222,
1.711,0.4115,0.1261,0.05309,0.02806,0.05444,0.0184,0.02232,0.005117,0.01967,0.008549,0.3426,0.3217,
1.711,0.4012,0.1261,0.05299,0.0282,0.05429,0.0184,0.02233,0.005117,0.01967,0.008547,0.3427,0.3217,
1.709,0.3936,0.1259,0.05284,0.02822,0.05404,0.01837,0.02229,0.005107,0.01964,0.008532,0.3439,0.3212,
1.71,0.3986,0.1258,0.05284,0.02827,0.05404,0.0186,0.02207,0.005107,0.01964,0.008532,0.3439,0.3212,
1.708,0.3997,0.1252,0.05277,0.02827,0.05427,0.01856,0.02203,0.005319,0.02013,0.007775,0.345,0.3207,
1.707,0.4013,0.1252,0.05275,0.02757,0.05411,0.01857,0.02203,0.005664,0.01979,0.007774,0.3451,0.3215,
1.701,0.4049,0.1243,0.05268,0.02663,0.05369,0.01847,0.02192,0.005636,0.02035,0.007076,0.3485,0.3207,
1.699,0.4099,0.124,0.05259,0.0264,0.05359,0.01844,0.02189,0.005626,0.02031,0.007064,0.3496,0.3204,
1.699,0.4041,0.124,0.05256,0.02644,0.05359,0.01844,0.02189,0.005626,0.02031,0.007064,0.3496,0.3204,
1.699,0.4086,0.124,0.05247,0.02653,0.05359,0.01844,0.02189,0.005626,0.02031,0.007064,0.3496,0.3204,
1.705,0.4062,0.123,0.0524,0.0265,0.05428,0.01841,0.02185,0.005616,0.02028,0.00864,0.3492,0.3199,
1.705,0.4263,0.1181,0.05692,0.02631,0.05403,0.01781,0.02181,0.005606,0.02024,0.008623,0.3504,0.3202,
1.705,0.4253,0.118,0.05695,0.02636,0.05387,0.01781,0.02182,0.005607,0.02025,0.008623,0.3504,0.3203,
1.705,0.4283,0.118,0.05685,0.02647,0.05372,0.01781,0.02182,0.005606,0.02025,0.008622,0.3505,0.3203,
1.722,0.4138,0.1177,0.05681,0.02658,0.0538,0.01781,0.02182,0.005607,0.02025,0.01362,0.3456,0.3204,
1.723,0.4329,0.1133,0.06132,0.02571,0.05362,0.01782,0.02183,0.005608,0.02025,0.01362,0.3456,0.3213,
1.723,0.4308,0.1132,0.06137,0.02574,0.05347,0.01782,0.02183,0.005984,0.01988,0.01362,0.3457,0.3214,
1.721,0.4314,0.1131,0.06118,0.02573,0.05297,0.0178,0.0218,0.006385,0.02045,0.0126,0.347,0.321,
1.72,0.4358,0.1131,0.06114,0.0258,0.05281,0.02514,0.01447,0.006675,0.02016,0.0126,0.3471,0.3211,
1.72,0.4088,0.1129,0.06109,0.02589,0.05273,0.02514,0.01447,0.006675,0.02017,0.0126,0.3472,0.3212,
1.718,0.4163,0.1128,0.06095,0.02605,0.05273,0.02432,0.01447,0.006675,0.02017,0.0126,0.3472,0.322,
1.718,0.411,0.1128,0.06091,0.0261,0.05273,0.02432,0.01447,0.006675,0.02017,0.0126,0.3472,0.322,
1.718,0.4191,0.1128,0.06083,0.02618,0.05257,0.02432,0.01447,0.006675,0.02017,0.0126,0.3473,0.3221,
1.716,0.4139,0.1129,0.06077,0.02628,0.05207,0.02434,0.01448,0.006677,0.0221,0.01068,0.3475,0.3222,
1.717,0.4151,0.1129,0.06071,0.02635,0.05207,0.02434,0.01448,0.007091,0.02169,0.01068,0.3475,0.3222,
1.715,0.4193,0.1121,0.06053,0.02587,0.05263,0.0243,0.01445,0.007078,0.02165,0.01067,0.3486,0.3222,
1.724,0.4221,0.112,0.06043,0.02591,0.05264,0.0243,0.01446,0.00708,0.02166,0.01335,0.346,0.3222,
1.709,0.4096,0.112,0.06043,0.02595,0.05233,0.0343,0.004009,0.007079,0.02203,0.01299,0.3461,0.3228,
1.709,0.3996,0.112,0.06041,0.02599,0.05202,0.03431,0.004264,0.006821,0.02243,0.01259,0.3462,0.3229,
1.708,0.4063,0.1119,0.0604,0.02615,0.05202,0.03386,0.004264,0.006821,0.02243,0.01259,0.3462,0.3234,
1.707,0.4127,0.1119,0.06031,0.02632,0.05134,0.03388,0.004266,0.006825,0.02245,0.01259,0.3465,0.3236,
1.703,0.402,0.1119,0.06027,0.02564,0.05119,0.03306,0.004264,0.006824,0.02245,0.01259,0.3465,0.3252,
1.702,0.4037,0.1116,0.06018,0.02573,0.0511,0.03301,0.004257,0.006813,0.02241,0.01257,0.3477,0.3247,
1.704,0.4195,0.1065,0.06429,0.02572,0.05161,0.03295,0.004249,0.006801,0.02238,0.01255,0.3488,0.3241,
1.703,0.419,0.1065,0.06426,0.02582,0.05126,0.03315,0.004065,0.006803,0.02238,0.01255,0.3489,0.3242,
1.702,0.4164,0.1064,0.06431,0.02541,0.05126,0.03315,0.004065,0.006803,0.02238,0.01255,0.3489,0.3247,
1.705,0.4167,0.1064,0.06428,0.02498,0.05111,0.03315,0.004063,0.00714,0.02205,0.01365,0.3479,0.3253,
1.705,0.4177,0.1063,0.06425,0.02514,0.05076,0.03317,0.004064,0.007142,0.02206,0.01365,0.348,0.3254,
1.703,0.4131,0.1063,0.06416,0.0248,0.05061,0.03317,0.004064,0.007143,0.02206,0.01365,0.3481,0.326,
1.703,0.4132,0.1062,0.0642,0.02486,0.05061,0.03317,0.004064,0.007143,0.02206,0.01365,0.3481,0.326,
1.721,0.4076,0.106,0.06425,0.02495,0.05061,0.03317,0.004064,0.007143,0.02206,0.01929,0.3424,0.326,
1.719,0.3988,0.1058,0.06415,0.02495,0.05037,0.03312,0.004058,0.00713,0.02203,0.01926,0.3436,0.3255,
1.719,0.407,0.1055,0.06411,0.02502,0.05028,0.03306,0.004051,0.007335,0.02177,0.01923,0.3448,0.3249,
1.719,0.4039,0.1054,0.06415,0.02506,0.05028,0.03306,0.006009,0.005377,0.02177,0.01923,0.3448,0.3249,
1.716,0.4091,0.1052,0.06403,0.02475,0.05004,0.03255,0.005999,0.005368,0.02217,0.01876,0.3459,0.3252,
1.714,0.4142,0.105,0.06386,0.02482,0.04996,0.03186,0.006312,0.005035,0.02213,0.01873,0.3471,0.3252,
1.716,0.4156,0.1046,0.06358,0.02482,0.04978,0.03175,0.00629,0.00545,0.02198,0.01963,0.348,0.3241,
1.707,0.4136,0.1043,0.06346,0.02492,0.04938,0.0352,0.003053,0.005173,0.02195,0.0196,0.3493,0.3237,
1.718,0.4124,0.1044,0.0635,0.02493,0.04886,0.03522,0.003054,0.005176,0.02196,0.0237,0.3454,0.3238,
1.718,0.4118,0.1043,0.06355,0.02499,0.04869,0.03523,0.003055,0.005177,0.02197,0.02371,0.3454,0.3239,
1.717,0.4154,0.1039,0.06327,0.02488,0.04853,0.0351,0.003042,0.005619,0.02142,0.02404,0.3473,0.3228,
1.728,0.4084,0.1039,0.06322,0.0245,0.04853,0.03466,0.002996,0.005561,0.02135,0.02936,0.3419,0.324,
1.727,0.4091,0.1037,0.06309,0.02448,0.04845,0.0346,0.00299,0.005552,0.02131,0.02931,0.3431,0.3234,
1.726,0.4105,0.1035,0.06311,0.02451,0.04846,0.03404,0.002991,0.005553,0.02132,0.02932,0.3431,0.3241,
1.723,0.4124,0.1032,0.06274,0.02445,0.0483,0.03323,0.002981,0.005535,0.02146,0.0296,0.3448,0.3237,
