entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.174,0.1683,0.1432,0.075,0.04334,0.2284,0.1243,0.03284,0.01149,0.1508,0.04271,0.07397,0.07397,
2.096,0.165,0.09588,0.05106,0.02957,0.1557,0.08409,0.02256,0.00789,0.1036,0.02934,0.2096,0.2108,
2.096,0.1584,0.09601,0.05111,0.02965,0.1526,0.08344,0.02265,0.007922,0.104,0.02946,0.2104,0.2127,
2.101,0.1582,0.09716,0.05102,0.02954,0.1521,0.08305,0.0227,0.007937,0.1042,0.03198,0.2084,0.2118,
2.104,0.1688,0.09979,0.05091,0.02947,0.1498,0.08249,0.02273,0.007948,0.1044,0.0329,0.2099,0.2097,
2.112,0.1566,0.1052,0.04963,0.02953,0.1482,0.08236,0.02281,0.007975,0.1048,0.03646,0.2083,0.2047,
2.115,0.1699,0.1074,0.0495,0.0297,0.1439,0.08251,0.02297,0.008031,0.1055,0.03758,0.209,0.204,
2.117,0.1572,0.1066,0.04914,0.02984,0.1414,0.08206,0.02309,0.008069,0.1061,0.03932,0.2085,0.2059,
2.117,0.1602,0.106,0.04936,0.02956,0.1383,0.0815,0.0232,0.008106,0.1066,0.04049,0.2086,0.2083,
2.116,0.1691,0.1048,0.04944,0.02958,0.1378,0.08057,0.02324,0.008118,0.1068,0.04056,0.2089,0.2102,
2.112,0.1676,0.1043,0.04902,0.02948,0.1375,0.07855,0.02322,0.00812,0.1068,0.04054,0.2101,0.2124,
2.111,0.1609,0.1038,0.04892,0.02947,0.1374,0.07762,0.02322,0.008122,0.1069,0.04056,0.2102,0.2138,
2.11,0.159,0.1037,0.04887,0.02945,0.1372,0.07687,0.0232,0.008114,0.1068,0.04052,0.211,0.2143,
2.115,0.169,0.1058,0.04889,0.02946,0.1369,0.07676,0.02322,0.00812,0.1068,0.04299,0.2087,0.2124,
2.113,0.1657,0.1038,0.04879,0.02947,0.1369,0.07632,0.02322,0.008121,0.1069,0.04299,0.2088,0.2148,
2.119,0.1587,0.1126,0.04873,0.02945,0.1367,0.07588,0.02321,0.008083,0.1068,0.04388,0.2088,0.2059,
