R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,460.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,440.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.3E-5,0.031,0.031,0.0,420.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
4.9E-37,0.054,8800.0,32000.0,3700.0,5100000.0,7400.0,1600.0,2100.0,240.0,2500.0,0.19,5100000.0,1.2,0.066,0.066,0.0,490.0,6.7,0.0,0.0,0.0,1.9E7,1.0,7.2E8,
1.6E-37,0.017,1300.0,4600.0,3600.0,4800000.0,7300.0,1500.0,2000.0,240.0,2500.0,0.19,4800000.0,3.7E-5,0.048,0.048,0.0,470.0,7.6,0.0,0.0,0.0,1.8E7,1.0,7.1E8,
1.5E-37,0.016,1300.0,4500.0,3600.0,4300000.0,7200.0,1500.0,2000.0,230.0,2400.0,0.18,4300000.0,3.8E-5,0.044,0.044,0.0,450.0,7.0,0.0,0.0,0.0,1.8E7,1.0,7.1E8,
1.4E-37,0.016,1200.0,4500.0,3500.0,3999999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3999999.9999999995,3.9E-5,0.042,0.042,0.0,450.0,6.8,0.0,0.0,0.0,1.7E7,1.0,7.1E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,4.1E-5,0.041,0.041,0.0,420.0,6.5,0.0,0.0,0.0,1.7E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,4.1E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,1.6E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,3.8E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,1.7E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,3.2E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,1.8E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.7E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.2E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.8E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,2.2E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.5E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,2.4E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.2E-5,0.041,0.041,0.0,380.0,6.5,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.4E-5,0.041,0.041,0.0,370.0,6.5,0.0,2.8E-15,1.6E-26,2.4E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.5E-5,0.041,0.041,0.0,370.0,6.5,0.0,7.8E-15,9.1E-26,2.3E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.5E-5,0.041,0.041,0.0,370.0,6.5,0.0,1.4E-14,1.9999999999999998E-25,2.3E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.4E-5,0.041,0.041,0.0,370.0,6.5,0.0,2.0E-14,3.1E-25,2.4E7,1.0,7.0E8,
1.4E-37,0.015,1200.0,4400.0,3500.0,3799999.9999999995,7100.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.3E-5,0.041,0.041,0.0,370.0,6.5,0.0,2.7E-14,4.2E-25,2.5E7,1.0,7.0E8,
5.7E-38,0.0081,2800.0,2800.0,180.0,4600000.0,7100.0,1500.0,2000.0,230.0,4900.0,0.18,4700000.0,9.7E-6,0.04,0.04,0.0,390.0,4.1,0.0,5.0E-14,1.7E-22,2.4E7,1.0,7.1E8,
5.2E-38,0.0073,2700.0,2800.0,180.0,3899999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3999999.9999999995,9.1E-6,0.037,0.037,0.0,400.0,3.5,0.0,5.1E-14,1.0999999999999998E-22,2.3E7,1.0,7.0E8,
5.1E-38,0.0072,2700.0,2800.0,180.0,3799999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3799999.9999999995,9.8E-6,0.037,0.037,0.0,400.0,3.4,0.0,5.4E-14,5.7E-23,2.2E7,1.0,7.0E8,
5.1E-38,0.0072,2700.0,2800.0,180.0,3799999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3799999.9999999995,1.1E-5,0.037,0.037,0.0,390.0,3.4,0.0,6.3E-14,1.8E-23,2.1E7,1.0,7.0E8,
5.1E-38,0.0072,2700.0,2800.0,180.0,3799999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3799999.9999999995,1.1E-5,0.037,0.037,0.0,390.0,3.4,0.0,7.3E-14,6.199999999999999E-24,2.1E7,1.0,7.0E8,
5.1E-38,0.0072,2700.0,2800.0,180.0,3799999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3799999.9999999995,9.8E-6,0.037,0.037,0.0,380.0,3.4,0.0,8.5E-14,2.6999999999999997E-24,2.2E7,1.0,7.0E8,
5.1E-38,0.0072,2700.0,2800.0,180.0,3799999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3799999.9999999995,8.5E-6,0.037,0.037,0.0,370.0,3.4,0.0,9.9E-14,1.5999999999999999E-24,2.3E7,1.0,7.0E8,
5.1E-38,0.0072,2700.0,2800.0,180.0,3799999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3799999.9999999995,7.3E-6,0.037,0.037,0.0,370.0,3.4,0.0,1.2E-13,1.2999999999999998E-24,2.4E7,1.0,7.0E8,
5.1E-38,0.0072,2700.0,2800.0,180.0,3799999.9999999995,7000.0,1500.0,1900.0,230.0,4900.0,0.18,3799999.9999999995,6.2E-6,0.037,0.037,0.0,370.0,3.4,0.0,1.3E-13,1.2E-24,2.6E7,1.0,7.0E8,
