R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.4E-5,0.031,0.031,0.0,490.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.8E-5,0.031,0.031,0.0,470.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.7E-5,0.031,0.031,0.0,440.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.3E-5,0.031,0.031,0.0,420.0,8.6,0.0,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.9E-5,0.031,0.031,0.0,390.0,8.6,0.0,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.4E-5,0.031,0.031,0.0,370.0,8.6,0.0,0.0,0.0,0.0,2.2E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.0E-5,0.031,0.031,0.0,350.0,8.6,0.0,0.0,0.0,0.0,2.3E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.1E-5,0.031,0.031,0.0,330.0,8.5,0.0,1.6E-26,1.1E-37,0.0,2.3E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.3E-5,0.031,0.031,0.0,300.0,8.5,0.0,8.3E-26,1.2E-36,0.0,2.2E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.3E-5,0.031,0.031,0.0,280.0,8.5,0.0,1.9E-25,3.8000000000000004E-36,0.0,2.2E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.1E-5,0.031,0.031,0.0,260.0,8.5,0.0,3.4E-25,7.3E-36,0.0,2.3E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.2E-5,0.031,0.031,0.0,260.0,8.5,0.0,5.099999999999999E-25,1.1999999999999999E-35,0.0,2.2E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.4E-5,0.031,0.031,0.0,250.0,8.5,0.0,7.9E-25,1.8999999999999998E-35,0.0,2.2E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.4E-5,0.031,0.031,0.0,250.0,8.5,0.0,1.2E-24,3.1E-35,0.0,2.2E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,2.2E-5,0.031,0.031,0.0,250.0,8.5,0.0,1.7E-24,4.4E-35,0.0,2.2E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,1.9E-5,0.031,0.031,0.0,250.0,8.5,0.0,2.4E-24,5.6E-35,0.0,2.4E7,1.0,6.9E8,
