entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.129,0.1744,0.06145,0.04816,0.03838,0.1523,0.09612,0.005407,0.09546,0.05936,0.02896,0.2085,0.2059,
2.128,0.1614,0.06051,0.048,0.03778,0.1498,0.09657,0.005432,0.09592,0.05965,0.0291,0.2095,0.2078,
2.126,0.1576,0.06018,0.04774,0.03783,0.1491,0.09576,0.005438,0.09609,0.05975,0.02914,0.2098,0.2091,
2.125,0.1664,0.05991,0.04765,0.03747,0.1479,0.09584,0.005441,0.09616,0.05979,0.02917,0.2111,0.2096,
2.124,0.1758,0.05917,0.0478,0.03726,0.1456,0.09593,0.00546,0.09654,0.06002,0.02928,0.2119,0.2111,
2.136,0.1577,0.06374,0.04778,0.03681,0.1445,0.09532,0.005469,0.09673,0.06014,0.0332,0.2084,0.2079,
2.134,0.1526,0.06331,0.04783,0.03638,0.1431,0.09394,0.005478,0.09694,0.06027,0.03328,0.2089,0.2106,
2.131,0.1319,0.06272,0.04778,0.03634,0.1423,0.09255,0.005472,0.09686,0.06022,0.03325,0.2108,0.2117,
2.129,0.1299,0.06235,0.04776,0.03632,0.1416,0.09155,0.00547,0.09684,0.0602,0.03324,0.2118,0.2128,
2.127,0.1278,0.06215,0.04734,0.03617,0.1413,0.08959,0.005478,0.09698,0.06029,0.03321,0.2121,0.2154,
2.124,0.1311,0.06165,0.0473,0.03617,0.1409,0.08779,0.005481,0.09704,0.06032,0.03322,0.2123,0.2178,
2.123,0.1302,0.06167,0.04721,0.03617,0.1409,0.08667,0.005482,0.09706,0.06034,0.03323,0.2123,0.219,
