tick 1.0
endosome0U,initOrgProp,area,22483.93157,volume,194189.7229,xcoor,0.0,ycoor,0.0,
endosome0U,initRabContent,RabA,7162.83125,RabB,931.9154577,RabE,11875.91074,RabF,2513.274123,RabC,0.0
endosome0U,initMembraneContent,exCxEn,6.78E-4,R-TfaEn,2.22E-37,oMHCIEn,3.34E-5,membraneMarker,0.0,cMHCIEn,0.068051882,pepMHCIEn,0.0,REn,0.001055254,imCxEn,6.78E-4
endosome0U,initSolubleContent,mvb,0.0,protonEn,11.24685234,pepEn,0.0,TfaEn,1.44E-4,solubleMarker,0.0
endosome1z,initOrgProp,area,12478.62696,volume,106335.356,xcoor,0.0,ycoor,0.0,
endosome1z,initRabContent,RabC,12478.62696
endosome1z,initMembraneContent,exCxEn,0.004657661,R-TfaEn,4.05E-36,oMHCIEn,0.056068369,membraneMarker,0.0,cMHCIEn,1.319662396,pepMHCIEn,0.0,REn,0.019264587,imCxEn,0.004657661
endosome1z,initSolubleContent,mvb,0.0,protonEn,5.774823534,pepEn,0.0,TfaEn,9.75E-5,solubleMarker,0.0
endosome2Q,initOrgProp,area,16240.84777,volume,144015.7176,xcoor,0.0,ycoor,0.0,
endosome2Q,initRabContent,RabE,16240.84777
endosome2Q,initMembraneContent,exCxEn,3.72E-4,R-TfaEn,1.68E-38,oMHCIEn,7.2E-5,membraneMarker,0.0,cMHCIEn,0.005286752,pepMHCIEn,0.0,REn,7.98E-5,imCxEn,3.72E-4
endosome2Q,initSolubleContent,mvb,0.0,protonEn,6.740535675,pepEn,0.0,TfaEn,3.63E-5,solubleMarker,0.0
endosome3T,initOrgProp,area,21707.26945,volume,186187.6163,xcoor,0.0,ycoor,0.0,
endosome3T,initRabContent,RabA,21707.26945
endosome3T,initMembraneContent,exCxEn,6.66E-5,R-TfaEn,6.92E-39,oMHCIEn,1.1E-5,membraneMarker,0.0,cMHCIEn,0.002289522,pepMHCIEn,0.0,REn,3.3E-5,imCxEn,6.66E-5
endosome3T,initSolubleContent,mvb,0.0,protonEn,10.00070191,pepEn,0.0,TfaEn,2.04E-4,solubleMarker,0.0
endosome4K,initOrgProp,area,21461.4539,volume,225509.1069,xcoor,0.0,ycoor,0.0,
endosome4K,initRabContent,RabC,21461.4539
endosome4K,initMembraneContent,exCxEn,0.011648538,R-TfaEn,7.31E-36,oMHCIEn,0.184813848,membraneMarker,0.0,cMHCIEn,2.298632388,pepMHCIEn,0.0,REn,0.034808633,imCxEn,0.011648538
endosome4K,initSolubleContent,mvb,0.0,protonEn,14.8625916,pepEn,0.0,TfaEn,2.37E-4,solubleMarker,0.0
endosome5F,initOrgProp,area,14381.36592,volume,122482.2139,xcoor,0.0,ycoor,0.0,
endosome5F,initRabContent,RabA,7539.822369,RabB,5221.512629,RabC,1620.030925
endosome5F,initMembraneContent,exCxEn,0.006099718,R-TfaEn,1.88E-36,oMHCIEn,0.002495201,membraneMarker,0.0,cMHCIEn,0.601251017,pepMHCIEn,0.0,REn,0.008944543,imCxEn,0.006099718
endosome5F,initSolubleContent,mvb,0.0,protonEn,6.728498719,pepEn,0.0,TfaEn,1.32E-4,solubleMarker,0.0
endosome6b,initOrgProp,area,12332.82314,volume,105124.5378,xcoor,0.0,ycoor,0.0,
endosome6b,initRabContent,RabB,11839.51021,RabC,493.3129254
endosome6b,initMembraneContent,exCxEn,0.002107853,R-TfaEn,2.38E-36,oMHCIEn,1.97E-5,membraneMarker,0.0,cMHCIEn,0.765756773,pepMHCIEn,0.0,REn,0.011356898,imCxEn,0.002107853
endosome6b,initSolubleContent,mvb,0.0,protonEn,5.050859868,pepEn,0.0,TfaEn,5.73E-5,solubleMarker,0.0
endosome7w,initOrgProp,area,18782.88955,volume,165159.3191,xcoor,0.0,ycoor,0.0,
endosome7w,initRabContent,RabE,0.0,RabC,18782.88955
endosome7w,initMembraneContent,exCxEn,0.01954897,R-TfaEn,8.63E-36,oMHCIEn,0.112799836,membraneMarker,0.0,cMHCIEn,2.842136652,pepMHCIEn,0.0,REn,0.041084476,imCxEn,0.01954897
endosome7w,initSolubleContent,mvb,0.0,protonEn,12.31319024,pepEn,0.0,TfaEn,1.71E-4,solubleMarker,0.0
endosome8x,initOrgProp,area,14303.3968,volume,122333.2497,xcoor,0.0,ycoor,0.0,
endosome8x,initRabContent,RabE,14303.3968
endosome8x,initMembraneContent,exCxEn,6.54E-5,R-TfaEn,6.75E-39,oMHCIEn,1.07E-4,membraneMarker,0.0,cMHCIEn,0.001981812,pepMHCIEn,0.0,REn,3.21E-5,imCxEn,6.54E-5
endosome8x,initSolubleContent,mvb,0.0,protonEn,5.5494483,pepEn,0.0,TfaEn,8.12E-5,solubleMarker,0.0
endosome9g,initOrgProp,area,18957.92268,volume,165124.1296,xcoor,0.0,ycoor,0.0,
endosome9g,initRabContent,RabE,18957.92268,RabC,0.0
endosome9g,initMembraneContent,exCxEn,5.82E-5,R-TfaEn,6.35E-39,oMHCIEn,7.63E-5,membraneMarker,0.0,cMHCIEn,0.002059899,pepMHCIEn,0.0,REn,3.03E-5,imCxEn,5.82E-5
endosome9g,initSolubleContent,mvb,0.0,protonEn,9.6547445,pepEn,0.0,TfaEn,1.35E-4,solubleMarker,0.0
endosome10R,initOrgProp,area,22619.46711,volume,201061.9298,xcoor,0.0,ycoor,0.0,
endosome10R,initRabContent,RabI,22619.46711
endosome10R,initMembraneContent,
endosome10R,initSolubleContent,protonEn,8.002264807
endosome11R,initOrgProp,area,15510.49261,volume,133007.9826,xcoor,0.0,ycoor,0.0,
endosome11R,initRabContent,RabC,15510.49261
endosome11R,initMembraneContent,exCxEn,0.009535161,R-TfaEn,3.43E-36,oMHCIEn,0.042144283,membraneMarker,0.0,cMHCIEn,1.03324082,pepMHCIEn,0.0,REn,0.016338367,imCxEn,0.009535161
endosome11R,initSolubleContent,mvb,0.0,protonEn,6.675260268,pepEn,0.0,TfaEn,7.33E-5,solubleMarker,0.0
endosome12f,initOrgProp,area,13789.66047,volume,124511.5836,xcoor,0.0,ycoor,0.0,
endosome12f,initRabContent,RabI,13789.66047
endosome12f,initMembraneContent,exCxEn,2.12E-5,R-TfaEn,6.98E-41,oMHCIEn,6.68E-8,membraneMarker,0.0,cMHCIEn,2.37E-5,pepMHCIEn,0.0,REn,3.33E-7,imCxEn,2.12E-5
endosome12f,initSolubleContent,mvb,0.0,protonEn,4.9697056,pepEn,0.0,TfaEn,8.53E-8,solubleMarker,0.0
endosome13l,initOrgProp,area,153381.1853,volume,5358521.641,xcoor,0.0,ycoor,0.0,
endosome13l,initRabContent,RabA,127510.7174,RabB,25870.46791
endosome13l,initMembraneContent,exCxEn,7.01E-7,R-TfaEn,5.69E-35,oMHCIEn,0.397106938,membraneMarker,0.0,cMHCIEn,20.97453071,pepMHCIEn,0.0,REn,0.271000187,imCxEn,7.01E-7
endosome13l,initSolubleContent,mvb,23.10548465,protonEn,531.4430329,pepEn,0.0,TfaEn,0.015167955,solubleMarker,0.0
endosome14Z,initOrgProp,area,13841.63634,volume,120059.4444,xcoor,0.0,ycoor,0.0,
endosome14Z,initRabContent,RabI,2768.327268,RabG,8858.647257,RabH,2214.661814
endosome14Z,initMembraneContent,exCxEn,0.007846044,R-TfaEn,6.68E-40,oMHCIEn,6.64E-6,membraneMarker,0.0,cMHCIEn,1.92E-4,pepMHCIEn,0.0,REn,3.18E-6,imCxEn,0.007846044
endosome14Z,initSolubleContent,mvb,0.0,protonEn,4.75944253,pepEn,0.0,TfaEn,5.04E-6,solubleMarker,0.0
endosome15N,initOrgProp,area,13823.00768,volume,125663.7061,xcoor,0.0,ycoor,0.0,
endosome15N,initRabContent,RabI,13823.00768
endosome15N,initMembraneContent,exCxEn,0.177140346,R-TfaEn,8.16E-39,oMHCIEn,3.83E-5,membraneMarker,0.0,cMHCIEn,0.002613796,pepMHCIEn,0.0,REn,3.88E-5,imCxEn,0.177140346
endosome15N,initSolubleContent,mvb,0.0,protonEn,5.350176422,pepEn,0.0,TfaEn,1.61E-5,solubleMarker,0.0
endosome16n,initOrgProp,area,17853.90719,volume,158614.8638,xcoor,0.0,ycoor,0.0,
endosome16n,initRabContent,RabI,2764.601535,RabG,1769.344983,RabH,2211.681228,RabE,5661.903944,RabF,1415.475986,RabC,4030.899511
endosome16n,initMembraneContent,exCxEn,0.004983638,R-TfaEn,1.32E-36,oMHCIEn,0.016476295,membraneMarker,0.0,cMHCIEn,0.43102754,pepMHCIEn,0.0,REn,0.006294113,imCxEn,0.004983638
endosome16n,initSolubleContent,mvb,0.0,protonEn,8.054656492,pepEn,0.0,TfaEn,7.62E-5,solubleMarker,0.0
endosome17e,initOrgProp,area,23876.10417,volume,226194.6711,xcoor,0.0,ycoor,0.0,
endosome17e,initRabContent,RabD,23876.10417
endosome17e,initMembraneContent,exCxEn,4.68E-5,R-TfaEn,6.13E-39,oMHCIEn,0.003530657,membraneMarker,0.0,cMHCIEn,0.002071853,pepMHCIEn,0.0,REn,2.92E-5,imCxEn,4.68E-5
endosome17e,initSolubleContent,mvb,0.0,protonEn,13.33738854,pepEn,0.0,TfaEn,3.41E-4,solubleMarker,0.0
endosome18V,initOrgProp,area,21086.85201,volume,186778.9283,xcoor,0.0,ycoor,0.0,
endosome18V,initRabContent,RabE,21086.85201
endosome18V,initMembraneContent,exCxEn,5.01E-4,R-TfaEn,2.29E-38,oMHCIEn,7.7E-5,membraneMarker,0.0,cMHCIEn,0.007205205,pepMHCIEn,0.0,REn,1.09E-4,imCxEn,5.01E-4
endosome18V,initSolubleContent,mvb,0.0,protonEn,8.750736533,pepEn,0.0,TfaEn,4.73E-5,solubleMarker,0.0
endosome19v,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,0.0,ycoor,0.0,
endosome19v,initRabContent,RabG,7539.822369
endosome19v,initMembraneContent,exCxEn,1.9E-4,R-TfaEn,1.72E-39,oMHCIEn,1.31E-4,membraneMarker,0.0,cMHCIEn,5.43E-4,pepMHCIEn,0.0,REn,8.2E-6,imCxEn,1.9E-4
endosome19v,initSolubleContent,mvb,0.0,protonEn,2.306830308,pepEn,0.0,TfaEn,1.39E-5,solubleMarker,0.0
