cMHCIEnEr;cMHCIEnPm;cMHCIEnRabA;cMHCIEnRabB;cMHCIEnRabC;cMHCIEnRabD;cMHCIEnRabE;cMHCIEnRabF;cMHCIEnRabG;cMHCIEnRabH;cMHCIEnRabI;exCxEnEr;exCxEnPm;exCxEnRabA;exCxEnRabB;exCxEnRabC;exCxEnRabD;exCxEnRabE;exCxEnRabF;exCxEnRabG;exCxEnRabH;exCxEnRabI;imCxEnEr;imCxEnPm;imCxEnRabA;imCxEnRabB;imCxEnRabC;imCxEnRabD;imCxEnRabE;imCxEnRabF;imCxEnRabG;imCxEnRabH;imCxEnRabI;membraneMarkerEr;membraneMarkerPm;membraneMarkerRabA;membraneMarkerRabB;membraneMarkerRabC;membraneMarkerRabD;membraneMarkerRabE;membraneMarkerRabF;membraneMarkerRabG;membraneMarkerRabH;membraneMarkerRabI;mvbEr;mvbPm;mvbRabA;mvbRabB;mvbRabC;mvbRabD;mvbRabE;mvbRabF;mvbRabG;mvbRabH;mvbRabI;oMHCIEnEr;oMHCIEnPm;oMHCIEnRabA;oMHCIEnRabB;oMHCIEnRabC;oMHCIEnRabD;oMHCIEnRabE;oMHCIEnRabF;oMHCIEnRabG;oMHCIEnRabH;oMHCIEnRabI;ovaCyCy;ovaEnEr;ovaEnPm;ovaEnRabA;ovaEnRabB;ovaEnRabC;ovaEnRabD;ovaEnRabE;ovaEnRabF;ovaEnRabG;ovaEnRabH;ovaEnRabI;pepCyCy;pepEnEr;pepEnPm;pepEnRabA;pepEnRabB;pepEnRabC;pepEnRabD;pepEnRabE;pepEnRabF;pepEnRabG;pepEnRabH;pepEnRabI;pepMHCIEnEr;pepMHCIEnPm;pepMHCIEnRabA;pepMHCIEnRabB;pepMHCIEnRabC;pepMHCIEnRabD;pepMHCIEnRabE;pepMHCIEnRabF;pepMHCIEnRabG;pepMHCIEnRabH;pepMHCIEnRabI;protonCyCy;protonEnEr;protonEnPm;protonEnRabA;protonEnRabB;protonEnRabC;protonEnRabD;protonEnRabE;protonEnRabF;protonEnRabG;protonEnRabH;protonEnRabI;R-TfaEnEr;R-TfaEnPm;R-TfaEnRabA;R-TfaEnRabB;R-TfaEnRabC;R-TfaEnRabD;R-TfaEnRabE;R-TfaEnRabF;R-TfaEnRabG;R-TfaEnRabH;R-TfaEnRabI;R-TfEnPm;REnEr;REnPm;REnRabA;REnRabB;REnRabC;REnRabD;REnRabE;REnRabF;REnRabG;REnRabH;REnRabI;solubleMarkerEr;solubleMarkerPm;solubleMarkerRabA;solubleMarkerRabB;solubleMarkerRabC;solubleMarkerRabD;solubleMarkerRabE;solubleMarkerRabF;solubleMarkerRabG;solubleMarkerRabH;solubleMarkerRabI;TfaEnEr;TfaEnPm;TfaEnRabA;TfaEnRabB;TfaEnRabC;TfaEnRabD;TfaEnRabE;TfaEnRabF;TfaEnRabG;TfaEnRabH;TfaEnRabI
0.0;1393.0;186.8;138.5;64.91;0.07159;3.083;0.5663;0.3116;0.3746;0.6156;0.0;344.0;0.1077;1.797;0.08994;0.1572;0.2819;0.1145;0.05183;1.627;11.94;0.0;344.0;0.1077;1.797;0.08994;0.1572;0.2819;0.1145;0.05183;1.627;11.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;185.9;71.13;39.93;1166.0;224.4;4.838;3.404;6.583;2.216;0.0;108.7;2.867;6.098;59.1;34.48;0.6775;0.004553;0.005819;0.01764;0.1907;0.0;0.0;4800000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0E-4;0.0;0.0;99870.0;86300.0;49720.0;2,94E+10;30840.0;20340.0;26720.0;21970.0;23110.0;0.0;1.81E-37;9,83E-35;6,56E-34;4,45E-34;4,24E-35;1,30E-35;3,30E-36;1,53E-36;1,69E-23;1,45E-35;2.08E-35;0.0;0.2941;1.016;1.778;0.8056;0.1659;0.02714;0.00603;0.003031;0.004104;0.03369;0.0;0.0;3,57E-01;3,30E-01;6,05E-01;0.9966;4,71E-01;3,41E-01;7.72E-4;4,95E-02;4,70E-01;0.0;1.0E-5;0.001644;0.001916;0.001441;0.1712;0.005009;0.001035;5,41E-01;4,75E-01;2,78E-01
0.0;1393.0;177.0;139.0;67.45;0.001534;3.361;0.5681;0.3123;0.3784;0.1192;0.0;344.0;0.1081;1.46;0.08798;0.1568;0.2566;0.1271;0.05239;1.617;12.3;0.0;344.0;0.1081;1.46;0.08798;0.1568;0.2566;0.1271;0.05239;1.617;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;209.6;72.29;40.15;1129.0;222.8;5.191;3.726;6.73;2.322;0.0;108.7;2.599;5.793;57.13;34.54;0.6728;0.004539;0.005806;0.01496;0.1557;0.0;0.0;4800000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0E-4;0.0;95.85;90440.0;80180.0;45190.0;2,73E+10;28880.0;18930.0;24850.0;20050.0;21320.0;0.0;1,83E-34;8,98E-35;6,64E-34;4,48E-34;4,23E-35;1,39E-22;3,30E-23;1.53E-39;1.61E-39;3,23E-36;2.08E-35;0.0;0.2965;0.9663;1.8;0.8118;0.1658;0.02869;0.006041;0.003036;0.003765;0.007813;0.0;0.0;3,57E-01;3,30E-01;6,05E-01;0.9966;4,71E-01;3,41E-01;7.72E-4;4,95E-02;4,70E-01;0.0;1,92E-02;0.00162;0.001913;0.001434;0.1699;0.004943;0.001041;5,38E-01;4,74E-01;2,77E-01
0.0;1393.0;175.2;137.8;58.02;0.006084;2.473;0.5744;0.3184;0.3833;0.1325;0.0;344.0;0.1088;1.382;0.1595;0.1571;0.2531;0.1254;0.05254;1.239;12.68;0.0;344.0;0.1088;1.382;0.1595;0.1571;0.2531;0.1254;0.05254;1.239;12.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;214.1;71.65;43.15;1044.0;214.2;7.062;5.79;7.216;2.865;0.0;108.7;3.878;10.6;61.95;35.42;0.6688;0.00449;0.006295;0.01332;0.1438;0.0;0.0;4800000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7,53E-01;0.0;184.8;86700.0;76170.0;45390.0;2,65E+10;27540.0;18230.0;24530.0;18930.0;20270.0;0.0;1,85E-34;9,30E-35;6.53E-37;4,45E-34;4,47E-35;1,07E-35;3,31E-36;1,54E-36;1,63E-23;3,22E-36;2.08E-35;0.0;0.299;0.9661;1.795;0.8036;0.1703;0.0236;0.006088;0.003081;0.003793;0.00782;0.0;0.0;3,57E-01;3,30E-01;6,05E-01;0.9966;4,71E-01;3,41E-01;7.72E-4;4,95E-02;4,70E-01;0.0;2,46E-02;0.001617;0.001906;0.001462;0.1699;0.004809;0.001044;5,46E-01;4,72E-01;2,79E-01
0.0;1391.0;181.9;134.4;69.43;0.003954;2.451;0.581;0.3237;0.3895;0.1372;0.0;344.0;0.1021;1.381;0.1725;0.1439;0.2467;0.125;0.04816;0.4739;13.45;0.0;344.0;0.1021;1.381;0.1725;0.1439;0.2467;0.125;0.04816;0.4739;13.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;212.1;74.73;45.74;1010.0;205.9;9.127;7.879;8.041;3.495;0.0;108.0;2.551;10.44;58.34;28.31;0.5525;0.004487;0.007181;0.01274;0.1396;0.0;0.0;4799000.0;1113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0E-4;0.0;341.5;85610.0;70360.0;44990.0;2,64E+10;28000.0;17780.0;24330.0;17780.0;19820.0;0.0;1,77E-34;8,58E-35;6,54E-34;4,49E-34;3.95E-38;1,00E-22;3.32E-39;1.55E-39;1,63E-36;3,22E-23;2.08E-35;0.0;0.2866;0.9887;1.776;0.8136;0.1598;0.02268;0.006137;0.003127;0.003824;0.00783;0.0;0.0;3,57E-01;3,30E-01;6,06E-01;0.9966;4,72E-01;3.42E-4;7,74E-01;4,96E-02;4,71E-01;0.0;6,67E-02;0.00158;0.001906;0.001477;0.1679;0.004749;0.001056;5,42E-01;4,74E-01;2,77E-01
0.0;1391.0;187.3;125.6;60.14;0.05339;2.698;0.3788;0.2735;0.3266;0.1844;0.0;344.0;0.1185;1.332;0.2054;0.1362;0.242;0.1291;0.04787;0.474;13.45;0.0;344.0;0.1185;1.332;0.2054;0.1362;0.242;0.1291;0.04787;0.474;13.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;214.5;75.53;49.99;992.5;206.4;8.835;8.151;7.922;4.036;0.0;108.0;4.91;16.52;60.28;27.97;0.5493;0.2403;0.06652;0.08617;0.2646;0.0;0.0;4799000.0;1113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7,42E-01;0.0;441.4;90380.0;69430.0;47230.0;2,49E+10;28360.0;17210.0;23460.0;17080.0;18150.0;0.0;1,77E-34;9,26E-35;6,56E-34;4,36E-34;3,25E-35;1,05E-35;2,96E-36;1,45E-36;1,52E-23;3,91E-36;2.08E-35;0.0;0.2866;1.026;1.75;0.7966;0.1512;0.02407;0.005906;0.003073;0.003752;0.008854;0.0;0.0;3,58E-01;3,31E-01;6,08E-01;0.9966;4,73E-01;3,43E-01;7.76E-4;4,98E-02;4,73E-01;0.0;8,40E-02;0.001574;0.001907;0.001509;0.1674;0.004655;0.001056;5,40E-01;4,73E-01;2,80E-01
0.0;1391.0;177.5;135.8;70.1;0.06197;2.695;0.3877;0.2746;0.3305;0.1947;0.0;344.0;0.1043;1.345;0.2086;0.1357;0.2376;0.1293;0.0472;0.4758;13.45;0.0;344.0;0.1043;1.345;0.2086;0.1357;0.2376;0.1293;0.0472;0.4758;13.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;224.5;77.54;42.98;967.6;206.3;9.267;8.205;8.008;4.526;0.0;108.0;3.837;12.46;53.05;27.85;0.5463;0.1605;0.04652;0.06104;0.1767;0.0;0.0;4799000.0;1113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0E-4;0.0;482.9;91480.0;68380.0;44240.0;2,45E+10;27930.0;16920.0;23010.0;16610.0;17810.0;0.0;1,77E-34;8,27E-35;6,58E-34;4,38E-34;3,20E-35;1,04E-35;2,62E-23;1,36E-36;1,41E-36;3,54E-36;2.08E-35;0.0;0.2866;0.9695;1.797;0.7964;0.1507;0.02406;0.005505;0.002969;0.003631;0.008414;0.0;0.0;3,58E-01;3,31E-01;6,08E-01;0.9966;4,73E-01;3,43E-01;7.76E-4;4,98E-02;4,73E-01;0.0;9,88E-02;0.001596;0.001912;0.001429;0.167;0.004645;0.001059;5,38E-01;4,74E-01;2,81E-01
0.0;1391.0;178.8;135.3;80.29;0.08909;2.337;0.4112;0.2805;0.338;0.2208;0.0;344.0;0.1179;1.315;0.2221;0.1502;0.2216;0.1299;0.04657;0.4751;13.45;0.0;344.0;0.1179;1.315;0.2221;0.1502;0.2216;0.1299;0.04657;0.4751;13.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228.3;78.3;42.85;907.6;206.2;9.16;8.11;7.825;4.452;0.0;108.0;3.629;10.55;43.05;27.8;0.5459;0.137;0.04058;0.05356;0.1506;0.0;0.0;4799000.0;1113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.64E-4;0.0;611.8;93940.0;72370.0;43610.0;2.49E7;28210.0;17180.0;23380.0;16810.0;18020.0;0.0;1,77E-34;9,55E-35;6,37E-34;4,37E-21;3,77E-35;9,00E-24;2,61E-23;1,35E-36;1,41E-23;3,54E-36;2.08E-35;0.0;0.2881;0.9866;1.766;0.798;0.1586;0.021;0.005504;0.002969;0.003631;0.008413;0.0;0.0;3,58E-01;3,31E-01;6,08E-01;0.9966;4,73E-01;3,43E-01;7.76E-4;4,98E-02;4,73E-01;0.0;1,49E-01;0.001591;0.001924;0.001408;0.1668;0.004614;0.001061;5,36E-01;4,73E-01;2,81E-01
0.0;1391.0;185.8;131.3;88.09;0.103;2.334;0.4234;0.2835;0.3418;0.2341;0.0;344.0;0.119;1.282;0.2646;0.1391;0.219;0.1303;0.04243;0.4745;13.46;0.0;344.0;0.119;1.282;0.2646;0.1391;0.219;0.1303;0.04243;0.4745;13.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228.1;77.9;42.75;857.8;206.0;9.098;8.026;7.728;4.405;0.0;108.0;3.603;9.505;33.28;27.74;0.5463;0.1248;0.03748;0.04961;0.1372;0.0;0.0;4799000.0;1113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0E-4;0.0;677.8;97210.0;72570.0;43400.0;2,58E+10;28670.0;17570.0;24140.0;17000.0;18440.0;0.0;1,77E-34;9,08E-35;6,45E-34;4,33E-34;3,36E-35;8,97E-24;2,60E-36;1,34E-36;1,40E-23;3,53E-36;2.08E-35;0.0;0.2882;1.034;1.718;0.803;0.1529;0.02095;0.005503;0.00297;0.00363;0.008412;0.0;0.0;3,58E-01;3,31E-01;6,08E-01;0.9966;4,73E-01;3,43E-01;7.76E-4;4,98E-02;4,73E-01;0.0;1,69E-01;0.001586;0.001925;0.001392;0.1662;0.004596;0.001061;5,33E-01;4,69E-01;2,80E-01
0.0;1384.0;185.8;140.6;87.03;0.7348;3.075;0.6669;0.3357;0.4117;0.3317;0.0;344.0;0.1061;1.289;0.2735;0.1395;0.2139;0.1297;0.04051;0.4726;13.46;0.0;344.0;0.1061;1.289;0.2735;0.1395;0.2139;0.1297;0.04051;0.4726;13.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;229.9;76.78;39.41;810.4;223.4;4.679;3.798;5.547;2.903;0.0;105.9;3.728;9.569;30.98;27.68;0.08312;0.17;0.04872;0.06368;0.1533;0.0;0.0;4793000.0;6420.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1,01E-01;0.0;764.5;101800.0;74930.0;46200.0;2,71E+10;29560.0;18370.0;25290.0;17680.0;19230.0;0.0;1,59E-34;8.36E-38;6,48E-22;4,20E-34;3.8E-38;1,02E-35;3,33E-36;1,49E-23;1,62E-23;3,82E-36;2.08E-35;0.0;0.2653;0.9953;1.78;0.7864;0.1592;0.02423;0.006991;0.003274;0.004068;0.009;0.0;0.0;3,58E-01;3,31E-01;6,08E-01;0.9966;4,73E-01;3,43E-01;7.76E-4;4,98E-02;4,73E-01;0.0;2,04E-01;0.001592;0.001901;0.001385;0.1661;0.004601;0.001062;5,23E-01;4,67E-01;2,78E-01
0.0;1385.0;185.7;139.9;88.92;0.1145;3.031;0.6911;0.3471;0.4206;0.3377;0.0;344.0;0.1126;1.284;0.2562;0.138;0.2076;0.1316;0.04046;0.4704;13.46;0.0;344.0;0.1126;1.284;0.2562;0.138;0.2076;0.1316;0.04046;0.4704;13.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;234.4;77.25;41.26;800.3;212.9;7.176;6.213;6.561;3.717;0.0;109.5;3.576;9.258;26.4;27.65;0.07403;0.1533;0.04455;0.05803;0.1499;0.0;0.0;4793000.0;6420.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0E-4;0.0;1212.0;99360.0;72410.0;44600.0;2.7E7;29310.0;18680.0;25470.0;18220.0;19330.0;0.0;1,65E-34;8.97E-38;6,43E-34;4,15E-34;3,32E-35;1,00E-35;3,34E-36;1,50E-36;1,62E-36;3.82E-39;2.08E-35;0.0;0.2771;1.0;1.776;0.7776;0.1523;0.02383;0.007048;0.003329;0.004092;0.009019;0.0;0.0;3,60E-01;3,33E-01;6,12E-01;0.9966;4,76E-01;3,45E-01;7,81E-01;5,01E-02;4,75E-01;0.0;2,52E-01;0.001596;0.001903;0.001372;0.1653;0.004547;0.001066;5,28E-01;4,68E-01;2.8E-4
