entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.109,0.1425,0.2485,0.06516,0.0382,0.1986,0.1096,0.02895,0.01013,0.1329,0.03765,0.06521,0.06521,
2.088,0.1401,0.1737,0.04565,0.02709,0.1402,0.07744,0.02068,0.007234,0.09495,0.0269,0.1931,0.1931,
2.088,0.1388,0.1727,0.04528,0.02699,0.1376,0.07771,0.02082,0.007282,0.09558,0.02707,0.1944,0.1946,
2.088,0.1401,0.1713,0.04496,0.02698,0.1373,0.07766,0.02088,0.007305,0.09589,0.02716,0.195,0.1956,
2.087,0.1392,0.1697,0.04489,0.027,0.1357,0.07699,0.02093,0.007331,0.09624,0.02726,0.1967,0.1973,
2.092,0.1346,0.1705,0.04475,0.02699,0.1354,0.07698,0.02097,0.007343,0.09641,0.03002,0.1953,0.1953,
2.098,0.1364,0.169,0.04483,0.02709,0.1341,0.07669,0.02106,0.007373,0.09683,0.03357,0.1937,0.1958,
2.098,0.1363,0.1674,0.045,0.02721,0.1326,0.07609,0.02112,0.007405,0.09727,0.03372,0.1946,0.1977,
2.097,0.1425,0.1662,0.04492,0.0271,0.1316,0.07553,0.02116,0.007415,0.09745,0.03378,0.1959,0.1989,
2.098,0.1385,0.1632,0.04507,0.0272,0.1297,0.07598,0.02128,0.007456,0.09803,0.03398,0.1981,0.2001,
2.103,0.1387,0.1646,0.04491,0.02719,0.1294,0.07524,0.02134,0.007477,0.09831,0.03701,0.1957,0.1987,
2.102,0.1309,0.1673,0.04493,0.02684,0.1295,0.07397,0.02123,0.007449,0.09834,0.03741,0.1954,0.1977,
2.102,0.13,0.1681,0.04495,0.02685,0.1294,0.07305,0.02124,0.007454,0.0984,0.03781,0.1951,0.1977,
2.101,0.1268,0.1678,0.04491,0.02683,0.1293,0.07299,0.02122,0.007447,0.09832,0.03778,0.1959,0.1975,
2.103,0.1357,0.1704,0.04495,0.02685,0.1289,0.07218,0.02124,0.007454,0.09841,0.03877,0.1952,0.1957,
2.102,0.1279,0.1701,0.04499,0.02687,0.1287,0.0711,0.02126,0.00746,0.09849,0.03881,0.1953,0.197,
2.101,0.1295,0.1693,0.04503,0.02652,0.1287,0.07103,0.02128,0.007468,0.0986,0.03885,0.1955,0.1977,
2.1,0.1362,0.1687,0.04497,0.02655,0.1285,0.07017,0.02128,0.007446,0.09872,0.0389,0.1958,0.199,
2.105,0.1334,0.1733,0.04486,0.02654,0.1283,0.07017,0.02128,0.007445,0.09872,0.04207,0.1936,0.1938,
2.105,0.1247,0.1727,0.04474,0.02659,0.1277,0.06939,0.02132,0.007459,0.09891,0.04215,0.194,0.1951,
2.103,0.1276,0.1722,0.04483,0.02605,0.1268,0.0691,0.02136,0.007474,0.09911,0.04224,0.1943,0.1965,
2.103,0.1268,0.1718,0.04482,0.02604,0.1265,0.06907,0.02135,0.007471,0.09907,0.04222,0.1952,0.1964,
2.107,0.1291,0.1774,0.04485,0.02606,0.1266,0.06913,0.02137,0.007477,0.09916,0.04404,0.1936,0.1903,
2.104,0.1363,0.1768,0.04488,0.02609,0.1263,0.0668,0.0214,0.007486,0.09929,0.0441,0.1939,0.193,
2.103,0.13,0.1762,0.0448,0.02609,0.1258,0.06582,0.0214,0.007488,0.09933,0.04412,0.1949,0.1941,
2.102,0.1263,0.1757,0.04481,0.0261,0.125,0.06501,0.02141,0.007491,0.09937,0.04414,0.196,0.195,
2.098,0.1267,0.1756,0.04484,0.02566,0.1247,0.06287,0.02143,0.007495,0.09943,0.04416,0.1961,0.1977,
2.101,0.1204,0.1774,0.04482,0.02564,0.1245,0.06284,0.02142,0.007492,0.09938,0.04624,0.1949,0.1954,
2.099,0.1217,0.1768,0.04476,0.02547,0.1245,0.06173,0.02141,0.007425,0.0993,0.04622,0.1958,0.1967,
2.099,0.1204,0.176,0.04476,0.02547,0.1245,0.06113,0.02141,0.007427,0.09933,0.04624,0.1959,0.1979,
2.098,0.1188,0.1748,0.04479,0.02547,0.1238,0.06114,0.02142,0.007428,0.09935,0.04624,0.1969,0.1987,
2.098,0.1463,0.174,0.04479,0.0256,0.1237,0.06064,0.02133,0.007792,0.0993,0.04587,0.1978,0.1992,
2.099,0.1531,0.1715,0.04654,0.02567,0.1228,0.06001,0.02151,0.007635,0.09951,0.04566,0.1989,0.2002,
2.099,0.1501,0.1707,0.04663,0.02577,0.1224,0.05972,0.02142,0.007893,0.1005,0.04465,0.1993,0.201,
2.099,0.1493,0.167,0.04696,0.02578,0.1253,0.05968,0.02141,0.008132,0.1013,0.04346,0.2001,0.2009,
2.098,0.1549,0.1659,0.04716,0.02588,0.1249,0.05998,0.02112,0.007998,0.1019,0.04272,0.2018,0.2006,
2.098,0.1464,0.1658,0.0473,0.02588,0.1249,0.05973,0.02112,0.008121,0.1023,0.04219,0.2018,0.2009,
2.099,0.1442,0.1663,0.04728,0.02604,0.125,0.05964,0.02127,0.008243,0.1028,0.04225,0.2012,0.2,
2.103,0.1525,0.1728,0.04755,0.02619,0.1249,0.05944,0.02141,0.008128,0.1031,0.04393,0.1996,0.193,
2.101,0.1358,0.1719,0.04764,0.02628,0.1249,0.05792,0.02173,0.007842,0.1044,0.04276,0.1998,0.1948,
2.101,0.1425,0.1706,0.04763,0.02631,0.1254,0.05763,0.02172,0.008205,0.1046,0.0422,0.2007,0.195,
