entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.174,0.1683,0.1432,0.075,0.04334,0.2284,0.1243,0.03284,0.01149,0.1508,0.04271,0.07397,0.07397,
2.104,0.1622,0.09765,0.05077,0.0292,0.1551,0.08512,0.02262,0.007911,0.1039,0.03287,0.2057,0.2092,
2.103,0.1673,0.09673,0.05065,0.02919,0.1545,0.08449,0.02266,0.007924,0.1041,0.03293,0.206,0.2108,
2.102,0.1718,0.09514,0.05051,0.02923,0.1545,0.08381,0.0227,0.007906,0.1043,0.033,0.2064,0.2125,
2.098,0.1748,0.09301,0.05007,0.0287,0.154,0.08337,0.0227,0.007905,0.1043,0.033,0.2085,0.2144,
2.097,0.1753,0.0931,0.05012,0.02872,0.1532,0.08267,0.02272,0.007913,0.1044,0.03303,0.2087,0.2154,
2.097,0.1938,0.09287,0.05022,0.0288,0.1505,0.08279,0.0228,0.007938,0.1047,0.03314,0.2094,0.2168,
2.095,0.1947,0.09235,0.05012,0.02881,0.1493,0.08162,0.02281,0.00794,0.1048,0.03315,0.2106,0.2186,
2.095,0.1893,0.09195,0.05025,0.02887,0.1477,0.08167,0.02287,0.007959,0.105,0.03324,0.2111,0.2193,
2.101,0.1802,0.09481,0.05026,0.02888,0.145,0.08087,0.02287,0.007958,0.1051,0.03623,0.2113,0.2168,
2.105,0.176,0.09516,0.04983,0.02878,0.1427,0.08066,0.02289,0.007976,0.1053,0.03919,0.2111,0.2164,
2.104,0.1692,0.09497,0.04973,0.02872,0.1423,0.08037,0.02282,0.00796,0.1051,0.03911,0.2128,0.2161,
2.102,0.172,0.09484,0.04974,0.02863,0.1416,0.0793,0.02283,0.007966,0.1052,0.03914,0.213,0.2178,
2.101,0.1755,0.09436,0.04974,0.02863,0.1412,0.07905,0.02285,0.007971,0.1053,0.03916,0.2131,0.2187,
2.1,0.1726,0.09401,0.04958,0.02853,0.1406,0.07883,0.02278,0.007948,0.105,0.03905,0.2157,0.218,
2.098,0.1788,0.09395,0.04961,0.02811,0.1402,0.07858,0.02279,0.007952,0.105,0.03907,0.2158,0.2189,
2.096,0.1746,0.09379,0.04909,0.02771,0.14,0.07844,0.02275,0.007938,0.1048,0.039,0.2176,0.2188,
2.106,0.1662,0.1,0.04905,0.0274,0.1396,0.07798,0.02278,0.007945,0.1049,0.04277,0.2141,0.2134,
2.106,0.1604,0.09965,0.04898,0.0274,0.1396,0.07772,0.02278,0.007947,0.105,0.04279,0.2142,0.2139,
2.101,0.1625,0.09634,0.049,0.02667,0.1395,0.07703,0.02279,0.007951,0.105,0.04281,0.2143,0.2186,
2.1,0.1661,0.09588,0.04891,0.02665,0.139,0.0767,0.02278,0.007947,0.105,0.04279,0.2152,0.2191,
2.099,0.1582,0.09576,0.04893,0.02666,0.1386,0.0766,0.0228,0.007953,0.1051,0.04282,0.2154,0.2194,
2.106,0.1699,0.0975,0.04892,0.02668,0.1382,0.07665,0.02282,0.007957,0.1051,0.04583,0.2126,0.2178,
2.105,0.1681,0.09743,0.0489,0.02668,0.1382,0.07601,0.02282,0.007958,0.1051,0.04583,0.2126,0.2185,
2.103,0.1599,0.09688,0.04877,0.02663,0.1379,0.07588,0.02278,0.007945,0.105,0.04576,0.2143,0.2181,
2.102,0.1598,0.09845,0.0487,0.02626,0.1375,0.07438,0.02274,0.007932,0.1048,0.04608,0.2158,0.2173,
2.105,0.1519,0.101,0.04868,0.02578,0.1375,0.07374,0.02262,0.007901,0.1048,0.0477,0.2142,0.2161,
2.104,0.1495,0.101,0.04862,0.02578,0.1375,0.07333,0.02262,0.007902,0.1048,0.04771,0.2142,0.2165,
2.102,0.144,0.1008,0.04857,0.02575,0.1373,0.072,0.0226,0.007894,0.1047,0.04766,0.2151,0.2176,
2.104,0.1368,0.1033,0.0484,0.0257,0.1371,0.07051,0.02256,0.007882,0.1046,0.04915,0.2153,0.2155,
2.104,0.1412,0.1033,0.0484,0.02571,0.1369,0.07054,0.02257,0.007885,0.1046,0.04917,0.2154,0.2156,
2.108,0.1399,0.1054,0.04871,0.02576,0.1367,0.07057,0.02271,0.007937,0.1057,0.04939,0.214,0.2132,
2.106,0.1564,0.1053,0.04838,0.02583,0.1366,0.06999,0.0226,0.008072,0.1061,0.04895,0.2142,0.2141,
2.105,0.1351,0.105,0.04823,0.02596,0.1363,0.06913,0.02258,0.008067,0.1063,0.04868,0.2151,0.2147,
2.108,0.1374,0.1095,0.04811,0.02596,0.1361,0.06819,0.0227,0.00806,0.1068,0.04928,0.2147,0.2106,
2.107,0.1454,0.1085,0.04824,0.02599,0.1364,0.06824,0.02271,0.008195,0.1084,0.04763,0.2149,0.2108,
2.115,0.1423,0.1108,0.0482,0.0261,0.1361,0.0684,0.02286,0.008318,0.1083,0.05155,0.2108,0.2085,
2.114,0.1512,0.1101,0.04817,0.02613,0.1359,0.06801,0.02298,0.008188,0.1085,0.0513,0.2119,0.2088,
2.114,0.1339,0.1114,0.04798,0.0262,0.1361,0.06757,0.02579,0.005661,0.1088,0.0529,0.2099,0.2076,
2.11,0.1435,0.1111,0.04807,0.02628,0.1357,0.06749,0.02568,0.005795,0.1137,0.04807,0.2101,0.208,
2.113,0.1506,0.1109,0.0483,0.02634,0.1376,0.06754,0.0257,0.006058,0.1143,0.04814,0.2094,0.2057,
2.111,0.1525,0.1101,0.0485,0.02607,0.138,0.06717,0.02609,0.0058,0.1146,0.04773,0.2095,0.2064,
2.11,0.1501,0.1093,0.04832,0.02613,0.1381,0.06666,0.02605,0.005919,0.1146,0.04735,0.2112,0.2065,
2.11,0.1444,0.1089,0.04825,0.02615,0.1381,0.06661,0.02615,0.006172,0.1144,0.04694,0.2121,0.2063,
2.109,0.1466,0.1088,0.04818,0.02627,0.1379,0.06663,0.02629,0.006303,0.1154,0.0458,0.2122,0.2064,
2.108,0.149,0.1085,0.04823,0.02636,0.1377,0.0663,0.02635,0.006263,0.1159,0.04518,0.2122,0.2069,
2.108,0.1556,0.1045,0.04831,0.02639,0.1414,0.06632,0.02661,0.006523,0.1157,0.04495,0.2123,0.207,
2.106,0.1562,0.1043,0.04826,0.02647,0.1411,0.06592,0.02663,0.006523,0.1174,0.0433,0.2125,0.2077,
2.11,0.1908,0.1072,0.04815,0.02651,0.1409,0.06597,0.02665,0.006528,0.1178,0.04458,0.211,0.2047,
2.111,0.1809,0.1062,0.04786,0.02653,0.1409,0.06508,0.02678,0.006562,0.1172,0.0463,0.2118,0.2048,
2.11,0.1602,0.1056,0.04786,0.02662,0.1407,0.06457,0.02676,0.006558,0.1174,0.04603,0.2127,0.2052,
2.108,0.178,0.1053,0.04778,0.0267,0.1401,0.06366,0.02667,0.006686,0.1177,0.04555,0.2137,0.2061,
2.106,0.1681,0.1039,0.04785,0.02673,0.1404,0.06318,0.02667,0.006683,0.1183,0.04497,0.2148,0.2066,
2.105,0.1598,0.1032,0.0478,0.02678,0.1401,0.0631,0.02658,0.00666,0.1185,0.04503,0.2151,0.2072,
2.102,0.1607,0.1029,0.04769,0.02662,0.1393,0.06196,0.02662,0.00667,0.1195,0.04427,0.2154,0.2091,
2.1,0.1603,0.1024,0.04776,0.02669,0.1392,0.06123,0.02663,0.006673,0.1208,0.0431,0.2155,0.21,
2.097,0.1643,0.1017,0.04788,0.0267,0.1391,0.06085,0.02649,0.006668,0.1223,0.04149,0.2165,0.2104,
2.106,0.1624,0.1099,0.04805,0.02679,0.1388,0.05951,0.02635,0.006668,0.1231,0.04419,0.214,0.2026,
2.103,0.1712,0.1091,0.04811,0.02687,0.1388,0.05956,0.0265,0.006545,0.1255,0.04193,0.2142,0.2028,
2.102,0.1615,0.1085,0.04807,0.02695,0.1388,0.05953,0.02649,0.006541,0.1256,0.04167,0.2152,0.2027,
2.077,0.1724,0.1081,0.04798,0.02679,0.1387,0.07657,0.009482,0.006672,0.1275,0.03972,0.2153,0.2031,
2.076,0.1524,0.1071,0.04807,0.0268,0.1387,0.07656,0.009609,0.006541,0.1278,0.03945,0.2163,0.2031,
2.074,0.1564,0.1064,0.04835,0.02681,0.1387,0.07648,0.0096,0.006535,0.129,0.03802,0.2172,0.2029,
2.077,0.1595,0.1054,0.0485,0.02689,0.139,0.07539,0.009604,0.006538,0.13,0.04042,0.2141,0.2042,
2.075,0.1453,0.1034,0.04877,0.0265,0.1398,0.0754,0.009349,0.006541,0.1305,0.04009,0.2144,0.2053,
2.067,0.1522,0.1024,0.04892,0.02609,0.1398,0.07469,0.009215,0.006935,0.1348,0.03532,0.2154,0.2065,
2.068,0.1519,0.1029,0.04926,0.02617,0.1399,0.07372,0.009221,0.007069,0.1356,0.03526,0.2148,0.2061,
2.065,0.1516,0.1023,0.04912,0.02631,0.1397,0.07281,0.009216,0.006936,0.1365,0.03422,0.2158,0.207,
2.068,0.1577,0.1021,0.04919,0.02606,0.1402,0.07239,0.009224,0.007331,0.1371,0.03547,0.2139,0.207,
2.071,0.1515,0.1047,0.0492,0.02585,0.14,0.07168,0.009228,0.007664,0.1371,0.03614,0.2132,0.2052,
2.07,0.1536,0.1042,0.04925,0.02599,0.14,0.07171,0.009232,0.007667,0.1378,0.03546,0.2133,0.2053,
2.069,0.1486,0.1037,0.04907,0.02611,0.1403,0.07138,0.009496,0.007411,0.1379,0.03548,0.2134,0.2058,
2.069,0.1598,0.1031,0.04917,0.02569,0.1402,0.07143,0.009502,0.007674,0.138,0.0352,0.2135,0.2064,
2.071,0.1548,0.1025,0.04904,0.02579,0.1402,0.07151,0.009513,0.007682,0.1391,0.03649,0.2116,0.2066,
2.07,0.1588,0.1016,0.04915,0.02592,0.1407,0.07037,0.009515,0.007684,0.1394,0.03627,0.2117,0.2078,
2.076,0.1479,0.1032,0.0491,0.02589,0.1405,0.0703,0.009506,0.007867,0.1393,0.03906,0.2095,0.2059,
2.078,0.1508,0.1024,0.04936,0.0259,0.1406,0.07031,0.009512,0.008002,0.1395,0.03994,0.2085,0.206,
2.077,0.1596,0.102,0.04943,0.0259,0.1405,0.07026,0.009504,0.008255,0.1397,0.03935,0.2094,0.2059,
2.113,0.171,0.1013,0.04954,0.02604,0.1406,0.06989,0.01188,0.0223,0.1235,0.03915,0.2094,0.2063,
2.112,0.1746,0.1009,0.04958,0.02612,0.1406,0.06993,0.01188,0.02257,0.1251,0.03739,0.2095,0.2064,
2.115,0.183,0.1005,0.04968,0.0262,0.1407,0.06955,0.01188,0.02344,0.1249,0.03851,0.2078,0.2068,
2.113,0.1713,0.1002,0.04965,0.02625,0.1405,0.0695,0.01187,0.02342,0.126,0.03724,0.2087,0.2067,
2.116,0.1615,0.09999,0.04958,0.02632,0.1406,0.06952,0.01188,0.02361,0.1265,0.03867,0.2067,0.2067,
2.116,0.1552,0.09913,0.04981,0.02634,0.1407,0.06959,0.01187,0.02359,0.1263,0.03864,0.2075,0.2065,
2.117,0.1511,0.101,0.04977,0.02638,0.1406,0.06917,0.01186,0.02358,0.127,0.03889,0.2073,0.2044,
2.116,0.1569,0.1008,0.04966,0.02649,0.1405,0.06841,0.01191,0.02382,0.1268,0.03855,0.2082,0.2049,
2.115,0.165,0.1004,0.04993,0.02657,0.1404,0.06787,0.01194,0.02369,0.1274,0.03801,0.2082,0.2056,
2.113,0.155,0.09947,0.04996,0.02676,0.1408,0.06726,0.01195,0.02396,0.1292,0.03602,0.2083,0.2064,
2.12,0.1598,0.09932,0.0502,0.02685,0.1408,0.06693,0.01219,0.02496,0.1284,0.03888,0.2053,0.2062,
2.118,0.1706,0.09827,0.05015,0.02691,0.1407,0.06587,0.01219,0.02614,0.1287,0.03744,0.2064,0.2073,
2.118,0.154,0.09809,0.05017,0.02701,0.1405,0.06562,0.01219,0.02614,0.129,0.03722,0.2065,0.2076,
2.116,0.159,0.09756,0.0502,0.02702,0.1405,0.06428,0.01227,0.02645,0.1287,0.03697,0.2073,0.2088,
2.116,0.1698,0.09721,0.05017,0.02711,0.1402,0.06395,0.01238,0.02665,0.1285,0.037,0.2075,0.2093,
2.116,0.1659,0.0969,0.05034,0.02715,0.1397,0.06365,0.01238,0.02677,0.1283,0.03698,0.2084,0.2095,
