R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
9.0E-39,0.086,1800.0,91000.0,20000.0,5300000.0,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,5400000.0,0.0,7.9E-5,0.11,0.11,0.0,520.0,16.0,0.0,2.4E-29,1.9E-40,0.0,1.9E7,1.0,7.5E8,
9.3E-40,0.009,1800.0,4700.0,2100.0,5200000.0,3400.0,3700.0,1100.0,7200.0,2600.0,0.16,5200000.0,0.0,2.5E-5,0.053,0.053,0.0,520.0,4.7,0.0,2.3000000000000003E-28,1.3999999999999999E-39,0.0,1.9E7,1.0,7.5E8,
9.1E-40,0.0087,1800.0,4700.0,2100.0,4900000.0,3400.0,3700.0,1100.0,7100.0,2600.0,0.16,4900000.0,0.0,2.7E-5,0.051,0.051,0.0,470.0,4.5,0.0,9.8E-28,1.1E-38,0.0,1.8E7,1.0,7.5E8,
8.8E-40,0.0085,1700.0,4600.0,2000.0,4700000.0,3300.0,3700.0,1100.0,7000.0,2600.0,0.16,4700000.0,0.0,2.8E-5,0.05,0.05,0.0,480.0,4.4,0.0,5.6E-27,7.600000000000001E-38,0.0,1.8E7,1.0,7.5E8,
8.3E-40,0.008,1700.0,4500.0,2000.0,4200000.0,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,4200000.0,0.0,2.8E-5,0.046,0.046,0.0,450.0,4.0,0.0,9.9E-27,1.4E-37,0.0,1.7E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,2.8E-5,0.044,0.044,0.0,430.0,3.8,0.0,3.0E-26,4.0E-37,0.0,1.7E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,2.6E-5,0.044,0.044,0.0,410.0,3.8,0.0,1.2E-25,2.1000000000000002E-36,0.0,1.7E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,2.3E-5,0.044,0.044,0.0,380.0,3.8,0.0,2.8E-25,5.4E-36,0.0,1.8E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,1.9E-5,0.044,0.044,0.0,350.0,3.8,0.0,5.0E-25,9.300000000000001E-36,0.0,1.9E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,1.5E-5,0.044,0.044,0.0,340.0,3.8,0.0,7.699999999999999E-25,1.3E-35,0.0,2.1E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,1.3E-5,0.044,0.044,0.0,330.0,3.8,0.0,1.0999999999999998E-24,1.6E-35,0.0,2.2E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,1.0E-5,0.044,0.044,0.0,330.0,3.8,0.0,1.4999999999999998E-24,1.8999999999999998E-35,0.0,2.4E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,8.5E-6,0.044,0.044,0.0,330.0,3.8,0.0,1.8999999999999998E-24,2.1E-35,0.0,2.5E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,7.6E-6,0.044,0.044,0.0,330.0,3.8,0.0,3.7E-24,2.3E-35,0.0,2.6E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,9.1E-6,0.044,0.044,0.0,330.0,3.8,0.0,1.5E-23,8.999999999999999E-35,0.0,2.5E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,9.5E-6,0.044,0.044,0.0,330.0,3.8,0.0,3.1E-23,2.4E-34,0.0,2.4E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3999999.9999999995,0.0,9.0E-6,0.044,0.044,0.0,330.0,3.8,0.0,5.1E-23,4.4E-34,0.0,2.5E7,1.0,7.4E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3899999.9999999995,0.0,8.6E-6,0.044,0.044,0.0,320.0,3.8,0.0,7.2E-23,6.2000000000000004E-34,0.0,2.5E7,1.0,7.3E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3899999.9999999995,0.0,1.0E-5,0.044,0.044,0.0,320.0,3.8,0.0,1.0999999999999998E-22,1.0E-33,0.0,2.3E7,1.0,7.3E8,
8.1E-40,0.0078,1700.0,4500.0,2000.0,3899999.9999999995,3300.0,3600.0,1000.0,6800.0,2500.0,0.15,3899999.9999999995,0.0,1.1E-5,0.044,0.044,0.0,320.0,3.8,0.0,1.5E-22,1.7E-33,0.0,2.3E7,1.0,7.3E8,
1.6000000000000001E-38,0.15,55000.0,24000.0,130000.0,4800000.0,410.0,5200.0,4600.0,7800.0,2700.0,0.15,5000000.0,0.0,9.5E-5,0.072,0.072,0.0,410.0,31.0,0.0,3.8999999999999995E-22,1.3E-27,0.0,2.3E7,1.0,7.6E8,
1.3999999999999999E-39,0.013,4700.0,6800.0,2400.0,4600000.0,410.0,5200.0,4600.0,260.0,2700.0,0.15,4600000.0,0.0,5.5E-6,0.057,0.057,0.0,410.0,1.6,0.0,4.1999999999999997E-22,6.3E-29,0.0,2.2E7,1.0,7.5E8,
1.3999999999999999E-39,0.013,4700.0,6800.0,2400.0,4500000.0,410.0,5200.0,4600.0,260.0,2700.0,0.15,4500000.0,0.0,6.0E-6,0.056,0.056,0.0,410.0,1.6,0.0,4.6E-22,2.7999999999999997E-29,0.0,2.1E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,4099999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,4099999.9999999995,0.0,6.2E-6,0.053,0.053,0.0,410.0,1.5,0.0,4.9E-22,1.4999999999999998E-29,0.0,2.0E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,6.8E-6,0.052,0.052,0.0,410.0,1.4,0.0,5.6E-22,5.4000000000000005E-30,0.0,1.9E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,6.9E-6,0.052,0.052,0.0,400.0,1.4,0.0,6.599999999999999E-22,1.6E-30,0.0,1.9E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,6.3E-6,0.052,0.052,0.0,400.0,1.4,0.0,7.999999999999999E-22,4.9999999999999995E-31,0.0,2.0E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,5.4E-6,0.052,0.052,0.0,400.0,1.4,0.0,9.6E-22,1.5999999999999999E-31,0.0,2.1E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,4.6E-6,0.052,0.052,0.0,400.0,1.4,0.0,1.2E-21,5.200000000000001E-32,0.0,2.2E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,3.8E-6,0.052,0.052,0.0,400.0,1.4,0.0,1.4E-21,2.1000000000000002E-32,0.0,2.4E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,3.2E-6,0.052,0.052,0.0,390.0,1.4,0.0,1.6E-21,1.1E-32,0.0,2.5E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,2.7E-6,0.052,0.052,0.0,390.0,1.4,0.0,1.9E-21,8.0E-33,0.0,2.7E7,1.0,7.5E8,
1.3E-39,0.012,4700.0,6800.0,2400.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2700.0,0.15,3999999.9999999995,0.0,2.4E-6,0.052,0.052,0.0,390.0,1.4,0.0,2.3E-21,7.100000000000001E-33,0.0,2.8E7,1.0,7.5E8,
3.5E-39,0.036,750.0,35000.0,4000.0,4700000.0,410.0,5200.0,4600.0,260.0,2600.0,0.15,4700000.0,0.0,1.1,0.082,0.082,0.0,420.0,3.2,3.0E-12,6.0E-21,7.900000000000001E-28,0.0,2.7E7,1.0,7.5E8,
8.2E-40,0.0085,750.0,2000.0,4000.0,4200000.0,410.0,5200.0,4600.0,260.0,2600.0,0.15,4200000.0,0.0,7.4E-6,0.053,0.053,0.0,420.0,3.3,4.0E-13,6.4E-21,1.2E-28,0.0,2.6E7,1.0,7.5E8,
8.1E-40,0.0085,750.0,2000.0,4000.0,4200000.0,410.0,5200.0,4600.0,260.0,2600.0,0.15,4200000.0,0.0,8.9E-6,0.053,0.053,0.0,410.0,3.3,2.8E-15,7.5E-21,4.5E-29,0.0,2.4E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,1.0E-5,0.051,0.051,0.0,410.0,3.2,5.1E-17,8.4E-21,2.0E-29,0.0,2.3E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,1.1E-5,0.051,0.051,0.0,410.0,3.2,1.3E-19,1.0E-20,6.1000000000000005E-30,0.0,2.2E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,1.1E-5,0.051,0.051,0.0,410.0,3.2,3.4E-22,1.3E-20,2.0E-30,0.0,2.2E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,1.0E-5,0.051,0.051,0.0,410.0,3.2,8.6E-25,1.5E-20,7.4E-31,0.0,2.2E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,8.8E-6,0.051,0.051,0.0,410.0,3.2,2.2000000000000002E-27,1.9E-20,3.7E-31,0.0,2.4E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,7.5E-6,0.051,0.051,0.0,400.0,3.2,7.7E-30,2.2E-20,2.6999999999999997E-31,0.0,2.5E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,6.4E-6,0.051,0.051,0.0,400.0,3.2,0.0,2.6E-20,2.4E-31,0.0,2.7E7,1.0,7.5E8,
7.9E-40,0.0083,750.0,2000.0,4000.0,3999999.9999999995,410.0,5200.0,4600.0,260.0,2600.0,0.15,3999999.9999999995,0.0,5.4E-6,0.051,0.051,0.0,400.0,3.2,1.3000000000000001E-32,3.1E-20,2.3E-31,0.0,2.8E7,1.0,7.5E8,
