entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.098,0.1741,0.09564,0.05098,0.02971,0.1553,0.08514,0.0226,0.007906,0.1038,0.0294,0.2089,0.2106,
2.101,0.1606,0.09939,0.05076,0.02978,0.1529,0.08475,0.02267,0.00793,0.1041,0.03023,0.2099,0.2075,
2.105,0.1606,0.09965,0.05085,0.02986,0.1518,0.08488,0.02275,0.007957,0.1045,0.03156,0.2094,0.2068,
2.103,0.1623,0.09987,0.05098,0.02959,0.1487,0.08339,0.0228,0.007984,0.1049,0.03167,0.2102,0.21,
2.1,0.1609,0.09994,0.0509,0.02931,0.1457,0.08178,0.0229,0.008016,0.1053,0.03181,0.2111,0.2132,
2.1,0.1688,0.1001,0.05097,0.02934,0.1445,0.08106,0.0229,0.008026,0.1055,0.03185,0.2114,0.2144,
2.102,0.1687,0.1037,0.05109,0.0294,0.1427,0.07974,0.02295,0.008044,0.1057,0.03254,0.2113,0.2128,
2.101,0.1743,0.1035,0.05094,0.02944,0.142,0.07917,0.02298,0.008053,0.1058,0.03253,0.2116,0.2139,
2.097,0.1778,0.1029,0.05072,0.02888,0.1401,0.07787,0.02296,0.008014,0.1058,0.03251,0.2146,0.2157,
2.096,0.1721,0.1016,0.05056,0.02878,0.139,0.07759,0.02304,0.008039,0.1061,0.03262,0.2153,0.2173,
2.094,0.1662,0.1013,0.05046,0.02875,0.1388,0.07684,0.02302,0.008032,0.106,0.03259,0.2163,0.2179,
2.094,0.1744,0.1012,0.05044,0.02874,0.1387,0.07631,0.02303,0.008035,0.1061,0.0326,0.2163,0.2185,
2.093,0.1739,0.1008,0.05044,0.02874,0.1388,0.07582,0.02303,0.008036,0.1061,0.03261,0.2163,0.2193,
2.091,0.1683,0.1006,0.05038,0.02844,0.1384,0.07539,0.02301,0.00803,0.106,0.03259,0.2173,0.2198,
2.094,0.1595,0.1018,0.05038,0.02798,0.1384,0.07496,0.02302,0.008034,0.1061,0.03404,0.2159,0.2194,
2.099,0.1667,0.1044,0.05039,0.02799,0.1382,0.07498,0.02303,0.008036,0.1061,0.03612,0.2139,0.2168,
2.099,0.1714,0.1062,0.05041,0.02723,0.138,0.0742,0.02305,0.008009,0.1062,0.03653,0.2137,0.2165,
2.1,0.1613,0.1079,0.05039,0.02705,0.1374,0.07373,0.02304,0.008006,0.1061,0.03709,0.2141,0.2152,
2.099,0.1615,0.1078,0.0504,0.02706,0.1372,0.07269,0.02304,0.008008,0.1062,0.03711,0.2142,0.2163,
2.098,0.1611,0.1078,0.05031,0.02706,0.1371,0.07182,0.02305,0.00801,0.1062,0.03711,0.2142,0.2172,
2.101,0.1696,0.1125,0.05022,0.02707,0.1369,0.07186,0.02306,0.008014,0.1062,0.03762,0.2139,0.2127,
2.103,0.15,0.1149,0.05018,0.02704,0.1368,0.07164,0.02304,0.008008,0.1062,0.03799,0.2143,0.21,
2.101,0.1504,0.1145,0.0502,0.02675,0.1367,0.07064,0.02306,0.008012,0.1062,0.03801,0.2145,0.2114,
2.098,0.1399,0.1143,0.05014,0.02625,0.1364,0.06925,0.02308,0.008019,0.1063,0.03804,0.2146,0.2135,
2.098,0.1567,0.1142,0.05015,0.02599,0.1363,0.06927,0.02308,0.008021,0.1063,0.03805,0.2147,0.2139,
2.1,0.1434,0.1174,0.05012,0.02596,0.136,0.06724,0.02307,0.008016,0.1063,0.03973,0.214,0.2123,
2.098,0.1478,0.1172,0.05009,0.02559,0.1355,0.06673,0.02306,0.008012,0.1062,0.03971,0.2149,0.213,
2.104,0.1454,0.123,0.05012,0.0256,0.1353,0.06612,0.02307,0.008017,0.1063,0.04161,0.2132,0.2077,
2.11,0.1356,0.1249,0.05009,0.02558,0.1349,0.06464,0.02306,0.008012,0.1062,0.04624,0.2094,0.2069,
2.113,0.1393,0.1246,0.05009,0.02527,0.135,0.06467,0.02307,0.008015,0.1063,0.04833,0.2074,0.2073,
2.113,0.1504,0.1242,0.05028,0.02533,0.135,0.06413,0.02337,0.008325,0.1058,0.04791,0.2075,0.2082,
2.112,0.1374,0.1236,0.05048,0.02539,0.1348,0.06367,0.02339,0.008725,0.1075,0.04594,0.2077,0.2089,
2.113,0.1373,0.1261,0.05046,0.02547,0.1348,0.06333,0.02326,0.008989,0.1078,0.04534,0.2077,0.2067,
2.111,0.166,0.1246,0.0504,0.02557,0.1361,0.06348,0.02313,0.008992,0.1098,0.04342,0.2077,0.2067,
2.106,0.1433,0.1243,0.05029,0.02566,0.1355,0.06249,0.02313,0.009122,0.113,0.04013,0.2088,0.2077,
2.084,0.1397,0.1239,0.0503,0.02573,0.1357,0.07724,0.00807,0.009722,0.1125,0.03988,0.2088,0.2082,
2.085,0.1476,0.1272,0.05027,0.02579,0.1356,0.07633,0.008081,0.009945,0.1127,0.03931,0.2088,0.2059,
2.086,0.1327,0.1268,0.05035,0.02589,0.1355,0.07638,0.008086,0.01052,0.1126,0.03898,0.209,0.206,
2.088,0.1326,0.1263,0.05021,0.02595,0.1356,0.07643,0.008091,0.01162,0.1116,0.039,0.2091,0.2061,
2.093,0.1417,0.1257,0.05034,0.02602,0.1354,0.07543,0.008085,0.01187,0.1112,0.04211,0.2069,0.2069,
2.092,0.1345,0.125,0.05023,0.02608,0.1354,0.07539,0.008175,0.0117,0.1117,0.0415,0.2069,0.2079,
2.091,0.1417,0.1215,0.05035,0.02614,0.1383,0.07495,0.008179,0.01184,0.112,0.04125,0.2071,0.2085,
2.088,0.1518,0.1211,0.05042,0.02618,0.1376,0.07356,0.008178,0.01197,0.1129,0.04019,0.2081,0.2099,
2.088,0.1571,0.1205,0.05066,0.02625,0.1372,0.07325,0.008174,0.01209,0.1129,0.03993,0.209,0.2101,
2.089,0.1464,0.1228,0.05097,0.02628,0.137,0.07251,0.008176,0.01223,0.1131,0.03966,0.2091,0.2081,
2.091,0.1498,0.1208,0.05113,0.02632,0.1375,0.07222,0.008174,0.01236,0.1131,0.04111,0.2085,0.2089,
2.091,0.1605,0.1209,0.05139,0.02636,0.1385,0.0712,0.008408,0.01226,0.113,0.04112,0.2086,0.2082,
2.091,0.1637,0.12,0.05154,0.02646,0.1389,0.07096,0.008411,0.01227,0.113,0.04114,0.2087,0.2086,
2.09,0.1622,0.1168,0.05158,0.02648,0.1418,0.07098,0.008414,0.0124,0.1139,0.04024,0.2087,0.2087,
2.089,0.1613,0.1164,0.05161,0.02654,0.142,0.07113,0.008284,0.0124,0.1142,0.03997,0.2088,0.2087,
2.089,0.1686,0.1151,0.05204,0.02669,0.1424,0.07069,0.008289,0.01254,0.1144,0.0397,0.2089,0.2093,
2.089,0.1868,0.1139,0.05232,0.02675,0.1424,0.07045,0.008293,0.01268,0.1147,0.03934,0.209,0.2102,
2.089,0.175,0.1137,0.05233,0.0268,0.1424,0.07047,0.008294,0.01281,0.1149,0.03903,0.2091,0.2102,
2.089,0.1827,0.1166,0.05216,0.02659,0.1426,0.07052,0.008301,0.01282,0.116,0.03802,0.2092,0.2071,
2.088,0.1636,0.1161,0.05233,0.02634,0.1426,0.07055,0.008304,0.01283,0.117,0.03711,0.2093,0.2075,
2.088,0.181,0.1155,0.05215,0.02643,0.1426,0.07062,0.01341,0.00798,0.1172,0.03688,0.2095,0.2077,
2.087,0.1795,0.1143,0.05241,0.02656,0.1427,0.07083,0.01329,0.007989,0.1181,0.03614,0.2097,0.2079,
2.088,0.1777,0.1131,0.05225,0.02633,0.1426,0.07031,0.01338,0.007875,0.1182,0.0381,0.2094,0.2084,
2.087,0.1784,0.1113,0.05249,0.02637,0.1435,0.07038,0.0135,0.007909,0.1188,0.03745,0.2096,0.2086,
2.084,0.1796,0.111,0.0524,0.02659,0.1433,0.0691,0.01351,0.007881,0.1206,0.03576,0.2097,0.2101,
2.083,0.1962,0.1103,0.05254,0.02672,0.1434,0.06886,0.01352,0.008018,0.1214,0.03495,0.2099,0.2105,
2.082,0.1861,0.1096,0.05256,0.02681,0.1436,0.06864,0.01339,0.008153,0.1221,0.03414,0.2099,0.211,
2.08,0.1795,0.1079,0.05274,0.02682,0.1437,0.06805,0.01337,0.00814,0.1222,0.03382,0.2117,0.2116,
2.082,0.1834,0.1092,0.05294,0.02653,0.1436,0.06754,0.01337,0.008137,0.1242,0.03459,0.2098,0.2101,
