R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.8E-5,0.031,0.031,0.0,470.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.7E-5,0.031,0.031,0.0,440.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.6E-5,0.031,0.031,0.0,430.0,8.6,0.0,1.4E-27,1.1E-38,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.8E-5,0.031,0.031,0.0,400.0,8.6,0.0,1.2E-26,2.7E-37,0.0,1.9E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.9E-5,0.031,0.031,0.0,390.0,8.5,0.0,2.6E-26,8.0E-37,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.0E-5,0.031,0.031,0.0,370.0,8.5,0.0,5.8E-26,2.0000000000000002E-36,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.7E-5,0.031,0.031,0.0,350.0,8.5,0.0,1.2E-25,4.2000000000000005E-36,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.3E-5,0.031,0.031,0.0,330.0,8.5,0.0,1.9999999999999998E-25,6.9E-36,0.0,1.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,2.8E-5,0.031,0.031,0.0,310.0,8.5,0.0,3.0E-25,9.800000000000001E-36,0.0,2.0E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,2.3E-5,0.031,0.031,0.0,300.0,8.5,0.0,4.2E-25,1.1999999999999999E-35,0.0,2.2E7,1.0,6.9E8,
