entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.156,0.1873,0.1662,0.1037,0.05263,0.2754,0.1088,0.02153,0.05883,0.06671,0.05513,0.04549,0.04549,
2.204,0.1875,0.1293,0.08192,0.04136,0.2153,0.08573,0.01708,0.04669,0.05295,0.04376,0.1436,0.1423,
2.204,0.1722,0.1268,0.08163,0.04144,0.2135,0.08477,0.01712,0.04682,0.05309,0.04388,0.1455,0.1455,
2.208,0.1787,0.1311,0.08158,0.04153,0.2116,0.08447,0.01718,0.04699,0.05328,0.04545,0.1446,0.1423,
2.207,0.2144,0.1291,0.08148,0.04157,0.2111,0.08349,0.01722,0.04711,0.05342,0.04555,0.1457,0.1442,
2.208,0.1848,0.1279,0.08086,0.04137,0.2102,0.08294,0.01728,0.0473,0.05366,0.04571,0.1463,0.1465,
2.209,0.1761,0.1276,0.08069,0.04148,0.2083,0.08265,0.01735,0.04748,0.05386,0.04589,0.1469,0.1477,
2.21,0.1659,0.1274,0.08073,0.04164,0.2063,0.08233,0.01741,0.04767,0.05408,0.04607,0.1475,0.1489,
2.21,0.1708,0.1245,0.08024,0.04145,0.2054,0.08196,0.01745,0.04791,0.05435,0.0463,0.149,0.1515,
2.209,0.1683,0.123,0.07995,0.0414,0.2053,0.08054,0.01751,0.04807,0.05454,0.04646,0.1495,0.1538,
2.209,0.1609,0.122,0.07994,0.04145,0.2049,0.08001,0.01751,0.04811,0.05461,0.04652,0.1497,0.1552,
2.211,0.1676,0.1254,0.07995,0.04145,0.2048,0.07975,0.01752,0.04813,0.05462,0.04753,0.1487,0.1521,
2.211,0.1749,0.1252,0.07985,0.04144,0.2046,0.07953,0.01751,0.04811,0.0546,0.04751,0.1494,0.1522,
2.211,0.1695,0.125,0.07972,0.0414,0.2041,0.07945,0.01749,0.04806,0.05455,0.04747,0.1508,0.1521,
2.211,0.1605,0.126,0.07957,0.0414,0.2036,0.07911,0.0175,0.04808,0.05457,0.04788,0.1512,0.1511,
2.211,0.1564,0.1276,0.0794,0.04047,0.2032,0.07786,0.01749,0.04813,0.05463,0.04969,0.1496,0.152,
2.21,0.1818,0.127,0.07919,0.04039,0.2031,0.07634,0.01751,0.04817,0.05468,0.04974,0.1497,0.1541,
2.209,0.185,0.1264,0.07918,0.04004,0.2027,0.07584,0.01746,0.04818,0.05468,0.04974,0.1505,0.1553,
2.212,0.1774,0.1289,0.07911,0.04006,0.2026,0.07564,0.01747,0.04814,0.05472,0.0516,0.1487,0.153,
2.211,0.1708,0.1286,0.07888,0.04002,0.2023,0.0748,0.01743,0.04809,0.05466,0.05155,0.1501,0.1536,
2.21,0.1534,0.1271,0.07883,0.04004,0.2023,0.07416,0.01745,0.04813,0.05471,0.05159,0.1502,0.1555,
2.211,0.1523,0.1294,0.07877,0.04006,0.2022,0.07316,0.01744,0.04817,0.05475,0.05272,0.1492,0.1541,
2.211,0.1362,0.129,0.0787,0.0401,0.2021,0.07292,0.01745,0.04822,0.05481,0.05278,0.1494,0.1546,
2.211,0.1434,0.1294,0.07843,0.04005,0.202,0.07282,0.01743,0.04822,0.0548,0.05277,0.1502,0.1539,
2.214,0.1394,0.1321,0.07819,0.03962,0.202,0.07158,0.01743,0.04823,0.0548,0.05683,0.1476,0.1516,
2.213,0.1322,0.1321,0.07811,0.03964,0.2017,0.07093,0.01744,0.04826,0.05484,0.05687,0.1477,0.1524,
2.213,0.1411,0.1361,0.07791,0.03928,0.2015,0.07058,0.01744,0.04825,0.05482,0.05685,0.1484,0.1489,
2.213,0.1421,0.1358,0.07766,0.03928,0.2011,0.07024,0.01744,0.04826,0.05484,0.05687,0.1492,0.1493,
2.212,0.14,0.1353,0.07762,0.0393,0.2011,0.06965,0.01745,0.04828,0.05487,0.0569,0.1493,0.1503,
2.212,0.1562,0.1349,0.07726,0.03932,0.2006,0.06938,0.01746,0.04832,0.05491,0.05694,0.1501,0.1507,
2.213,0.134,0.1352,0.0769,0.0391,0.1997,0.06934,0.01745,0.04829,0.05488,0.05837,0.1508,0.1499,
2.213,0.1272,0.1338,0.07678,0.03929,0.1996,0.06901,0.01757,0.04831,0.05586,0.05744,0.1512,0.1512,
2.206,0.1517,0.1325,0.07721,0.03914,0.1997,0.06889,0.01778,0.07197,0.03292,0.0566,0.1513,0.152,
2.207,0.1598,0.1322,0.07722,0.03929,0.1995,0.06871,0.01769,0.07244,0.03355,0.0556,0.1514,0.1524,
2.208,0.1685,0.1314,0.07712,0.0395,0.1997,0.06857,0.01799,0.07231,0.03549,0.05364,0.1515,0.1527,
2.208,0.1635,0.131,0.07673,0.03991,0.1995,0.06826,0.0182,0.07248,0.03544,0.0535,0.1517,0.1533,
2.209,0.1731,0.13,0.0768,0.03994,0.1996,0.06831,0.01821,0.07282,0.03693,0.05179,0.1518,0.1537,
2.21,0.1922,0.129,0.07713,0.04001,0.1998,0.06836,0.01838,0.07291,0.03897,0.04963,0.1519,0.1538,
2.21,0.1783,0.1287,0.07707,0.04012,0.1998,0.06868,0.01811,0.07304,0.04001,0.04854,0.152,0.1539,
2.208,0.1859,0.1238,0.077,0.04024,0.2036,0.06871,0.01828,0.07306,0.04055,0.04787,0.1528,0.154,
2.21,0.1897,0.125,0.07691,0.04042,0.2034,0.06806,0.01811,0.07313,0.04087,0.04911,0.1515,0.1536,
2.213,0.1797,0.1271,0.07701,0.04053,0.2034,0.06775,0.01813,0.07319,0.04113,0.05138,0.1492,0.1512,
2.211,0.1712,0.1266,0.07693,0.04042,0.2025,0.06993,0.01606,0.0736,0.04227,0.05004,0.1501,0.1516,
2.21,0.1678,0.1281,0.07694,0.0405,0.2027,0.07008,0.01586,0.07396,0.0428,0.04905,0.1515,0.1486,
2.209,0.1601,0.127,0.07689,0.04069,0.2023,0.06821,0.01578,0.07413,0.04363,0.04821,0.1524,0.1508,
2.209,0.1353,0.1265,0.07688,0.04085,0.2019,0.06824,0.01567,0.07412,0.04402,0.04796,0.1527,0.1513,
2.208,0.1398,0.1251,0.07687,0.041,0.2021,0.06693,0.01567,0.07411,0.0445,0.04747,0.1534,0.1528,
2.209,0.1359,0.1287,0.07676,0.04118,0.2016,0.06582,0.01577,0.07407,0.0447,0.04804,0.1536,0.1498,
2.21,0.1372,0.1278,0.07705,0.04136,0.2016,0.06463,0.01579,0.07412,0.04631,0.0479,0.1523,0.1511,
2.201,0.1336,0.1271,0.07712,0.04159,0.2017,0.06986,0.01024,0.07416,0.04659,0.04766,0.1524,0.1516,
2.202,0.1654,0.1267,0.07737,0.04174,0.2015,0.06988,0.01015,0.07409,0.04704,0.04784,0.1518,0.1518,
2.183,0.2113,0.1267,0.07756,0.04186,0.202,0.06938,0.01015,0.09631,0.02594,0.04687,0.152,0.1513,
2.183,0.1645,0.125,0.07755,0.042,0.2029,0.06899,0.01017,0.09652,0.02645,0.04635,0.1521,0.1519,
2.182,0.1855,0.1241,0.07738,0.0421,0.203,0.06871,0.01016,0.09651,0.02652,0.04611,0.1535,0.152,
2.185,0.1793,0.1232,0.07753,0.04231,0.2028,0.06852,0.01017,0.09689,0.02911,0.04406,0.153,0.1524,
2.184,0.1619,0.1225,0.07742,0.04244,0.2027,0.06811,0.01026,0.09697,0.02952,0.04345,0.1537,0.1528,
2.185,0.1718,0.1211,0.07758,0.0422,0.2029,0.06799,0.01047,0.09709,0.03009,0.04288,0.154,0.1537,
2.185,0.1622,0.1206,0.07738,0.04203,0.2028,0.06799,0.01057,0.09699,0.03183,0.04114,0.1548,0.1539,
2.186,0.1655,0.12,0.0772,0.04229,0.2024,0.06774,0.01095,0.09668,0.03306,0.03976,0.1556,0.1543,
2.186,0.1557,0.1188,0.07744,0.04223,0.2024,0.06793,0.01116,0.09653,0.03331,0.03961,0.1558,0.1548,
2.185,0.1608,0.1172,0.07749,0.04169,0.203,0.06713,0.01145,0.09625,0.03489,0.03804,0.1566,0.1562,
2.19,0.1528,0.1193,0.07743,0.04184,0.2042,0.0663,0.01176,0.09626,0.036,0.04017,0.1536,0.1532,
2.221,0.1802,0.1187,0.07738,0.04188,0.2041,0.066,0.03516,0.07294,0.03631,0.03993,0.1537,0.1538,
2.225,0.1957,0.1176,0.07726,0.04168,0.2041,0.06394,0.06159,0.04664,0.03856,0.0376,0.1545,0.1565,
2.228,0.2032,0.121,0.07735,0.04189,0.2039,0.06317,0.06205,0.04631,0.0392,0.03903,0.1527,0.1534,
2.227,0.1937,0.1202,0.07757,0.04206,0.2037,0.06171,0.06211,0.04653,0.04076,0.03729,0.1529,0.1552,
2.227,0.1853,0.1196,0.07742,0.04222,0.2039,0.06155,0.06248,0.0463,0.04081,0.03734,0.1531,0.1553,
2.227,0.176,0.1188,0.07763,0.04237,0.2037,0.06137,0.06255,0.04635,0.04135,0.03689,0.1533,0.1557,
2.212,0.2203,0.1166,0.07765,0.04241,0.2094,0.0606,0.06286,0.06637,0.02163,0.03637,0.1533,0.1528,
2.212,0.2209,0.116,0.07757,0.04213,0.2091,0.06052,0.06298,0.06618,0.02181,0.03604,0.1547,0.1529,
2.206,0.1957,0.1146,0.07739,0.04224,0.2096,0.06052,0.06336,0.07015,0.01828,0.03519,0.1554,0.1532,
2.206,0.1968,0.1144,0.07741,0.04231,0.2095,0.06042,0.06332,0.07052,0.0187,0.03448,0.1555,0.1535,
2.206,0.18,0.113,0.07751,0.0425,0.2098,0.06043,0.06852,0.06571,0.01927,0.03353,0.1563,0.1535,
2.209,0.1826,0.1123,0.07738,0.04271,0.2094,0.06032,0.06872,0.06582,0.0202,0.03367,0.1555,0.1539,
2.21,0.2159,0.1118,0.07755,0.04285,0.209,0.0604,0.06914,0.06582,0.0205,0.03362,0.1552,0.1541,
2.21,0.2115,0.1113,0.07772,0.04306,0.2083,0.0602,0.07585,0.05912,0.02177,0.03236,0.156,0.1544,
2.209,0.2269,0.1108,0.07778,0.04288,0.208,0.05952,0.0762,0.05902,0.02188,0.03214,0.1562,0.1555,
