R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
2.6E-35,0.16,46000.0,52000.0,15000.0,4600000.0,9300.0,1200.0,210.0,5800.0,6800.0,0.17,4700000.0,0.05,0.11,0.11,0.0,430.0,17.0,0.0,0.0,0.0,2600000.0,1.0,7.2E8,
4.2000000000000005E-36,0.025,3300.0,4300.0,2700.0,4400000.0,1700.0,1200.0,210.0,5700.0,6700.0,0.17,4500000.0,0.002,0.076,0.076,0.0,440.0,6.1,0.0,0.0,0.0,4300000.0,1.0,7.2E8,
4.0000000000000004E-36,0.024,3300.0,4200.0,2700.0,3999999.9999999995,1700.0,1200.0,200.0,5600.0,6600.0,0.16,3999999.9999999995,7.6E-4,0.072,0.072,0.0,410.0,5.7,0.0,0.0,0.0,5699999.999999999,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,3.6E-4,0.071,0.071,0.0,400.0,5.5,0.0,0.0,0.0,7299999.999999999,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,1.9E-4,0.071,0.071,0.0,380.0,5.5,0.0,0.0,0.0,9200000.0,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,1.1E-4,0.071,0.071,0.0,350.0,5.5,0.0,0.0,0.0,1.1E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,7.5E-5,0.071,0.071,0.0,330.0,5.5,0.0,0.0,0.0,1.3E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,5.3E-5,0.071,0.071,0.0,310.0,5.5,0.0,0.0,0.0,1.5E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,3.9E-5,0.071,0.071,0.0,280.0,5.5,0.0,0.0,0.0,1.6E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,2.9E-5,0.071,0.071,0.0,250.0,5.5,0.0,0.0,0.0,1.8E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,2.3E-5,0.071,0.071,0.0,250.0,5.5,0.0,0.0,0.0,2.0E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,2.0E-5,0.071,0.071,0.0,250.0,5.5,0.0,9.1E-17,4.400000000000001E-28,2.0E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3899999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,2.2E-5,0.071,0.071,0.0,240.0,5.5,0.0,4.8E-16,6.7E-27,2.0E7,1.0,7.2E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,2.4E-5,0.071,0.071,0.0,240.0,5.5,0.0,9.3E-16,1.7E-26,1.9E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,2.4E-5,0.071,0.071,0.0,240.0,5.5,0.0,1.7E-15,3.8E-26,1.9E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,2.2E-5,0.071,0.071,0.0,240.0,5.5,0.0,2.7E-15,6.2E-26,2.0E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,1.9E-5,0.071,0.071,0.0,240.0,5.5,0.0,3.9E-15,8.6E-26,2.1E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,1.6E-5,0.071,0.071,0.0,240.0,5.5,0.0,5.3E-15,1.0999999999999999E-25,2.2E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,1.4E-5,0.071,0.071,0.0,240.0,5.5,0.0,6.9E-15,1.2E-25,2.3E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,1.1E-5,0.071,0.071,0.0,240.0,5.5,0.0,8.7E-15,1.3E-25,2.5E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3899999.9999999995,9.5E-6,0.071,0.071,0.0,230.0,5.5,0.0,1.1E-14,1.4E-25,2.7E7,1.0,7.1E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,9.4E-6,0.07,0.07,0.0,230.0,5.5,0.0,1.3E-14,1.5E-25,2.6E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,1.2E-5,0.07,0.07,0.0,230.0,5.5,0.0,1.5E-14,1.9E-25,2.4E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,1.3E-5,0.07,0.07,0.0,230.0,5.5,0.0,1.8E-14,2.6E-25,2.4E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,1.2E-5,0.07,0.07,0.0,230.0,5.5,0.0,2.1E-14,3.1999999999999997E-25,2.4E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,1.1E-5,0.07,0.07,0.0,230.0,5.5,0.0,2.5E-14,3.6E-25,2.5E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,9.8E-6,0.07,0.07,0.0,230.0,5.5,0.0,3.0E-14,3.9E-25,2.6E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,8.5E-6,0.07,0.07,0.0,230.0,5.5,0.0,3.5E-14,4.1E-25,2.7E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,7.4E-6,0.07,0.07,0.0,220.0,5.5,0.0,4.0E-14,4.2E-25,2.9E7,1.0,7.0E8,
3.9E-36,0.024,3300.0,4200.0,2700.0,3799999.9999999995,1700.0,1200.0,200.0,5600.0,6500.0,0.16,3799999.9999999995,6.4E-6,0.07,0.07,0.0,220.0,5.5,0.0,4.6E-14,4.2E-25,3.0E7,1.0,7.0E8,
