entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.103,0.1618,0.09738,0.05122,0.02971,0.1563,0.08434,0.02255,0.007887,0.1035,0.03154,0.2062,0.2093,
2.102,0.1634,0.09705,0.05121,0.0297,0.1557,0.08433,0.02254,0.007885,0.1035,0.03153,0.2072,0.2093,
2.101,0.1673,0.09526,0.05116,0.02976,0.1554,0.08374,0.02261,0.007908,0.1038,0.03162,0.2078,0.2109,
2.099,0.1609,0.09418,0.05119,0.02982,0.1548,0.08275,0.02266,0.007923,0.104,0.0317,0.2083,0.2126,
2.096,0.1624,0.09347,0.05121,0.02981,0.1531,0.07994,0.02267,0.007926,0.1041,0.03171,0.2105,0.2155,
2.093,0.1573,0.09263,0.0508,0.02987,0.1519,0.07825,0.02275,0.007955,0.1045,0.03183,0.2113,0.2183,
2.092,0.1598,0.09282,0.05099,0.02968,0.1486,0.07757,0.02284,0.007986,0.1049,0.03196,0.2121,0.2205,
2.098,0.1591,0.09702,0.05101,0.02969,0.1484,0.07619,0.02285,0.00799,0.105,0.03417,0.21,0.2177,
2.096,0.1672,0.09695,0.05089,0.02965,0.1458,0.07495,0.02284,0.007984,0.1049,0.03415,0.2131,0.2187,
2.101,0.1677,0.09901,0.05074,0.02972,0.1461,0.07513,0.02304,0.008055,0.1058,0.03537,0.2131,0.2139,
2.102,0.1734,0.1004,0.05066,0.02973,0.1458,0.07259,0.02302,0.00806,0.1059,0.03711,0.2115,0.2152,
2.101,0.1537,0.1003,0.05062,0.02971,0.1454,0.07167,0.02301,0.008054,0.1058,0.03708,0.2124,0.2159,
2.101,0.1537,0.1013,0.05017,0.02969,0.1452,0.07086,0.02294,0.008053,0.1058,0.03783,0.2127,0.2154,
2.101,0.1683,0.101,0.05022,0.02972,0.1446,0.07036,0.02297,0.008062,0.1059,0.03787,0.2129,0.2163,
2.099,0.1473,0.1011,0.05012,0.02972,0.1444,0.06913,0.02289,0.008065,0.106,0.03788,0.213,0.2177,
2.101,0.1588,0.1031,0.04998,0.02975,0.1445,0.0692,0.02291,0.008073,0.1061,0.03839,0.2136,0.2144,
2.103,0.1548,0.1043,0.05005,0.02911,0.1446,0.06932,0.02295,0.008088,0.1063,0.03926,0.2132,0.2129,
2.101,0.1531,0.1035,0.04984,0.02912,0.1439,0.06857,0.02294,0.008056,0.1063,0.0393,0.2144,0.214,
2.108,0.1547,0.1074,0.04996,0.0291,0.1426,0.06789,0.02302,0.008073,0.1067,0.04254,0.2121,0.2106,
2.108,0.1479,0.1063,0.04985,0.02915,0.1415,0.06812,0.02309,0.008098,0.1071,0.04268,0.2128,0.2113,
2.108,0.1509,0.1057,0.04988,0.02918,0.1415,0.06817,0.02311,0.008104,0.1072,0.04271,0.213,0.2115,
2.107,0.1567,0.1055,0.04947,0.02915,0.1416,0.06784,0.02313,0.00811,0.1072,0.04274,0.2132,0.212,
2.108,0.1466,0.107,0.04945,0.02887,0.1408,0.06755,0.02316,0.008121,0.1074,0.04352,0.2128,0.2113,
2.114,0.1511,0.1111,0.04944,0.0289,0.1393,0.06592,0.02322,0.00814,0.1077,0.04648,0.2115,0.2083,
2.116,0.1535,0.1099,0.04947,0.02891,0.1375,0.06518,0.02325,0.008148,0.1078,0.04959,0.2108,0.2093,
2.113,0.1487,0.1093,0.04847,0.0289,0.1374,0.06444,0.02327,0.008155,0.1079,0.04964,0.2121,0.2104,
2.111,0.1487,0.1092,0.04777,0.02845,0.1373,0.064,0.02327,0.008121,0.1079,0.04963,0.2132,0.2111,
2.116,0.1501,0.1093,0.0478,0.02847,0.1368,0.06404,0.02328,0.008124,0.108,0.05311,0.2098,0.2112,
2.115,0.1458,0.1091,0.04758,0.02849,0.1366,0.06409,0.0233,0.00813,0.1081,0.05316,0.21,0.2114,
2.107,0.1487,0.1077,0.04684,0.0281,0.1341,0.0628,0.02299,0.00802,0.1066,0.05244,0.2148,0.2156,
2.154,0.1575,0.1064,0.04681,0.02814,0.135,0.0623,0.02296,0.06794,0.04804,0.05095,0.2157,0.2159,
2.159,0.153,0.1099,0.04695,0.02821,0.1344,0.06234,0.02298,0.06838,0.0491,0.05086,0.2156,0.2112,
2.169,0.1524,0.1125,0.04686,0.02827,0.1337,0.06164,0.02315,0.06877,0.04993,0.05647,0.2093,0.2093,
2.168,0.1573,0.1111,0.04697,0.0283,0.1335,0.06194,0.02305,0.06892,0.0505,0.05574,0.2105,0.2095,
2.167,0.1596,0.1096,0.04701,0.02839,0.1333,0.06173,0.02297,0.06921,0.05047,0.05586,0.211,0.2104,
2.166,0.1674,0.1051,0.0468,0.02851,0.1367,0.0616,0.02314,0.0692,0.05194,0.05447,0.2114,0.2112,
2.164,0.1715,0.1039,0.04607,0.02816,0.1369,0.06157,0.02342,0.06947,0.0539,0.05242,0.2119,0.2123,
2.163,0.1843,0.1024,0.04625,0.02817,0.1359,0.06137,0.02359,0.06946,0.05549,0.05102,0.2133,0.213,
2.168,0.1875,0.1059,0.04634,0.02829,0.1362,0.06106,0.02362,0.06995,0.0568,0.05083,0.2123,0.2088,
2.169,0.1773,0.1054,0.04646,0.02833,0.1357,0.06093,0.02332,0.07006,0.05849,0.05074,0.2115,0.2091,
2.148,0.1779,0.1049,0.04641,0.02842,0.1357,0.07481,0.009027,0.07011,0.05925,0.05006,0.2116,0.2097,
2.138,0.1749,0.1048,0.0465,0.02846,0.1356,0.07495,0.009027,0.0904,0.03979,0.0491,0.2116,0.2098,
2.138,0.182,0.1047,0.04655,0.02848,0.1355,0.07509,0.008894,0.09041,0.04185,0.04705,0.2116,0.2098,
2.137,0.2144,0.1034,0.04648,0.02847,0.1353,0.07514,0.009034,0.09049,0.04315,0.04569,0.2129,0.21,
2.137,0.2053,0.1027,0.04616,0.0283,0.1352,0.07501,0.00909,0.09058,0.04386,0.04544,0.2127,0.2109,
2.134,0.1585,0.1003,0.04647,0.02841,0.125,0.07318,0.009067,0.09294,0.05076,0.04097,0.2214,0.2114,
2.137,0.1542,0.1002,0.04685,0.02849,0.1222,0.07167,0.00908,0.09299,0.05212,0.04325,0.2195,0.2137,
