entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.174,0.1683,0.1432,0.075,0.04334,0.2284,0.1243,0.03284,0.01149,0.1508,0.04271,0.07397,0.07397,
2.098,0.1721,0.0974,0.05129,0.02964,0.1563,0.08468,0.02248,0.007864,0.1032,0.02924,0.2089,0.209,
2.097,0.1641,0.09708,0.05114,0.02962,0.156,0.08377,0.02247,0.007861,0.1032,0.02923,0.2098,0.2098,
2.094,0.1684,0.097,0.05112,0.02924,0.156,0.08168,0.02247,0.007862,0.1032,0.02923,0.2098,0.2123,
2.092,0.1738,0.09638,0.05099,0.02921,0.1557,0.08115,0.02246,0.007859,0.1031,0.02922,0.2108,0.2131,
2.092,0.1659,0.09629,0.05099,0.02922,0.1557,0.08035,0.02247,0.007859,0.1032,0.02922,0.2108,0.2139,
2.09,0.169,0.09612,0.05093,0.02919,0.1554,0.07892,0.02245,0.007853,0.1031,0.0292,0.2117,0.2151,
2.093,0.1737,0.09689,0.05087,0.02917,0.1552,0.07869,0.02243,0.007846,0.103,0.03101,0.2107,0.2142,
2.092,0.162,0.09655,0.05051,0.02915,0.1551,0.07853,0.02239,0.007843,0.1029,0.031,0.2117,0.2142,
2.091,0.1613,0.09631,0.0505,0.02915,0.1551,0.0753,0.02231,0.007847,0.103,0.03224,0.2106,0.2177,
2.09,0.165,0.09609,0.05047,0.02915,0.1551,0.07451,0.02231,0.00785,0.103,0.03225,0.2107,0.2186,
2.089,0.1751,0.09587,0.05043,0.02916,0.155,0.07438,0.02232,0.007853,0.1031,0.03226,0.2108,0.2188,
2.09,0.1761,0.09652,0.0504,0.02914,0.1548,0.07434,0.02231,0.007848,0.103,0.03245,0.2115,0.2177,
2.092,0.1722,0.09631,0.05023,0.02912,0.1546,0.07398,0.0223,0.007844,0.103,0.03399,0.2109,0.2178,
2.091,0.1595,0.09615,0.05021,0.02916,0.1536,0.07363,0.02233,0.007856,0.1031,0.03404,0.2112,0.2187,
2.09,0.1569,0.09585,0.05019,0.02915,0.1528,0.07306,0.02233,0.007823,0.1031,0.03404,0.2122,0.2195,
2.091,0.1595,0.0962,0.05015,0.02913,0.1525,0.07301,0.02231,0.007816,0.103,0.03442,0.2127,0.2187,
2.09,0.1645,0.09593,0.05011,0.02911,0.1523,0.07295,0.02229,0.00781,0.103,0.03439,0.2136,0.2185,
2.091,0.1676,0.09605,0.05007,0.02791,0.152,0.07289,0.02228,0.007803,0.1029,0.03623,0.2126,0.2193,
2.091,0.175,0.0957,0.05005,0.0279,0.1514,0.07274,0.02224,0.007801,0.1028,0.03683,0.213,0.2195,
2.09,0.1736,0.09564,0.05002,0.02759,0.1509,0.07269,0.02222,0.007796,0.1028,0.0368,0.2139,0.2196,
2.092,0.173,0.09596,0.05003,0.02759,0.1508,0.07272,0.02223,0.007798,0.1028,0.03796,0.2129,0.2192,
2.092,0.1726,0.09579,0.05005,0.0276,0.1507,0.07275,0.02224,0.007802,0.1028,0.03798,0.2129,0.2193,
2.092,0.1721,0.09543,0.05006,0.0276,0.1507,0.07275,0.02224,0.007803,0.1029,0.03798,0.213,0.2196,
2.095,0.1689,0.09621,0.05009,0.02762,0.1502,0.07282,0.02226,0.007809,0.1029,0.03935,0.2118,0.2189,
2.096,0.1709,0.09672,0.0501,0.02763,0.1499,0.07239,0.02227,0.007812,0.103,0.03979,0.2115,0.2189,
2.095,0.1763,0.09656,0.05007,0.02761,0.1495,0.07235,0.02225,0.007807,0.1029,0.03976,0.2124,0.2188,
2.095,0.1695,0.09619,0.05002,0.02759,0.1493,0.0723,0.02224,0.007802,0.1028,0.03974,0.2133,0.2186,
2.094,0.168,0.09591,0.04998,0.02756,0.1491,0.07225,0.02222,0.007796,0.1028,0.03971,0.2142,0.2185,
2.094,0.168,0.09595,0.04979,0.02757,0.149,0.07228,0.02223,0.007799,0.1028,0.03972,0.2143,0.2186,
2.095,0.1594,0.09668,0.04979,0.02757,0.149,0.07202,0.02223,0.0078,0.1028,0.04046,0.2136,0.218,
2.093,0.1657,0.09649,0.04986,0.02766,0.1487,0.07115,0.02224,0.007676,0.1038,0.03958,0.2137,0.2192,
2.091,0.161,0.09584,0.04972,0.02774,0.1483,0.0707,0.02209,0.007748,0.104,0.03918,0.2148,0.2199,
2.092,0.1607,0.09562,0.04972,0.02782,0.1477,0.07077,0.02246,0.007797,0.104,0.03897,0.215,0.2201,
2.098,0.1621,0.09694,0.04965,0.02786,0.1474,0.07072,0.0227,0.007783,0.1037,0.04194,0.2129,0.2184,
2.099,0.1807,0.09721,0.04965,0.02793,0.1471,0.07024,0.02272,0.008042,0.1044,0.04192,0.2122,0.2186,
2.101,0.1594,0.09726,0.04963,0.02806,0.1471,0.07018,0.0227,0.008162,0.1044,0.04251,0.2122,0.2177,
2.103,0.1619,0.09831,0.04986,0.02808,0.1472,0.06981,0.02258,0.008166,0.1053,0.04305,0.211,0.2167,
2.103,0.1645,0.09789,0.04974,0.02815,0.1468,0.06928,0.0227,0.008616,0.1047,0.04304,0.2119,0.2171,
2.078,0.1666,0.09803,0.04984,0.02823,0.1468,0.08439,0.007084,0.008744,0.1064,0.04319,0.21,0.2172,
2.079,0.1568,0.09816,0.04998,0.02831,0.1473,0.08342,0.007087,0.009129,0.1076,0.04276,0.209,0.2173,
2.078,0.1702,0.09811,0.05017,0.02829,0.1473,0.08357,0.00684,0.009119,0.1088,0.042,0.2093,0.2166,
2.078,0.1577,0.09793,0.05003,0.02839,0.1472,0.08258,0.006844,0.009632,0.1086,0.04181,0.2094,0.2177,
2.08,0.164,0.0956,0.05001,0.02842,0.1497,0.08208,0.00684,0.009879,0.1088,0.0433,0.2082,0.2172,
2.111,0.184,0.09528,0.04961,0.02834,0.15,0.08075,0.006975,0.02744,0.09126,0.04488,0.2069,0.2186,
2.117,0.1771,0.09542,0.04961,0.02835,0.1494,0.07962,0.006965,0.0274,0.09113,0.04969,0.2038,0.2185,
2.12,0.1769,0.09579,0.04996,0.02843,0.1495,0.07869,0.007088,0.02726,0.09109,0.05169,0.2027,0.2178,
2.117,0.177,0.09426,0.04993,0.02847,0.15,0.07729,0.007078,0.02722,0.09136,0.05122,0.2045,0.2188,
2.121,0.1757,0.09538,0.05008,0.02852,0.1498,0.07731,0.007079,0.02754,0.09107,0.05292,0.2028,0.2175,
2.122,0.1763,0.09376,0.04987,0.02857,0.1522,0.07632,0.007322,0.02725,0.09188,0.05456,0.2019,0.2164,
2.123,0.1789,0.09361,0.04986,0.02858,0.1524,0.07587,0.007321,0.02775,0.09229,0.05428,0.2022,0.2159,
2.122,0.1754,0.0935,0.04973,0.02867,0.1518,0.07504,0.007329,0.02778,0.09282,0.0539,0.2024,0.217,
2.121,0.1709,0.09151,0.04993,0.02879,0.1529,0.07499,0.00745,0.02763,0.09322,0.0534,0.2033,0.2168,
2.12,0.1802,0.09111,0.05014,0.02884,0.1526,0.07408,0.007444,0.02774,0.09331,0.05306,0.2041,0.2175,
2.118,0.1871,0.09017,0.05026,0.02891,0.1522,0.07357,0.007446,0.02787,0.09367,0.05261,0.2052,0.2181,
2.118,0.1792,0.08991,0.05045,0.02897,0.1514,0.07366,0.007455,0.02816,0.09479,0.05141,0.2055,0.2183,
2.117,0.1917,0.08884,0.05056,0.02906,0.1516,0.07298,0.007462,0.02831,0.09506,0.05117,0.2057,0.2193,
2.115,0.1984,0.08747,0.05051,0.02906,0.1519,0.07288,0.007452,0.02827,0.09596,0.05006,0.2074,0.219,
2.114,0.1833,0.08737,0.05053,0.02921,0.1515,0.0723,0.007454,0.02841,0.09627,0.04968,0.2075,0.2197,
2.117,0.1846,0.08732,0.05053,0.02926,0.1522,0.07176,0.007333,0.02856,0.09664,0.05161,0.2054,0.2195,
2.118,0.188,0.08714,0.05062,0.02938,0.1522,0.07146,0.007336,0.02857,0.09708,0.05194,0.2047,0.2196,
2.118,0.1856,0.08645,0.05073,0.02945,0.1526,0.07147,0.007495,0.02871,0.0968,0.05194,0.2048,0.2196,
2.117,0.1879,0.08545,0.05098,0.02943,0.1526,0.07134,0.007481,0.02903,0.09624,0.05185,0.2064,0.2192,
2.117,0.1915,0.08482,0.05133,0.02947,0.1528,0.07134,0.007481,0.02903,0.09676,0.05132,0.2064,0.2192,
2.117,0.1927,0.08406,0.05179,0.02952,0.1529,0.07135,0.007482,0.02942,0.09725,0.05049,0.2065,0.2192,
2.118,0.1928,0.08378,0.05198,0.02956,0.1528,0.07137,0.007485,0.02968,0.09702,0.05051,0.2065,0.2193,
2.118,0.1978,0.08425,0.05182,0.0293,0.1526,0.07079,0.007706,0.02956,0.09709,0.0508,0.2068,0.2193,
2.116,0.192,0.08411,0.05166,0.02939,0.1523,0.06977,0.007711,0.0297,0.09729,0.05056,0.2069,0.2205,
2.115,0.1902,0.08361,0.05173,0.02936,0.1517,0.06988,0.007615,0.02991,0.09751,0.04975,0.2087,0.2202,
2.118,0.2222,0.08389,0.05162,0.02949,0.1514,0.06946,0.00762,0.03006,0.09745,0.0516,0.2071,0.2204,
2.118,0.2173,0.08345,0.05154,0.02954,0.151,0.06944,0.008734,0.02894,0.09804,0.05098,0.208,0.2203,
