entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.109,0.1591,0.1,0.05108,0.02966,0.1558,0.08522,0.02252,0.007876,0.1034,0.03403,0.2055,0.205,
2.107,0.1575,0.09922,0.05113,0.02932,0.1535,0.08453,0.02258,0.007898,0.1037,0.03412,0.206,0.208,
2.106,0.1636,0.09725,0.0509,0.02942,0.1506,0.08417,0.0227,0.007937,0.1042,0.0343,0.2072,0.2113,
2.115,0.1654,0.1026,0.05095,0.02946,0.1486,0.08329,0.02271,0.007948,0.1045,0.03801,0.205,0.2069,
2.112,0.1663,0.1017,0.05087,0.02871,0.1464,0.08232,0.02278,0.007973,0.1048,0.03814,0.2067,0.2096,
2.118,0.1615,0.1053,0.05014,0.02872,0.1442,0.08257,0.0229,0.008013,0.1054,0.0411,0.205,0.2067,
2.117,0.1621,0.1048,0.05,0.02868,0.1425,0.08259,0.0229,0.008011,0.1054,0.04111,0.2072,0.2068,
2.114,0.1618,0.104,0.04995,0.0282,0.1417,0.08135,0.02292,0.008016,0.1055,0.04114,0.2084,0.2089,
2.113,0.1583,0.1029,0.04999,0.02821,0.1414,0.08078,0.02297,0.008029,0.1057,0.04122,0.2088,0.21,
2.113,0.158,0.1023,0.05005,0.02824,0.1411,0.08015,0.02299,0.008038,0.1058,0.04127,0.2091,0.211,
2.112,0.1653,0.1017,0.05006,0.02824,0.141,0.07954,0.02297,0.008039,0.1058,0.04128,0.2091,0.2122,
2.118,0.1533,0.1085,0.05009,0.02792,0.1406,0.07906,0.023,0.008049,0.106,0.04293,0.2078,0.206,
2.117,0.1599,0.1079,0.05009,0.02787,0.1406,0.07836,0.02301,0.008052,0.106,0.04295,0.2079,0.2072,
2.116,0.179,0.1074,0.04999,0.02786,0.1406,0.07793,0.02303,0.008059,0.1061,0.04299,0.2081,0.2079,
2.115,0.1576,0.1079,0.04998,0.02786,0.1407,0.0765,0.02303,0.00806,0.1062,0.043,0.2081,0.2087,
2.116,0.1493,0.1088,0.04992,0.02787,0.1405,0.07655,0.02305,0.008066,0.1062,0.04302,0.2083,0.2077,
2.114,0.1556,0.1081,0.04938,0.02786,0.1404,0.0761,0.02305,0.008067,0.1062,0.04325,0.2091,0.2085,
2.113,0.1553,0.1076,0.04934,0.02755,0.1402,0.07606,0.02304,0.008063,0.1062,0.04323,0.2101,0.2087,
2.112,0.1437,0.1071,0.04936,0.02718,0.1401,0.07612,0.02306,0.008069,0.1063,0.04326,0.2102,0.2092,
2.113,0.1384,0.1073,0.04937,0.02718,0.14,0.07509,0.02306,0.008071,0.1063,0.0441,0.2094,0.2101,
2.12,0.1475,0.1104,0.04934,0.02718,0.14,0.07511,0.02307,0.008073,0.1063,0.0475,0.2061,0.2068,
2.119,0.139,0.1103,0.04922,0.02697,0.1395,0.07507,0.02305,0.008068,0.1063,0.04748,0.207,0.207,
2.118,0.1465,0.1099,0.04909,0.027,0.1388,0.07515,0.02308,0.008077,0.1064,0.04753,0.2073,0.2078,
2.117,0.136,0.1094,0.049,0.02696,0.1385,0.07462,0.02304,0.008063,0.1062,0.04745,0.209,0.2078,
2.115,0.1378,0.1091,0.04893,0.02691,0.1379,0.07383,0.02297,0.008051,0.106,0.04737,0.2107,0.2082,
2.115,0.1326,0.1089,0.04896,0.02693,0.1375,0.07361,0.02299,0.008057,0.1061,0.04741,0.2109,0.2086,
2.119,0.1279,0.1101,0.04895,0.02692,0.137,0.07312,0.02299,0.008056,0.1061,0.05029,0.209,0.2074,
2.118,0.1278,0.11,0.04886,0.02692,0.137,0.07267,0.02299,0.008058,0.1061,0.05031,0.2091,0.2079,
2.116,0.142,0.1096,0.04877,0.02687,0.1365,0.07171,0.02296,0.008014,0.106,0.05024,0.2109,0.2085,
2.115,0.1366,0.1089,0.04878,0.02666,0.1364,0.07177,0.02298,0.00802,0.1061,0.05028,0.2111,0.2091,
2.115,0.1392,0.1081,0.0489,0.02669,0.1366,0.07072,0.02323,0.008444,0.1061,0.04956,0.2112,0.2105,
2.115,0.1394,0.1074,0.04892,0.02668,0.136,0.07038,0.02322,0.008957,0.1054,0.04922,0.2131,0.2108,
2.115,0.1413,0.1071,0.04902,0.02675,0.1358,0.06962,0.02323,0.009745,0.1058,0.04808,0.2132,0.2117,
2.119,0.1552,0.1078,0.04879,0.02686,0.1391,0.06913,0.02351,0.009752,0.1062,0.04924,0.2115,0.2082,
2.155,0.1808,0.1075,0.04871,0.0265,0.1389,0.06894,0.02336,0.03678,0.08085,0.04746,0.2124,0.2087,
2.16,0.1923,0.1082,0.04851,0.02666,0.1393,0.06861,0.02351,0.03668,0.08125,0.05006,0.2095,0.2077,
2.162,0.1779,0.1073,0.04878,0.02671,0.1395,0.06839,0.02336,0.03715,0.08174,0.05094,0.2077,0.2084,
2.162,0.1961,0.1069,0.04889,0.02673,0.1396,0.06841,0.0235,0.03793,0.08149,0.05032,0.2078,0.2085,
2.161,0.2154,0.1064,0.04918,0.02672,0.1394,0.06888,0.02296,0.03816,0.08174,0.0497,0.2086,0.2083,
2.161,0.2147,0.106,0.04918,0.02676,0.1392,0.06909,0.02281,0.03813,0.08234,0.04968,0.2087,0.2081,
2.166,0.19,0.1054,0.04915,0.02683,0.1387,0.06881,0.02294,0.04004,0.08161,0.05139,0.2067,0.2084,
2.167,0.1839,0.1051,0.04917,0.02689,0.1386,0.06884,0.02303,0.04158,0.08081,0.05066,0.2068,0.2085,
2.168,0.1828,0.1057,0.0494,0.02695,0.1387,0.06888,0.02317,0.04207,0.08037,0.05056,0.2069,0.2073,
2.168,0.1806,0.1045,0.04964,0.02707,0.1392,0.06891,0.02332,0.04196,0.08095,0.05005,0.207,0.2074,
2.167,0.1758,0.1039,0.04951,0.02734,0.1395,0.06874,0.02324,0.04193,0.08228,0.04862,0.2071,0.2079,
2.166,0.1781,0.1033,0.04953,0.02741,0.1399,0.06883,0.02315,0.04219,0.08364,0.04701,0.2071,0.2079,
2.168,0.1751,0.1001,0.0496,0.02749,0.1427,0.06835,0.0229,0.05036,0.07551,0.04703,0.2072,0.2088,
2.17,0.1632,0.1037,0.04952,0.02751,0.1425,0.06817,0.02288,0.05031,0.07518,0.04699,0.208,0.2052,
2.169,0.1703,0.1035,0.04953,0.02711,0.1424,0.06819,0.02289,0.05059,0.07671,0.04524,0.2081,0.2057,
2.168,0.1706,0.1025,0.0495,0.02712,0.1427,0.06816,0.02287,0.05104,0.07641,0.045,0.209,0.2056,
2.167,0.1704,0.1022,0.04948,0.02719,0.1428,0.06818,0.02288,0.05106,0.07791,0.04354,0.2091,0.2057,
2.169,0.1987,0.1015,0.04917,0.02727,0.143,0.06733,0.02274,0.05116,0.07908,0.04543,0.2068,0.2065,
2.168,0.1802,0.1014,0.04889,0.02731,0.1429,0.06712,0.02262,0.0512,0.07964,0.04494,0.2069,0.207,
2.171,0.1724,0.1006,0.04907,0.02738,0.1422,0.06704,0.0226,0.05127,0.07988,0.04697,0.2062,0.2068,
2.17,0.1786,0.1001,0.04946,0.02749,0.142,0.06817,0.02176,0.05102,0.08049,0.0464,0.2062,0.2069,
2.169,0.1825,0.09912,0.04952,0.02751,0.1424,0.06844,0.02151,0.05103,0.08104,0.04588,0.2063,0.2073,
2.169,0.1922,0.09867,0.04973,0.02757,0.1424,0.06846,0.02164,0.05105,0.08167,0.04515,0.2063,0.2073,
2.168,0.1807,0.09831,0.04945,0.02766,0.142,0.06852,0.02129,0.05117,0.08153,0.04514,0.2073,0.2076,
2.167,0.1999,0.09769,0.04947,0.02775,0.142,0.0687,0.02118,0.05121,0.08296,0.0438,0.2075,0.2077,
2.165,0.1945,0.09737,0.04957,0.0278,0.1419,0.06846,0.02118,0.05097,0.08423,0.04259,0.2076,0.2084,
2.165,0.1971,0.09683,0.04976,0.02782,0.1416,0.06814,0.02143,0.05091,0.08441,0.04209,0.2085,0.2085,
2.163,0.1878,0.09579,0.04966,0.02793,0.1419,0.06834,0.02132,0.05123,0.08482,0.04114,0.2094,0.2084,
2.17,0.2096,0.09729,0.04971,0.02796,0.1418,0.06835,0.02158,0.05111,0.0847,0.04411,0.2065,0.2069,
2.168,0.2063,0.09642,0.04979,0.02796,0.1421,0.06767,0.0217,0.05107,0.08487,0.04372,0.2074,0.2074,
2.167,0.203,0.09589,0.04977,0.02805,0.1422,0.06731,0.02184,0.05096,0.08597,0.04268,0.2075,0.2078,
2.166,0.2109,0.0951,0.05003,0.02812,0.1419,0.06712,0.02185,0.05107,0.08656,0.04178,0.2084,0.208,
2.164,0.1946,0.09463,0.05007,0.02809,0.1414,0.06664,0.02182,0.05145,0.08619,0.04147,0.2102,0.208,
2.163,0.1978,0.09376,0.05021,0.02809,0.1406,0.06662,0.02177,0.05173,0.0857,0.04115,0.2128,0.2076,
2.166,0.1721,0.09731,0.05023,0.02814,0.1404,0.06672,0.02163,0.0524,0.08497,0.04152,0.2134,0.2033,
2.159,0.2008,0.0964,0.05026,0.02825,0.1404,0.06626,0.0578,0.01631,0.08638,0.04025,0.2137,0.204,
2.158,0.2042,0.09581,0.0504,0.02809,0.1402,0.06593,0.05798,0.01632,0.08655,0.04004,0.2138,0.2049,
2.16,0.1907,0.09524,0.05079,0.02815,0.14,0.0653,0.05775,0.01685,0.0865,0.04109,0.2125,0.2059,
2.159,0.1932,0.09452,0.05071,0.02815,0.1396,0.06493,0.05766,0.01722,0.08663,0.04037,0.2143,0.2059,
2.159,0.2127,0.0944,0.05083,0.02823,0.1393,0.06496,0.05779,0.01739,0.08696,0.03984,0.2144,0.2059,
2.171,0.2651,0.0936,0.05092,0.02825,0.1388,0.06442,0.05777,0.07552,0.02855,0.03979,0.2162,0.2062,
2.173,0.2151,0.09321,0.05108,0.02833,0.1384,0.06436,0.05799,0.07551,0.03085,0.03836,0.2159,0.206,
2.172,0.2247,0.09286,0.05094,0.02835,0.1378,0.06426,0.05807,0.07567,0.0309,0.03777,0.2177,0.2057,
2.177,0.1939,0.09238,0.05113,0.02835,0.1377,0.06392,0.05802,0.07533,0.03233,0.04001,0.2148,0.206,
