entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.052,0.2279,0.2993,0.07109,0.05369,0.0981,0.04271,0.03087,0.024,0.0267,0.02745,0.162,0.1641,
2.056,0.2356,0.2952,0.07136,0.05388,0.09752,0.04286,0.03098,0.02408,0.02679,0.02754,0.165,0.1648,
2.058,0.2346,0.2929,0.07164,0.05408,0.09663,0.04301,0.03109,0.02417,0.02689,0.02763,0.1665,0.1654,
2.058,0.2357,0.2919,0.07173,0.05414,0.09612,0.04264,0.03102,0.02419,0.02692,0.02766,0.1676,0.1661,
2.055,0.2321,0.2922,0.07169,0.05412,0.09315,0.04177,0.03087,0.02424,0.02699,0.02772,0.1689,0.1684,
2.052,0.2372,0.2927,0.07184,0.05422,0.09132,0.04027,0.03092,0.02429,0.02704,0.02777,0.1693,0.1703,
2.051,0.2436,0.293,0.07166,0.05418,0.0906,0.04032,0.03097,0.02432,0.02707,0.0278,0.1695,0.1706,
2.051,0.2433,0.2932,0.07171,0.05421,0.09002,0.04034,0.03098,0.02433,0.02709,0.02781,0.1696,0.1707,
2.047,0.2453,0.2928,0.07161,0.05413,0.08958,0.03771,0.03094,0.02429,0.02705,0.02776,0.1711,0.173,
2.046,0.2448,0.2929,0.07163,0.05415,0.0893,0.03771,0.03095,0.0243,0.02705,0.02777,0.1712,0.1731,
2.046,0.2455,0.2928,0.0716,0.05412,0.08894,0.03768,0.03093,0.02428,0.02704,0.02775,0.1719,0.173,
2.042,0.2454,0.2928,0.0716,0.05267,0.08894,0.03635,0.03093,0.02428,0.02704,0.02775,0.1719,0.1758,
2.042,0.2447,0.2928,0.0716,0.05267,0.08894,0.03635,0.03093,0.02428,0.02704,0.02775,0.1719,0.1758,
2.042,0.2454,0.2925,0.07153,0.05263,0.08886,0.03631,0.0309,0.02426,0.02701,0.02772,0.1726,0.1756,
2.041,0.2515,0.2923,0.07147,0.05258,0.08878,0.03576,0.03088,0.02424,0.02699,0.0277,0.1733,0.176,
2.041,0.241,0.292,0.07141,0.05254,0.08871,0.03573,0.03085,0.02422,0.02697,0.02767,0.1741,0.1758,
2.04,0.2421,0.2915,0.07129,0.05245,0.08855,0.03567,0.0308,0.02418,0.02692,0.02763,0.1755,0.1755,
2.04,0.2418,0.2915,0.07129,0.05245,0.08855,0.03567,0.0308,0.02418,0.02692,0.02763,0.1755,0.1755,
2.04,0.2427,0.2915,0.07129,0.05245,0.08855,0.03567,0.0308,0.02418,0.02692,0.02763,0.1755,0.1755,
2.039,0.2496,0.2915,0.07129,0.0512,0.08855,0.03567,0.0308,0.02418,0.02692,0.02763,0.1755,0.1768,
2.037,0.2522,0.2912,0.07127,0.04984,0.08822,0.03565,0.03079,0.02417,0.02691,0.02761,0.1763,0.178,
2.037,0.2449,0.2913,0.07129,0.04986,0.08795,0.03564,0.0308,0.02418,0.02692,0.02762,0.1764,0.1781,
2.037,0.2463,0.2913,0.07129,0.04986,0.08795,0.03564,0.0308,0.02418,0.02692,0.02762,0.1764,0.1781,
2.036,0.2463,0.291,0.07123,0.04982,0.08787,0.03561,0.03077,0.02416,0.0269,0.0276,0.1771,0.1779,
2.036,0.2478,0.2911,0.07125,0.04983,0.08758,0.03562,0.03078,0.02416,0.0269,0.0276,0.1772,0.178,
2.036,0.247,0.2911,0.07125,0.04983,0.08758,0.03562,0.03078,0.02416,0.0269,0.0276,0.1772,0.178,
2.033,0.248,0.2909,0.07119,0.04873,0.0875,0.03472,0.03075,0.02414,0.02688,0.02757,0.1779,0.1797,
2.033,0.2536,0.2909,0.07122,0.04862,0.08705,0.03475,0.03079,0.02417,0.02691,0.0276,0.1781,0.1799,
2.033,0.2411,0.2909,0.07122,0.04862,0.08705,0.03475,0.03079,0.02417,0.02691,0.0276,0.1781,0.1799,
2.033,0.2421,0.2906,0.07116,0.04858,0.08698,0.03472,0.03076,0.02415,0.02688,0.02758,0.1788,0.1798,
2.033,0.2464,0.2907,0.07118,0.04859,0.08668,0.03473,0.03077,0.02415,0.02689,0.02758,0.1789,0.1798,
2.033,0.2467,0.2906,0.07118,0.04867,0.08668,0.03495,0.03055,0.02457,0.02647,0.02758,0.1789,0.1798,
2.036,0.2526,0.2881,0.07115,0.04889,0.08903,0.0353,0.0302,0.02457,0.02752,0.02654,0.1789,0.1798,
2.036,0.2597,0.288,0.07102,0.0491,0.08903,0.0353,0.0302,0.02457,0.02752,0.02654,0.1789,0.1798,
2.038,0.2568,0.2866,0.07109,0.04914,0.0903,0.0353,0.0302,0.02535,0.02674,0.02654,0.1789,0.1798,
2.037,0.26,0.2857,0.0709,0.04917,0.09006,0.03521,0.03012,0.02528,0.02887,0.02426,0.1811,0.1793,
