R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,440.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,410.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.3E-5,0.031,0.031,0.0,390.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.031,0.031,0.0,360.0,8.6,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.4E-5,0.031,0.031,0.0,340.0,8.6,0.0,0.0,0.0,2.2E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.2E-5,0.031,0.031,0.0,330.0,8.5,0.0,0.0,0.0,2.3E7,1.0,7.0E8,
2.2E-37,0.03,2300.0,15000.0,3100.0,5200000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,5200000.0,0.78,0.054,0.054,0.0,350.0,12.0,0.0,0.0,0.0,2.2E7,1.0,7.1E8,
9.5E-38,0.013,2300.0,2300.0,3100.0,4700000.0,3900.0,1500.0,2000.0,230.0,2500.0,0.18,4800000.0,3.9E-5,0.044,0.044,0.0,350.0,12.0,0.0,0.0,0.0,2.1E7,1.0,7.1E8,
9.0E-38,0.013,2300.0,2200.0,3100.0,4200000.0,3800.0,1500.0,2000.0,230.0,2400.0,0.18,4200000.0,4.2E-5,0.041,0.041,0.0,330.0,11.0,0.0,0.0,0.0,2.0E7,1.0,7.1E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,4.6E-5,0.039,0.039,0.0,300.0,10.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,4.9E-5,0.039,0.039,0.0,300.0,10.0,0.0,0.0,0.0,1.8E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,4.6E-5,0.039,0.039,0.0,300.0,10.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,4.1E-5,0.039,0.039,0.0,300.0,10.0,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,3.5E-5,0.039,0.039,0.0,300.0,10.0,0.0,0.0,0.0,2.1E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.9E-5,0.039,0.039,0.0,300.0,10.0,0.0,0.0,0.0,2.2E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.4E-5,0.039,0.039,0.0,290.0,10.0,0.0,0.0,0.0,2.4E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.0E-5,0.039,0.039,0.0,290.0,10.0,0.0,0.0,0.0,2.5E7,1.0,7.0E8,
8.5E-38,0.012,2300.0,2200.0,3000.0,3799999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.7E-5,0.039,0.039,0.0,290.0,10.0,0.0,0.0,0.0,2.7E7,1.0,7.0E8,
