entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.098,0.1605,0.09588,0.05086,0.02977,0.1554,0.08507,0.02261,0.007908,0.1038,0.0294,0.209,0.2103,
2.1,0.1777,0.09923,0.0507,0.02951,0.155,0.08482,0.02263,0.007915,0.1039,0.02985,0.2088,0.2076,
2.104,0.1591,0.1003,0.0506,0.02952,0.154,0.0844,0.02267,0.00793,0.1041,0.03158,0.2085,0.2064,
2.103,0.1636,0.0994,0.05064,0.02953,0.1529,0.08404,0.02269,0.007937,0.1042,0.03161,0.2098,0.2073,
2.106,0.1612,0.1004,0.05046,0.02956,0.1516,0.08337,0.02274,0.007918,0.1045,0.03333,0.2087,0.2075,
2.103,0.1769,0.09995,0.05053,0.02882,0.1503,0.08288,0.02278,0.007929,0.1046,0.03339,0.209,0.2098,
2.102,0.183,0.09991,0.05052,0.02883,0.1501,0.0818,0.02279,0.007931,0.1047,0.0334,0.2091,0.211,
2.102,0.1692,0.09975,0.05051,0.02889,0.1482,0.08145,0.02285,0.007952,0.105,0.0335,0.2097,0.2122,
2.101,0.1765,0.1,0.05038,0.029,0.1452,0.08062,0.02294,0.007983,0.1054,0.03363,0.2106,0.2142,
2.105,0.1699,0.1021,0.05008,0.02913,0.1428,0.0807,0.02306,0.008021,0.106,0.03492,0.2105,0.2127,
2.112,0.1715,0.1075,0.05006,0.02911,0.1426,0.07929,0.023,0.008024,0.106,0.03763,0.2079,0.2089,
2.11,0.1679,0.1066,0.04992,0.02901,0.1424,0.07872,0.02299,0.008021,0.1059,0.03761,0.2089,0.2099,
2.112,0.1673,0.1087,0.04991,0.029,0.1422,0.07776,0.02301,0.008028,0.106,0.03821,0.2085,0.2086,
2.111,0.1663,0.1088,0.04994,0.02902,0.1417,0.07753,0.02303,0.008033,0.1061,0.03824,0.2086,0.209,
2.111,0.1644,0.1086,0.04983,0.02904,0.1417,0.07706,0.02304,0.008036,0.1062,0.03826,0.2087,0.2096,
2.11,0.16,0.108,0.0498,0.02902,0.1414,0.07701,0.02302,0.008032,0.1061,0.03823,0.2096,0.2098,
2.11,0.1649,0.1097,0.04962,0.02869,0.1409,0.07596,0.02299,0.008019,0.1059,0.03924,0.2103,0.2087,
2.109,0.1623,0.1095,0.04952,0.02868,0.1402,0.07499,0.02298,0.008018,0.1059,0.03923,0.2113,0.2096,
2.108,0.1803,0.1095,0.04952,0.02868,0.1402,0.07375,0.02298,0.008018,0.1059,0.03923,0.2113,0.2108,
2.105,0.1556,0.1088,0.04922,0.02863,0.14,0.07236,0.02298,0.008015,0.1059,0.03922,0.2123,0.2126,
