R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.4E-5,0.031,0.031,0.0,490.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,480.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,470.0,8.5,0.0,0.0,0.0,1.8E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,4.1E-5,0.031,0.031,0.0,420.0,8.5,0.0,0.0,0.0,1.8E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,410.0,8.5,0.0,0.0,0.0,1.8E7,1.0,7.0E8,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.4E-5,0.031,0.031,0.0,390.0,8.5,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,2.8E-5,0.031,0.031,0.0,360.0,8.5,0.0,0.0,0.0,2.0E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,3.2E-5,0.031,0.031,0.0,340.0,8.5,0.0,0.0,0.0,2.0E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,3.2E-5,0.031,0.031,0.0,320.0,8.5,0.0,0.0,0.0,2.0E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,2.9E-5,0.031,0.031,0.0,300.0,8.5,0.0,0.0,0.0,2.0E7,1.0,6.9E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2000.0,240.0,2500.0,0.18,3699999.9999999995,3.1E-5,0.031,0.031,0.0,280.0,8.4,0.0,4.0E-18,2.9999999999999997E-29,1.9E7,1.0,6.8E8,
3.6E-36,0.37,9000.0,130000.0,120000.0,5100000.0,28000.0,3200.0,2000.0,240.0,2500.0,0.19,5400000.0,2.3E-4,0.18,0.18,0.0,420.0,54.0,0.0,1.2E-16,1.5E-22,1.9E7,1.0,7.1E8,
1.7E-37,0.017,1400.0,4800.0,2100.0,5000000.0,140.0,3200.0,2000.0,240.0,2500.0,0.19,5000000.0,8.6E-6,0.047,0.047,0.0,420.0,3.1,0.0,1.7E-16,4.8E-24,1.9E7,1.0,7.0E8,
1.6E-37,0.017,1400.0,4800.0,2100.0,4400000.0,140.0,3200.0,2000.0,240.0,2500.0,0.19,4400000.0,1.4E-5,0.043,0.043,0.0,420.0,2.9,0.0,2.0E-16,2.5E-24,1.8E7,1.0,7.0E8,
1.6E-37,0.017,1400.0,4800.0,2100.0,4300000.0,140.0,3200.0,2000.0,240.0,2500.0,0.19,4400000.0,1.5E-5,0.043,0.043,0.0,420.0,2.8,0.0,2.5E-16,1.0999999999999998E-24,1.8E7,1.0,7.0E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3899999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3999999.9999999995,1.5E-5,0.041,0.041,0.0,420.0,2.7,0.0,3.1E-16,6.0E-25,1.7E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,1.5E-5,0.04,0.04,0.0,410.0,2.6,0.0,5.2E-16,2.1999999999999997E-25,1.7E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.5E-5,0.04,0.04,0.0,410.0,2.6,0.0,9.5E-16,7.9E-26,1.7E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,1.4E-5,0.04,0.04,0.0,400.0,2.6,0.0,1.6E-15,4.3E-26,1.7E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,1.2E-5,0.04,0.04,0.0,400.0,2.6,0.0,2.4E-15,3.8E-26,1.8E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,9.6E-6,0.04,0.04,0.0,380.0,2.6,0.0,3.3E-15,4.2E-26,2.0E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,7.9E-6,0.04,0.04,0.0,380.0,2.6,0.0,4.4E-15,4.7E-26,2.1E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,6.5E-6,0.04,0.04,0.0,380.0,2.6,0.0,5.7E-15,5.1E-26,2.3E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,5.4E-6,0.04,0.04,0.0,380.0,2.6,0.0,7.1E-15,5.4E-26,2.4E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.18,3799999.9999999995,4.5E-6,0.04,0.04,0.0,370.0,2.6,0.0,8.6E-15,5.6E-26,2.6E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,5.6E-6,0.04,0.04,0.0,370.0,2.6,0.0,1.2E-14,7.5E-26,2.4E7,1.0,6.9E8,
1.6E-37,0.016,1400.0,4800.0,2100.0,3799999.9999999995,140.0,3200.0,2000.0,240.0,2500.0,0.19,3799999.9999999995,6.0E-6,0.04,0.04,0.0,370.0,2.6,0.0,1.7E-14,1.0999999999999999E-25,2.3E7,1.0,6.9E8,
