albuminEr,albuminPm,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,albuminRabF,albuminRabG,albuminRabH,albuminRabI,cholEr,cholPm,cholRabA,cholRabB,cholRabC,cholRabD,cholRabE,cholRabF,cholRabG,cholRabH,cholRabI,LEr,LPm,LRabA,LRabB,LRabC,LRabD,LRabE,LRabF,LRabG,LRabH,LRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,protonCy,protonEr,protonPm,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,protonRabF,protonRabG,protonRabH,protonRabI,RaEr,RaPm,RaRabA,RaRabB,RaRabC,RaRabD,RaRabE,RaRabF,RaRabG,RaRabH,RaRabI,RmEr,RmPm,RmRabA,RmRabB,RmRabC,RmRabD,RmRabE,RmRabF,RmRabG,RmRabH,RmRabI,RrEr,RrPm,RrRabA,RrRabB,RrRabC,RrRabD,RrRabE,RrRabF,RrRabG,RrRabH,RrRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfEr,TfPm,TfRabA,TfRabB,TfRabC,TfRabD,TfRabE,TfRabF,TfRabG,TfRabH,TfRabI,vATPaseEr,vATPasePm,vATPaseRabA,vATPaseRabB,vATPaseRabC,vATPaseRabD,vATPaseRabE,vATPaseRabF,vATPaseRabG,vATPaseRabH,vATPaseRabI,
0.0,4.79863954981513E9,1360450.18487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79770318912518E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296810.87482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.61339,16.87584,1.88121,383.08402,6.41795,7.37067,0.04082,0.0,0.0,1.0E-4,88.35081,30217.2265,11206.05835,17159.03688,8858.77891,2623011.99324,10468.97089,11206.02908,2061.60836,2114.73982,586.20928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325611.81662,74388.18338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325611.81662,74388.18338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209864.35193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190135.64807,
0.0,4.79863954981513E9,1360450.18487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7978037200901E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196279.9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55115,16.81633,1.82964,380.31552,6.37649,7.59836,0.01359,0.0,0.0,1.0E-4,92.35195,33257.9518,11182.07032,17160.82915,8813.6713,2620704.16013,10558.47612,11181.67337,2051.88656,2111.99357,584.95441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325611.81662,74388.18338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325611.81662,74388.18338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222405.73328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177594.26672,
0.0,4.79672227570813E9,3277724.29187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7978059888196E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117246.11874,2076765.06165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46683,16.9893,1.87004,380.31552,6.11888,7.70521,0.0353,0.0,0.0,1.0E-4,95.10021,35466.20689,11109.3605,17217.38658,8800.1466,2620696.73997,10343.29539,11365.03076,2060.05563,2109.59856,584.60115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,159618.73515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,159618.73515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222909.95408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11272.79819,165817.24772,
0.0,4.79674740132606E9,3227473.05601,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79786783078227E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118942.59974,2013226.61799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04877,18.40737,1.87004,380.31552,6.11888,7.70521,0.0353,0.0,0.0,1.0E-4,161.46438,37599.86149,10979.98903,17355.5959,8772.32346,2620404.36292,10300.39008,11365.03076,2060.05563,2139.90783,487.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231659.85909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11272.79819,157067.34272,
0.0,4.79674740132606E9,3227473.05601,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79675927145911E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118844.52631,3121884.01458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04877,18.40737,1.87004,380.31552,6.11888,7.70521,0.0353,0.0,0.0,1.0E-4,165.61746,40194.08507,10911.86218,17355.5959,8772.32346,2620393.49502,10300.39008,11365.03076,2060.05563,2138.15566,533.82426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136825.49611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11272.79819,251901.70569,
0.0,4.79674740132606E9,3227473.05601,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7968048237148E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118844.52631,3076331.75889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04877,18.40737,1.87004,380.31552,6.11888,7.70521,0.0353,0.0,0.0,1.0E-4,177.8409,41874.07452,10911.86218,17353.32555,8772.32346,2620114.05973,10317.04888,11348.37197,2060.05563,2138.15566,525.58654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142420.28229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11272.79819,246306.91952,
0.0,4.79674740132606E9,3227473.05601,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79633342306944E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266040.56898,3400536.36159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23102,17.65936,1.78103,376.57984,5.796,8.68332,0.01553,0.0,0.0,1.0E-4,193.10846,44127.48576,10943.84161,17329.7333,8732.74313,2617807.7821,10152.87645,11539.40294,2052.52639,2143.3761,527.81018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100869.79255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21481.07332,277649.13413,
0.0,4.79674740132606E9,3227473.05601,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79592746562997E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266040.56898,3806493.80105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38814,17.35881,1.85487,376.57984,5.83008,8.69452,0.03983,0.0,0.0,1.0E-4,216.73782,46540.30676,10959.67113,17194.51009,8746.29541,2617507.95862,10130.56287,11637.96575,2060.77261,2143.3761,525.60147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068182.83623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21481.07332,310336.09045,
0.0,4.79674740132606E9,3227473.05601,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79596317900426E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266040.56898,3770780.42676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79128,16.40501,2.21221,376.57984,8.0234,8.69452,0.03983,0.0,0.0,1.0E-4,221.9473,48497.33018,10952.54644,16844.58851,8683.95391,2617483.52602,10549.95063,11637.96575,2060.77261,2143.3761,520.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073073.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21481.07332,305445.27968,
0.0,4.79674740132606E9,3227473.05601,25125.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79554469279082E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266040.56898,4189266.64021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42107,16.23386,0.7951,371.21505,5.64669,25.99014,0.04649,0.0,0.0,1.0E-4,252.25245,50123.7204,7959.90978,16728.42066,8335.48199,2612892.49049,10386.45863,15236.05267,2059.13823,2143.3761,515.78442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240381.26485,152078.91278,7539.82237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047251.38048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21481.07332,331267.54619,
