entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1683,0.09806,0.05136,0.02968,0.1564,0.08511,0.02249,0.007866,0.1032,0.02924,0.2079,0.2087,
2.098,0.1816,0.09615,0.05094,0.0298,0.154,0.08454,0.02264,0.007917,0.104,0.02945,0.2093,0.2113,
2.109,0.1639,0.1008,0.05118,0.02993,0.1514,0.08459,0.02277,0.007963,0.1046,0.03324,0.2069,0.2067,
2.108,0.1633,0.09881,0.05072,0.03008,0.15,0.08433,0.0229,0.008004,0.1052,0.03342,0.2081,0.2085,
2.107,0.1667,0.09872,0.05084,0.03019,0.1473,0.08408,0.02298,0.008033,0.1056,0.03355,0.2089,0.2099,
2.104,0.1615,0.09767,0.05026,0.03024,0.1449,0.08271,0.02304,0.008054,0.1059,0.03364,0.2116,0.2121,
2.103,0.1666,0.09702,0.05019,0.03025,0.1447,0.08151,0.02306,0.008057,0.1059,0.03366,0.2117,0.214,
2.104,0.1856,0.09897,0.04984,0.03024,0.1444,0.08093,0.02309,0.008067,0.1061,0.03393,0.2129,0.2116,
2.103,0.1707,0.09836,0.04995,0.0299,0.1431,0.08079,0.02315,0.008083,0.1064,0.03402,0.2134,0.2129,
2.1,0.1666,0.09749,0.04963,0.02972,0.1421,0.07997,0.02316,0.008087,0.1064,0.03404,0.2146,0.2148,
2.1,0.1626,0.09741,0.04962,0.02976,0.1411,0.07966,0.02319,0.008097,0.1066,0.03409,0.215,0.2155,
2.098,0.1678,0.09692,0.04962,0.02977,0.141,0.07868,0.0232,0.008097,0.1066,0.03409,0.215,0.217,
2.096,0.1565,0.09596,0.04948,0.02942,0.1408,0.07828,0.02318,0.008093,0.1066,0.03407,0.216,0.2182,
2.106,0.156,0.09986,0.04948,0.02943,0.1408,0.07781,0.02316,0.008095,0.1066,0.03807,0.212,0.2148,
2.109,0.1572,0.1053,0.04944,0.0294,0.1406,0.07697,0.02314,0.00809,0.1065,0.0383,0.2127,0.2096,
2.112,0.1692,0.1087,0.04945,0.02942,0.1403,0.07704,0.02316,0.008097,0.1066,0.03883,0.2124,0.2061,
2.116,0.162,0.108,0.04928,0.02943,0.1404,0.07632,0.02315,0.008105,0.1067,0.04187,0.2096,0.2071,
2.116,0.1629,0.1079,0.04928,0.02944,0.1403,0.07509,0.02316,0.008107,0.1067,0.04301,0.2085,0.2084,
2.118,0.1585,0.1076,0.04909,0.02943,0.1399,0.07509,0.02316,0.008106,0.1067,0.04417,0.2084,0.2084,
