R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,470.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.0E-5,0.033,0.033,0.0,440.0,8.8,0.0,0.0,0.0,0.0,1.9E7,1.0,7.4E8,
1.1E-39,0.014,1900.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.2E-5,0.033,0.033,0.0,390.0,8.8,0.0,8.0E-27,1.2E-37,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7200.0,2700.0,0.16,3899999.9999999995,0.0,4.2E-5,0.033,0.033,0.0,370.0,8.7,0.0,2.9E-26,7.7E-37,0.0,1.9E7,1.0,7.2E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3899999.9999999995,0.0,4.7E-5,0.033,0.033,0.0,350.0,8.7,0.0,6.1E-26,2.1000000000000002E-36,0.0,1.8E7,1.0,7.1E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,5.0E-5,0.033,0.033,0.0,340.0,8.6,0.0,1.5E-25,5.8E-36,0.0,1.7E7,1.0,7.1E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,4.8E-5,0.033,0.033,0.0,320.0,8.6,0.0,3.4E-25,1.4E-35,0.0,1.7E7,1.0,7.1E8,
6.2E-40,0.0057,1700.0,4100.0,240.0,4800000.0,3400.0,3700.0,1100.0,7100.0,2600.0,0.15,4800000.0,0.0,9.0E-6,0.036,0.036,0.0,370.0,3.9,0.0,5.6999999999999995E-25,9.300000000000001E-36,0.0,1.7E7,1.0,7.1E8,
5.7E-40,0.0053,1700.0,4000.0,240.0,4200000.0,3300.0,3700.0,1100.0,7000.0,2600.0,0.15,4200000.0,0.0,2.1E-5,0.033,0.033,0.0,360.0,3.4,0.0,6.8E-25,1.1999999999999999E-35,0.0,1.7E7,1.0,7.1E8,
5.5E-40,0.0051,1700.0,3900.0,230.0,3999999.9999999995,3300.0,3600.0,1100.0,6900.0,2500.0,0.15,3999999.9999999995,0.0,2.1E-5,0.031,0.031,0.0,350.0,3.2,0.0,1.2E-24,2.2E-35,0.0,1.6E7,1.0,7.1E8,
3.6E-40,0.0044,2300.0,2500.0,230.0,4700000.0,3300.0,3600.0,1100.0,6900.0,2500.0,0.15,4700000.0,0.0,5.9E-6,0.028,0.028,0.0,370.0,6.4,0.0,2.9E-24,1.5E-32,0.0,1.6E7,1.0,7.2E8,
3.3E-40,0.0041,2300.0,2400.0,230.0,4200000.0,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,4200000.0,0.0,4.1E-5,0.026,0.026,0.0,370.0,5.8,0.0,3.7E-24,9.5E-33,0.0,1.6E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,3.8E-5,0.025,0.025,0.0,370.0,5.3,0.0,6.199999999999999E-24,5.0E-33,0.0,1.6E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,3.7E-5,0.025,0.025,0.0,370.0,5.3,0.0,1.5E-23,1.9E-33,0.0,1.6E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,3.2E-5,0.025,0.025,0.0,370.0,5.3,0.0,2.8000000000000003E-23,1.3000000000000001E-33,0.0,1.7E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,2.7E-5,0.025,0.025,0.0,360.0,5.3,0.0,4.6E-23,1.5E-33,0.0,1.8E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,2.2E-5,0.025,0.025,0.0,360.0,5.3,0.0,6.900000000000001E-23,1.8E-33,0.0,1.9E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.8E-5,0.025,0.025,0.0,360.0,5.3,0.0,9.5E-23,2.1000000000000003E-33,0.0,2.1E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.5E-5,0.025,0.025,0.0,350.0,5.3,0.0,1.2E-22,2.4E-33,0.0,2.2E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.2E-5,0.025,0.025,0.0,350.0,5.3,0.0,1.6E-22,2.6000000000000003E-33,0.0,2.4E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.0E-5,0.025,0.025,0.0,350.0,5.3,0.0,1.9999999999999999E-22,2.7E-33,0.0,2.6E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.2E-5,0.025,0.025,0.0,350.0,5.3,0.0,2.4E-22,3.3E-33,0.0,2.4E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.3E-5,0.025,0.025,0.0,350.0,5.3,0.0,3.0E-22,4.5E-33,0.0,2.3E7,1.0,7.1E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.3E-5,0.025,0.025,0.0,350.0,5.3,0.0,3.7999999999999998E-22,5.7E-33,0.0,2.4E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.4E-5,0.025,0.025,0.0,340.0,5.3,0.0,4.5E-22,7.4E-33,0.0,2.2E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.5E-5,0.025,0.025,0.0,340.0,5.3,0.0,5.499999999999999E-22,9.900000000000001E-33,0.0,2.2E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.5E-5,0.025,0.025,0.0,330.0,5.3,0.0,6.699999999999999E-22,1.2E-32,0.0,2.2E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.3E-5,0.025,0.025,0.0,330.0,5.3,0.0,8.099999999999999E-22,1.4E-32,0.0,2.3E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,1.1E-5,0.025,0.025,0.0,330.0,5.3,0.0,9.699999999999999E-22,1.5E-32,0.0,2.4E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,9.8E-6,0.025,0.025,0.0,320.0,5.3,0.0,1.1E-21,1.6E-32,0.0,2.6E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,8.4E-6,0.025,0.025,0.0,320.0,5.3,0.0,1.3E-21,1.6E-32,0.0,2.7E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,7.2E-6,0.025,0.025,0.0,320.0,5.3,0.0,1.6E-21,1.6E-32,0.0,2.9E7,1.0,7.0E8,
3.1E-40,0.0039,2200.0,2400.0,230.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3799999.9999999995,0.0,7.7E-6,0.025,0.025,0.0,320.0,5.3,0.0,1.8E-21,1.7000000000000002E-32,0.0,2.8E7,1.0,7.0E8,
