tick 1.0
endosome0m,initOrgProp,area,37699.11184,volume,552920.307,xcoor,0.0,ycoor,0.0,
endosome0m,initRabContent,RabD,37699.11184
endosome0m,initMembraneContent,exCxEn,5.1E-4,R-TfaEn,2.26E-41,oMHCIEn,0.015304179,membraneMarker,0.0,cMHCIEn,8.85E-8,pepMHCIEn,0.0,REn,3.65E-5,imCxEn,5.1E-4
endosome0m,initSolubleContent,mvb,2.0,protonEn,13397.13687,pepEn,0.0,TfaEn,9.34E-5,solubleMarker,0.0
endosome1U,initOrgProp,area,10379.11618,volume,86032.9084,xcoor,0.0,ycoor,0.0,
endosome1U,initRabContent,RabB,10379.11618
endosome1U,initMembraneContent,exCxEn,0.005386886,R-TfaEn,3.14E-39,oMHCIEn,6.41E-4,membraneMarker,0.0,cMHCIEn,1.073885635,pepMHCIEn,0.0,REn,0.009437533,imCxEn,0.005386886
endosome1U,initSolubleContent,mvb,0.0,protonEn,38.63574454,pepEn,0.0,TfaEn,9.03E-6,solubleMarker,0.0
endosome2C,initOrgProp,area,38628.72278,volume,641748.5276,xcoor,0.0,ycoor,0.0,
endosome2C,initRabContent,RabI,38628.72278
endosome2C,initMembraneContent,exCxEn,0.0,R-TfaEn,0.0,oMHCIEn,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,REn,0.0,imCxEn,0.0
endosome2C,initSolubleContent,protonEn,53.61494491,pepEn,0.0,TfaEn,0.0
endosome3D,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,0.0,ycoor,0.0,
endosome3D,initRabContent,RabI,1507.964474,RabH,6031.857895
endosome3D,initMembraneContent,exCxEn,2.0E-5,R-TfaEn,8.02E-51,oMHCIEn,3.06E-13,membraneMarker,0.0,cMHCIEn,7.34E-7,pepMHCIEn,0.0,REn,3.22E-9,imCxEn,2.0E-5
endosome3D,initSolubleContent,mvb,0.0,protonEn,5.016072919,pepEn,0.0,TfaEn,1.26E-9,solubleMarker,0.0
endosome4e,initOrgProp,area,39276.98096,volume,685772.0899,xcoor,0.0,ycoor,0.0,
endosome4e,initRabContent,RabA,4942.687052,RabB,26583.44096,RabC,7750.852945
endosome4e,initMembraneContent,exCxEn,0.015968096,R-TfaEn,1.28E-38,oMHCIEn,0.009697487,membraneMarker,0.0,cMHCIEn,0.954454203,pepMHCIEn,0.0,REn,0.023611318,imCxEn,0.015968096
endosome4e,initSolubleContent,mvb,5.0,protonEn,483.2841649,pepEn,0.0,TfaEn,5.46E-5,solubleMarker,0.0
endosome5E,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,0.0,ycoor,0.0,
endosome5E,initRabContent,RabA,6464.455203,RabB,1075.367165
endosome5E,initMembraneContent,exCxEn,2.69E-5,R-TfaEn,2.14E-42,oMHCIEn,2.2E-5,membraneMarker,0.0,cMHCIEn,0.006376888,pepMHCIEn,0.0,REn,4.57E-5,imCxEn,2.69E-5
endosome5E,initSolubleContent,mvb,0.0,protonEn,29.96174613,pepEn,0.0,TfaEn,2.47E-7,solubleMarker,0.0
endosome6O,initOrgProp,area,22619.46711,volume,201061.9298,xcoor,0.0,ycoor,0.0,
endosome6O,initRabContent,RabI,22619.46711
endosome6O,initMembraneContent,exCxEn,0.252799688,R-TfaEn,1.36E-41,oMHCIEn,1.95E-4,membraneMarker,0.0,cMHCIEn,5.76E-4,pepMHCIEn,0.0,REn,2.09E-5,imCxEn,0.252799688
endosome6O,initSolubleContent,mvb,0.0,protonEn,240.7073212,pepEn,0.0,TfaEn,7.56E-6,solubleMarker,0.0
endosome7y,initOrgProp,area,12063.71579,volume,88890.5374,xcoor,0.0,ycoor,0.0,
endosome7y,initRabContent,RabE,12063.71579
endosome7y,initMembraneContent,exCxEn,3.15E-4,R-TfaEn,3.09E-44,oMHCIEn,3.83E-10,membraneMarker,0.0,cMHCIEn,9.07E-4,pepMHCIEn,0.0,REn,9.72E-6,imCxEn,3.15E-4
