R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,1.1E-5,0.1,0.1,0.0,530.0,4.9,0.0,0.0,0.0,0.0,2.5E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,1.2E-5,0.1,0.1,0.0,490.0,4.9,0.0,0.0,0.0,0.0,2.4E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,1.1E-5,0.1,0.1,0.0,470.0,4.9,0.0,0.0,0.0,0.0,2.4E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,1.2E-5,0.1,0.1,0.0,440.0,4.8,0.0,1.8E-26,4.5E-38,0.0,2.3E7,1.0,7.2E8,
4.7999999999999997E-39,0.0073,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,1.3E-5,0.1,0.1,0.0,410.0,4.8,0.0,1.3E-25,8.8E-37,0.0,2.2E7,1.0,7.1E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,1.6E-5,0.1,0.1,0.0,390.0,4.8,0.0,3.9E-25,4.2000000000000005E-36,0.0,2.1E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,1.7E-5,0.1,0.1,0.0,380.0,4.8,0.0,9.9E-25,1.3E-35,0.0,2.0E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,1.7E-5,0.1,0.1,0.0,360.0,4.8,0.0,2.0E-24,3.1E-35,0.0,2.0E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,1.5E-5,0.1,0.1,0.0,330.0,4.8,0.0,3.4E-24,5.4E-35,0.0,2.1E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,1.3E-5,0.1,0.1,0.0,320.0,4.8,0.0,5.199999999999999E-24,7.8E-35,0.0,2.2E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,1.1E-5,0.1,0.1,0.0,320.0,4.8,0.0,7.4E-24,1.0E-34,0.0,2.4E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,9.4E-6,0.1,0.1,0.0,310.0,4.8,0.0,9.899999999999999E-24,1.2E-34,0.0,2.5E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,7.9E-6,0.1,0.1,0.0,310.0,4.8,0.0,1.3E-23,1.3E-34,0.0,2.7E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,6.7E-6,0.1,0.1,0.0,310.0,4.8,0.0,1.6000000000000002E-23,1.4E-34,0.0,2.8E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,8.6E-6,0.1,0.1,0.0,300.0,4.8,0.0,2.4E-23,2.1E-34,0.0,2.6E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,9.4E-6,0.1,0.1,0.0,300.0,4.8,0.0,3.9E-23,3.6E-34,0.0,2.5E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,9.3E-6,0.1,0.1,0.0,300.0,4.8,0.0,5.8E-23,5.700000000000001E-34,0.0,2.5E7,1.0,7.0E8,
4.7999999999999997E-39,0.0072,1400.0,1300.0,2400.0,3799999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3799999.9999999995,0.0,8.6E-6,0.1,0.1,0.0,300.0,4.8,0.0,8.2E-23,8.100000000000001E-34,0.0,2.6E7,1.0,7.0E8,
