R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,500.0,8.8,0.0,4.8E-29,5.0E-40,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.2E-5,0.033,0.033,0.0,480.0,8.7,0.0,2.9E-28,6.6E-39,0.0,1.9E7,1.0,7.2E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.5E-5,0.033,0.033,0.0,450.0,8.7,0.0,6.0E-27,1.3000000000000001E-37,0.0,1.8E7,1.0,7.1E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3799999.9999999995,0.0,4.7E-5,0.033,0.033,0.0,430.0,8.6,0.0,1.9E-26,5.7E-37,0.0,1.7E7,1.0,7.0E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,4.9E-5,0.033,0.033,0.0,410.0,8.6,0.0,5.6E-26,1.9000000000000002E-36,0.0,1.7E7,1.0,7.0E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3799999.9999999995,0.0,4.5E-5,0.033,0.033,0.0,400.0,8.6,0.0,1.5999999999999998E-25,6.300000000000001E-36,0.0,1.8E7,1.0,7.0E8,
1.2E-38,0.16,21000.0,180000.0,25000.0,5000000.0,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,5300000.0,0.0,3.9,0.11,0.11,0.0,490.0,23.0,0.0,5.3E-25,2.2000000000000002E-30,0.0,1.9E7,1.0,7.2E8,
5.3E-40,0.0075,21000.0,2100.0,2700.0,4900000.0,3400.0,3700.0,1100.0,7100.0,2600.0,0.16,5000000.0,0.0,4.8E-5,0.032,0.032,0.0,480.0,9.2,0.0,7.5E-25,5.5E-32,0.0,1.8E7,1.0,7.2E8,
5.0E-40,0.0071,3000.0,2000.0,2700.0,4600000.0,3300.0,3600.0,1100.0,7000.0,2600.0,0.15,4600000.0,0.0,4.9E-5,0.03,0.03,0.0,470.0,8.7,0.0,8.799999999999999E-25,2.9E-32,0.0,1.7E7,1.0,7.2E8,
4.6E-40,0.0066,3000.0,2000.0,2600.0,3899999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3999999.9999999995,0.0,5.0E-5,0.027,0.027,0.0,440.0,7.9,0.0,1.0E-24,1.8E-32,0.0,1.7E7,1.0,7.1E8,
4.6E-40,0.0065,3000.0,2000.0,2600.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3899999.9999999995,0.0,5.0E-5,0.027,0.027,0.0,440.0,7.7,0.0,1.7999999999999997E-24,6.500000000000001E-33,0.0,1.6E7,1.0,7.1E8,
4.6E-40,0.0065,3000.0,2000.0,2600.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3899999.9999999995,0.0,4.7E-5,0.027,0.027,0.0,430.0,7.7,0.0,3.4E-24,2.1000000000000003E-33,0.0,1.7E7,1.0,7.1E8,
4.6E-40,0.0065,3000.0,2000.0,2600.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3899999.9999999995,0.0,4.0E-5,0.027,0.027,0.0,430.0,7.7,0.0,5.699999999999999E-24,8.3E-34,0.0,1.8E7,1.0,7.1E8,
4.6E-40,0.0065,3000.0,2000.0,2600.0,3799999.9999999995,3300.0,3600.0,1000.0,6900.0,2500.0,0.15,3899999.9999999995,0.0,3.3E-5,0.027,0.027,0.0,420.0,7.7,0.0,8.7E-24,5.1E-34,0.0,1.9E7,1.0,7.1E8,
