R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,1.7E-5,0.13,0.13,0.0,360.0,2.4,3.1E-6,1.6E-16,2.0E7,1.0,8.8E8,
1.0E-42,0.024,1400.0,130000.0,5100.0,5799999.999999999,76000.0,1000.0,3200.0,2600.0,2200.0,0.079,5999999.999999999,4.8,0.24,0.24,0.0,460.0,7.9,4.6E-6,7.6E-12,2.8E7,1.0,8.9E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,1.5E-5,0.13,0.13,0.0,360.0,2.4,3.1E-6,8.6E-17,2.1E7,1.0,8.8E8,
1.1E-43,0.0027,1400.0,4300.0,5100.0,5799999.999999999,76000.0,1000.0,3200.0,2600.0,2200.0,0.079,5899999.999999999,4.3E-5,0.099,0.099,0.0,460.0,13.0,4.6E-6,3.1E-13,2.6E7,1.0,8.9E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,1.3E-5,0.13,0.13,0.0,360.0,2.4,3.1E-6,5.9E-17,2.2E7,1.0,8.8E8,
1.1E-43,0.0026,1400.0,4300.0,5100.0,5699999.999999999,17.0,1000.0,3200.0,2600.0,2200.0,0.079,5699999.999999999,4.8E-5,0.096,0.096,0.0,460.0,12.0,4.6E-6,1.4E-13,2.5E7,1.0,8.9E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,1.0E-5,0.13,0.13,0.0,360.0,2.4,3.1E-6,4.6E-17,2.4E7,1.0,8.8E8,
1.1E-43,0.0026,1400.0,4300.0,5100.0,5200000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.078,5200000.0,5.0E-5,0.091,0.091,0.0,460.0,12.0,4.6E-6,7.3E-14,2.4E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,8.6E-6,0.13,0.13,0.0,360.0,2.4,3.1E-6,3.7E-17,2.6E7,1.0,8.8E8,
1.1E-43,0.0025,1400.0,4300.0,5100.0,4900000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.078,4900000.0,4.9E-5,0.087,0.087,0.0,460.0,11.0,4.5E-6,5.8E-14,2.4E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,7.0E-6,0.13,0.13,0.0,350.0,2.4,3.1E-6,3.0E-17,2.7E7,1.0,8.8E8,
9.999999999999999E-44,0.0025,1400.0,4300.0,5100.0,4700000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4700000.0,5.4E-5,0.085,0.085,0.0,460.0,11.0,4.5E-6,2.1E-14,2.3E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,5.8E-6,0.13,0.13,0.0,350.0,2.4,3.1E-6,2.4E-17,2.9E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,5.6E-5,0.082,0.082,0.0,460.0,11.0,4.5E-6,9.5E-15,2.2E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,4.8E-6,0.13,0.13,0.0,350.0,2.4,3.1E-6,2.0E-17,3.1E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,5.6E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,3.1E-15,2.2E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,5.3E-6,0.13,0.13,0.0,340.0,2.4,3.1E-6,1.8E-17,3.0E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,5.1E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,1.1E-15,2.3E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,5.9E-6,0.13,0.13,0.0,330.0,2.4,3.1E-6,1.9E-17,2.9E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,4.3E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,5.0E-16,2.4E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,5.8E-6,0.13,0.13,0.0,330.0,2.4,3.1E-6,2.0E-17,2.9E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,3.6E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,2.9E-16,2.6E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,5.4E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,2.0E-17,3.0E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,3.0E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,2.1E-16,2.8E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,4.8E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.8E-17,3.2E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,2.5E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,1.6E-16,3.0E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,4.1E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.6E-17,3.3E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,2.1E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,1.3E-16,3.2E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,3.6E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.4E-17,3.5E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.9E-5,0.082,0.082,0.0,450.0,11.0,4.5E-6,1.1E-16,3.3E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,3.1E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.2E-17,3.7E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,2.3E-5,0.082,0.082,0.0,440.0,11.0,4.5E-6,1.1E-16,3.0E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,3.1E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.1E-17,3.7E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,2.4E-5,0.082,0.082,0.0,440.0,11.0,4.5E-6,1.2E-16,3.0E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,3.8E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.2E-17,3.4E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,2.3E-5,0.082,0.082,0.0,440.0,11.0,4.5E-6,1.2E-16,3.0E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,4.1E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.4E-17,3.3E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,2.1E-5,0.082,0.082,0.0,440.0,11.0,4.5E-6,1.2E-16,3.1E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.076,4500000.0,4.0E-6,0.13,0.13,0.0,320.0,2.4,3.1E-6,1.4E-17,3.4E7,1.0,8.8E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.9E-5,0.082,0.082,0.0,440.0,11.0,4.5E-6,1.1E-16,3.3E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.075,4400000.0,4.9E-6,0.12,0.12,0.0,320.0,2.4,3.1E-6,1.5E-17,3.1E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.6E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,9.4E-17,3.5E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6300.0,4400.0,1900.0,0.075,4400000.0,5.5E-6,0.12,0.12,0.0,320.0,2.4,3.1E-6,1.8E-17,3.0E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.4E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,8.2E-17,3.6E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6200.0,4400.0,1900.0,0.075,4400000.0,5.5E-6,0.12,0.12,0.0,320.0,2.4,3.1E-6,1.9E-17,3.0E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.2E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,7.1E-17,3.8E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6200.0,4400.0,1900.0,0.075,4400000.0,5.1E-6,0.12,0.12,0.0,310.0,2.4,3.1E-6,1.9E-17,3.0E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.5E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,7.1E-17,3.6E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6200.0,4400.0,1900.0,0.075,4400000.0,4.5E-6,0.12,0.12,0.0,310.0,2.4,3.1E-6,1.7E-17,3.2E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.7E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,8.1E-17,3.4E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6200.0,4400.0,1900.0,0.075,4400000.0,3.9E-6,0.12,0.12,0.0,310.0,2.4,3.1E-6,1.5E-17,3.3E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.8E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,8.8E-17,3.4E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6200.0,4400.0,1900.0,0.075,4400000.0,3.4E-6,0.12,0.12,0.0,310.0,2.4,3.1E-6,1.4E-17,3.5E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.7E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,8.9E-17,3.4E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6200.0,4400.0,1900.0,0.075,4400000.0,3.0E-6,0.12,0.12,0.0,310.0,2.4,3.1E-6,1.2E-17,3.7E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.5E-5,0.082,0.082,0.0,430.0,11.0,4.5E-6,8.4E-17,3.5E7,1.0,8.8E8,
7.100000000000001E-44,0.0022,2700.0,4200.0,560.0,4400000.0,4500.0,2800.0,6200.0,4400.0,1900.0,0.075,4400000.0,3.0E-6,0.12,0.12,0.0,310.0,2.4,3.1E-6,1.0E-17,3.7E7,1.0,8.7E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.4E-5,0.082,0.082,0.0,420.0,11.0,4.5E-6,7.7E-17,3.7E7,1.0,8.8E8,
1.1E-42,0.035,2700.0,170000.0,17000.0,5899999.999999999,6700.0,2800.0,6200.0,4400.0,1900.0,0.076,6099999.999999999,6.7,0.31,0.31,0.0,410.0,11.0,3.3E-6,7.0E-12,3.6E7,1.0,9.1E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.2E-5,0.082,0.082,0.0,420.0,11.0,4.5E-6,6.8E-17,3.9E7,1.0,8.8E8,
8.000000000000001E-44,0.0026,2700.0,3800.0,4500.0,5799999.999999999,6700.0,2800.0,6200.0,4400.0,1900.0,0.076,5899999.999999999,1.3E-6,0.1,0.1,0.0,410.0,7.1,3.3E-6,3.4E-13,3.4E7,1.0,9.1E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.0E-5,0.082,0.082,0.0,420.0,11.0,4.5E-6,6.0E-17,4.0E7,1.0,8.8E8,
7.8E-44,0.0025,2700.0,3800.0,4500.0,5500000.0,6700.0,2800.0,6200.0,4400.0,1900.0,0.076,5500000.0,1.4E-5,0.096,0.096,0.0,410.0,6.8,3.3E-6,1.5E-13,3.2E7,1.0,9.0E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.2E-5,0.082,0.082,0.0,420.0,11.0,4.5E-6,5.6E-17,3.9E7,1.0,8.8E8,
7.7E-44,0.0025,2700.0,3800.0,4500.0,5300000.0,6700.0,2800.0,6200.0,4400.0,1900.0,0.075,5400000.0,1.6E-5,0.094,0.094,0.0,410.0,6.7,3.3E-6,6.6E-14,3.0E7,1.0,9.0E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.4E-5,0.082,0.082,0.0,420.0,11.0,4.5E-6,6.5E-17,3.6E7,1.0,8.8E8,
7.6E-44,0.0024,2700.0,3800.0,4500.0,5200000.0,6700.0,2800.0,6200.0,4400.0,1900.0,0.075,5200000.0,1.9E-5,0.092,0.092,0.0,400.0,6.6,3.3E-6,2.9E-14,2.8E7,1.0,9.0E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.5E-5,0.082,0.082,0.0,410.0,11.0,4.5E-6,7.4E-17,3.5E7,1.0,8.8E8,
7.5E-44,0.0024,2700.0,3800.0,4500.0,5000000.0,6700.0,2800.0,6200.0,4400.0,1900.0,0.075,5100000.0,2.2E-5,0.09,0.09,0.0,400.0,6.5,3.3E-6,1.1E-14,2.7E7,1.0,9.0E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.5E-5,0.082,0.082,0.0,410.0,11.0,4.5E-6,7.7E-17,3.6E7,1.0,8.8E8,
7.200000000000001E-44,0.0023,2700.0,3800.0,4500.0,4500000.0,6700.0,2800.0,6200.0,4400.0,1900.0,0.074,4500000.0,2.3E-5,0.084,0.084,0.0,390.0,6.1,3.3E-6,4.7E-15,2.5E7,1.0,9.0E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.4E-5,0.082,0.082,0.0,410.0,11.0,4.5E-6,7.5E-17,3.6E7,1.0,8.8E8,
7.200000000000001E-44,0.0023,2700.0,3800.0,4500.0,4500000.0,6700.0,2800.0,6200.0,4400.0,1900.0,0.074,4500000.0,2.7E-5,0.083,0.083,0.0,390.0,6.1,3.3E-6,1.5E-15,2.4E7,1.0,9.0E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.3E-5,0.082,0.082,0.0,410.0,11.0,4.5E-6,7.0E-17,3.8E7,1.0,8.8E8,
7.200000000000001E-44,0.0023,2700.0,3800.0,4500.0,4500000.0,6700.0,2800.0,6200.0,4400.0,1900.0,0.074,4500000.0,2.7E-5,0.083,0.083,0.0,390.0,6.1,3.3E-6,5.1E-16,2.4E7,1.0,9.0E8,
9.999999999999999E-44,0.0024,1400.0,4300.0,5100.0,4400000.0,17.0,1000.0,3200.0,2600.0,2200.0,0.077,4400000.0,1.1E-5,0.082,0.082,0.0,410.0,11.0,4.5E-6,6.4E-17,3.9E7,1.0,8.8E8,
2.0999999999999997E-43,0.0066,55000.0,18000.0,3300.0,1.0E7,21000.0,3800.0,1800.0,7000.0,4100.0,0.15,1.0E7,3.7E-6,0.2,0.2,0.0,830.0,13.0,7.9E-6,5.3E-13,6.4E7,1.0,1.8E9,
9.1E-44,0.0029,7400.0,730.0,3300.0,1.0E7,3200.0,3800.0,1800.0,7000.0,4100.0,0.15,1.0E7,3.0E-5,0.17,0.17,0.0,830.0,12.0,7.9E-6,1.1E-13,6.0E7,1.0,1.8E9,
7.399999999999999E-43,0.032,40000.0,100000.0,29000.0,1.1E7,18000.0,3800.0,1800.0,7000.0,4100.0,0.15,1.1E7,7.1,0.3,0.3,0.0,840.0,13.0,7.9E-6,7.0E-12,5.9E7,1.0,1.8E9,
8.400000000000001E-44,0.0036,2000.0,4200.0,1800.0,1.0E7,250.0,3800.0,1800.0,7000.0,4100.0,0.15,1.0E7,7.6E-6,0.18,0.18,0.0,840.0,6.1,7.9E-6,3.6E-13,5.5E7,1.0,1.8E9,
8.400000000000001E-44,0.0036,2000.0,4200.0,1800.0,1.0E7,250.0,3800.0,1800.0,6900.0,4100.0,0.15,1.0E7,2.0E-5,0.17,0.17,0.0,840.0,6.1,7.9E-6,2.0E-13,5.3E7,1.0,1.8E9,
8.200000000000001E-44,0.0035,2000.0,4200.0,1800.0,1.0E7,250.0,3800.0,1800.0,6900.0,4100.0,0.15,1.0E7,2.2E-5,0.17,0.17,0.0,830.0,5.9,7.9E-6,1.1E-13,5.1E7,1.0,1.8E9,
7.8E-43,0.029,10000.0,120000.0,20000.0,1.1E7,26000.0,3800.0,1800.0,6900.0,10000.0,0.15,1.1E7,4.1E-5,0.29,0.29,0.0,830.0,14.0,7.9E-6,5.3E-12,5.0E7,1.0,1.8E9,
1.6E-43,0.0061,10000.0,20000.0,2000.0,1.1E7,26000.0,3800.0,1800.0,6900.0,2400.0,0.15,1.1E7,3.9E-5,0.13,0.13,0.0,830.0,5.7,7.9E-6,4.1E-13,4.8E7,1.0,1.8E9,
