entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.18,0.218,0.1308,0.0925,0.06818,0.2876,0.1219,0.05078,0.05934,0.04706,0.05194,0.04496,0.04496,
2.223,0.1848,0.1007,0.07276,0.05408,0.2256,0.09673,0.0403,0.04709,0.03735,0.04122,0.1434,0.1408,
2.224,0.1941,0.09995,0.07263,0.05422,0.2246,0.09677,0.04042,0.04724,0.03746,0.04135,0.1438,0.1415,
2.224,0.1799,0.09979,0.0717,0.05409,0.2237,0.0963,0.04054,0.0474,0.03759,0.04149,0.1443,0.1431,
2.225,0.1802,0.0996,0.07083,0.05425,0.2221,0.09598,0.04073,0.04762,0.03776,0.04168,0.145,0.1445,
2.227,0.168,0.09945,0.06981,0.05445,0.2203,0.09638,0.0409,0.04781,0.03792,0.04185,0.1456,0.1455,
2.23,0.1518,0.1003,0.06947,0.05476,0.2172,0.09663,0.04111,0.04812,0.03816,0.04237,0.1463,0.1456,
2.232,0.141,0.09993,0.06932,0.055,0.2142,0.09678,0.04135,0.0484,0.03839,0.04261,0.1471,0.1468,
2.233,0.1566,0.09833,0.06921,0.05522,0.2135,0.09662,0.04148,0.04857,0.03854,0.04278,0.1477,0.148,
2.237,0.1557,0.09924,0.06806,0.05519,0.212,0.09692,0.04175,0.04889,0.03879,0.04526,0.1465,0.1474,
2.238,0.1574,0.09889,0.06784,0.05511,0.2094,0.09572,0.04192,0.04909,0.03896,0.04545,0.1479,0.1497,
2.237,0.1471,0.09866,0.06781,0.05482,0.2093,0.09513,0.04195,0.04912,0.03898,0.04548,0.148,0.1507,
2.237,0.1621,0.09829,0.06776,0.05453,0.2091,0.09487,0.04197,0.04915,0.039,0.0455,0.148,0.1518,
2.237,0.1576,0.1001,0.06766,0.05454,0.2092,0.09354,0.04198,0.04916,0.03901,0.04551,0.1481,0.1513,
2.239,0.1456,0.1038,0.06753,0.0546,0.209,0.09314,0.04203,0.04922,0.03906,0.04556,0.1482,0.1478,
2.238,0.1546,0.1035,0.06742,0.05433,0.2088,0.0923,0.04208,0.04927,0.0391,0.04561,0.1484,0.1492,
2.237,0.1549,0.1028,0.06728,0.05432,0.2085,0.09137,0.04208,0.04928,0.0391,0.04562,0.1492,0.1505,
2.236,0.1443,0.1019,0.06699,0.0536,0.2084,0.09056,0.04213,0.04933,0.03914,0.04567,0.1493,0.153,
2.235,0.1414,0.1016,0.06631,0.0536,0.2084,0.0898,0.04214,0.04935,0.03916,0.04569,0.1501,0.1539,
2.234,0.1441,0.1012,0.06617,0.05357,0.2085,0.08939,0.04216,0.04937,0.03918,0.0457,0.1502,0.1546,
2.234,0.1397,0.1009,0.06614,0.05355,0.2082,0.08917,0.04215,0.04935,0.03916,0.04569,0.1509,0.1547,
2.235,0.134,0.1026,0.06613,0.05353,0.2078,0.08829,0.04214,0.04935,0.03916,0.04614,0.1512,0.1536,
2.234,0.142,0.1025,0.06606,0.05332,0.2078,0.08782,0.04215,0.04936,0.03917,0.04615,0.1512,0.1545,
2.233,0.1453,0.1023,0.06536,0.05311,0.2076,0.08756,0.04213,0.04933,0.03914,0.04612,0.1526,0.1547,
2.232,0.1459,0.1021,0.06511,0.05309,0.2074,0.08652,0.04212,0.04932,0.03914,0.04611,0.1534,0.1557,
2.231,0.1403,0.1016,0.06488,0.05301,0.2075,0.08548,0.04214,0.04935,0.03916,0.04614,0.1535,0.1573,
2.23,0.1478,0.1011,0.06482,0.05303,0.2074,0.08432,0.04216,0.04937,0.03918,0.04616,0.1535,0.1589,
2.233,0.1563,0.1026,0.06462,0.05303,0.2074,0.08397,0.04216,0.04937,0.03918,0.04783,0.1526,0.1573,
2.232,0.1431,0.1019,0.06434,0.05263,0.2074,0.08359,0.04216,0.04937,0.03917,0.04782,0.1534,0.1583,
2.231,0.1646,0.1019,0.0641,0.05263,0.2073,0.08274,0.04216,0.04937,0.03918,0.04801,0.154,0.1586,
2.23,0.1462,0.1014,0.06386,0.0524,0.2072,0.08275,0.04216,0.04938,0.03918,0.04801,0.1548,0.1589,
2.231,0.1646,0.1018,0.06374,0.0523,0.2071,0.08268,0.04221,0.04942,0.04129,0.0461,0.1547,0.1587,
2.23,0.166,0.101,0.06342,0.05226,0.2067,0.0821,0.04243,0.04933,0.04248,0.04462,0.1562,0.1595,
2.23,0.1754,0.1002,0.06386,0.05231,0.2068,0.08185,0.04248,0.04947,0.04224,0.04464,0.1562,0.1599,
2.23,0.1717,0.09979,0.06379,0.05253,0.2066,0.08201,0.04251,0.04951,0.04263,0.04423,0.1564,0.1601,
