R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,8.3E-6,0.1,0.1,0.0,320.0,4.9,0.0,0.0,0.0,2.8E7,1.0,7.3E8,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,7.9E-6,0.1,0.1,0.0,320.0,4.9,0.0,0.0,0.0,2.8E7,1.0,7.3E8,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,7.2E-6,0.1,0.1,0.0,320.0,4.9,0.0,0.0,0.0,2.9E7,1.0,7.3E8,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,6.4E-6,0.1,0.1,0.0,310.0,4.9,0.0,0.0,0.0,3.0E7,1.0,7.3E8,
5.0E-38,0.079,7100.0,84000.0,2200.0,4900000.0,8700.0,1300.0,4300.0,190.0,4600.0,0.15,5000000.0,0.0,6.9,0.18,0.18,0.0,430.0,3.8,1.8E-23,1.9E-29,0.13,3.2E7,1.0,7.5E8,
4.3E-39,0.0068,7000.0,850.0,2200.0,4800000.0,1100.0,1300.0,4300.0,190.0,4600.0,0.15,4800000.0,0.0,2.5E-6,0.095,0.095,0.0,440.0,10.0,2.2E-23,8.999999999999999E-31,0.13,3.0E7,1.0,7.5E8,
4.1E-39,0.0065,7000.0,850.0,2200.0,4400000.0,1100.0,1300.0,4200.0,190.0,4600.0,0.15,4400000.0,0.0,1.8E-5,0.092,0.092,0.0,440.0,9.9,2.8000000000000003E-23,3.8999999999999997E-31,0.12,2.8E7,1.0,7.5E8,
4.0E-39,0.0064,7000.0,850.0,2200.0,4300000.0,1100.0,1300.0,4200.0,190.0,4600.0,0.15,4300000.0,0.0,2.1E-5,0.09,0.09,0.0,440.0,9.7,4.3E-23,1.4E-31,0.12,2.6E7,1.0,7.5E8,
4.0E-39,0.0063,7000.0,850.0,2200.0,4200000.0,1100.0,1300.0,4200.0,190.0,4600.0,0.15,4200000.0,0.0,2.4E-5,0.089,0.089,0.0,440.0,9.6,7.0E-23,5.200000000000001E-32,0.12,2.4E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.9E-5,0.087,0.087,0.0,440.0,9.2,1.0999999999999998E-22,1.7000000000000002E-32,0.12,2.2E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.1E-5,0.087,0.087,0.0,440.0,9.2,1.6E-22,9.100000000000001E-33,0.12,2.2E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.0E-5,0.087,0.087,0.0,430.0,9.2,2.4E-22,8.6E-33,0.12,2.2E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.7E-5,0.087,0.087,0.0,430.0,9.2,3.2999999999999996E-22,1.0E-32,0.12,2.3E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.3E-5,0.087,0.087,0.0,430.0,9.2,4.399999999999999E-22,1.2E-32,0.12,2.4E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.0E-5,0.087,0.087,0.0,430.0,9.2,5.799999999999999E-22,1.4E-32,0.12,2.6E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.7E-5,0.087,0.087,0.0,430.0,9.2,7.2E-22,1.5E-32,0.12,2.7E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.4E-5,0.087,0.087,0.0,420.0,9.2,8.899999999999999E-22,1.6E-32,0.12,2.9E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.3E-5,0.087,0.087,0.0,410.0,9.2,1.1E-21,1.7000000000000002E-32,0.12,3.0E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.6E-5,0.087,0.087,0.0,410.0,9.2,1.5E-21,2.4E-32,0.12,2.7E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.8E-5,0.087,0.087,0.0,410.0,9.2,2.0E-21,3.7E-32,0.12,2.7E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.7E-5,0.087,0.087,0.0,410.0,9.2,2.7E-21,5.1E-32,0.12,2.7E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.6E-5,0.087,0.087,0.0,400.0,9.2,3.5E-21,6.4E-32,0.12,2.8E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.4E-5,0.087,0.087,0.0,390.0,9.2,4.4E-21,7.500000000000001E-32,0.12,2.9E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.2E-5,0.087,0.087,0.0,390.0,9.2,5.4E-21,8.400000000000001E-32,0.12,3.0E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.1E-5,0.087,0.087,0.0,390.0,9.2,6.5E-21,9.0E-32,0.12,3.2E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,9.4E-6,0.087,0.087,0.0,390.0,9.2,7.7E-21,9.4E-32,0.12,3.4E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.2E-5,0.087,0.087,0.0,390.0,9.2,9.1E-21,1.1E-31,0.12,3.1E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.4E-5,0.087,0.087,0.0,380.0,9.2,1.1E-20,1.5999999999999999E-31,0.12,2.9E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.4E-5,0.087,0.087,0.0,380.0,9.2,1.3E-20,2.1E-31,0.12,2.9E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.3E-5,0.087,0.087,0.0,370.0,9.2,1.6E-20,2.6E-31,0.12,3.0E7,1.0,7.4E8,
3.7999999999999996E-39,0.0061,7000.0,850.0,2200.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,1.2E-5,0.087,0.087,0.0,370.0,9.2,1.9E-20,2.8999999999999996E-31,0.12,3.1E7,1.0,7.4E8,
4.2E-38,0.14,28000.0,75000.0,6200.0,4900000.0,1100.0,1300.0,4200.0,190.0,4500.0,0.15,5100000.0,0.0,6.5,0.17,0.17,0.0,380.0,20.0,4.6E-19,2.4E-25,0.13,3.2E7,1.0,7.6E8,
7.599999999999999E-39,0.025,3300.0,4600.0,6200.0,4900000.0,1100.0,1300.0,4200.0,190.0,4500.0,0.15,4900000.0,0.0,3.3E-5,0.097,0.097,0.0,370.0,21.0,4.6E-19,1.6E-26,0.13,2.9E7,1.0,7.6E8,
3.7E-39,0.012,5200.0,830.0,6500.0,4700000.0,1100.0,1300.0,4200.0,190.0,4500.0,0.15,4700000.0,0.0,8.6E-6,0.097,0.097,0.0,370.0,22.0,5.3E-19,4.7E-27,0.34,2.8E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.0E-5,0.089,0.089,0.0,370.0,20.0,5.3E-19,2.9E-27,0.34,2.7E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.9E-5,0.089,0.089,0.0,370.0,20.0,5.3E-19,9.1E-28,0.34,2.5E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,5.2E-5,0.089,0.089,0.0,370.0,20.0,5.4E-19,3.0000000000000005E-28,0.34,2.4E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.9E-5,0.089,0.089,0.0,370.0,20.0,5.4E-19,1.2E-28,0.34,2.5E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.5E-5,0.089,0.089,0.0,360.0,20.0,5.5E-19,5.9E-29,0.34,2.6E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.9E-5,0.089,0.089,0.0,360.0,20.0,5.6E-19,3.9E-29,0.34,2.7E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.4E-5,0.089,0.089,0.0,360.0,20.0,5.6E-19,3.0999999999999997E-29,0.34,2.8E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.9E-5,0.089,0.089,0.0,360.0,20.0,5.7E-19,2.6E-29,0.34,3.0E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.5E-5,0.089,0.089,0.0,360.0,20.0,5.8E-19,2.2E-29,0.34,3.2E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.9E-5,0.089,0.089,0.0,350.0,20.0,5.9E-19,2.1E-29,0.34,3.0E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3999999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.4E-5,0.089,0.089,0.0,350.0,20.0,5.9E-19,2.4E-29,0.34,2.8E7,1.0,7.5E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.7E-5,0.089,0.089,0.0,350.0,20.0,5.9E-19,2.7E-29,0.33,2.7E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.5E-5,0.089,0.089,0.0,350.0,20.0,6.0E-19,3.1999999999999997E-29,0.33,2.5E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.7E-5,0.089,0.089,0.0,350.0,20.0,6.1E-19,3.6E-29,0.33,2.5E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.5E-5,0.089,0.089,0.0,340.0,20.0,6.2E-19,3.8E-29,0.33,2.5E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,4.1E-5,0.089,0.089,0.0,340.0,20.0,6.3E-19,3.6E-29,0.33,2.6E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.6E-5,0.089,0.089,0.0,340.0,20.0,6.4E-19,3.4E-29,0.33,2.8E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,3.1E-5,0.089,0.089,0.0,340.0,20.0,6.6E-19,2.9999999999999997E-29,0.33,2.9E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.7E-5,0.089,0.089,0.0,340.0,20.0,6.7E-19,2.7E-29,0.33,3.1E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.3E-5,0.089,0.089,0.0,340.0,20.0,6.8E-19,2.4E-29,0.33,3.2E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3999999.9999999995,0.0,2.9E-5,0.089,0.089,0.0,340.0,20.0,7.0E-19,2.4E-29,0.33,3.0E7,1.0,7.4E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.4E-5,0.088,0.088,0.0,340.0,20.0,7.1E-19,2.7999999999999997E-29,0.33,2.8E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,4.0E-5,0.088,0.088,0.0,340.0,20.0,7.2E-19,3.4E-29,0.33,2.6E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,4.1E-5,0.088,0.088,0.0,330.0,20.0,7.3E-19,3.9E-29,0.33,2.6E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.9E-5,0.088,0.088,0.0,330.0,20.0,7.5E-19,4.0E-29,0.33,2.6E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.5E-5,0.088,0.088,0.0,330.0,20.0,7.7E-19,3.9E-29,0.33,2.7E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.1E-5,0.088,0.088,0.0,330.0,20.0,7.9E-19,3.6E-29,0.33,2.9E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.7E-5,0.088,0.088,0.0,330.0,20.0,8.1E-19,3.2999999999999997E-29,0.33,3.0E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.4E-5,0.088,0.088,0.0,330.0,20.0,8.4E-19,2.9999999999999997E-29,0.33,3.2E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.2E-5,0.088,0.088,0.0,330.0,20.0,8.6E-19,2.7E-29,0.33,3.2E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.9E-5,0.088,0.088,0.0,320.0,20.0,8.8E-19,2.9999999999999997E-29,0.33,2.9E7,1.0,7.3E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.3E-5,0.088,0.088,0.0,320.0,20.0,8.9E-19,3.5E-29,0.33,2.8E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,4.0E-5,0.088,0.088,0.0,320.0,20.0,9.1E-19,4.3E-29,0.33,2.6E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,4.3E-5,0.088,0.088,0.0,320.0,20.0,9.4E-19,5.1E-29,0.33,2.5E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,4.1E-5,0.088,0.088,0.0,320.0,20.0,9.6E-19,5.4E-29,0.33,2.6E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.8E-5,0.088,0.088,0.0,310.0,20.0,9.9E-19,5.3E-29,0.33,2.6E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.3E-5,0.088,0.088,0.0,310.0,20.0,1.0E-18,5.1E-29,0.33,2.8E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.9E-5,0.088,0.088,0.0,310.0,20.0,1.1E-18,4.6E-29,0.33,2.9E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.5E-5,0.088,0.088,0.0,310.0,20.0,1.1E-18,4.2E-29,0.33,3.0E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.2E-5,0.088,0.088,0.0,310.0,20.0,1.1E-18,3.8E-29,0.33,3.2E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.7E-5,0.088,0.088,0.0,300.0,20.0,1.2E-18,3.9E-29,0.33,3.0E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.1E-5,0.088,0.088,0.0,300.0,20.0,1.2E-18,4.6E-29,0.33,2.8E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.2E-5,0.088,0.088,0.0,300.0,20.0,1.2E-18,5.2E-29,0.33,2.8E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,3.1E-5,0.088,0.088,0.0,300.0,20.0,1.3E-18,5.4E-29,0.33,2.8E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.8E-5,0.088,0.088,0.0,290.0,20.0,1.3E-18,5.3E-29,0.33,2.9E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.5E-5,0.088,0.088,0.0,290.0,20.0,1.4E-18,5.0E-29,0.33,3.1E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.2E-5,0.088,0.088,0.0,290.0,20.0,1.4E-18,4.6E-29,0.33,3.2E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,1.9E-5,0.088,0.088,0.0,290.0,20.0,1.5E-18,4.2E-29,0.33,3.4E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.1E-5,0.088,0.088,0.0,290.0,20.0,1.5E-18,4.1E-29,0.33,3.2E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.6E-5,0.088,0.088,0.0,290.0,20.0,1.6E-18,4.9E-29,0.33,3.0E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.8E-5,0.088,0.088,0.0,280.0,20.0,1.6E-18,5.7E-29,0.33,2.9E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.8E-5,0.088,0.088,0.0,280.0,20.0,1.7E-18,6.199999999999999E-29,0.33,2.9E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.6E-5,0.088,0.088,0.0,280.0,20.0,1.7E-18,6.199999999999999E-29,0.33,3.0E7,1.0,7.2E8,
3.4E-39,0.011,5200.0,830.0,6500.0,3899999.9999999995,1100.0,1300.0,4200.0,190.0,4500.0,0.15,3899999.9999999995,0.0,2.3E-5,0.088,0.088,0.0,270.0,20.0,1.8E-18,5.999999999999999E-29,0.33,3.1E7,1.0,7.2E8,
