R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,500.0,8.8,0.0,7.8E-29,1.0E-39,0.0,1.9E7,1.0,7.3E8,
1.1E-39,0.014,1900.0,4700.0,4700.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.1E-5,0.033,0.033,0.0,460.0,8.8,0.0,4.3E-28,1.1E-38,0.0,1.9E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.3E-5,0.033,0.033,0.0,450.0,8.7,0.0,1.6E-26,3.1E-37,0.0,1.8E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,4.2E-5,0.033,0.033,0.0,420.0,8.7,0.0,6.1E-26,1.8E-36,0.0,1.9E7,1.0,7.2E8,
1.1E-39,0.014,1900.0,4700.0,4600.0,3899999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.7E-5,0.033,0.033,0.0,410.0,8.7,0.0,1.3E-25,4.4E-36,0.0,1.9E7,1.0,7.2E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.2E-5,0.033,0.033,0.0,380.0,8.7,0.0,2.3E-25,7.5E-36,0.0,2.0E7,1.0,7.1E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.6E-5,0.033,0.033,0.0,350.0,8.7,0.0,4.8E-25,1.4E-35,0.0,2.0E7,1.0,7.1E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3500.0,3800.0,1100.0,7300.0,2700.0,0.16,3899999.9999999995,0.0,3.5E-5,0.033,0.033,0.0,340.0,8.7,0.0,9.9E-25,3.1E-35,0.0,2.0E7,1.0,7.1E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,3.3E-5,0.032,0.032,0.0,310.0,8.6,0.0,1.5999999999999999E-24,5.1E-35,0.0,1.9E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,3.6E-5,0.032,0.032,0.0,300.0,8.6,0.0,2.9999999999999996E-24,1.0E-34,0.0,1.9E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3799999.9999999995,0.0,3.4E-5,0.032,0.032,0.0,290.0,8.6,0.0,5.0E-24,1.8E-34,0.0,1.9E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3799999.9999999995,0.0,3.0E-5,0.032,0.032,0.0,290.0,8.6,0.0,7.7E-24,2.6E-34,0.0,2.0E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3799999.9999999995,0.0,2.6E-5,0.032,0.032,0.0,290.0,8.6,0.0,1.1E-23,3.4E-34,0.0,2.1E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3799999.9999999995,0.0,2.2E-5,0.032,0.032,0.0,290.0,8.6,0.0,1.5E-23,4.1E-34,0.0,2.3E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3799999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.16,3799999.9999999995,0.0,1.8E-5,0.032,0.032,0.0,290.0,8.6,0.0,1.9E-23,4.6E-34,0.0,2.4E7,1.0,6.9E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.8E-5,0.032,0.032,0.0,280.0,8.6,0.0,2.5E-23,5.2E-34,0.0,2.4E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,2.1E-5,0.032,0.032,0.0,280.0,8.6,0.0,4.6E-23,9.2E-34,0.0,2.3E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,2.1E-5,0.032,0.032,0.0,280.0,8.6,0.0,7.9E-23,1.7E-33,0.0,2.2E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,2.0E-5,0.032,0.032,0.0,280.0,8.6,0.0,1.2E-22,2.7E-33,0.0,2.3E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.8E-5,0.032,0.032,0.0,280.0,8.6,0.0,1.8E-22,3.8E-33,0.0,2.4E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.6E-5,0.032,0.032,0.0,280.0,8.6,0.0,2.4E-22,4.8E-33,0.0,2.5E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.4E-5,0.032,0.032,0.0,280.0,8.6,0.0,3.0999999999999997E-22,5.6000000000000005E-33,0.0,2.6E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.2E-5,0.032,0.032,0.0,280.0,8.6,0.0,3.8999999999999995E-22,6.2E-33,0.0,2.8E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.0E-5,0.032,0.032,0.0,280.0,8.6,0.0,4.8E-22,6.7E-33,0.0,2.9E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.3E-5,0.032,0.032,0.0,270.0,8.6,0.0,6.4999999999999995E-22,9.200000000000001E-33,0.0,2.7E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3799999.9999999995,0.0,1.5E-5,0.032,0.032,0.0,270.0,8.6,0.0,8.599999999999999E-22,1.4E-32,0.0,2.6E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.6E-5,0.032,0.032,0.0,270.0,8.5,0.0,1.0E-21,1.9E-32,0.0,2.5E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.9E-5,0.032,0.032,0.0,270.0,8.5,0.0,1.3E-21,2.7000000000000004E-32,0.0,2.3E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.9E-5,0.032,0.032,0.0,270.0,8.5,0.0,1.6E-21,3.7E-32,0.0,2.3E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.8E-5,0.032,0.032,0.0,270.0,8.5,0.0,1.9E-21,4.5E-32,0.0,2.3E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.6E-5,0.032,0.032,0.0,260.0,8.5,0.0,2.3E-21,5.1E-32,0.0,2.4E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.4E-5,0.032,0.032,0.0,260.0,8.5,0.0,2.7E-21,5.5E-32,0.0,2.6E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.3E-5,0.032,0.032,0.0,260.0,8.5,0.0,3.2E-21,5.7E-32,0.0,2.7E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.1E-5,0.032,0.032,0.0,260.0,8.5,0.0,3.7E-21,5.8E-32,0.0,2.8E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,9.4E-6,0.032,0.032,0.0,250.0,8.5,0.0,4.2E-21,5.9E-32,0.0,3.0E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.2E-5,0.032,0.032,0.0,250.0,8.5,0.0,4.7E-21,7.000000000000001E-32,0.0,2.7E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.4E-5,0.032,0.032,0.0,250.0,8.5,0.0,5.2E-21,9.0E-32,0.0,2.6E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.4E-5,0.032,0.032,0.0,250.0,8.5,0.0,5.9E-21,1.1E-31,0.0,2.6E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.3E-5,0.032,0.032,0.0,240.0,8.5,0.0,6.6E-21,1.2E-31,0.0,2.6E7,1.0,6.8E8,
1.1E-39,0.014,1800.0,4700.0,4600.0,3699999.9999999995,3400.0,3800.0,1100.0,7200.0,2600.0,0.15,3699999.9999999995,0.0,1.2E-5,0.032,0.032,0.0,240.0,8.5,0.0,7.5E-21,1.3E-31,0.0,2.7E7,1.0,6.8E8,
5.9999999999999996E-40,0.0082,14000.0,4600.0,1500.0,4900000.0,9900.0,1900.0,2500.0,7200.0,22000.0,0.16,5000000.0,0.0,5.0E-6,0.11,0.11,0.0,390.0,3.5,5.4E-48,3.9E-20,9.0E-29,0.0,2.8E7,1.0,6.9E8,
5.9999999999999996E-40,0.0082,1500.0,4500.0,1500.0,4900000.0,2400.0,1900.0,2500.0,7200.0,4700.0,0.16,4900000.0,0.0,6.3E-6,0.042,0.042,0.0,380.0,3.5,3.8E-50,4.0E-20,3.2999999999999997E-29,0.0,2.6E7,1.0,6.9E8,
5.8E-40,0.0079,1500.0,4500.0,1500.0,4500000.0,2400.0,1900.0,2500.0,7200.0,4700.0,0.15,4600000.0,0.0,7.0E-6,0.041,0.041,0.0,380.0,3.3,7.0E-52,4.0E-20,1.4999999999999998E-29,0.0,2.4E7,1.0,6.9E8,
5.6E-40,0.0078,1500.0,4500.0,1500.0,4300000.0,2400.0,1900.0,2500.0,7200.0,4700.0,0.15,4300000.0,0.0,8.2E-6,0.04,0.04,0.0,380.0,3.1,4.7999999999999997E-54,4.1E-20,5.6000000000000005E-30,0.0,2.2E7,1.0,6.9E8,
5.6E-40,0.0076,1500.0,4500.0,1500.0,4200000.0,2400.0,1900.0,2500.0,7200.0,4700.0,0.15,4200000.0,0.0,9.5E-6,0.039,0.039,0.0,380.0,3.1,3.4E-56,4.2E-20,2.4000000000000002E-30,0.0,2.1E7,1.0,6.9E8,
5.4E-40,0.0075,1500.0,4500.0,1500.0,3899999.9999999995,2400.0,1900.0,2500.0,7200.0,4700.0,0.15,3999999.9999999995,0.0,1.0E-5,0.038,0.038,0.0,380.0,2.9,6.3E-58,4.2E-20,1.4000000000000001E-30,0.0,2.0E7,1.0,6.9E8,
5.3E-40,0.0074,1500.0,4500.0,1500.0,3799999.9999999995,2400.0,1900.0,2500.0,7200.0,4700.0,0.15,3799999.9999999995,0.0,1.2E-5,0.037,0.037,0.0,380.0,2.9,1.6E-60,4.3E-20,8.9E-31,0.0,1.9E7,1.0,6.8E8,
5.3E-40,0.0073,1500.0,4500.0,1500.0,3699999.9999999995,2400.0,1900.0,2500.0,7200.0,4700.0,0.15,3799999.9999999995,0.0,1.3E-5,0.037,0.037,0.0,370.0,2.8,1.0999999999999999E-62,4.4E-20,8.2E-31,0.0,1.8E7,1.0,6.8E8,
5.3E-40,0.0073,1500.0,4500.0,1500.0,3699999.9999999995,2400.0,1900.0,2500.0,7200.0,4700.0,0.15,3799999.9999999995,0.0,1.4E-5,0.037,0.037,0.0,370.0,2.8,7.900000000000001E-65,4.5E-20,8.6E-31,0.0,1.8E7,1.0,6.8E8,
