RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
9145000.0,2398000.0,1406000.0,7308000.0,4033000.0,1065000.0,372700.0,4892000.0,1386000.0,9849000.0,9887000.0,
9001000.0,2361000.0,1403000.0,7238000.0,4012000.0,1065000.0,372700.0,4892000.0,1449000.0,9786000.0,9840000.0,
9148000.0,2360000.0,1402000.0,7144000.0,3988000.0,1065000.0,372500.0,4892000.0,1569000.0,9666000.0,9537000.0,
9006000.0,2359000.0,1402000.0,7084000.0,3973000.0,1065000.0,372400.0,4892000.0,1674000.0,9561000.0,9574000.0,
8898000.0,2343000.0,1400000.0,7005000.0,3929000.0,1064000.0,372300.0,4892000.0,1715000.0,9567000.0,9639000.0,
8745000.0,2334000.0,1397000.0,6916000.0,3863000.0,1060000.0,372300.0,4892000.0,1715000.0,9567000.0,9716000.0,
8711000.0,2331000.0,1397000.0,6852000.0,3827000.0,1060000.0,372200.0,4892000.0,1715000.0,9567000.0,9598000.0,
8880000.0,2310000.0,1396000.0,6791000.0,3809000.0,1059000.0,372100.0,4892000.0,1715000.0,9567000.0,9340000.0,
8736000.0,2297000.0,1387000.0,6762000.0,3735000.0,1059000.0,372100.0,4892000.0,1715000.0,9615000.0,9412000.0,
8520000.0,2273000.0,1370000.0,6612000.0,3653000.0,1059000.0,372100.0,4892000.0,1715000.0,9663000.0,9488000.0,
8399000.0,2273000.0,1369000.0,6518000.0,3637000.0,1059000.0,372100.0,4892000.0,1715000.0,9663000.0,9504000.0,
8374000.0,2273000.0,1369000.0,6503000.0,3637000.0,1059000.0,372100.0,4892000.0,1826000.0,9600000.0,9504000.0,
8325000.0,2272000.0,1369000.0,6488000.0,3602000.0,1059000.0,372000.0,4892000.0,1826000.0,9600000.0,9540000.0,
8314000.0,2272000.0,1369000.0,6474000.0,3584000.0,1059000.0,372000.0,4892000.0,1826000.0,9600000.0,9558000.0,
8254000.0,2267000.0,1369000.0,6468000.0,3567000.0,1059000.0,372000.0,4892000.0,1826000.0,9600000.0,9590000.0,
8205000.0,2266000.0,1369000.0,6463000.0,3542000.0,1059000.0,372000.0,4892000.0,1826000.0,9648000.0,9649000.0,
8345000.0,2266000.0,1369000.0,6458000.0,3436000.0,1059000.0,370500.0,4892000.0,2007000.0,9515000.0,9582000.0,
8294000.0,2260000.0,1369000.0,6458000.0,3436000.0,1059000.0,370500.0,4892000.0,2007000.0,9515000.0,9594000.0,
8279000.0,2259000.0,1369000.0,6444000.0,3423000.0,1059000.0,370500.0,4892000.0,2007000.0,9515000.0,9607000.0,
8336000.0,2254000.0,1369000.0,6429000.0,3395000.0,1059000.0,370500.0,4892000.0,2007000.0,9563000.0,9558000.0,
8296000.0,2254000.0,1369000.0,6399000.0,3395000.0,1059000.0,370500.0,4892000.0,2007000.0,9611000.0,9558000.0,
8255000.0,2249000.0,1367000.0,6384000.0,3395000.0,1059000.0,370500.0,4892000.0,2037000.0,9581000.0,9571000.0,
8249000.0,2241000.0,1365000.0,6374000.0,3381000.0,1059000.0,370400.0,4892000.0,2147000.0,9518000.0,9584000.0,
8228000.0,2232000.0,1365000.0,6329000.0,3381000.0,1059000.0,370400.0,4892000.0,2147000.0,9518000.0,9584000.0,
8192000.0,2229000.0,1360000.0,6315000.0,3367000.0,1059000.0,370300.0,4892000.0,2147000.0,9613000.0,9607000.0,
8164000.0,2229000.0,1360000.0,6300000.0,3344000.0,1059000.0,370300.0,4892000.0,2147000.0,9661000.0,9648000.0,
