R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.4E-5,0.031,0.031,0.0,490.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.8E-5,0.031,0.031,0.0,450.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,4.1E-5,0.031,0.031,0.0,420.0,8.6,0.0,6.100000000000001E-28,1.0000000000000001E-38,0.0,1.8E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,4.3E-5,0.031,0.031,0.0,400.0,8.5,0.0,3.1000000000000002E-27,7.800000000000001E-38,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,4.2E-5,0.031,0.031,0.0,380.0,8.5,0.0,1.0E-26,3.3000000000000002E-37,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.4E-5,0.031,0.031,0.0,350.0,8.5,0.0,2.1E-26,7.5E-37,0.0,1.7E7,1.0,6.8E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.3E-5,0.031,0.031,0.0,350.0,8.5,0.0,4.9E-26,1.9000000000000002E-36,0.0,1.7E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.9E-5,0.031,0.031,0.0,330.0,8.4,0.0,9.2E-26,3.6E-36,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,4.1E-5,0.031,0.031,0.0,310.0,8.4,0.0,1.9E-25,7.100000000000001E-36,0.0,1.7E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.9E-5,0.031,0.031,0.0,300.0,8.4,0.0,3.6999999999999996E-25,1.4E-35,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.7E-5,0.031,0.031,0.0,290.0,8.4,0.0,7.2E-25,2.5E-35,0.0,1.8E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.9E-5,0.031,0.031,0.0,290.0,8.4,0.0,1.5999999999999999E-24,5.6E-35,0.0,1.8E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.6E-5,0.031,0.031,0.0,290.0,8.4,0.0,2.9E-24,1.1E-34,0.0,1.8E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.2E-5,0.031,0.031,0.0,290.0,8.4,0.0,4.5999999999999995E-24,1.7E-34,0.0,1.9E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,2.7E-5,0.031,0.031,0.0,290.0,8.4,0.0,6.7E-24,2.2E-34,0.0,2.0E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,2.2E-5,0.031,0.031,0.0,280.0,8.4,0.0,9.199999999999999E-24,2.7E-34,0.0,2.1E7,1.0,6.7E8,
1.5E-37,0.0093,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,1.9E-5,0.031,0.031,0.0,280.0,8.4,0.0,1.2E-23,3.1000000000000002E-34,0.0,2.3E7,1.0,6.7E8,
1.6E-37,0.021,4500.0,2200.0,4600.0,4900000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4900000.0,0.0,3.4E-5,0.058,0.058,0.0,410.0,14.0,0.0,3.9E-23,1.3999999999999998E-29,0.0,2.3E7,1.0,6.9E8,
1.6E-37,0.021,4500.0,2200.0,4600.0,4900000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,4900000.0,0.0,4.1E-5,0.058,0.058,0.0,410.0,14.0,0.0,4.6E-23,4.2E-30,0.0,2.1E7,1.0,6.9E8,
1.6E-37,0.02,4500.0,2100.0,4600.0,4600000.0,3900.0,1600.0,2000.0,240.0,2500.0,0.19,4600000.0,0.0,4.4E-5,0.055,0.055,0.0,410.0,13.0,0.0,5.0E-23,2.2000000000000002E-30,0.0,2.0E7,1.0,6.9E8,
