R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.3000000000000001E-37,0.01,2500.0,2500.0,3400.0,3799999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,3899999.9999999995,1.4E-5,0.068,0.068,0.0,410.0,2.3,0.0,0.0,1.7E7,1.0,7.1E8,
1.3000000000000001E-37,0.01,2500.0,2500.0,3400.0,3799999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,3899999.9999999995,1.2E-5,0.068,0.068,0.0,410.0,2.3,0.0,0.0,1.8E7,1.0,7.1E8,
1.3000000000000001E-37,0.01,2500.0,2500.0,3400.0,3799999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,3899999.9999999995,9.8E-6,0.068,0.068,0.0,410.0,2.3,0.0,0.0,1.9E7,1.0,7.1E8,
1.3000000000000001E-37,0.01,2500.0,2500.0,3400.0,3799999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,3899999.9999999995,8.0E-6,0.068,0.068,0.0,410.0,2.3,0.0,0.0,2.1E7,1.0,7.1E8,
1.3000000000000001E-37,0.01,2500.0,2500.0,3400.0,3799999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,3899999.9999999995,6.6E-6,0.068,0.068,0.0,400.0,2.3,0.0,0.0,2.2E7,1.0,7.1E8,
1.9E-37,0.056,4700.0,7100.0,5400.0,4700000.0,2600.0,1400.0,1900.0,220.0,2300.0,0.17,4700000.0,2.2E-5,0.079,0.079,0.0,410.0,14.0,0.0,0.0,2.4E7,1.0,7.2E8,
1.9E-37,0.055,4700.0,7100.0,5300.0,4300000.0,2600.0,1400.0,1900.0,220.0,2300.0,0.17,4400000.0,3.5E-5,0.076,0.076,0.0,410.0,13.0,0.0,0.0,2.3E7,1.0,7.2E8,
1.8E-37,0.054,4700.0,7000.0,5300.0,4099999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,4099999.9999999995,3.9E-5,0.073,0.073,0.0,410.0,13.0,0.0,0.0,2.2E7,1.0,7.2E8,
1.8E-37,0.053,4700.0,7000.0,5300.0,3799999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,3899999.9999999995,4.2E-5,0.07,0.07,0.0,410.0,12.0,0.0,0.0,2.1E7,1.0,7.2E8,
1.8E-37,0.053,4700.0,7000.0,5300.0,3799999.9999999995,2600.0,1400.0,1900.0,220.0,2300.0,0.17,3899999.9999999995,4.4E-5,0.07,0.07,0.0,410.0,12.0,0.0,0.0,2.1E7,1.0,7.2E8,
