cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1539.0,110.3,225.8,158.2,0.3626,4.629,0.1846,0.1768,1.39,1.353,0.0,343.7,0.1157,1.099,0.1108,0.1626,0.3007,0.2093,0.04992,2.929,12.22,0.0,343.7,0.1157,1.099,0.1108,0.1626,0.3007,0.2093,0.04992,2.929,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,395.4,121.9,25.38,707.6,198.0,2.186,6.375,30.97,5.444,0.0,79.81,1.176,8.966,25.61,23.71,0.7462,0.03843,0.04274,0.007154,0.04538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989E-4,0.0,19980.0,105000.0,131400.0,49290.0,2.724E7,50690.0,19770.0,22890.0,13890.0,52460.0,0.0,3.158E-36,1.539E-36,8.351E-36,7.027000000000001E-36,1.4860000000000001E-36,2.519E-37,5.881E-39,8.069999999999999E-39,2.579E-38,3.845E-38,2.08E-35,0.0,0.6325,0.8839,2.566,1.431,0.1596,0.06152,0.003327,0.003432,0.02393,0.02264,0.0,0.0,2.817E-4,4.086E-4,7.794E-4,0.9949,0.001143,3.426E-4,4.495E-4,5.211E-5,0.001634,0.0,0.005844,0.005681,0.006201,0.004019,0.2076,0.01289,0.001352,8.223E-4,0.005713,0.001012,
0.0,1539.0,109.0,227.2,162.3,0.3614,4.625,0.1854,0.176,1.391,1.285,0.0,343.7,0.1138,1.091,0.1114,0.1621,0.2995,0.2105,0.04871,3.263,11.89,0.0,343.7,0.1138,1.091,0.1114,0.1621,0.2995,0.2105,0.04871,3.263,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,394.3,123.9,25.38,711.6,198.0,2.186,6.378,30.97,5.478,0.0,92.75,1.161,8.625,8.796,23.67,0.7472,0.03855,0.04289,0.007184,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002E-4,0.0,20570.0,103400.0,125000.0,48500.0,2.59E7,51200.0,20050.0,23160.0,13950.0,52640.0,0.0,3.2280000000000004E-36,1.505E-36,8.342E-36,6.922E-36,1.4860000000000001E-36,2.497E-37,5.871E-39,8.054E-39,2.531E-38,3.668E-38,2.08E-35,0.0,0.6517,0.8697,2.576,1.416,0.1596,0.06147,0.003336,0.003424,0.02392,0.02159,0.0,0.0,2.979E-4,4.321E-4,8.243E-4,0.9946,0.001209,3.623E-4,4.753E-4,5.511E-5,0.001728,0.0,0.005919,0.005668,0.006208,0.004015,0.2074,0.01284,0.001367,8.171E-4,0.005711,0.001029,
0.0,1540.0,111.7,220.3,158.0,0.3798,6.874,0.2225,0.2143,1.408,1.205,0.0,343.7,0.1197,1.029,0.1093,0.16,0.229,0.2077,0.04083,2.438,12.85,0.0,343.7,0.1197,1.029,0.1093,0.16,0.229,0.2077,0.04083,2.438,12.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,396.3,121.3,25.08,711.2,201.5,1.897,6.077,30.85,4.959,0.0,92.75,1.176,2.523,20.23,23.66,0.7458,0.03845,0.04278,0.00714,0.04571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.389E-4,0.0,20640.0,103700.0,113600.0,50710.0,2.503E7,50070.0,18950.0,21900.0,13750.0,50630.0,0.0,3.2480000000000005E-36,1.536E-36,8.135000000000001E-36,6.903E-36,1.487E-36,3.0479999999999997E-37,6.494E-39,8.699999999999999E-39,2.527E-38,3.42E-38,2.08E-35,0.0,0.6595,0.8915,2.479,1.442,0.1599,0.09696,0.003856,0.003963,0.02415,0.02025,0.0,0.0,2.979E-4,4.321E-4,8.243E-4,0.9946,0.001209,3.623E-4,4.753E-4,5.511E-5,0.001728,0.0,0.005991,0.005621,0.006161,0.004056,0.2075,0.01283,0.001354,8.015E-4,0.005702,0.001053,
0.0,1542.0,100.6,232.3,158.3,0.8303,4.25,0.2504,0.2491,1.911,0.7024,0.0,343.7,0.1185,1.069,0.09905,0.1609,0.2001,0.2081,0.04308,1.891,13.4,0.0,343.7,0.1185,1.069,0.09905,0.1609,0.2001,0.2081,0.04308,1.891,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,406.5,116.2,25.36,711.8,198.8,2.333,6.7,30.41,5.143,0.0,92.75,1.219,2.459,18.49,24.0,0.7453,0.03845,0.04279,0.007143,0.04571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,20740.0,104200.0,112400.0,49890.0,2.518E7,50220.0,18790.0,21750.0,13810.0,50620.0,0.0,3.329E-36,1.492E-36,8.166000000000001E-36,6.82E-36,1.4880000000000002E-36,2.2679999999999997E-37,7.229E-39,9.557E-39,3.698E-38,2.22E-38,2.08E-35,0.0,0.6795,0.8123,2.571,1.437,0.1657,0.05971,0.004314,0.00454,0.03216,0.01224,0.0,0.0,2.979E-4,4.321E-4,8.243E-4,0.9946,0.001209,3.623E-4,4.753E-4,5.511E-5,0.001728,0.0,0.006074,0.005706,0.006196,0.004004,0.2075,0.01264,0.001363,8.181E-4,0.005729,0.00105,
0.0,1543.0,92.95,236.3,146.4,1.777,4.358,0.2504,0.2492,1.917,0.6965,0.0,343.7,0.09448,1.09,0.09528,0.1627,0.1999,0.2076,0.04171,1.841,13.45,0.0,343.7,0.09448,1.09,0.09528,0.1627,0.1999,0.2076,0.04171,1.841,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,405.7,120.3,26.76,714.0,198.8,2.342,6.712,30.55,5.015,0.0,92.75,1.026,2.335,31.69,24.26,0.7459,0.03897,0.04336,0.007244,0.04619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.246E-4,0.0,20760.0,102800.0,111300.0,50750.0,2.449E7,49940.0,18580.0,21490.0,13670.0,49680.0,0.0,3.349E-36,1.316E-36,8.248E-36,6.732E-36,1.533E-36,2.282E-37,7.228E-39,9.548E-39,3.652E-38,2.205E-38,2.08E-35,0.0,0.6873,0.7358,2.625,1.439,0.1715,0.06099,0.004318,0.004545,0.03224,0.01216,0.0,0.0,3.002E-4,4.355E-4,8.308E-4,0.9946,0.001218,3.651E-4,4.791E-4,5.554E-5,0.001741,0.0,0.006079,0.005494,0.006279,0.004025,0.2071,0.01262,0.001362,8.17E-4,0.005734,0.001045,
0.0,1544.0,91.78,236.8,145.8,1.143,4.358,0.2493,0.2449,1.922,0.7727,0.0,343.7,0.094,1.09,0.09398,0.1628,0.2002,0.2084,0.1792,1.32,13.83,0.0,343.7,0.094,1.09,0.09398,0.1628,0.2002,0.2084,0.1792,1.32,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,405.9,123.0,26.83,714.0,198.8,2.343,6.571,30.68,5.016,0.0,92.75,1.538,2.438,30.9,24.42,0.7461,0.03898,0.04338,0.007253,0.04619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.252E-4,0.0,20840.0,100800.0,111800.0,48560.0,2.368E7,48600.0,17570.0,20320.0,13490.0,47760.0,0.0,3.39E-36,1.3060000000000001E-36,8.211000000000001E-36,6.622000000000001E-36,1.534E-36,2.2699999999999998E-37,7.22E-39,9.476E-39,3.614E-38,2.219E-38,2.08E-35,0.0,0.7061,0.7281,2.628,1.422,0.1717,0.061,0.004304,0.004471,0.03231,0.01231,0.0,0.0,3.002E-4,4.355E-4,8.308E-4,0.9946,0.001218,3.651E-4,4.791E-4,5.554E-5,0.001741,0.0,0.006129,0.005443,0.006294,0.004011,0.2069,0.01259,0.001357,8.1E-4,0.005734,0.001047,
0.0,1544.0,91.43,233.3,130.8,0.8833,6.0,0.2889,0.2448,1.921,0.7728,0.0,343.7,0.09365,1.099,0.09457,0.1541,0.1997,0.2084,0.2058,1.32,13.81,0.0,343.7,0.09365,1.099,0.09457,0.1541,0.1997,0.2084,0.2058,1.32,13.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,407.6,122.8,24.72,720.0,198.8,2.318,6.54,30.67,4.9,0.0,92.75,1.451,2.73,55.23,16.94,0.7407,0.03723,0.04107,0.006992,0.03771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,20880.0,118500.0,116900.0,39030.0,2.309E7,42310.0,15800.0,18030.0,13160.0,40000.0,0.0,3.39E-36,1.2990000000000001E-36,8.223E-36,6.511E-36,1.474E-36,2.675E-37,8.175999999999999E-39,9.451999999999999E-39,3.561E-38,2.204E-38,2.08E-35,0.0,0.7061,0.7251,2.628,1.413,0.1614,0.08032,0.004756,0.00447,0.03231,0.01231,0.0,0.0,0.001378,7.109E-4,3.97E-4,0.9944,9.864E-4,2.956E-4,3.879E-4,4.497E-5,0.00141,0.0,0.006157,0.005537,0.006343,0.003972,0.2068,0.01248,0.001346,7.952E-4,0.005732,9.919E-4,
0.0,1540.0,94.86,234.3,133.8,0.9505,4.314,0.2494,0.25,0.9623,0.6541,0.0,343.7,0.09505,1.035,0.09285,0.1565,0.2015,0.2086,0.1891,5.318,9.885,0.0,343.7,0.09505,1.035,0.09285,0.1565,0.2015,0.2086,0.1891,5.318,9.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,413.0,116.6,24.67,724.4,198.7,2.314,6.766,30.29,5.486,0.0,91.99,1.603,3.143,54.74,17.02,0.7413,0.03731,0.04116,0.007014,0.03789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69E-4,0.0,20920.0,122200.0,112700.0,37690.0,2.251E7,43220.0,16260.0,18680.0,13060.0,41730.0,0.0,3.205E-36,1.3010000000000001E-36,8.169E-36,6.499000000000001E-36,1.474E-36,2.2499999999999998E-37,7.196E-39,9.521E-39,1.9919999999999999E-38,1.946E-38,2.08E-35,0.0,0.6676,0.7525,2.643,1.447,0.1614,0.06085,0.004299,0.004515,0.01614,0.0104,0.0,0.0,0.001494,7.708E-4,4.304E-4,0.9939,0.001069,3.205E-4,4.205E-4,4.875E-5,0.001528,0.0,0.006216,0.005561,0.00636,0.003993,0.2065,0.01243,0.001351,8.379E-4,0.005626,0.001078,
0.0,1536.0,102.8,233.6,132.1,0.9342,4.311,0.2494,0.2485,0.9693,0.7239,0.0,343.7,0.09404,1.03,0.09617,0.1545,0.1997,0.2083,0.1651,3.457,11.78,0.0,343.7,0.09404,1.03,0.09617,0.1545,0.1997,0.2083,0.1651,3.457,11.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91,414.3,117.3,24.8,725.2,198.8,2.326,6.672,30.71,5.233,0.0,90.74,1.683,2.853,54.36,17.1,0.7426,0.03743,0.04129,0.007052,0.03812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.674E-4,0.0,20960.0,123300.0,108500.0,37170.0,2.18E7,44480.0,16780.0,19300.0,13250.0,43380.0,0.0,3.158E-36,1.315E-36,8.094E-36,6.157E-36,1.474E-36,2.239E-37,7.187999999999999E-39,9.483E-39,1.987E-38,1.93E-38,2.08E-35,0.0,0.6347,0.8148,2.633,1.426,0.1614,0.06083,0.004299,0.004491,0.01624,0.01055,0.0,0.0,0.001626,8.386E-4,4.683E-4,0.9934,0.001164,3.487E-4,4.575E-4,5.304E-5,0.001663,0.0,0.006314,0.005573,0.006363,0.003952,0.2059,0.0124,0.001355,8.3E-4,0.00567,0.001065,
0.0,1524.0,116.9,233.4,132.4,0.916,4.916,0.2498,0.2468,0.9711,0.7149,0.0,343.7,0.09307,1.027,0.09798,0.1544,0.1989,0.227,0.118,2.982,12.28,0.0,343.7,0.09307,1.027,0.09798,0.1544,0.1989,0.227,0.118,2.982,12.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,415.3,115.3,26.83,725.1,198.8,2.33,6.602,30.84,5.193,0.0,88.57,1.917,2.966,52.87,17.75,0.7441,0.0372,0.04104,0.007036,0.03795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001E-4,0.0,20970.0,124000.0,98070.0,43720.0,2.088E7,44760.0,17040.0,19560.0,13380.0,43460.0,0.0,2.6540000000000003E-36,1.355E-36,8.205E-36,6.088E-36,1.2460000000000001E-36,2.707E-37,7.181E-39,9.442E-39,1.9559999999999999E-38,1.922E-38,2.08E-35,0.0,0.5335,0.9144,2.637,1.428,0.1508,0.06658,0.004305,0.004462,0.01627,0.01046,0.0,0.0,0.001693,8.73E-4,4.875E-4,0.9931,0.001211,3.63E-4,4.763E-4,5.522E-5,0.001731,0.0,0.006367,0.005492,0.006138,0.004225,0.2057,0.01233,0.001361,8.258E-4,0.00568,0.001074,
0.0,1526.0,116.0,230.8,124.6,0.2523,4.549,0.2508,0.247,0.9712,0.7158,0.0,343.7,0.1007,0.9993,0.1008,0.1564,0.1988,0.2274,0.1269,2.87,12.39,0.0,343.7,0.1007,0.9993,0.1008,0.1564,0.1988,0.2274,0.1269,2.87,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,415.1,116.3,27.04,727.2,198.7,2.33,6.712,30.71,5.221,0.0,88.57,2.195,4.04,60.79,18.37,0.7668,0.037,0.04082,0.007047,0.03767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.456E-4,0.0,21040.0,124300.0,90450.0,49900.0,2.063E7,46010.0,17330.0,19850.0,13500.0,43400.0,0.0,2.7E-36,1.35E-36,8.021000000000001E-36,5.967E-36,1.255E-36,2.293E-37,7.19E-39,9.445E-39,7.926E-38,2.0459999999999999E-38,2.08E-35,0.0,0.5557,0.9183,2.608,1.416,0.152,0.06281,0.004316,0.004473,0.02511,0.01063,0.0,0.0,0.001693,8.73E-4,4.875E-4,0.9931,0.001211,3.63E-4,4.763E-4,5.522E-5,0.001731,0.0,0.006382,0.005442,0.006084,0.00428,0.2055,0.01231,0.001384,8.132E-4,0.005675,0.001087,
0.0,1526.0,105.9,239.5,124.5,0.385,5.166,0.2506,0.2493,0.9593,0.7185,0.0,343.7,0.09332,0.9998,0.1017,0.168,0.1975,0.2275,0.1271,1.702,13.55,0.0,343.7,0.09332,0.9998,0.1017,0.168,0.1975,0.2275,0.1271,1.702,13.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,423.5,113.0,27.41,728.9,198.7,2.335,6.903,30.15,5.419,0.0,88.57,1.959,4.14,55.03,18.76,6.39,0.03724,0.04107,0.00715,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.381E-4,0.0,21100.0,127300.0,91440.0,47880.0,2.116E7,49070.0,18010.0,20600.0,13730.0,44590.0,0.0,2.7E-36,1.25E-36,8.014000000000001E-36,5.7390000000000006E-36,1.3010000000000001E-36,3.826E-37,7.184E-39,9.471999999999999E-39,1.916E-38,1.941E-38,2.08E-35,0.0,0.5557,0.8431,2.67,1.394,0.1604,0.08966,0.004317,0.004515,0.01613,0.01053,0.0,0.0,0.001693,8.73E-4,4.875E-4,0.9931,0.001211,3.63E-4,4.763E-4,5.522E-5,0.001731,0.0,0.00641,0.005373,0.006106,0.004321,0.2056,0.01225,0.001388,7.967E-4,0.005719,0.001066,
0.0,1526.0,105.9,236.2,130.3,0.1087,8.343,0.2569,0.2417,0.9608,0.7185,0.0,343.7,0.09334,1.009,0.1018,0.1609,0.1933,0.2298,0.1191,1.726,13.53,0.0,343.7,0.09334,1.009,0.1018,0.1609,0.1933,0.2298,0.1191,1.726,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,421.6,115.8,27.51,723.8,198.7,2.333,6.79,30.25,5.419,0.0,88.57,2.449,5.885,52.35,19.11,0.9078,0.03681,0.0406,0.007051,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.703E-4,0.0,21230.0,128300.0,94010.0,47990.0,2.216E7,50570.0,18880.0,21420.0,13860.0,46730.0,0.0,2.7E-36,1.2540000000000001E-36,7.986000000000001E-36,5.5630000000000004E-36,1.2800000000000001E-36,4.352E-37,7.177E-39,9.427E-39,1.895E-38,1.935E-38,2.08E-35,0.0,0.5558,0.8449,2.668,1.394,0.1565,0.0929,0.004396,0.004405,0.01616,0.01053,0.0,0.0,0.001693,8.73E-4,4.875E-4,0.9931,0.001211,3.63E-4,4.763E-4,5.522E-5,0.001731,0.0,0.006543,0.005347,0.006143,0.004328,0.2054,0.01211,0.001473,7.067E-4,0.005721,0.001062,
0.0,1526.0,112.5,229.4,122.0,2.931,5.086,0.2573,0.2389,0.9705,0.4282,0.0,343.7,0.1096,0.9527,0.09191,0.1732,0.2146,0.2296,0.1162,1.315,13.96,0.0,343.7,0.1096,0.9527,0.09191,0.1732,0.2146,0.2296,0.1162,1.315,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,392.7,120.4,32.93,749.0,198.7,2.359,6.568,31.02,5.527,0.0,88.57,2.497,6.937,60.78,18.61,0.9132,0.03674,0.04053,0.007022,0.1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463E-4,0.0,21250.0,125400.0,99760.0,63620.0,2.332E7,52310.0,18710.0,21330.0,13780.0,50030.0,0.0,2.7E-36,1.424E-36,7.605E-36,5.818E-36,1.043E-36,3.768E-37,7.181E-39,9.359E-39,1.894E-38,3.925E-38,2.08E-35,0.0,0.5558,0.9118,2.571,1.403,0.174,0.08644,0.004403,0.004356,0.01629,0.009743,0.0,0.0,0.001693,8.73E-4,4.875E-4,0.9931,0.001211,3.63E-4,4.763E-4,5.522E-5,0.001731,0.0,0.006543,0.005144,0.006285,0.005006,0.2046,0.0121,0.001475,7.001E-4,0.005716,0.001126,
0.0,1527.0,103.0,237.5,132.1,0.884,4.773,0.2573,0.2384,0.971,0.3723,0.0,343.7,0.1045,0.9588,0.1119,0.1784,0.1869,0.2296,0.1159,0.5842,14.69,0.0,343.7,0.1045,0.9588,0.1119,0.1784,0.1869,0.2296,0.1159,0.5842,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,409.6,111.8,25.71,754.4,200.1,2.376,6.549,31.06,5.697,0.0,88.57,3.776,7.683,50.7,17.59,1.031,0.0373,0.04114,0.007139,0.07298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.215E-4,0.0,21360.0,132200.0,97090.0,51170.0,2.465E7,53470.0,18560.0,21220.0,13780.0,52150.0,0.0,2.723E-36,1.392E-36,7.675E-36,6.0E-36,7.889999999999999E-37,2.409E-37,7.191E-39,9.332E-39,1.865E-38,3.306E-38,2.08E-35,0.0,0.5709,0.8475,2.639,1.429,0.1458,0.06488,0.004405,0.004346,0.01631,0.009024,0.0,0.0,0.001693,8.73E-4,4.875E-4,0.9931,0.001211,3.63E-4,4.763E-4,5.522E-5,0.001731,0.0,0.006591,0.005293,0.006254,0.004447,0.2048,0.01207,0.001477,6.836E-4,0.005724,0.001144,
0.0,1527.0,109.7,224.4,129.7,0.6452,8.919,0.2582,0.2404,0.9661,0.3717,0.0,343.7,0.1074,0.9958,0.0745,0.1496,0.2087,0.2255,0.1177,1.104,14.17,0.0,343.7,0.1074,0.9958,0.0745,0.1496,0.2087,0.2255,0.1177,1.104,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,406.4,112.3,26.22,759.1,197.9,2.412,6.554,30.72,5.633,0.0,88.57,2.855,6.577,58.4,16.1,1.04,0.03728,0.04107,0.007176,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301E-4,0.0,21390.0,105400.0,99650.0,54220.0,2.424E7,44800.0,16210.0,18270.0,13430.0,43080.0,0.0,2.723E-36,1.345E-36,7.56E-36,5.9890000000000005E-36,7.202E-37,3.372E-37,7.2E-39,9.352E-39,1.842E-38,3.302E-38,2.08E-35,0.0,0.5709,0.8957,2.551,1.42,0.1291,0.1187,0.004421,0.004381,0.01623,0.009013,0.0,0.0,2.174E-4,4.577E-5,7.42E-4,0.996,9.585E-4,2.873E-4,3.769E-4,4.37E-5,0.00137,0.0,0.006591,0.005174,0.006074,0.004479,0.2045,0.01197,0.001458,6.68E-4,0.005731,0.001068,
0.0,1527.0,100.4,234.9,135.9,0.5375,4.518,0.2579,0.2386,0.9696,0.3721,0.0,343.7,0.09005,1.027,0.0687,0.1486,0.1878,0.2272,0.1181,2.921,12.35,0.0,343.7,0.09005,1.027,0.0687,0.1486,0.1878,0.2272,0.1181,2.921,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,414.3,115.7,26.1,760.4,196.2,2.353,6.521,30.84,5.85,0.0,88.57,2.586,5.913,52.34,16.11,0.7578,0.03718,0.04095,0.007218,0.07206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002E-4,0.0,21650.0,104300.0,91560.0,52470.0,2.32E7,43550.0,16130.0,18150.0,13350.0,42750.0,0.0,2.723E-36,1.247E-36,7.623E-36,5.9820000000000004E-36,7.099E-37,2.221E-37,7.184E-39,9.321E-39,1.836E-38,3.3E-38,2.08E-35,0.0,0.571,0.8226,2.622,1.441,0.1236,0.06005,0.004418,0.004351,0.01627,0.009031,0.0,0.0,2.259E-4,4.756E-5,7.711E-4,0.9958,9.96E-4,2.985E-4,3.916E-4,4.541E-5,0.001423,0.0,0.00667,0.005351,0.005955,0.004473,0.2042,0.0118,0.001467,6.669E-4,0.005716,0.001083,
