R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.9E-5,0.031,0.031,0.0,470.0,8.5,0.0,0.0,0.0,1.8E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,4.1E-5,0.031,0.031,0.0,430.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,4.2E-5,0.031,0.031,0.0,410.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,3.9E-5,0.031,0.031,0.0,370.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,950.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,3.7E-5,0.031,0.031,0.0,360.0,8.5,0.0,0.0,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,3.9E-5,0.031,0.031,0.0,330.0,8.4,0.0,0.0,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,950.0,410.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,4.0E-5,0.031,0.031,0.0,320.0,8.4,0.0,0.0,0.0,1.8E7,1.0,6.8E8,
6.7E-37,0.052,4500.0,18000.0,12000.0,4900000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,5000000.0,0.068,0.057,0.057,0.0,410.0,12.0,0.0,0.0,0.0,1.8E7,1.0,7.0E8,
2.3E-37,0.018,4400.0,2700.0,4700.0,4600000.0,3800.0,1500.0,2000.0,230.0,2500.0,0.18,4700000.0,3.3E-5,0.045,0.045,0.0,400.0,6.6,0.0,0.0,0.0,1.8E7,1.0,6.9E8,
2.2E-37,0.017,4400.0,2700.0,4600.0,4200000.0,3800.0,1500.0,2000.0,230.0,2400.0,0.18,4200000.0,3.4E-5,0.042,0.042,0.0,390.0,6.2,0.0,7.1E-17,2.8000000000000002E-28,1.7E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3899999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3899999.9999999995,3.5E-5,0.041,0.041,0.0,380.0,6.0,0.0,9.2E-16,8.800000000000001E-27,1.7E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,3.6E-5,0.04,0.04,0.0,380.0,5.9,0.0,8.8E-15,1.4E-25,1.6E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,3.5E-5,0.04,0.04,0.0,380.0,5.9,0.0,3.6E-14,8.899999999999999E-25,1.6E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,3.1E-5,0.04,0.04,0.0,380.0,5.9,0.0,7.9E-14,2.2999999999999997E-24,1.7E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.6E-5,0.04,0.04,0.0,360.0,5.9,0.0,1.4E-13,3.9E-24,1.8E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,2.2E-5,0.04,0.04,0.0,360.0,5.9,0.0,2.1E-13,5.3999999999999994E-24,2.0E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.8E-5,0.04,0.04,0.0,360.0,5.9,0.0,3.0E-13,6.7E-24,2.1E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.5E-5,0.04,0.04,0.0,360.0,5.9,0.0,4.0E-13,7.7E-24,2.3E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.2E-5,0.04,0.04,0.0,350.0,5.9,0.0,5.1E-13,8.499999999999999E-24,2.4E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.1E-5,0.04,0.04,0.0,340.0,5.9,0.0,6.8E-13,9.199999999999999E-24,2.5E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.3E-5,0.04,0.04,0.0,340.0,5.9,0.0,1.2E-12,1.5E-23,2.3E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.4E-5,0.04,0.04,0.0,340.0,5.9,0.0,1.8E-12,2.6E-23,2.3E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.3E-5,0.04,0.04,0.0,340.0,5.9,0.0,2.6E-12,3.9E-23,2.3E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.2E-5,0.04,0.04,0.0,340.0,5.9,0.0,3.4E-12,5.0E-23,2.4E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.0E-5,0.04,0.04,0.0,340.0,5.9,0.0,4.4E-12,6.0E-23,2.5E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,9.1E-6,0.04,0.04,0.0,340.0,5.9,0.0,5.5E-12,6.7E-23,2.7E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.8E-6,0.04,0.04,0.0,340.0,5.9,0.0,6.6E-12,7.2E-23,2.8E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,6.8E-6,0.04,0.04,0.0,340.0,5.9,0.0,7.9E-12,7.5E-23,3.0E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.4E-6,0.04,0.04,0.0,340.0,5.9,0.0,9.0E-12,8.9E-23,2.8E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,9.6E-6,0.04,0.04,0.0,340.0,5.9,0.0,1.0E-11,1.2E-22,2.6E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,9.8E-6,0.04,0.04,0.0,340.0,5.9,0.0,1.2E-11,1.5E-22,2.6E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,9.3E-6,0.04,0.04,0.0,340.0,5.9,0.0,1.4E-11,1.7E-22,2.7E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.4E-6,0.04,0.04,0.0,330.0,5.9,0.0,1.6E-11,1.8999999999999999E-22,2.7E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.5E-6,0.04,0.04,0.0,330.0,5.9,0.0,1.9E-11,1.9999999999999999E-22,2.9E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,6.5E-6,0.04,0.04,0.0,330.0,5.9,0.0,2.1E-11,1.9999999999999999E-22,3.0E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,5.7E-6,0.04,0.04,0.0,330.0,5.9,0.0,2.4E-11,1.9999999999999999E-22,3.2E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,6.3E-6,0.04,0.04,0.0,320.0,5.9,0.0,2.7E-11,2.0999999999999998E-22,3.0E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.8E-6,0.04,0.04,0.0,320.0,5.9,0.0,2.9E-11,2.6999999999999997E-22,2.8E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.4E-6,0.04,0.04,0.0,320.0,5.9,0.0,3.2E-11,3.4E-22,2.8E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.2E-6,0.04,0.04,0.0,320.0,5.9,0.0,3.5E-11,3.8999999999999995E-22,2.8E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.6E-6,0.04,0.04,0.0,320.0,5.9,0.0,3.9E-11,4.1999999999999997E-22,2.8E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,6.9E-6,0.04,0.04,0.0,320.0,5.9,0.0,4.3E-11,4.299999999999999E-22,3.0E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,6.1E-6,0.04,0.04,0.0,320.0,5.9,0.0,4.8E-11,4.299999999999999E-22,3.1E7,1.0,6.9E8,
2.1E-37,0.016,4300.0,2600.0,4600.0,3699999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,5.4E-6,0.04,0.04,0.0,320.0,5.9,0.0,5.3E-11,4.1999999999999997E-22,3.2E7,1.0,6.9E8,
