RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
4647000.0,2434000.0,1406000.0,7412000.0,4033000.0,1065000.0,372700.0,4892000.0,1386000.0,9849000.0,9887000.0,
4402000.0,2412000.0,1397000.0,7269000.0,3954000.0,1065000.0,372600.0,4892000.0,1382000.0,9849000.0,1.011E7,
4366000.0,2402000.0,1395000.0,7134000.0,3954000.0,1065000.0,372500.0,4892000.0,1382000.0,9898000.0,1.011E7,
4344000.0,2401000.0,1394000.0,7120000.0,3918000.0,1065000.0,372400.0,4892000.0,1382000.0,9898000.0,1.016E7,
4612000.0,2375000.0,1391000.0,7025000.0,3894000.0,1065000.0,372300.0,4892000.0,1532000.0,9748000.0,9883000.0,
4635000.0,2373000.0,1390000.0,6944000.0,3887000.0,1065000.0,372300.0,4892000.0,1543000.0,9737000.0,9867000.0,
4603000.0,2365000.0,1384000.0,6746000.0,3853000.0,1065000.0,372300.0,4892000.0,1542000.0,9786000.0,9917000.0,
4602000.0,2357000.0,1382000.0,6643000.0,3830000.0,1065000.0,372100.0,4892000.0,1542000.0,9835000.0,9940000.0,
4598000.0,2349000.0,1378000.0,6578000.0,3734000.0,1065000.0,372100.0,4892000.0,1542000.0,9835000.0,1.004E7,
4591000.0,2340000.0,1370000.0,6463000.0,3705000.0,1063000.0,372000.0,4892000.0,1540000.0,9835000.0,1.007E7,
4570000.0,2323000.0,1368000.0,6313000.0,3656000.0,1063000.0,371900.0,4892000.0,1540000.0,9884000.0,1.012E7,
4559000.0,2320000.0,1367000.0,6288000.0,3621000.0,1062000.0,371900.0,4892000.0,1540000.0,9934000.0,1.015E7,
4766000.0,2314000.0,1367000.0,6288000.0,3599000.0,1062000.0,371900.0,4892000.0,1690000.0,9933000.0,9963000.0,
4826000.0,2312000.0,1367000.0,6284000.0,3551000.0,1062000.0,371900.0,4892000.0,1742000.0,9880000.0,9937000.0,
4795000.0,2301000.0,1367000.0,6284000.0,3539000.0,1062000.0,371900.0,4892000.0,1742000.0,9880000.0,9968000.0,
4830000.0,2295000.0,1358000.0,6264000.0,3503000.0,1062000.0,371900.0,4892000.0,1811000.0,9811000.0,9960000.0,
4897000.0,2291000.0,1340000.0,6264000.0,3496000.0,1062000.0,371900.0,4892000.0,1842000.0,9780000.0,9899000.0,
5057000.0,2277000.0,1340000.0,6264000.0,3461000.0,1062000.0,371900.0,4892000.0,1911000.0,9759000.0,9763000.0,
5047000.0,2277000.0,1339000.0,6249000.0,3425000.0,1062000.0,371800.0,4892000.0,1911000.0,9759000.0,9798000.0,
5253000.0,2277000.0,1339000.0,6229000.0,3413000.0,1062000.0,371800.0,4892000.0,2085000.0,9585000.0,9590000.0,
5234000.0,2277000.0,1339000.0,6224000.0,3369000.0,1062000.0,371800.0,4892000.0,2085000.0,9585000.0,9648000.0,
5499000.0,2277000.0,1315000.0,6219000.0,3323000.0,1062000.0,371800.0,4892000.0,2138000.0,9629000.0,9443000.0,
5479000.0,2277000.0,1315000.0,6214000.0,3300000.0,1062000.0,371800.0,4892000.0,2138000.0,9629000.0,9466000.0,
5469000.0,2277000.0,1290000.0,6214000.0,3278000.0,1062000.0,371800.0,4892000.0,2271000.0,9495000.0,9514000.0,
5446000.0,2273000.0,1289000.0,6213000.0,3253000.0,1062000.0,371800.0,4892000.0,2271000.0,9590000.0,9537000.0,
5428000.0,2269000.0,1265000.0,6212000.0,3252000.0,1062000.0,371800.0,4892000.0,2363000.0,9546000.0,9560000.0,
5423000.0,2269000.0,1265000.0,6207000.0,3228000.0,1062000.0,371800.0,4892000.0,2363000.0,9546000.0,9584000.0,
5393000.0,2265000.0,1265000.0,6202000.0,3184000.0,1062000.0,371800.0,4892000.0,2363000.0,9546000.0,9647000.0,
5369000.0,2265000.0,1265000.0,6121000.0,3133000.0,1062000.0,371800.0,4892000.0,2363000.0,9546000.0,9697000.0,
5346000.0,2265000.0,1265000.0,6097000.0,3133000.0,1062000.0,371700.0,4892000.0,2363000.0,9546000.0,9710000.0,
5336000.0,2265000.0,1246000.0,6077000.0,3111000.0,1062000.0,371700.0,4892000.0,2363000.0,9546000.0,9751000.0,
5331000.0,2265000.0,1240000.0,6052000.0,3090000.0,1058000.0,395000.0,4874000.0,2357000.0,9546000.0,9740000.0,
5406000.0,2266000.0,1245000.0,6042000.0,3087000.0,1046000.0,401000.0,4921000.0,2304000.0,9546000.0,9646000.0,
5365000.0,2267000.0,1250000.0,6037000.0,3105000.0,1027000.0,1770000.0,3587000.0,2270000.0,9546000.0,9646000.0,
5391000.0,2271000.0,1252000.0,6056000.0,3074000.0,1027000.0,1782000.0,3597000.0,2241000.0,9546000.0,9610000.0,
5497000.0,2274000.0,1231000.0,6067000.0,3075000.0,1018000.0,1796000.0,3596000.0,2218000.0,9642000.0,9515000.0,
5456000.0,2273000.0,1233000.0,6087000.0,3043000.0,1018000.0,1808000.0,3619000.0,2183000.0,9642000.0,9547000.0,
5435000.0,2269000.0,1234000.0,6077000.0,3049000.0,1012000.0,1826000.0,3601000.0,2229000.0,9596000.0,9547000.0,
5411000.0,2256000.0,1212000.0,6072000.0,3030000.0,1014000.0,1824000.0,3646000.0,2178000.0,9596000.0,9595000.0,
5507000.0,2252000.0,1212000.0,6088000.0,3023000.0,1008000.0,1842000.0,3680000.0,2126000.0,9596000.0,9449000.0,
5471000.0,2249000.0,1216000.0,6088000.0,2994000.0,1014000.0,1852000.0,3689000.0,2095000.0,9596000.0,9484000.0,
5456000.0,2246000.0,1219000.0,6083000.0,2994000.0,1014000.0,1881000.0,3661000.0,2095000.0,9740000.0,9484000.0,
5416000.0,2249000.0,1222000.0,6098000.0,3000000.0,1020000.0,1885000.0,3658000.0,2127000.0,9744000.0,9484000.0,
5392000.0,2246000.0,1224000.0,6111000.0,2986000.0,1010000.0,1874000.0,3751000.0,2027000.0,9744000.0,9525000.0,
5384000.0,2246000.0,1228000.0,6111000.0,2986000.0,1010000.0,1882000.0,3743000.0,2027000.0,9744000.0,9525000.0,
5364000.0,2250000.0,1232000.0,6118000.0,2986000.0,1010000.0,1888000.0,3803000.0,1961000.0,9744000.0,9525000.0,
5333000.0,2259000.0,1234000.0,6103000.0,2986000.0,1016000.0,1888000.0,3858000.0,1900000.0,9744000.0,9525000.0,
5294000.0,2265000.0,1236000.0,6103000.0,2998000.0,1010000.0,1882000.0,3953000.0,1805000.0,9744000.0,9525000.0,
5285000.0,2267000.0,1238000.0,6098000.0,2974000.0,1016000.0,1888000.0,3986000.0,1760000.0,9744000.0,9550000.0,
5194000.0,2270000.0,1241000.0,6159000.0,2958000.0,1016000.0,1888000.0,4011000.0,1863000.0,9617000.0,9565000.0,
5154000.0,2280000.0,1242000.0,6162000.0,2947000.0,1010000.0,1894000.0,4028000.0,1839000.0,9665000.0,9583000.0,
5141000.0,2276000.0,1249000.0,6152000.0,2982000.0,974700.0,1912000.0,4022000.0,1827000.0,9665000.0,9583000.0,
5103000.0,2284000.0,1253000.0,6158000.0,2958000.0,968700.0,1910000.0,4051000.0,1798000.0,9665000.0,9614000.0,
5060000.0,2290000.0,1255000.0,6172000.0,2942000.0,968700.0,1916000.0,4045000.0,1798000.0,9762000.0,9631000.0,
