R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,1.1E-5,0.1,0.1,0.0,540.0,4.9,0.0,0.0,0.0,0.0,2.5E7,1.0,7.3E8,
4.7999999999999997E-39,0.0074,1400.0,1300.0,2400.0,3899999.9999999995,1800.0,1300.0,3000.0,190.0,1800.0,0.15,3899999.9999999995,0.0,1.2E-5,0.1,0.1,0.0,500.0,4.9,0.0,0.0,0.0,0.0,2.4E7,1.0,7.3E8,
1.2E-38,0.017,12000.0,15000.0,390.0,4700000.0,1100.0,1300.0,4000.0,190.0,1800.0,0.15,4700000.0,0.0,1.0E-5,0.12,0.12,0.0,560.0,3.6,0.0,1.2E-26,5.8E-38,0.0,2.3E7,1.0,7.4E8,
4.3E-39,0.0062,4600.0,2600.0,390.0,4300000.0,1100.0,1300.0,4000.0,190.0,1800.0,0.15,4400000.0,0.0,1.1E-5,0.093,0.093,0.0,540.0,3.3,0.0,3.9E-26,1.3000000000000001E-37,0.0,2.2E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,1.1E-5,0.087,0.087,0.0,530.0,3.1,0.0,7.2E-26,3.5E-37,0.0,2.1E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,1.3E-5,0.087,0.087,0.0,510.0,3.1,0.0,3.3E-25,2.5E-36,0.0,2.0E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,1.2E-5,0.087,0.087,0.0,480.0,3.1,0.0,8.1E-25,7.7E-36,0.0,2.1E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,1.1E-5,0.087,0.087,0.0,440.0,3.1,0.0,1.4999999999999998E-24,1.5E-35,0.0,2.1E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,9.3E-6,0.087,0.087,0.0,430.0,3.1,0.0,2.4E-24,2.3E-35,0.0,2.3E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,7.8E-6,0.087,0.087,0.0,400.0,3.1,0.0,3.5E-24,3.1E-35,0.0,2.4E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,6.6E-6,0.087,0.087,0.0,400.0,3.1,0.0,4.7E-24,3.7E-35,0.0,2.6E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,5.5E-6,0.087,0.087,0.0,400.0,3.1,0.0,6.199999999999999E-24,4.2E-35,0.0,2.7E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,4.7E-6,0.087,0.087,0.0,400.0,3.1,0.0,7.7E-24,4.6E-35,0.0,2.9E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,5.6E-6,0.087,0.087,0.0,400.0,3.1,0.0,1.2E-23,6.2E-35,0.0,2.7E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,6.2E-6,0.087,0.087,0.0,390.0,3.1,0.0,1.9E-23,1.1E-34,0.0,2.6E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,6.2E-6,0.087,0.087,0.0,390.0,3.1,0.0,2.9E-23,1.8E-34,0.0,2.6E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,5.8E-6,0.087,0.087,0.0,390.0,3.1,0.0,4.3E-23,2.6E-34,0.0,2.7E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,5.2E-6,0.087,0.087,0.0,390.0,3.1,0.0,5.9E-23,3.4E-34,0.0,2.8E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,4.5E-6,0.087,0.087,0.0,380.0,3.1,0.0,7.700000000000001E-23,4.2E-34,0.0,2.9E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,3.9E-6,0.087,0.087,0.0,380.0,3.1,0.0,9.9E-23,4.8E-34,0.0,3.1E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,3.4E-6,0.087,0.087,0.0,380.0,3.1,0.0,1.2E-22,5.3000000000000005E-34,0.0,3.2E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,3.7E-6,0.087,0.087,0.0,380.0,3.1,0.0,1.5E-22,6.0E-34,0.0,3.1E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,4.5E-6,0.087,0.087,0.0,370.0,3.1,0.0,1.8E-22,8.5E-34,0.0,2.9E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3999999.9999999995,0.0,4.8E-6,0.087,0.087,0.0,360.0,3.1,0.0,2.3E-22,1.2E-33,0.0,2.9E7,1.0,7.4E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,5.5E-6,0.086,0.086,0.0,360.0,3.0,0.0,2.6E-22,1.5E-33,0.0,2.7E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,6.3E-6,0.086,0.086,0.0,360.0,3.0,0.0,3.2E-22,2.2E-33,0.0,2.6E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,6.3E-6,0.086,0.086,0.0,360.0,3.0,0.0,4.0999999999999995E-22,2.9E-33,0.0,2.6E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,5.9E-6,0.086,0.086,0.0,360.0,3.0,0.0,5.099999999999999E-22,3.6E-33,0.0,2.6E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,5.3E-6,0.086,0.086,0.0,350.0,3.0,0.0,6.199999999999999E-22,4.1E-33,0.0,2.7E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,4.6E-6,0.086,0.086,0.0,350.0,3.0,0.0,7.5999999999999995E-22,4.5E-33,0.0,2.9E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,4.0E-6,0.086,0.086,0.0,350.0,3.0,0.0,9.099999999999999E-22,4.8E-33,0.0,3.0E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,3.5E-6,0.086,0.086,0.0,350.0,3.0,0.0,1.1E-21,5.0E-33,0.0,3.2E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,3.6E-6,0.086,0.086,0.0,340.0,3.0,0.0,1.2E-21,5.3000000000000004E-33,0.0,3.1E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,4.4E-6,0.086,0.086,0.0,340.0,3.0,0.0,1.4E-21,6.8E-33,0.0,2.9E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,4.8E-6,0.086,0.086,0.0,340.0,3.0,0.0,1.6E-21,8.8E-33,0.0,2.8E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,4.7E-6,0.086,0.086,0.0,340.0,3.0,0.0,1.9E-21,1.1E-32,0.0,2.8E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,4.4E-6,0.086,0.086,0.0,330.0,3.0,0.0,2.2E-21,1.2E-32,0.0,2.9E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,3.9E-6,0.086,0.086,0.0,330.0,3.0,0.0,2.5E-21,1.3000000000000001E-32,0.0,3.0E7,1.0,7.3E8,
4.1E-39,0.0058,4500.0,2600.0,380.0,3899999.9999999995,1100.0,1300.0,3900.0,190.0,1800.0,0.15,3899999.9999999995,0.0,3.5E-6,0.086,0.086,0.0,330.0,3.0,0.0,2.9E-21,1.3000000000000001E-32,0.0,3.2E7,1.0,7.3E8,
