R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
9.1E-40,0.0065,30.0,2900.0,500.0,4099999.9999999995,1400.0,4400.0,230.0,3100.0,5900.0,0.15,4099999.9999999995,1.4E-5,0.1,0.1,0.0,490.0,8.4,0.0,0.0,0.0,2.9E7,1.0,7.8E8,
2.6E-39,0.0089,2200.0,4600.0,3800.0,4099999.9999999995,1400.0,4500.0,240.0,3200.0,6100.0,0.15,4099999.9999999995,1.4E-5,0.097,0.097,0.0,530.0,8.7,0.0,0.0,0.0,2.9E7,1.0,7.8E8,
9.1E-40,0.0065,30.0,2900.0,500.0,4099999.9999999995,1400.0,4400.0,230.0,3100.0,5900.0,0.15,4099999.9999999995,1.8E-5,0.1,0.1,0.0,440.0,8.4,0.0,0.0,0.0,2.7E7,1.0,7.8E8,
2.6E-39,0.0089,2200.0,4600.0,3800.0,4099999.9999999995,1400.0,4500.0,240.0,3200.0,6100.0,0.15,4099999.9999999995,1.6E-5,0.097,0.097,0.0,500.0,8.7,0.0,0.0,0.0,2.8E7,1.0,7.8E8,
3.0000000000000004E-38,0.14,1200.0,180000.0,27000.0,1.0E7,55000.0,4100.0,4100.0,8300.0,3400.0,0.31,1.1E7,7.1,0.59,0.59,0.0,1100.0,27.0,0.0,0.0,0.0,5.5E7,1.0,1.6E9,
2.2E-39,0.01,1200.0,950.0,4600.0,1.0E7,1800.0,4100.0,4000.0,770.0,3400.0,0.3,1.0E7,1.0E-5,0.25,0.25,0.0,1100.0,14.0,0.0,0.0,0.0,5.2E7,1.0,1.6E9,
2.1E-39,0.0099,1200.0,940.0,4500.0,9900000.0,1800.0,4000.0,4000.0,770.0,3400.0,0.3,9900000.0,4.2E-5,0.25,0.25,0.0,1000.0,14.0,0.0,0.0,0.0,4.9E7,1.0,1.6E9,
2.0E-39,0.0094,1200.0,940.0,4500.0,9200000.0,1800.0,4000.0,4000.0,760.0,3400.0,0.29,9200000.0,4.5E-5,0.23,0.23,0.0,1000.0,13.0,0.0,0.0,0.0,4.6E7,1.0,1.6E9,
1.8999999999999998E-39,0.009,1200.0,930.0,4500.0,8600000.0,1800.0,4000.0,4000.0,760.0,3300.0,0.28,8600000.0,4.9E-5,0.22,0.22,0.0,920.0,13.0,0.0,0.0,0.0,4.4E7,1.0,1.6E9,
2.2E-38,0.098,42000.0,170000.0,2200.0,1.0E7,1800.0,4000.0,3900.0,750.0,3300.0,0.28,1.0E7,5.2E-5,0.39,0.39,0.0,990.0,12.0,0.0,0.0,0.0,4.3E7,1.0,1.6E9,
1.8999999999999998E-39,0.0084,11000.0,3600.0,2200.0,9900000.0,1700.0,3900.0,3900.0,750.0,3300.0,0.28,9900000.0,5.7E-5,0.17,0.17,0.0,940.0,11.0,0.0,0.0,0.0,4.1E7,1.0,1.6E9,
1.8999999999999998E-39,0.0083,3900.0,3500.0,2100.0,9700000.0,1700.0,3900.0,3900.0,740.0,3300.0,0.28,9800000.0,6.1E-5,0.17,0.17,0.0,920.0,11.0,0.0,0.0,0.0,3.9E7,1.0,1.6E9,
1.8999999999999998E-39,0.0083,3900.0,3500.0,2100.0,9700000.0,1700.0,3900.0,3900.0,740.0,3300.0,0.28,9700000.0,6.6E-5,0.17,0.17,0.0,930.0,11.0,0.0,0.0,0.0,3.8E7,1.0,1.6E9,
1.8E-39,0.0082,3900.0,3500.0,2100.0,9400000.0,1700.0,3900.0,3900.0,740.0,3300.0,0.28,9500000.0,6.9E-5,0.17,0.17,0.0,930.0,11.0,0.0,0.0,0.0,3.8E7,1.0,1.6E9,
1.7E-39,0.0078,3900.0,3500.0,2100.0,8800000.0,1700.0,3900.0,3900.0,740.0,3300.0,0.28,8800000.0,6.8E-5,0.16,0.16,0.0,930.0,10.0,0.0,0.0,0.0,3.7E7,1.0,1.6E9,
1.7E-39,0.0077,3900.0,3500.0,2100.0,8500000.0,1700.0,3900.0,3900.0,740.0,3300.0,0.28,8600000.0,6.9E-5,0.16,0.16,0.0,930.0,10.0,0.0,1.3E-17,7.5E-29,3.6E7,1.0,1.6E9,
1.7E-39,0.0074,3900.0,3500.0,2100.0,8099999.999999999,1700.0,3900.0,3900.0,740.0,3200.0,0.28,8099999.999999999,6.8E-5,0.15,0.15,0.0,910.0,9.6,0.0,1.1E-16,1.1000000000000001E-27,3.6E7,1.0,1.6E9,
1.6E-39,0.0071,3900.0,3500.0,2100.0,7499999.999999999,1700.0,3900.0,3900.0,740.0,3200.0,0.27,7499999.999999999,6.6E-5,0.14,0.14,0.0,910.0,9.1,0.0,1.8E-16,1.9E-27,3.5E7,1.0,1.6E9,
1.4999999999999998E-39,0.0069,3900.0,3500.0,2100.0,7099999.999999999,1700.0,3900.0,3900.0,740.0,3200.0,0.27,7199999.999999999,6.4E-5,0.14,0.14,0.0,910.0,8.7,0.0,7.5E-16,9.5E-27,3.5E7,1.0,1.6E9,
1.4999999999999998E-39,0.0068,3900.0,3500.0,2100.0,6899999.999999999,1700.0,3900.0,3800.0,740.0,3200.0,0.27,6899999.999999999,6.4E-5,0.14,0.14,0.0,900.0,8.5,0.0,1.3E-15,2.0E-26,3.5E7,1.0,1.6E9,
1.4999999999999998E-39,0.0066,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,6.2E-5,0.13,0.13,0.0,900.0,8.2,0.0,2.3E-15,3.7E-26,3.5E7,1.0,1.6E9,
1.4999999999999998E-39,0.0066,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,6.1E-5,0.13,0.13,0.0,900.0,8.2,0.0,5.7E-15,1.3E-25,3.5E7,1.0,1.6E9,
1.4999999999999998E-39,0.0066,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,5.4E-5,0.13,0.13,0.0,900.0,8.2,0.0,1.1E-14,2.5E-25,3.6E7,1.0,1.6E9,
1.4999999999999998E-39,0.0066,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,4.5E-5,0.13,0.13,0.0,890.0,8.2,0.0,1.7E-14,3.8E-25,3.9E7,1.0,1.6E9,
1.4999999999999998E-39,0.0066,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,3.7E-5,0.13,0.13,0.0,890.0,8.2,0.0,2.4E-14,4.9E-25,4.2E7,1.0,1.6E9,
1.4999999999999998E-39,0.0066,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,3.0E-5,0.13,0.13,0.0,870.0,8.2,0.0,3.2E-14,5.6E-25,4.5E7,1.0,1.6E9,
1.4999999999999998E-39,0.0066,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,2.4E-5,0.13,0.13,0.0,870.0,8.2,0.0,4.2E-14,6.099999999999999E-25,4.8E7,1.0,1.6E9,
1.4999999999999998E-39,0.0065,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,2.1E-5,0.13,0.13,0.0,870.0,8.1,0.0,5.3E-14,6.399999999999999E-25,5.0E7,1.0,1.6E9,
1.4999999999999998E-39,0.0065,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,2.4E-5,0.13,0.13,0.0,870.0,8.1,0.0,7.1E-14,8.5E-25,4.8E7,1.0,1.6E9,
1.4999999999999998E-39,0.0065,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,2.4E-5,0.13,0.13,0.0,870.0,8.1,0.0,9.6E-14,1.2E-24,4.8E7,1.0,1.6E9,
1.4999999999999998E-39,0.0065,3900.0,3500.0,2100.0,6499999.999999999,1700.0,3900.0,3800.0,730.0,3200.0,0.27,6499999.999999999,2.3E-5,0.13,0.13,0.0,870.0,8.1,0.0,1.3E-13,1.4999999999999998E-24,4.9E7,1.0,1.6E9,
2.5E-38,0.15,95000.0,200000.0,16000.0,9600000.0,2500.0,5200.0,3800.0,730.0,3200.0,0.28,9900000.0,6.2E-5,0.32,0.32,0.0,1100.0,23.0,25.0,2.5E-12,1.8E-17,5.1E7,1.0,1.6E9,
2.2E-38,0.13,4000.0,180000.0,810.0,9600000.0,2500.0,5200.0,3800.0,730.0,3200.0,0.28,9800000.0,3.0E-5,0.3,0.3,0.0,1100.0,9.6,0.5,2.5E-12,6.9E-18,4.9E7,1.0,1.6E9,
1.6E-39,0.0095,4000.0,4200.0,800.0,9500000.0,2500.0,5200.0,3800.0,730.0,3200.0,0.28,9500000.0,3.4E-5,0.13,0.13,0.0,1100.0,9.3,0.0035,2.6E-12,1.9E-19,4.6E7,1.0,1.6E9,
1.6E-39,0.0093,4000.0,4200.0,800.0,9100000.0,2500.0,5200.0,3800.0,730.0,3200.0,0.28,9200000.0,3.6E-5,0.12,0.12,0.0,1100.0,9.0,1.8E-4,2.6E-12,1.0E-19,4.4E7,1.0,1.6E9,
1.6E-39,0.009,4000.0,4200.0,800.0,8700000.0,2500.0,5200.0,3800.0,730.0,3200.0,0.28,8800000.0,3.7E-5,0.12,0.12,0.0,1100.0,8.6,2.4E-5,2.6E-12,6.8E-20,4.3E7,1.0,1.6E9,
