tick 55001.0,,,,,,,,,,,,,,,,,,,,,
endosome0A,initOrgProp,area,537057.7036,volume,3.70E+07,xcoor,37.90103434,ycoor,1.340329149,,,,,,,,,,,,
endosome0A,initRabContent,RabI,1555.25225,RabG,2409.648026,RabH,3250.08096,RabE,169.6795572,RabF,1066.846356,RabC,4684.480079,RabD,513674.1191,RabA,7035.377101,RabB,3212.220159,,
endosome0A,initMembraneContent,exCxEn,0.00933358,R-TfaEn,1.18E-39,oMHCIEn,4.190344397,membraneMarker,0,cMHCIEn,7.00E-06,pepMHCIEn,0,REn,0.004837338,imCxEn,0.00933358,,,,
endosome0A,initSolubleContent,protonEn,1401893.37,TfaEn,0.010117856,solubleMarker,0,mvb,209,pepEn,0,,,,,,,,,,
endosome1M,initOrgProp,area,3888993.532,volume,7.20E+08,xcoor,14.87339822,ycoor,1.574914581,,,,,,,,,,,,
endosome1M,initRabContent,RabI,1917.954363,RabG,2981.709901,RabH,2784.2798,RabE,709.3439677,RabF,1970.44525,RabC,3348.03235,RabD,3864669.238,RabA,6977.682756,RabB,3634.845164,,
endosome1M,initMembraneContent,exCxEn,0.073541638,R-TfaEn,2.42E-39,oMHCIEn,2.889063006,membraneMarker,0,cMHCIEn,4.62E-06,pepMHCIEn,0,REn,0.008226387,imCxEn,0.073541638,,,,
endosome1M,initSolubleContent,protonEn,2.77E+07,TfaEn,0.153437427,solubleMarker,1,mvb,291,pepEn,0,,,,,,,,,,
endosome2c,initOrgProp,area,59765.93155,volume,1281886.571,xcoor,20.12809027,ycoor,3.497381234,,,,,,,,,,,,
endosome2c,initRabContent,RabC,3856.781679,RabD,32850.82073,RabA,3650.091192,RabB,19408.23795,,,,,,,,,,,,
endosome2c,initMembraneContent,exCxEn,0.003179159,R-TfaEn,5.91E-39,oMHCIEn,6.74E-04,membraneMarker,0,cMHCIEn,1.333634926,pepMHCIEn,0,REn,0.00793578,imCxEn,0.003179159,,,,
endosome2c,initSolubleContent,protonEn,559.8921612,TfaEn,5.38E-05,solubleMarker,0,mvb,7,pepEn,0,,,,,,,,,,
endosome3A,initOrgProp,area,434147.8644,volume,2.62E+07,xcoor,27.44349372,ycoor,0.751777203,,,,,,,,,,,,
endosome3A,initRabContent,RabI,2597.013136,RabG,737.2843367,RabH,1337.142748,RabE,2339.39301,RabF,2277.334113,RabC,6619.786893,RabD,413474.5056,RabA,1189.304726,RabB,3576.099914,,
endosome3A,initMembraneContent,exCxEn,0.087755176,R-TfaEn,1.82E-39,oMHCIEn,3.073415221,membraneMarker,0,cMHCIEn,3.41E-06,pepMHCIEn,0,REn,0.008086959,imCxEn,0.087755176,,,,
endosome3A,initSolubleContent,protonEn,1151884.307,TfaEn,0.001240701,solubleMarker,0,mvb,190,pepEn,0,,,,,,,,,,
endosome4f,initOrgProp,area,164428.6277,volume,5975872.432,xcoor,30.28977757,ycoor,3.125282259,,,,,,,,,,,,
endosome4f,initRabContent,RabI,2602.269059,RabG,903.9944019,RabH,1129.993002,RabE,3328.503788,RabF,2358.681552,RabC,811.2806779,RabD,148439.2389,RabA,1598.439265,RabB,3256.227069,,
endosome4f,initMembraneContent,exCxEn,0.013398615,R-TfaEn,6.55E-40,oMHCIEn,0.591411955,membraneMarker,0,cMHCIEn,5.08E-06,pepMHCIEn,0,REn,0.003326227,imCxEn,0.013398615,,,,
endosome4f,initSolubleContent,protonEn,125636.1444,TfaEn,3.54E-04,solubleMarker,0,mvb,33,pepEn,0,,,,,,,,,,
endosome5f,initOrgProp,area,13561.95836,volume,119633.0192,xcoor,2.63510755,ycoor,7.160321768,,,,,,,,,,,,
endosome5f,initRabContent,RabA,8997.280262,RabB,4564.678094,,,,,,,,,,,,,,,,
endosome5f,initMembraneContent,exCxEn,4.10E-05,R-TfaEn,8.05E-42,oMHCIEn,2.65E-07,membraneMarker,0,cMHCIEn,3.30E-04,pepMHCIEn,0,REn,3.28E-06,imCxEn,4.10E-05,,,,
endosome5f,initSolubleContent,protonEn,56.40433661,TfaEn,1.79E-05,solubleMarker,0,mvb,0,pepEn,0,,,,,,,,,,
endosome6k,initOrgProp,area,51819.41401,volume,1019617.096,xcoor,13.77247496,ycoor,3.871628791,,,,,,,,,,,,
endosome6k,initRabContent,RabE,2527.54208,RabC,41811.85937,RabA,5491.681127,RabB,1988.331427,,,,,,,,,,,,
endosome6k,initMembraneContent,exCxEn,0.002874138,R-TfaEn,9.99E-39,oMHCIEn,1.98E-05,membraneMarker,0,cMHCIEn,6.234963713,pepMHCIEn,0,REn,0.034468098,imCxEn,0.002874138,,,,
endosome6k,initSolubleContent,protonEn,164.6640825,TfaEn,1.10E-04,solubleMarker,0,mvb,6,pepEn,0,,,,,,,,,,
endosome7Q,initOrgProp,area,63394.51626,volume,1425388.216,xcoor,34.95388344,ycoor,0.800992433,,,,,,,,,,,,
endosome7Q,initRabContent,RabI,15423.25643,RabG,1769.344983,RabH,703.7167544,RabE,30195.15432,RabF,2128.179229,RabC,984.5356094,RabD,2657.376494,RabA,3232.912821,RabB,6300.039617,,
endosome7Q,initMembraneContent,exCxEn,0.017926384,R-TfaEn,8.16E-40,oMHCIEn,0.435709242,membraneMarker,0,cMHCIEn,0.058838669,pepMHCIEn,0,REn,0.005675654,imCxEn,0.017926384,,,,
