R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.4E-5,0.031,0.031,0.0,490.0,8.6,0.0,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,3.8E-5,0.031,0.031,0.0,460.0,8.6,0.0,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,0.0,4.0E-5,0.031,0.031,0.0,450.0,8.6,0.0,2.4E-28,2.7999999999999998E-39,0.0,1.8E7,1.0,7.0E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.1E-5,0.031,0.031,0.0,420.0,8.5,0.0,1.7000000000000002E-27,4.3E-38,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.4E-5,0.031,0.031,0.0,400.0,8.5,0.0,9.0E-27,2.4E-37,0.0,1.7E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,4.1E-5,0.031,0.031,0.0,400.0,8.5,0.0,2.6E-26,8.7E-37,0.0,1.8E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.6E-5,0.031,0.031,0.0,370.0,8.5,0.0,5.2E-26,1.9000000000000002E-36,0.0,1.9E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.1E-5,0.031,0.031,0.0,350.0,8.5,0.0,8.7E-26,3.0E-36,0.0,2.0E7,1.0,6.9E8,
1.5E-37,0.0094,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3799999.9999999995,0.0,3.2E-5,0.031,0.031,0.0,340.0,8.5,0.0,1.4E-25,4.3E-36,0.0,1.9E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.6E-5,0.031,0.031,0.0,320.0,8.4,0.0,2.3E-25,8.000000000000001E-36,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.6E-5,0.031,0.031,0.0,300.0,8.4,0.0,3.9999999999999997E-25,1.5E-35,0.0,1.8E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,3.3E-5,0.031,0.031,0.0,290.0,8.4,0.0,6.699999999999999E-25,2.3999999999999999E-35,0.0,1.9E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,2.9E-5,0.031,0.031,0.0,290.0,8.4,0.0,1.0E-24,3.5E-35,0.0,2.0E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,2.4E-5,0.031,0.031,0.0,290.0,8.4,0.0,1.3999999999999999E-24,4.4999999999999996E-35,0.0,2.1E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,2.1E-5,0.031,0.031,0.0,290.0,8.4,0.0,1.8999999999999998E-24,5.299999999999999E-35,0.0,2.2E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,1.7E-5,0.031,0.031,0.0,280.0,8.4,0.0,2.5E-24,5.9E-35,0.0,2.4E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,280.0,8.4,0.0,3.1999999999999998E-24,6.4E-35,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,1.4E-5,0.031,0.031,0.0,280.0,8.4,0.0,3.9E-24,7.0E-35,0.0,2.5E7,1.0,6.8E8,
1.5E-37,0.0093,960.0,420.0,3100.0,3699999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.18,3699999.9999999995,0.0,1.7E-5,0.031,0.031,0.0,280.0,8.4,0.0,5.199999999999999E-24,9.799999999999999E-35,0.0,2.4E7,1.0,6.8E8,
