R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,bead1,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,povaEn,protonEn,solubleMarker,volume,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,7.8E-6,0.04,0.04,0.0,360.0,4.6,3.6E-19,7.5E-30,0.75,2.7E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,6.6E-6,0.04,0.04,0.0,360.0,4.6,3.6E-19,4.7000000000000004E-30,0.75,2.9E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,6.2E-6,0.04,0.04,0.0,360.0,4.6,3.6E-19,3.6E-30,0.75,2.9E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,7.7E-6,0.04,0.04,0.0,360.0,4.6,3.6E-19,3.6E-30,0.75,2.7E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,8.4E-6,0.04,0.04,0.0,350.0,4.6,3.6E-19,4.0E-30,0.75,2.6E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,8.2E-6,0.04,0.04,0.0,350.0,4.6,3.6E-19,4.1E-30,0.75,2.6E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,7.6E-6,0.04,0.04,0.0,350.0,4.6,3.6E-19,4.0E-30,0.75,2.7E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,0.0,6.8E-6,0.04,0.04,0.0,350.0,4.6,3.6E-19,3.7E-30,0.75,2.8E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3799999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3799999.9999999995,0.0,6.9E-6,0.04,0.04,0.0,350.0,4.6,3.6E-19,3.4E-30,0.74,2.8E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3799999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3799999.9999999995,0.0,8.3E-6,0.04,0.04,0.0,340.0,4.6,3.6E-19,3.8E-30,0.74,2.6E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3799999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3799999.9999999995,0.0,8.8E-6,0.04,0.04,0.0,340.0,4.6,3.6E-19,4.2E-30,0.74,2.5E7,1.0,7.1E8,
9.400000000000001E-38,0.018,860.0,4700.0,1100.0,3799999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3799999.9999999995,0.0,8.5E-6,0.04,0.04,0.0,340.0,4.6,3.6E-19,4.4000000000000004E-30,0.74,2.6E7,1.0,7.1E8,
2.3E-37,0.053,38000.0,16000.0,3700.0,5100000.0,11000.0,7500.0,3400.0,220.0,2300.0,0.19,5200000.0,0.0051,2.4E-5,0.082,0.082,0.0,530.0,12.0,1.1E-17,1.3999999999999999E-24,16.0,2.6E7,1.0,7.3E8,
1.2E-37,0.027,660.0,3900.0,3700.0,5000000.0,3700.0,7500.0,3400.0,220.0,2300.0,0.18,5000000.0,0.0051,2.7E-5,0.069,0.069,0.0,530.0,12.0,1.1E-17,3.6999999999999996E-25,16.0,2.5E7,1.0,7.3E8,
1.2E-37,0.026,660.0,3800.0,3700.0,4900000.0,3700.0,7500.0,3400.0,220.0,2300.0,0.18,4900000.0,0.0051,3.2E-5,0.068,0.068,0.0,520.0,11.0,1.1E-17,1.4E-25,16.0,2.3E7,1.0,7.3E8,
1.1E-37,0.025,660.0,3800.0,3700.0,4400000.0,3600.0,7400.0,3400.0,220.0,2300.0,0.18,4500000.0,0.0051,3.4E-5,0.064,0.064,0.0,520.0,11.0,1.0E-17,7.2E-26,16.0,2.2E7,1.0,7.3E8,
1.1E-37,0.025,650.0,3800.0,3700.0,4200000.0,3600.0,7400.0,3400.0,220.0,2300.0,0.18,4300000.0,0.0051,3.5E-5,0.062,0.062,0.0,520.0,10.0,1.0E-17,4.8E-26,15.0,2.1E7,1.0,7.2E8,
1.1E-37,0.024,650.0,3800.0,3700.0,3999999.9999999995,3600.0,7400.0,3400.0,220.0,2300.0,0.18,3999999.9999999995,0.005,3.8E-5,0.06,0.06,0.0,520.0,10.0,1.0E-17,2.6E-26,15.0,2.0E7,1.0,7.2E8,
1.1E-37,0.024,650.0,3800.0,3600.0,3899999.9999999995,3600.0,7400.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.005,4.2E-5,0.059,0.059,0.0,520.0,9.9,1.0E-17,9.7E-27,15.0,2.0E7,1.0,7.2E8,
6.6000000000000005E-37,0.086,3000.0,72000.0,170.0,4400000.0,1900.0,7400.0,3400.0,220.0,2300.0,0.18,4500000.0,0.005,2.0,0.11,0.11,0.0,570.0,2.4,1.2E-17,2.9E-23,16.0,2.0E7,1.0,7.3E8,
3.0E-37,0.041,8300.0,170.0,29000.0,5200000.0,2300.0,7400.0,3400.0,220.0,2300.0,0.18,5300000.0,0.005,2.8E-5,0.057,0.057,0.0,570.0,17.0,1.2E-17,3.5E-24,17.0,1.9E7,1.0,7.4E8,
5.8E-38,0.0079,780.0,170.0,1300.0,5200000.0,2300.0,7400.0,3400.0,220.0,2300.0,0.18,5200000.0,0.005,1.7E-5,0.056,0.056,0.0,560.0,3.2,1.2E-17,3.1E-25,17.0,1.8E7,1.0,7.4E8,
5.6E-38,0.0076,780.0,170.0,1300.0,4900000.0,2300.0,7400.0,3400.0,220.0,2300.0,0.18,4900000.0,0.005,1.7E-5,0.054,0.054,0.0,550.0,3.1,1.2E-17,1.5999999999999998E-25,16.0,1.8E7,1.0,7.4E8,
5.3E-38,0.0072,780.0,170.0,1300.0,4600000.0,2300.0,7400.0,3400.0,220.0,2300.0,0.18,4600000.0,0.0049,1.7E-5,0.051,0.051,0.0,550.0,2.9,1.2E-17,9.999999999999999E-26,16.0,1.8E7,1.0,7.3E8,
4.9E-38,0.0066,780.0,170.0,1300.0,4099999.9999999995,2300.0,7400.0,3400.0,220.0,2300.0,0.18,4099999.9999999995,0.0049,1.6E-5,0.048,0.048,0.0,550.0,2.7,1.2E-17,5.2E-26,16.0,1.7E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0049,1.7E-5,0.046,0.046,0.0,550.0,2.6,1.2E-17,1.9E-26,16.0,1.7E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0049,1.7E-5,0.046,0.046,0.0,550.0,2.6,1.2E-17,5.8E-27,16.0,1.7E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0049,1.5E-5,0.046,0.046,0.0,550.0,2.6,1.2E-17,1.9E-27,16.0,1.8E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0049,1.3E-5,0.046,0.046,0.0,550.0,2.6,1.2E-17,7.3000000000000005E-28,16.0,1.9E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0049,1.0E-5,0.046,0.046,0.0,550.0,2.6,1.2E-17,3.5000000000000004E-28,16.0,2.0E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0049,8.5E-6,0.046,0.046,0.0,530.0,2.6,1.2E-17,2.1E-28,16.0,2.2E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0048,7.0E-6,0.046,0.046,0.0,530.0,2.6,1.2E-17,1.5000000000000002E-28,16.0,2.3E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0048,5.8E-6,0.046,0.046,0.0,520.0,2.6,1.2E-17,1.2E-28,16.0,2.5E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0048,4.8E-6,0.046,0.046,0.0,520.0,2.6,1.2E-17,9.4E-29,16.0,2.6E7,1.0,7.3E8,
4.7000000000000005E-38,0.0064,770.0,170.0,1300.0,3899999.9999999995,2300.0,7300.0,3400.0,220.0,2300.0,0.18,3899999.9999999995,0.0048,5.7E-6,0.046,0.046,0.0,510.0,2.6,1.2E-17,8.8E-29,16.0,2.5E7,1.0,7.3E8,
