R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.8E-5,0.031,0.031,0.0,450.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.7E-5,0.031,0.031,0.0,430.0,8.6,0.0,0.0,0.0,1.9E7,1.0,7.0E8,
1.6E-37,0.0095,960.0,420.0,3100.0,3799999.9999999995,3900.0,1600.0,2100.0,240.0,2500.0,0.19,3799999.9999999995,3.3E-5,0.031,0.031,0.0,400.0,8.6,0.0,0.0,0.0,2.0E7,1.0,7.0E8,
1.4E-36,0.14,12000.0,72000.0,30000.0,5200000.0,3900.0,1600.0,2100.0,240.0,2500.0,0.19,5300000.0,7.2,0.086,0.086,0.0,410.0,33.0,0.0,0.0,0.0,2.1E7,1.0,7.2E8,
1.1E-37,0.011,4700.0,1500.0,2400.0,4900000.0,3900.0,1600.0,2000.0,240.0,2500.0,0.19,4900000.0,3.2E-5,0.037,0.037,0.0,400.0,8.3,0.0,0.0,0.0,2.0E7,1.0,7.2E8,
1.1E-37,0.011,4700.0,1500.0,2400.0,4700000.0,3900.0,1500.0,2000.0,240.0,2500.0,0.19,4800000.0,3.6E-5,0.036,0.036,0.0,390.0,8.1,0.0,1.2E-17,8.2E-29,1.9E7,1.0,7.2E8,
1.1E-37,0.011,4600.0,1500.0,2400.0,4600000.0,3800.0,1500.0,2000.0,230.0,2400.0,0.18,4600000.0,3.9E-5,0.035,0.035,0.0,390.0,7.9,0.0,1.6E-16,2.3E-27,1.8E7,1.0,7.2E8,
1.0E-37,0.01,4600.0,1500.0,2400.0,4099999.9999999995,3800.0,1500.0,2000.0,230.0,2400.0,0.18,4099999.9999999995,4.0E-5,0.033,0.033,0.0,390.0,7.3,0.0,5.5E-16,9.9E-27,1.8E7,1.0,7.1E8,
7.5E-37,0.066,4500.0,57000.0,2300.0,4800000.0,3700.0,1500.0,2000.0,230.0,2400.0,0.18,4800000.0,2.7,0.064,0.064,0.0,410.0,8.4,0.0,2.1E-15,2.9E-21,1.7E7,1.0,7.2E8,
1.2E-37,0.011,4500.0,3600.0,2300.0,4600000.0,3700.0,1500.0,2000.0,230.0,2400.0,0.18,4600000.0,3.2E-5,0.037,0.037,0.0,410.0,11.0,0.0,5.5E-15,1.7E-22,1.7E7,1.0,7.2E8,
1.2E-37,0.01,4500.0,3600.0,2300.0,4099999.9999999995,3700.0,1500.0,1900.0,230.0,2400.0,0.18,4099999.9999999995,6.7E-5,0.034,0.034,0.0,400.0,9.9,0.0,7.6E-15,9.1E-23,1.6E7,1.0,7.2E8,
1.1E-37,0.01,4500.0,3600.0,2300.0,3899999.9999999995,3700.0,1500.0,1900.0,230.0,2400.0,0.18,3899999.9999999995,6.8E-5,0.033,0.033,0.0,400.0,9.5,0.0,1.2E-14,3.3E-23,1.6E7,1.0,7.2E8,
1.1E-37,0.01,4500.0,3600.0,2300.0,3899999.9999999995,3700.0,1500.0,1900.0,230.0,2400.0,0.18,3899999.9999999995,6.4E-5,0.033,0.033,0.0,400.0,9.5,0.0,2.0E-14,1.1E-23,1.6E7,1.0,7.2E8,
1.1E-37,0.01,4500.0,3600.0,2300.0,3899999.9999999995,3700.0,1500.0,1900.0,230.0,2400.0,0.18,3899999.9999999995,5.5E-5,0.033,0.033,0.0,400.0,9.5,0.0,2.8E-14,4.8E-24,1.7E7,1.0,7.2E8,
1.1E-37,0.01,4500.0,3600.0,2300.0,3899999.9999999995,3700.0,1500.0,1900.0,230.0,2400.0,0.18,3899999.9999999995,4.6E-5,0.033,0.033,0.0,400.0,9.5,0.0,3.9E-14,3.0999999999999997E-24,1.9E7,1.0,7.2E8,
1.6E-37,0.011,6600.0,940.0,1300.0,4700000.0,3700.0,1500.0,1900.0,230.0,2400.0,0.18,4700000.0,1.2E-5,0.034,0.034,0.0,410.0,2.4,0.0,7.8E-14,3.5E-21,1.9E7,1.0,7.2E8,
1.5E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,230.0,2400.0,0.18,3999999.9999999995,1.0E-5,0.031,0.031,0.0,410.0,2.1,0.0,8.3E-14,1.7E-21,1.9E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,1.1E-5,0.03,0.03,0.0,400.0,2.1,0.0,9.6E-14,5.2E-22,1.8E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,1.2E-5,0.03,0.03,0.0,400.0,2.1,0.0,1.1E-13,1.8999999999999999E-22,1.7E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,1.2E-5,0.03,0.03,0.0,400.0,2.1,0.0,1.3E-13,5.9E-23,1.8E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,1.0E-5,0.03,0.03,0.0,400.0,2.1,0.0,1.5E-13,1.9E-23,1.9E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,8.6E-6,0.03,0.03,0.0,400.0,2.1,0.0,1.7E-13,7.299999999999999E-24,2.0E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,7.1E-6,0.03,0.03,0.0,400.0,2.1,0.0,2.0E-13,3.599999999999999E-24,2.1E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,5.9E-6,0.03,0.03,0.0,400.0,2.1,0.0,2.2E-13,2.4E-24,2.3E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,4.9E-6,0.03,0.03,0.0,380.0,2.1,0.0,2.6E-13,2.0E-24,2.4E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,4.1E-6,0.03,0.03,0.0,380.0,2.1,0.0,2.9E-13,1.7999999999999997E-24,2.6E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,4.0E-6,0.03,0.03,0.0,380.0,2.1,0.0,3.3E-13,1.7E-24,2.6E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,4.7E-6,0.03,0.03,0.0,380.0,2.1,0.0,3.7E-13,2.0E-24,2.5E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,4.8E-6,0.03,0.03,0.0,380.0,2.1,0.0,4.3E-13,2.5E-24,2.4E7,1.0,7.2E8,
1.4E-37,0.01,6600.0,940.0,1300.0,3899999.9999999995,3700.0,1500.0,1900.0,220.0,2400.0,0.18,3899999.9999999995,4.6E-6,0.03,0.03,0.0,380.0,2.1,0.0,4.9E-13,2.9E-24,2.5E7,1.0,7.2E8,
