entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.099,0.1681,0.09804,0.0513,0.02968,0.1565,0.08512,0.02249,0.007867,0.1033,0.02925,0.2079,0.2087,
2.102,0.1579,0.09735,0.05064,0.0295,0.1561,0.08444,0.02252,0.007876,0.1034,0.03172,0.2078,0.2087,
2.104,0.1571,0.09894,0.05064,0.02957,0.1543,0.08421,0.02256,0.00789,0.1036,0.03276,0.2073,0.2082,
2.103,0.1675,0.09822,0.05026,0.02949,0.1516,0.08455,0.02265,0.007915,0.104,0.03289,0.2092,0.2092,
2.103,0.1744,0.09842,0.05036,0.02953,0.1498,0.0844,0.0227,0.007931,0.1043,0.03296,0.2096,0.21,
2.103,0.1536,0.09835,0.05048,0.0296,0.148,0.08366,0.02275,0.007949,0.1045,0.03304,0.2102,0.2115,
2.103,0.1521,0.09811,0.05057,0.02964,0.1468,0.08321,0.0228,0.007964,0.1047,0.0331,0.2106,0.2125,
2.102,0.1525,0.09715,0.05056,0.0297,0.1455,0.08325,0.02285,0.007982,0.105,0.03318,0.2111,0.2137,
2.104,0.1516,0.1001,0.05064,0.02977,0.1439,0.07997,0.02278,0.007969,0.1053,0.03513,0.2098,0.2147,
2.103,0.1619,0.09902,0.05083,0.02986,0.1415,0.07948,0.02287,0.007999,0.1057,0.03527,0.2106,0.2169,
2.102,0.1573,0.09788,0.05091,0.02992,0.1408,0.07883,0.02292,0.008018,0.1059,0.03535,0.2111,0.2183,
2.106,0.1569,0.09979,0.05082,0.02958,0.1403,0.07839,0.02295,0.008026,0.106,0.03764,0.2091,0.2174,
2.106,0.1579,0.09921,0.05083,0.02958,0.1398,0.07848,0.02297,0.008035,0.1062,0.03768,0.2093,0.218,
2.105,0.1639,0.09922,0.05083,0.02959,0.1397,0.07779,0.02294,0.008036,0.1062,0.03769,0.2093,0.2187,
2.104,0.1507,0.09918,0.05071,0.02957,0.1391,0.07743,0.02293,0.008033,0.1061,0.03767,0.2103,0.219,
2.104,0.1608,0.09905,0.05063,0.02957,0.1384,0.07726,0.02293,0.008031,0.1061,0.03762,0.2113,0.2191,
2.106,0.1591,0.1007,0.05054,0.02955,0.1382,0.07675,0.02292,0.008026,0.106,0.03891,0.2109,0.2175,
2.105,0.1523,0.1005,0.05054,0.02955,0.1373,0.07637,0.02292,0.008027,0.1061,0.03891,0.2119,0.2179,
